침대수,건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,의자수,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층
0,0,,0,힐스 이용원,일반이용업,3,,,,,201290.205018488,439400.974144411,2026-05-01 22:36:21,I,01,영업,0,2023-07-11 10:37:44,2023-07-11,28.00,137-140,서울특별시 서초구 우면동 755 서초 디벨리움 오피스텔,N,0,3210000-203-2023-00003,3210000,"서울특별시 서초구 양재대로2길 100-48, 서초 디벨리움 오피스텔 103호 (우면동)",06767,01,영업/정상,일반이용업,,1,,1,
0,0,,0,vanda barbershop,일반이용업,3,,,,,199499.224107347,442734.275681174,2026-05-01 22:36:20,I,01,영업,0,2023-07-24 15:27:18,2023-07-24,44.00,137-841,서울특별시 서초구 방배동 899-16 브라운스톤방배,N,0,3210000-203-2023-00004,3210000,"서울특별시 서초구 서초대로26길 19, 1층 (방배동, 브라운스톤방배)",06664,01,영업/정상,일반이용업,,,,,
0,0,,1,온즈 바버샵,일반이용업,2,,,,,200800.417027918,444989.874340522,2026-05-01 22:36:20,I,01,영업,0,2023-09-06 14:21:56,2023-09-06,27.38,137-040,서울특별시 서초구 반포동 20-45 반포자이플라자,N,0,3210000-203-2023-00005,3210000,"서울특별시 서초구 잠원로 24, 반포자이플라자 지하1층 b41호 (반포동)",06544,01,영업/정상,일반이용업,,,,,
0,0,,0,삼성레포츠센터 2층,일반이용업,2,,,,,201836.199766856,443284.171448529,2026-05-01 22:36:21,I,01,영업,0,2023-10-10 14:45:13,2023-10-10,20.00,137-880,서울특별시 서초구 서초동 1645 삼성라이온즈레포츠센타 2층,N,0,3210000-203-2023-00006,3210000,"서울특별시 서초구 서초대로64길 76-21, 삼성라이온즈레포츠센타 2층 (서초동)",06636,01,영업/정상,일반이용업,,2,,2,
0,0,임대,0,페드로 바버샵,일반이용업,2,,,,,198726.6869648,443677.130376294,2026-05-01 22:36:21,I,01,영업,0,2023-12-04 11:22:20,2023-12-04,39.00,137-829,서울특별시 서초구 방배동 769-2 1층 4호,N,0,3210000-203-2023-00007,3210000,"서울특별시 서초구 방배로43길 37, 1층 4호 (방배동)",06556,01,영업/정상,일반이용업,,,,,
0,0,임대,0,나자레바버샵(Nazare Barbershop),일반이용업,3,,,,,201835.320788679,444685.477149529,2026-05-01 22:36:20,I,01,영업,0,2023-12-14 14:05:54,2023-12-14,31.31,137-810,서울특별시 서초구 반포동 740-17 1층,N,0,3210000-203-2023-00008,3210000,"서울특별시 서초구 강남대로79길 48, 1층 (반포동)",06542,01,영업/정상,일반이용업,,1,,1,
1,0,,0,롤링하우스바버샵,일반이용업,1,,,,,200733.711347799,442498.592992337,2026-05-01 22:36:20,I,01,영업,0,2024-02-16 13:45:07,2024-02-16,19.76,137-871,서울특별시 서초구 서초동 1530-9 서초빌 1층 103호,N,0,3210000-203-2024-00001,3210000,"서울특별시 서초구 효령로45길 24, 1층 103호 (서초동, 서초빌)",06670,01,영업/정상,일반이용업,,,,,
0,0,,0,브롤리,일반이용업,3,,,,,202554.252911614,443087.485264633,2026-05-01 22:36:20,I,01,영업,0,2024-11-22 09:19:24,2024-11-22,34.70,137-860,서울특별시 서초구 서초동 1338-5 2층,N,0,3210000-203-2024-00002,3210000,"서울특별시 서초구 강남대로49길 10, 2층 (서초동)",06628,01,영업/정상,일반이용업,,2,,2,
0,0,,0,엔투라지바버샵 서래마을점,일반이용업,3,,,,,199876.971018828,443928.17378462,2026-05-01 22:36:20,I,01,영업,0,2025-06-23 11:05:28,2025-06-20,33.00,137-804,서울특별시 서초구 반포동 75-2 105호,N,0,3210000-203-2025-00001,3210000,"서울특별시 서초구 서래로6길 20, 105호 (반포동)",06577,01,영업/정상,일반이용업,,1,,1,
,,,,반포이용원,일반이용업,,,,,,198845.040145673,444439.895589959,2026-05-01 22:36:00,I,01,영업,,2020-06-17 14:35:05,1977-05-20,.00,137-040,서울특별시 서초구 반포동 885 한신상가 지하1층(지128호),N,,3210000-203-1977-00269,3210000,"서울특별시 서초구 신반포로 27-6 (반포동,한신상가 지하1층)",06502,01,영업/정상,일반이용업,02-599-0006,,1,,1
0,0,,0,백선이용원,일반이용업,3,,,,,199067.401693962,443559.216248576,2026-05-01 22:36:15,I,01,영업,,2020-06-16 15:06:09,1983-12-27,19.28,137-829,서울특별시 서초구 방배동 773-18 2층(목욕탕내),N,,3210000-203-1983-00222,3210000,"서울특별시 서초구 방배로 234-9 (방배동,2층(목욕탕내))",06584,01,영업/정상,일반이용업,,2,0,2,0
,,,,성신이용원,일반이용업,,,,,,198706.64175046,442836.314851126,2026-05-01 22:36:16,I,01,영업,,2020-06-16 15:21:39,1985-08-29,.00,137-834,서울특별시 서초구 방배동 828-34 (지상1층),N,,3210000-203-1985-01528,3210000,"서울특별시 서초구 방배중앙로15길 40 (방배동,(지상1층))",06564,01,영업/정상,일반이용업,02-592-7168,1,,1,
,,,,방배이용원,일반이용업,3,,,,,199948.96842002,442056.221693976,2026-05-01 22:36:18,I,01,영업,,2015-08-13 10:48:55,1985-10-14,26.40,137-849,서울특별시 서초구 방배동 987-2 1층 102호,N,,3210000-203-1985-01529,3210000,"서울특별시 서초구 효령로36길 22 (방배동,1층 102호)",06704,01,영업/정상,일반이용업,02-0521-2828,1,,1,
0,0,,0,모범이용원,일반이용업,3,,,,,198948.59947678,442848.055613382,2026-05-01 22:36:16,I,01,영업,,2016-04-06 18:15:40,1986-01-08,15.75,137-838,서울특별시 서초구 방배동 857-16,N,,3210000-203-1986-01503,3210000,서울특별시 서초구 방배중앙로 94 (방배동),06571,01,영업/정상,일반이용업,02-597-1097,0,0,0,0
0,0,,0,방배이용원,일반이용업,3,,,,,198708.388428878,442444.557306833,2026-05-01 22:36:16,I,01,영업,,2020-06-15 14:18:05,1986-01-29,19.00,137-845,서울특별시 서초구 방배동 954-27 1층,N,,3210000-203-1986-01526,3210000,"서울특별시 서초구 도구로 87-2, 1층 (방배동)",06675,01,영업/정상,일반이용업,02-582-1180,1,0,1,0
0,0,,0,팔팔이용원,일반이용업,3,,,,,198597.100943403,443345.099800857,2026-05-01 22:36:17,I,01,영업,,2020-04-13 15:57:24,1987-05-19,14.48,137-829,서울특별시 서초구 방배동 785-9 102호,N,,3210000-203-1987-01486,3210000,서울특별시 서초구 동광로7길 33 (방배동),06558,01,영업/정상,일반이용업,02-534-4315,0,0,0,0
0,0,임대,0,모범 이용원,일반이용업,2,,,,,201930.014907812,443904.461723691,2026-05-01 22:36:19,I,01,영업,,2020-06-24 13:43:53,1987-06-13,25.65,137-856,서울특별시 서초구 서초동 1315 진흥상가 2층 7호,Y,,3210000-203-1987-01487,3210000,"서울특별시 서초구 서초대로 389, 2층 7호 (서초동, 진흥상가)",06617,01,영업/정상,일반이용업,34744658,2,0,2,0
,,,,수정목욕탕내 이발,일반이용업,2,,,,,200645.565518477,442803.777132144,2026-05-01 22:36:18,I,01,영업,,2020-06-24 16:07:41,1987-09-23,10.35,137-871,서울특별시 서초구 서초동 1511-14 1층,N,,3210000-203-1987-01491,3210000,"서울특별시 서초구 반포대로21길 30 (서초동,1층)",06657,01,영업/정상,일반이용업,,1,,1,
,,,,서초이용원,일반이용업,3,,,,,201547.263505854,443612.048678072,2026-05-01 22:36:06,I,01,영업,,2020-06-29 11:44:01,1988-11-10,14.62,137-881,서울특별시 서초구 서초동 1677-1 브라운스톤서초 113호,N,,3210000-203-1988-01481,3210000,"서울특별시 서초구 서초대로 334, 1층 113호 (서초동, 브라운스톤서초)",06632,01,영업/정상,일반이용업,02-877-9165,1,,1,
0,,임대,,한일,일반이용업,6,,,,,202580.644821513,443264.557852558,2026-05-01 22:36:19,I,01,영업,,2015-07-29 12:12:43,1988-10-01,65.25,137-860,서울특별시 서초구 서초동 1337-22 비106호,Y,,3210000-203-1988-01500,3210000,"서울특별시 서초구 강남대로 321, 비106호 (서초동, 서초동 대우디오빌프라임)",06627,01,영업/정상,일반이용업,02-552-8188,,1,,1
,,,,장훈이용원,일반이용업,3,,,,,203671.166769509,440763.298232671,2026-05-01 22:36:14,I,01,영업,,2020-06-29 13:57:50,1989-08-30,17.08,137-897,서울특별시 서초구 양재동 332-10 지상1층,N,,3210000-203-1989-01451,3210000,"서울특별시 서초구 동산로2길 19 (양재동,지상1층)",06785,01,영업/정상,일반이용업,02-571-6484,1,,1,
,,임대,,무지개이용원,일반이용업,5,,,,,202354.111081134,442866.429028885,2026-05-01 22:36:14,I,01,영업,,2020-06-29 13:30:49,1990-02-03,40.00,137-861,서울특별시 서초구 서초동 1342-1 2층 2-3호,N,,3210000-203-1990-01436,3210000,"서울특별시 서초구 효령로 398, 2층 2-3호 (서초동, 영동빌딩)",06727,01,영업/정상,일반이용업,02-3473-8119,2,,2,
0,0,,0,이수이용원,일반이용업,2,,,,,199390.558094651,441930.413285718,2026-05-01 22:36:11,I,01,영업,,2022-11-07 16:31:50,1993-08-23,10.89,137-060,서울특별시 서초구 방배동 1038 대우프라자 103호,N,,3210000-203-1993-01392,3210000,"서울특별시 서초구 효령로 92, 대우프라자 1층 103호 (방배동)",06696,01,영업/정상,일반이용업,,1,0,1,0
,,,,한일이용원,일반이용업,3,,,,,202114.124896604,440971.575321744,2026-05-01 22:36:12,I,01,영업,,2020-06-29 14:10:53,1994-11-29,29.01,137-900,서울특별시 서초구 우면동 65-1 한일프라자 3동 301호,N,,3210000-203-1994-01349,3210000,"서울특별시 서초구 바우뫼로7길 13, 3동 301호 (우면동,한일프라자)",06762,01,영업/정상,일반이용업,02-3461-1644,3,,3,
,,,,광현이용원,일반이용업,7,,,,,198776.113460442,444432.325191038,2026-05-01 22:36:13,I,01,영업,,2020-06-17 15:05:31,1996-11-12,30.00,137-813,서울특별시 서초구 반포동 1313 반포프라자 지하1층 160호,N,,3210000-203-1996-01312,3210000,"서울특별시 서초구 신반포로3길 8 (반포동,반포프라자 지하1층 160호)",06502,01,영업/정상,일반이용업,02-599-4194,,1,,1
,0,,0,한경이용원,일반이용업,3,,,,,200473.788511426,444969.683317754,2026-05-01 22:36:10,I,01,영업,,2020-06-17 14:32:43,1998-05-15,23.00,137-908,서울특별시 서초구 잠원동 69-12 ~17호 반포쇼핑타운 6동 지하 8호,N,,3210000-203-1998-01290,3210000,"서울특별시 서초구 신반포로 205, 6동 지하 8호 (잠원동, 반포쇼핑타운)",06512,01,영업/정상,일반이용업,02-3477-8146,,1,,1
0,0,,0,서울성모병원 구내 이용원,일반이용업,4,,,,,200394.225955905,444207.694481581,2026-05-01 22:36:19,I,01,영업,,2024-05-03 10:53:51,1998-12-28,26.00,137-807,서울특별시 서초구 반포동 505 외 11필지 본관 지하 1층,N,,3210000-203-1998-01539,3210000,"서울특별시 서초구 반포대로 222, 지하 1층 (반포동, 본관)",06591,01,영업/정상,일반이용업,02-590-2130,0,1,0,1
,,,,명성 이용원,일반이용업,5,,,,,200667.104434599,443263.221961308,2026-05-01 22:36:21,I,01,영업,,2020-09-11 14:48:21,1998-09-12,28.03,137-872,서울특별시 서초구 서초동 1542-1 서초동 동일하이빌,N,,3210000-203-1998-01541,3210000,"서울특별시 서초구 서초대로 240, B12호 (서초동, 서초동 동일하이빌)",06647,01,영업/정상,일반이용업,02-766-1428,1,,1,
0,0,,0,신창이용원,일반이용업,0,,,,,203658.28011282,440866.678324256,2026-05-01 22:36:06,I,01,영업,,2020-06-29 13:53:02,2001-09-04,.00,137-897,서울특별시 서초구 양재동 333-3 1층 1호,N,,3210000-203-2001-00029,3210000,"서울특별시 서초구 동산로 24 (양재동,1층 1호)",06785,01,영업/정상,일반이용업,02-574-9678,1,0,1,0
0,0,,0,Mr헤어클럽,일반이용업,3,,,,,201123.234498578,443432.174000124,2026-05-01 22:35:59,I,01,영업,,2022-07-15 14:25:23,2002-01-26,16.00,137-874,서울특별시 서초구 서초동 1573-10 로이어즈타워 지하1층 12호,N,,3210000-203-2002-00032,3210000,"서울특별시 서초구 서초중앙로 125, 12호 (서초동,로이어즈타워 지하1층)",06644,01,영업/정상,일반이용업,02-423-3650,0,1,0,1
,0,,0,대지이용원,일반이용업,0,,,,,199140.767294722,443149.907946067,2026-05-01 22:36:07,I,01,영업,,2020-06-16 15:32:19,2003-03-06,.00,137-834,서울특별시 서초구 방배동 836-1 지상1,N,,3210000-203-2003-00013,3210000,"서울특별시 서초구 서초대로23길 74 (방배동,지상1)",06572,01,영업/정상,일반이용업,02-3477-8982,1,,1,
0,0,,0,삼호궁전(이용),일반이용업,3,,,,,203847.029537103,441707.819305687,2026-05-01 22:36:21,I,01,영업,,2024-08-29 15:17:10,2003-12-09,10.00,137-130,서울특별시 서초구 양재동 275-6 삼호물산B동(지하1층),N,,3210000-203-2003-00038,3210000,"서울특별시 서초구 논현로 87 (양재동,삼호물산B동(지하1층))",06775,01,영업/정상,일반이용업,,0,1,0,1
0,0,,0,메리어트헤어샾,일반이용업,10,,,,,200388.425733618,444862.993740952,2026-05-01 22:35:59,I,01,영업,,2020-06-17 14:30:08,2005-08-30,75.00,137-713,서울특별시 서초구 반포동 19-5 메리어트호텔 지하2층,N,,3210000-203-2005-00007,3210000,"서울특별시 서초구 신반포로 190 (반포동,메리어트호텔 지하2층)",06545,01,영업/정상,일반이용업,02-6282-2828,0,2,0,2
0,2,임대,1,소망이용원,일반이용업,3,,,,,200711.293938919,442319.991671217,2026-05-01 22:36:18,I,01,영업,,2020-06-24 15:57:55,2008-07-03,19.00,137-869,서울특별시 서초구 서초동 1486-12 1층,N,,3210000-203-2008-00005,3210000,서울특별시 서초구 반포대로9길 52 (서초동),06709,01,영업/정상,일반이용업,02-582-7652,1,0,1,0
,0,,0,신사쑥사우나內이용원,일반이용업,3,,,,,201230.693449214,445992.459343379,2026-05-01 22:35:59,I,01,영업,,2020-06-17 15:14:53,2009-03-11,8.25,137-906,서울특별시 서초구 잠원동 50-5 지하 1층,N,,3210000-203-2009-00002,3210000,"서울특별시 서초구 나루터로 37, 지하 1층 (잠원동)",06515,01,영업/정상,일반이용업,02-593-0665,,1,,1
0,0,,0,평화이용원,일반이용업,3,,,,,201055.049081675,442298.468220422,2026-05-01 22:36:18,I,01,영업,,2020-06-24 15:58:42,2009-12-15,13.20,137-927,서울특별시 서초구 서초동 1451-34 평화빌딩 지하2층,N,,3210000-203-2009-00006,3210000,"서울특별시 서초구 반포대로 22 (서초동,평화빌딩 지하2층)",06716,01,영업/정상,일반이용업,02-522-9771,0,2,0,2
0,0,임대,0,스마트크럽(남성컷),일반이용업,2,,,,,201058.391718254,443431.298505428,2026-05-01 22:36:18,I,01,영업,,2022-09-16 09:42:28,2011-10-21,16.74,137-913,서울특별시 서초구 서초동 1573-1 서초프라자 지층 123호,N,,3210000-203-2011-00008,3210000,"서울특별시 서초구 서초대로 286, 서초프라자 지층 123호 (서초동)",06644,01,영업/정상,일반이용업,,0,1,0,1
0,0,자가,0,예인이용원,일반이용업,2,,,,,200996.974700931,444526.688404154,2026-05-01 22:36:19,I,01,영업,,2013-03-19 10:19:18,2013-03-19,16.23,137-801,서울특별시 서초구 반포동 30-25 상가 2층 252호,N,,3210000-203-2013-00001,3210000,"서울특별시 서초구 서초중앙로 238, 2층 252호 (반포동, 상가)",06597,01,영업/정상,일반이용업,,2,,2,
0,0,임대,0,효전 이미지 연구소,일반이용업,2,,,,,201295.700037578,443474.524864903,2026-05-01 22:36:20,I,01,영업,,2020-04-28 09:26:15,2013-08-30,18.90,137-881,서울특별시 서초구 서초동 1671-5 119호,N,,3210000-203-2013-00005,3210000,"서울특별시 서초구 서초중앙로22길 25, 119호 (서초동, 서초리시온)",06634,01,영업/정상,일반이용업,,1,,1,
0,0,임대,0,서호 이용원,일반이용업,3,,,,,200628.43767533,445580.594039349,2026-05-01 22:36:19,I,01,영업,,2013-11-21 10:42:08,2013-11-21,29.12,137-030,"서울특별시 서초구 잠원동 65-32 ,34호 한신빌딩 지하 1층",Y,,3210000-203-2013-00008,3210000,"서울특별시 서초구 잠원로 94, 지하 1층 (잠원동, 한신빌딩)",06520,01,영업/정상,일반이용업,,,1,,1
0,0,임대,0,천연 헤나 염색,이용업 기타,3,,,,,198462.140522922,442810.193135051,2026-05-01 22:36:20,I,01,영업,,2022-02-09 12:13:59,2013-06-21,65.18,137-852,서울특별시 서초구 방배동 1458 201호,N,,3210000-203-2013-00009,3210000,"서울특별시 서초구 동광로12가길 28, 2층 201호 (방배동)",06567,01,영업/정상,이용업 기타,,1,0,1,0
0,0,임대,0,CN스파사우나이발,일반이용업,3,,,,,199780.786480486,444178.175927435,2026-05-01 22:36:21,I,01,영업,,2022-07-19 13:07:44,2013-02-20,9.90,137-806,서울특별시 서초구 반포동 93-1 4층,N,,3210000-203-2013-00010,3210000,"서울특별시 서초구 사평대로 126, 4층 (반포동)",06577,01,영업/정상,일반이용업,,,1,,1
0,0,임대,0,트윈타워 이용원,일반이용업,3,,,,,203848.094015013,441601.513809347,2026-05-01 22:36:19,I,01,영업,,2020-06-29 13:59:47,2014-03-18,33.25,137-130,서울특별시 서초구 양재동 275-3 트윈타워 A동 지하 1층 4호,N,,3210000-203-2014-00003,3210000,"서울특별시 서초구 마방로10길 25, A동 지하 1층 4호 (양재동, 트윈타워)",06775,01,영업/정상,일반이용업,,,1,,1
0,0,임대,0,샴푸보이,일반이용업,2,,,,,201930.014907812,443904.461723691,2026-05-01 22:36:19,I,01,영업,,2020-06-24 13:43:10,2014-07-03,11.74,137-856,서울특별시 서초구 서초동 1315 진흥상가 1층 32호,Y,,3210000-203-2014-00005,3210000,"서울특별시 서초구 서초대로 389, 1층 32호 (서초동, 진흥상가)",06617,01,영업/정상,일반이용업,,1,,1,
0,0,임대,0,사우나 컷트실,일반이용업,1,,,,,201856.339308867,445026.123453703,2026-05-01 22:36:19,I,01,영업,,2014-08-19 12:17:23,2014-08-19,6.60,137-809,서울특별시 서초구 반포동 724-38 3층,Y,,3210000-203-2014-00009,3210000,"서울특별시 서초구 강남대로85길 16, 3층 (반포동)",06536,01,영업/정상,일반이용업,,3,,3,
,,임대,,그랜드사우나 내 이발소,일반이용업,2,,,,,198950.039094564,443470.678524875,2026-05-01 22:36:20,I,01,영업,,2017-06-12 13:39:02,2014-07-16,6.60,137-830,서울특별시 서초구 방배동 794-19 그랜드 사우나 내 지하1층,N,,3210000-203-2014-00012,3210000,"서울특별시 서초구 동광로19길 19, 지하1층 (방배동, 그랜드사우나 내 )",06561,01,영업/정상,일반이용업,02-2605-5849,,1,,1
0,0,임대,0,강남명품 팔래스 바버샵,일반이용업,1,,,,,198554.622804054,442381.361375584,2026-05-01 22:36:20,I,01,영업,0,2025-12-08 09:04:19,2016-05-31,37.00,137-817,서울특별시 서초구 방배동 424-28 방배롯데캐슬아르떼 상가A동 101호 좌측분,Y,0,3210000-203-2016-00006,3210000,"서울특별시 서초구 방배천로18길 11, 상가A동 101(좌측분)호 (방배동, 방배롯데캐슬아르떼)",06676,01,영업/정상,일반이용업,,3,,3,
0,0,임대,0,쉐반스 머리염색방,이용업 기타,2,,,,,198706.837283429,442787.161404833,2026-05-01 22:36:20,I,01,영업,0,2020-06-15 15:24:33,2017-06-20,30.00,137-838,서울특별시 서초구 방배동 862-10 1층,Y,0,3210000-203-2017-00004,3210000,"서울특별시 서초구 도구로 120-1, 1층 (방배동)",06570,01,영업/정상,이용업 기타,,1,,1,
0,0,임대,0,Est.11 barbershop,일반이용업,4,,,,,201514.38862982,446056.086533698,2026-05-01 22:36:21,I,01,영업,0,2018-04-02 16:16:32,2018-04-02,59.04,137-902,서울특별시 서초구 잠원동 11-13 1층 전체,N,0,3210000-203-2018-00001,3210000,"서울특별시 서초구 나루터로15길 22, 1층 (잠원동)",06524,01,영업/정상,일반이용업,,,,,
0,0,임대,0,박순규 헤어,일반이용업,3,,,,,202216.049985624,443352.024569293,2026-05-01 22:36:21,I,01,영업,0,2018-06-18 09:34:58,2018-06-18,30.94,137-859,서울특별시 서초구 서초동 1332-2 101호,N,0,3210000-203-2018-00002,3210000,"서울특별시 서초구 사임당로 151, 101호 (서초동)",06624,01,영업/정상,일반이용업,02-525-2394,1,,1,
0,0,임대,0,가온 이용원,일반이용업,2,,,,,198940.32876174,443735.079642049,2026-05-01 22:36:21,I,01,영업,0,2018-08-14 17:09:18,2018-08-14,20.00,137-814,서울특별시 서초구 방배동 19-3 103호,N,0,3210000-203-2018-00003,3210000,"서울특별시 서초구 방배로 254, 103호 (방배동)",06574,01,영업/정상,일반이용업,,1,,1,
0,0,임대,0,KT연구소 구내 이용실,일반이용업,2,,,,,202497.519150037,441019.955686197,2026-05-01 22:36:21,I,01,영업,0,2019-01-11 09:27:31,2019-01-11,26.40,137-900,서울특별시 서초구 우면동 17 3층,N,0,3210000-203-2019-00001,3210000,"서울특별시 서초구 태봉로 151, 3층 (우면동)",06763,01,영업/정상,일반이용업,,3,,3,
0,0,임대,0,스포타임 이발소,일반이용업,2,,,,,203028.520902327,442302.889340581,2026-05-01 22:36:21,I,01,영업,0,2020-06-29 13:38:18,2019-03-21,10.40,137-889,서울특별시 서초구 양재동 24 2층,N,0,3210000-203-2019-00004,3210000,"서울특별시 서초구 강남대로 213, 2층 (양재동)",06749,01,영업/정상,일반이용업,,2,,2,
0,0,임대,0,HEAD MASTER,일반이용업,1,,,,,201582.599745925,445297.955759779,2026-05-01 22:36:20,I,01,영업,0,2019-08-05 16:41:28,2019-08-05,6.00,137-808,서울특별시 서초구 반포동 703-19 103호,N,0,3210000-203-2019-00005,3210000,"서울특별시 서초구 신반포로42길 11, 1층 103호 (반포동)",06534,01,영업/정상,일반이용업,,1,,1,
0,0,임대,0,블루클럽 교대점,일반이용업,3,,,,,201063.012881821,442872.852134485,2026-05-01 22:36:21,I,01,영업,0,2020-06-24 16:18:51,2019-09-26,42.90,137-875,서울특별시 서초구 서초동 1579-7 107호,N,0,3210000-203-2019-00006,3210000,"서울특별시 서초구 사임당로 25, 궁본빌딩 1층 107호 (서초동)",06650,01,영업/정상,일반이용업,02-585-9292,1,,1,
0,0,,0,코아텔 이용원,일반이용업,2,,,,,202395.888113518,443528.815453782,2026-05-01 22:36:21,I,01,영업,0,2020-12-23 13:59:26,2019-11-19,6.60,137-858,서울특별시 서초구 서초동 1330 서초동삼성쉐르빌2 지하2층,N,0,3210000-203-2019-00009,3210000,"서울특별시 서초구 강남대로53길 11, 지하2층 (서초동, 서초동삼성쉐르빌2)",06626,01,영업/정상,일반이용업,,,1,,1
0,0,임대,0,유에스(U.S) 바버샵,일반이용업,2,,,,,199474.300587236,442186.916151712,2026-05-01 22:36:20,I,01,영업,0,2020-03-25 12:11:22,2020-03-25,27.55,137-843,서울특별시 서초구 방배동 914-25 101호,N,0,3210000-203-2020-00002,3210000,"서울특별시 서초구 효령로27길 25, 1층 101호 (방배동)",06685,01,영업/정상,일반이용업,02-523-7773,1,,1,
