자동환기여부,건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,편의시설여부,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,비상구여부,비상계단여부,기존게임업외업종명,제작취급품목내용,시설면적,소방시설여부,지상층수,청소년실수,청소년실여부,노래방실수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,조명시설유무,조명시설조도,관리번호,개방자치단체코드,통로너비,제공게임물명,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,방음시설여부,음향시설여부,특수조명여부,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총게임기수,총층수,지하층수,비디오재생기명
,,스카이노래연습장,2001-10-26,192530.921828229,453996.568837736,유통관련업,노래연습장업,,2026-05-01 22:37:54,I,03,폐업,,,,,0,,3,,,,2003-04-17 19:25:54,,1992-10-31,122-924,서울특별시 은평구 응암동 598-18 3층,,,CDFF3242051992000015,3110000,,,,"서울특별시 은평구 응암로11길 3  (응암동,3층)",,03,폐업,,,,,,,,,0,0,
,,열락노래방,1999-06-30,193316.892175065,457641.40088762,유통관련업,노래연습장업,,2026-05-01 22:37:54,I,03,폐업,,,,,0,,,,,,2003-04-17 19:25:54,,1993-05-28,122-040,서울특별시 은평구 불광동 357-1 지,,,CDFF3242051993000002,3110000,,,,"서울특별시 은평구 연서로 277  (불광동,지)",,03,폐업,,,,,,,,,,,
N,근린생활시설,산울림노래방,2002-07-29,193815.003892284,456401.253507205,유통관련업,노래연습장업,,2026-05-01 22:37:54,I,03,폐업,N,N,,,126.28,,3,,N,,2008-02-28 13:40:23,,1993-07-10,122-858,서울특별시 은평구 불광동 281-174 지층,,,CDFF3242051993000003,3110000,,,,"서울특별시 은평구 통일로 718  (불광동,지층)",,03,폐업,N,,N,,,,,,4,1,
N,,우리들노래방,2004-01-29,194072.752570199,455382.111217949,유통관련업,노래연습장업,,2026-05-01 22:37:54,I,03,폐업,N,N,,,,,,,N,,2004-01-29 15:08:19,,1993-08-30,122-905,서울특별시 은평구 응암동 2-19 지층,,,CDFF3242051993000005,3110000,,,,"서울특별시 은평구 은평로 234-1  (응암동,지층)",,03,폐업,N,,N,학교정화(상대),,,,,,1,
N,,탑텐노래연습장,2005-01-26,191990.400785052,455443.231512826,유통관련업,노래연습장업,,2026-05-01 22:37:54,I,03,폐업,N,N,,,,,,,N,,2005-01-27 09:25:46,,1993-09-02,122-880,서울특별시 은평구 신사동 9-17 3층,,,CDFF3242051993000007,3110000,,,,"서울특별시 은평구 갈현로 39  (신사동,3층)",,03,폐업,N,,N,,,,,,,,
N,단독주택,차차차노래방,2024-04-09,192039.482629607,454098.068226281,유통관련업,노래연습장업,,2026-05-01 22:37:54,I,03,폐업,N,N,,,116.52,,,6,Y,7,2025-07-30 09:54:13,,1993-09-02,,서울특별시 은평구 증산동 157-6 지층,,,CDFF3242051993000009,3110000,,,,서울특별시 은평구 증산로15길 19-2 (증산동),03495,03,폐업,N,,N,,,,,,4,1,
,,까치노래방,2001-09-25,,,유통관련업,노래연습장업,,2026-05-01 22:37:54,I,03,폐업,,,,,0,,1,,,,2003-04-17 19:25:54,,1993-09-06,122-924,서울특별시 은평구 응암동 590-5 1층,,,CDFF3242051993000011,3110000,,,,,,03,폐업,,,,,,,,,0,0,
N,근린생활시설,앵콜노래연습장,2020-09-25,193999.968667817,456053.613296264,유통관련업,노래연습장업,,2026-05-01 22:37:54,I,03,폐업,Y,N,,,99,,,5,Y,8,2020-09-25 16:35:20,,1993-09-09,,서울특별시 은평구 녹번동 13-1 지층,,,CDFF3242051993000012,3110000,,,,서울특별시 은평구 통일로 677 (녹번동),03382,03,폐업,N,,N,,,,,,4,1,
N,근린생활시설,열창노래연습장,2019-05-15,192043.812506334,456839.220080805,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,N,N,,,107.25,,5,4,Y,4,2019-05-15 17:20:48,,1993-09-09,,서울특별시 은평구 구산동 202-13 지층,,,CDFF3242051993000013,3110000,,,,서울특별시 은평구 서오릉로 205 (구산동),03426,03,폐업,N,,N,,,,,,6,1,
,,신식노래연습장,1999-12-08,192586.843924519,455591.639757282,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,,,,,0,,0,,,,2003-04-17 19:25:54,,1993-09-13,122-898,서울특별시 은평구 역촌동 34-19 지층,,,CDFF3242051993000015,3110000,,,,"서울특별시 은평구 연서로4길 7  (역촌동,지층)",,03,폐업,,,,학교정화(상대),,,,,0,1,
N,,꾸러기노래연습장,2006-08-24,192668.793465481,456485.333926393,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,N,N,,,,,2,,N,,2006-08-24 13:52:28,,1993-09-15,122-895,서울특별시 은평구 역촌동 1-4 2층,,,CDFF3242051993000016,3110000,,,,"서울특별시 은평구 서오릉로 135  (역촌동,2층)",,03,폐업,N,,N,학교정화(상대),,,,,,,
,,가족노래연습장,2002-05-01,192643.17581938,456505.306891007,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,,,,,0,,2,,,,2003-04-17 19:25:54,,1993-09-23,122-895,서울특별시 은평구 역촌동 1-1 2층,,,CDFF3242051993000019,3110000,,,,"서울특별시 은평구 서오릉로 139  (역촌동,2층)",,03,폐업,,,,,,,,,0,0,
N,근린생활시설,큐노래연습장,2017-12-28,192666.186351161,454198.678214499,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,Y,N,,,125.58,,,2,Y,5,2017-12-28 13:23:57,,1993-09-24,,서울특별시 은평구 응암동 323-6 지층,,,CDFF3242051993000020,3110000,,,,서울특별시 은평구 응암로14길 4 (응암동),03470,03,폐업,N,,N,,,,,,5,1,
N,,씨네마노래방,2006-01-20,,,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,N,N,,,,,,,N,,2006-01-20 16:01:08,,1993-09-24,122-951,서울특별시 은평구 응암동 297-22 지층,,,CDFF3242051993000022,3110000,,,,,,03,폐업,N,,N,학교정화(상대),,,,,,1,
N,근린생활시설,라이브노래연습장,2003-09-22,190793.296133385,453471.346827616,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,N,N,,,234.66,,2,,N,,2003-09-22 10:05:04,,1993-09-27,122-874,서울특별시 은평구 수색동 141-7 2층,,,CDFF3242051993000023,3110000,,,,"서울특별시 은평구 은평터널로 15-1  (수색동,2층)",,03,폐업,N,,N,,,,,,,,
,,모모노래방,1997-05-12,192835.107835876,457461.823530957,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,,,,,0,,,,,,2003-04-17 19:25:54,,1993-10-04,122-809,서울특별시 은평구 갈현동 399-19,,,CDFF3242051993000024,3110000,,,,서울특별시 은평구 연서로29길 8-15  (갈현동),,03,폐업,,,,,,,,,,,
,,당신의노래방,1999-11-30,192528.8233031,457578.406751594,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,,,,,0,,0,,,,2003-04-17 19:25:54,,1993-11-02,122-811,서울특별시 은평구 갈현동 433-4 2층,,,CDFF3242051993000026,3110000,,,,"서울특별시 은평구 갈현로 263  (갈현동,2층)",,03,폐업,,,,,,,,,0,0,
,,즐거운노래방,1998-11-20,192945.983210914,457195.005464512,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,,,,,0,,,,,,2003-04-17 19:25:54,,1993-11-09,122-842,서울특별시 은평구 대조동 196-19,,,CDFF3242051993000027,3110000,,,,서울특별시 은평구 연서로26길 9-4  (대조동),,03,폐업,,,,,,,,,,,
N,근린생활시설,가고파노래연습장,2012-09-12,193868.154939764,455457.016651431,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,N,N,,,76.64,,,4,Y,8,2012-09-18 09:09:50,,1993-11-11,,서울특별시 은평구 녹번동 215-0 지층,,,CDFF3242051993000028,3110000,,,,"서울특별시 은평구 은평로 213  (녹번동,지층)",,03,폐업,N,,N,,,,,,5,1,
N,,아리랑노래방,2004-12-08,192526.779016383,453878.304268116,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,N,N,,,,,2,,N,,2004-12-08 13:58:17,,1993-11-13,122-924,서울특별시 은평구 응암동 595-1 2층,,,CDFF3242051993000029,3110000,,,,"서울특별시 은평구 응암로 169  (응암동,2층)",,03,폐업,N,,N,,,,,,,,
N,,그린노래연습장,2007-03-06,193374.852219868,455608.648604831,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,N,N,,,,,,,N,,2007-03-09 08:59:38,,1993-11-26,122-834,서울특별시 은평구 녹번동 155-40 지층,,,CDFF3242051993000031,3110000,,,,"서울특별시 은평구 서오릉로 17  (녹번동,지층)",,03,폐업,N,,N,,,,,,,1,
N,근린생활시설,노래천국노래연습장,2021-05-13,192804.762521293,453515.206587689,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,Y,N,,,72.77,,,4,Y,6,2021-05-13 16:19:26,,1993-11-26,,서울특별시 은평구 응암동 733-45 지층,,,CDFF3242051993000032,3110000,,,,서울특별시 은평구 가좌로7나길 27-1 (응암동),03481,03,폐업,N,,N,,,,,,4,1,
,,구름다리노래방,1999-09-08,,,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,,,,,0,,,,,,2003-04-17 19:25:54,,1993-12-13,122-875,서울특별시 은평구 수색동 205-206 지층,,,CDFF3242051993000033,3110000,,,,,,03,폐업,,,,,,,,,,,
N,근린생활시설,월드컵 노래연습장,2007-05-07,192904.950254081,454555.228478103,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,N,N,,,146.52,,,,N,,2007-05-08 15:04:17,,1993-12-21,122-919,서울특별시 은평구 응암동 402-6 지층,,,CDFF3242051993000034,3110000,,,,"서울특별시 은평구 응암로22길 22  (응암동,지층)",,03,폐업,N,,N,,,,,,,1,
N,,나의노래연습장,2006-04-20,,,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,N,N,,,,,,,N,,2007-08-13 10:47:12,,1993-10-12,122-200,서울특별시 은평구 진관동 88-4,,,CDFF3242051993000036,3110000,,,주거지역,,,03,폐업,N,,N,,,,,,,,
,,쌍쌍노래방,2001-09-03,192739.042111363,457439.87949325,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,,,,,0,,0,,,,2003-04-17 19:25:54,,1994-01-18,122-809,서울특별시 은평구 갈현동 400-7 2층,,,CDFF3242051994000001,3110000,,,,"서울특별시 은평구 연서로29길 16  (갈현동,2층)",,03,폐업,,,,,,,,,0,0,
N,근린생활시설,갑을노래연습장,2010-05-06,192741.284500205,457909.096012382,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,N,N,,,116.03,,,7,Y,7,2010-05-13 11:28:51,,1994-01-18,,서울특별시 은평구 갈현동 411-25 지층,,,CDFF3242051994000002,3110000,,,,"서울특별시 은평구 통일로87길 10  (갈현동,지층)",,03,폐업,N,,N,,,,,,4,1,
,,산울림노래방,2000-01-25,192789.93927697,457734.059203273,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,,,,,0,,0,,,,2003-04-17 19:25:54,,1994-01-25,122-808,서울특별시 은평구 갈현동 394-11 지층,,,CDFF3242051994000004,3110000,,,,"서울특별시 은평구 통일로85길 5-1  (갈현동,지층)",,03,폐업,,,,,,,,,0,0,
N,근린생활시설,원일노래연습장,2004-04-09,191621.294662216,453184.152552644,유통관련업,노래연습장업,,2026-05-01 22:37:55,I,03,폐업,N,N,,,320.51,,2,,N,,2004-04-10 10:40:58,,1994-01-26,122-937,서울특별시 은평구 증산동 177-6 2층,,,CDFF3242051994000005,3110000,,,,"서울특별시 은평구 증산로 253  (증산동,2층)",,03,폐업,N,,N,,,,,,,,
N,근린생활시설,앵콜노래연습장,2015-10-22,192569.755146918,454075.055042729,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,Y,N,,,103.14,,,0,,4,2015-10-23 10:04:06,,1994-02-02,,서울특별시 은평구 응암동 599-6 지층,,,CDFF3242051994000006,3110000,,,,"서울특별시 은평구 응암로 189 (응암동,지층)",,03,폐업,N,,N,,,,,,4,1,
N,근린생활시설,팡파레노래연습장,2012-08-09,193475.567133743,455434.54525995,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,Y,N,,,99.17,,,5,Y,7,2012-08-10 17:37:25,,1994-02-07,122-907,서울특별시 은평구 응암동 96-1 지층,,,CDFF3242051994000007,3110000,,,,"서울특별시 은평구 은평로 174  (응암동,지층)",,03,폐업,N,,N,,,,,,3,1,
,,연노래방,2008-06-16,193001.654816441,457262.210965303,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,,,,,78.12,,0,5,Y,6,2009-03-02 15:35:49,,1994-03-02,122-842,서울특별시 은평구 대조동 185-71 3층,,,CDFF3242051994000008,3110000,,,,"서울특별시 은평구 통일로 833-6  (대조동,3층)",,03,폐업,,,,,,,,,0,0,
N,근린생활시설,OK노래연습장,2020-10-06,191833.201142057,454922.270623206,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,N,N,,,84.42,,2,,,4,2020-10-06 20:33:05,,1994-03-02,,서울특별시 은평구 신사동 228-22 2층,,,CDFF3242051994000009,3110000,,,,서울특별시 은평구 가좌로 333 (신사동),03440,03,폐업,N,,N,,,,,,4,,
N,근린생활시설,우정노래연습장,2017-11-16,192166.504347874,456841.083566889,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,N,N,,,126.35,,,4,Y,7,2017-11-17 17:49:45,,1994-03-09,,서울특별시 은평구 갈현동 498-4,,,CDFF3242051994000010,3110000,,,,"서울특별시 은평구 서오릉로 196 (갈현동, 구산빌딩)",03335,03,폐업,N,,N,,,,,,3,1,
,,동네노래방,2001-01-29,193883.476183904,456079.356596587,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,,,,,0,,,,,,2003-04-17 19:25:54,,1994-03-15,122-831,서울특별시 은평구 녹번동 117-59,,,CDFF3242051994000012,3110000,,,,서울특별시 은평구 녹번로9길 2  (녹번동),,03,폐업,,,,,,,,,,,
N,단독주택,열창노래연습장,2024-03-22,191947.869610858,453655.824112866,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,N,N,,,100,,,2,Y,5,2024-03-25 17:32:35,,1994-03-15,,서울특별시 은평구 증산동 166-19 지층,,,CDFF3242051994000013,3110000,,,,서울특별시 은평구 증산로9길 8 (증산동),03497,03,폐업,N,,N,,,,,,5,1,
N,,미래노래연습장,2006-10-02,193783.306150229,456518.892191494,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,N,N,,,,,,,N,,2006-10-09 10:01:54,,1994-03-19,122-858,서울특별시 은평구 불광동 281-89 지층,,,CDFF3242051994000014,3110000,,,,"서울특별시 은평구 불광로 40-1  (불광동,지층)",,03,폐업,N,,N,,,,,,,,
,,월드컵,2002-04-03,192963.278707466,457362.284809028,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,,,,,0,,0,,,,2003-04-17 19:25:54,,1994-03-22,122-842,서울특별시 은평구 대조동 185-1 3층,,,CDFF3242051994000015,3110000,,,,"서울특별시 은평구 통일로 845  (대조동,3층)",,03,폐업,,,,,,,,,0,0,
N,근린생활시설,투데이투노래연습장,2023-01-04,192534.570562175,454175.165825581,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,Y,N,,,245.31,,2,10,Y,15,2023-01-05 13:19:02,,1994-03-29,,서울특별시 은평구 응암동 590-12 2층,,,CDFF3242051994000017,3110000,,,,"서울특별시 은평구 응암로13길 8, 2층 (응암동)",03484,03,폐업,N,,N,,,,,,4,,
N,,아리랑노래연습장,2008-12-08,194005.723686767,457217.874868698,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,N,N,,,79.26,,4,2,N,4,2008-12-09 16:07:37,,1994-04-08,122-855,서울특별시 은평구 불광동 222-3 지층,,,CDFF3242051994000018,3110000,,,,"서울특별시 은평구 불광로 117  (불광동,지층)",,03,폐업,N,,N,,,,,,5,1,
,,24시노래방,1996-11-01,193101.397977613,457265.189603141,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,,,,,0,,,,,,2003-04-17 19:25:54,,1994-05-04,122-859,서울특별시 은평구 불광동 304-3,,,CDFF3242051994000020,3110000,,,,서울특별시 은평구 통일로 830  (불광동),,03,폐업,,,,,,,,,,,
,,아하노래방,2002-02-26,192466.647648874,457457.197150631,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,,,,,0,,0,,,,2003-04-17 19:25:54,,1994-05-21,122-812,서울특별시 은평구 갈현동 450-10 지층,,,CDFF3242051994000022,3110000,,,,"서울특별시 은평구 갈현로 251  (갈현동,지층)",,03,폐업,,,,,,,,,0,0,
N,근린생활시설,앵콜노래연습장,2009-03-24,193143.334913413,457556.302232424,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,Y,N,,,78.14,,,,,5,2009-03-26 14:25:46,,1994-05-24,122-860,서울특별시 은평구 불광동 310-18 지층,,,CDFF3242051994000023,3110000,,,,"서울특별시 은평구 연서로 253-12  (불광동,지층)",,03,폐업,N,,N,,,,,,4,1,
N,근린생활시설,앵콜노래연습장,2024-12-06,192592.394716958,457969.219257978,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,Y,N,,,54.56,,,3,Y,5,2024-12-06 17:36:51,,1994-05-30,,서울특별시 은평구 갈현동 422-34 지층,,,CDFF3242051994000024,3110000,,,,서울특별시 은평구 갈현로 305 (갈현동),03315,03,폐업,N,,N,,,,,,4,1,
N,근린생활시설,도레미노래연습장,2014-11-17,192480.448629367,454130.620015583,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,Y,N,,,118.8,,2,2,Y,7,2014-11-18 18:10:06,,1994-06-07,,서울특별시 은평구 응암동 590-23 2층,,,CDFF3242051994000025,3110000,,,,"서울특별시 은평구 응암로13길 14 (응암동,2층)",,03,폐업,N,,N,,,,,,5,,
N,근린생활시설,황금노래연습장,2020-07-27,192893.92472804,456197.478281567,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,N,N,,,90.09,,2,,,4,2020-07-27 16:47:49,,1994-06-22,,서울특별시 은평구 역촌동 14-10 2층,,,CDFF3242051994000026,3110000,,,,서울특별시 은평구 역말로 100 (역촌동),03404,03,폐업,N,,N,,,,,,5,,
,,미씨,2002-06-01,193138.743580345,455325.930943773,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,,,,,0,,0,,,,2003-04-17 19:25:54,,1994-07-11,122-908,서울특별시 은평구 응암동 98-65 지층,,,CDFF3242051994000028,3110000,,,,"서울특별시 은평구 은평로 136  (응암동,지층)",,03,폐업,,,,,,,,,0,1,
N,근린생활시설,신바람노래연습장,2024-11-01,192016.079657069,456130.166856838,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,N,N,,,82.5,,,5,Y,5,2024-11-01 16:39:41,,1994-08-06,,서울특별시 은평구 역촌동 52-52 지층,,,CDFF3242051994000031,3110000,,,,"서울특별시 은평구 갈현로15길 3 (역촌동, 두산빌딩)",03430,03,폐업,N,,N,,,,,,6,1,
,,파랑새노래방,2002-08-12,191967.63459732,455703.785711744,유통관련업,노래연습장업,,2026-05-01 22:37:56,I,03,폐업,,,,,0,,0,,,,2003-04-17 19:25:54,,1994-10-20,122-902,서울특별시 은평구 역촌동 70-45 지하,,,CDFF3242051994000036,3110000,,,,"서울특별시 은평구 갈현로7길 6  (역촌동,지하)",,03,폐업,,,,,,,,,0,1,
N,근린생활시설,소리노래방,2005-08-03,192526.779016383,453878.304268116,유통관련업,노래연습장업,,2026-05-01 22:37:57,I,03,폐업,N,N,,,118.99,,3,,N,,2008-08-14 13:39:28,,1994-10-31,122-924,서울특별시 은평구 응암동 595-1 3층,,,CDFF3242051994000037,3110000,,,,"서울특별시 은평구 응암로 169  (응암동,3층)",,03,폐업,N,,N,,,,,,,,
,,은광노래방,2000-03-20,192662.309047183,454609.479448172,유통관련업,노래연습장업,,2026-05-01 22:37:57,I,03,폐업,,,,,0,,0,,,,2003-04-17 19:25:54,,1994-11-04,122-923,서울특별시 은평구 응암동 578-96 3층,,,CDFF3242051994000038,3110000,,,,"서울특별시 은평구 응암로21길 1  (응암동,3층)",,03,폐업,,,,,,,,,0,0,
N,근린생활시설,까치노래연습장,2013-12-24,191998.524555566,455694.328395532,유통관련업,노래연습장업,,2026-05-01 22:37:57,I,03,폐업,N,N,,,124.41,,2,6,Y,7,2013-12-26 09:40:54,,1994-11-04,,서울특별시 은평구 역촌동 70-34 2층,,,CDFF3242051994000039,3110000,,,,"서울특별시 은평구 갈현로 61  (역촌동,2층)",,03,폐업,N,,N,,,,,,6,,
N,근린생활시설,스타노래방,2011-11-22,192615.753677069,454619.868046912,유통관련업,노래연습장업,,2026-05-01 22:37:57,I,03,폐업,N,N,,,142,,,6,Y,11,2011-11-24 13:14:07,,1994-11-15,,서울특별시 은평구 응암동 578-90 지층,,,CDFF3242051994000040,3110000,,,,"서울특별시 은평구 응암로21길 5-1  (응암동,지층)",,03,폐업,N,,N,,,,,,6,1,
,,무지개노래연습장,2001-11-12,191923.491668552,455882.166591135,유통관련업,노래연습장업,,2026-05-01 22:37:57,I,03,폐업,,,,,0,,0,,,,2003-04-17 19:25:54,,1994-12-15,122-902,서울특별시 은평구 역촌동 71-15 지층,,,CDFF3242051994000042,3110000,,,,"서울특별시 은평구 갈현로11길 9  (역촌동,지층)",,03,폐업,,,,,,,,,0,1,
,,오페라노래연습장,2000-07-24,191930.056691384,455201.46244869,유통관련업,노래연습장업,,2026-05-01 22:37:58,I,03,폐업,,,,,0,,,,,,2003-04-17 19:25:54,,1995-06-02,122-881,서울특별시 은평구 신사동 18-35 지층,,,CDFF3242051995000024,3110000,,,,"서울특별시 은평구 갈현로1길 5-4  (신사동,지층)",,03,폐업,,,,,,,,,,,
N,근린생활시설,까치노래연습장,2017-05-12,191305.548067061,453041.98829029,유통관련업,노래연습장업,,2026-05-01 22:37:58,I,03,폐업,Y,N,,,97.92,,,5,Y,7,2017-05-12 19:58:33,,1995-06-12,,서울특별시 은평구 증산동 219-27 지층,,,CDFF3242051995000025,3110000,,,,"서울특별시 은평구 증산서길 24  (증산동,지층)",,03,폐업,N,,N,,,,,,6,1,
,,열창노래방,2001-03-19,192533.270518913,454125.32446932,유통관련업,노래연습장업,,2026-05-01 22:37:58,I,03,폐업,,,,,0,,0,,,,2003-04-17 19:25:54,,1995-06-23,122-924,서울특별시 은평구 응암동 600-5 지층,,,CDFF3242051995000026,3110000,,,,"서울특별시 은평구 응암로13길 9  (응암동,지층)",,03,폐업,,,,,,,,,0,1,
N,단독주택,연신노래연습장,2019-09-26,193432.222119636,457741.689355223,유통관련업,노래연습장업,,2026-05-01 22:37:58,I,03,폐업,Y,N,,,224.91,,,7,Y,11,2019-09-26 20:20:54,,1995-08-03,,서울특별시 은평구 불광동 430-8 지층,,,CDFF3242051995000028,3110000,,,,"서울특별시 은평구 연서로 295 (불광동, 연신빌딩)",03343,03,폐업,N,,N,,,,,,5,1,
