사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
우리동물병원,,201922.445922899,456502.379369754,2026-05-01 22:38:14,I,0000,정상,2019-04-24 11:41:17,,2008-05-13,174,,서울특별시 성북구 길음동 1125-9,307000001020080003,3070000,000,서울특별시 성북구 삼양로 84 (길음동),02726,,01,영업/정상,,,
24시 애니동물병원,,201682.296447573,453515.272296647,2026-05-01 22:38:14,I,0000,정상,2025-11-26 07:50:08,,2008-10-16,0,,서울특별시 성북구 보문동5가 3-1,307000001020080004,3070000,000,서울특별시 성북구 보문로 99 (보문동5가),02872,,01,영업/정상,,,
VIP 동물의료센터,,201116.337615606,454444.297266775,2026-05-01 22:38:14,I,0000,정상,2026-04-20 09:10:48,,2009-04-14,1189.18,,서울특별시 성북구 동소문동6가 3-1 시티플레이스,307000001020090001,3070000,000,"서울특별시 성북구 동소문로 73, 시티플레이스 1층 101호, 비101호, 비201호, 비202호 (동소문동6가)",02830,,01,영업/정상,,,
태양 동물병원,,205288.934195159,456079.478432452,2026-05-01 22:38:15,I,0000,정상,2026-04-28 09:15:12,,2010-02-11,37.6,,서울특별시 성북구 석관동 332-23,307000001020100001,3070000,000,서울특별시 성북구 돌곶이로 31 (석관동),02788,,01,영업/정상,,,
쓰담쓰담 동물병원,,202904.153413006,455316.134194237,2026-05-01 22:38:15,I,0000,정상,2019-04-24 13:29:24,,2010-04-14,0,,서울특별시 성북구 종암동 86-1,307000001020100002,3070000,000,서울특별시 성북구 종암로 113 (종암동),02803,,01,영업/정상,,,
호담동물병원,,202449.794334359,456051.096485397,2026-05-01 22:38:15,I,0000,정상,2019-04-24 13:33:09,,2013-05-07,0,,서울특별시 성북구 하월곡동 88-677,307000001020130001,3070000,000,서울특별시 성북구 동소문로 302 (하월곡동),02733,,01,영업/정상,,,
꿈의숲동물병원,,204005.446352581,457482.018043748,2026-05-01 22:38:15,I,0000,정상,2025-06-30 09:49:44,,2014-01-07,0,,서울특별시 성북구 장위동 319 꿈의숲코오롱하늘채아파트 105동 112호,307000001020140001,3070000,000,"서울특별시 성북구 돌곶이로 220, 105동 112호 (장위동, 꿈의숲코오롱하늘채아파트)",02757,,01,영업/정상,,,
도담도담동물병원,,203502.004139568,455500.568972657,2026-05-01 22:38:15,I,0000,정상,2025-09-17 15:50:10,,2014-04-02,0,,서울특별시 성북구 하월곡동 46-73 코업스타클래스 1층,307000001020140002,3070000,000,"서울특별시 성북구 화랑로 76 (하월곡동, 코업스타클래스 1층)",02799,,01,영업/정상,,,
카카오 N 동물병원,,201514.970976778,456137.102062808,2026-05-01 22:38:15,I,0000,정상,2019-04-24 13:36:15,,2014-05-01,43,,서울특별시 성북구 길음동 1284 길음뉴타운 제상가비동 제지2층 25호,307000001020140003,3070000,000,"서울특별시 성북구 길음로 33 (길음동, 길음뉴타운 제상가비동 제지2층 25호)",02720,,01,영업/정상,,,
넬 동물의료센터,,203089.930310118,456275.780158103,2026-05-01 22:38:15,I,0000,정상,2021-10-05 09:36:00,,2015-08-04,155,,서울특별시 성북구 하월곡동 76-16,307000001020150001,3070000,000,서울특별시 성북구 오패산로 75-1 (하월곡동),02737,,01,영업/정상,,,02-6925-4347
앙리동물병원,,200082.088156596,454571.634872902,2026-05-01 22:38:15,I,0000,정상,2025-07-08 08:56:39,,2016-02-24,115,,서울특별시 성북구 성북동 155-15 1층,307000001020160001,3070000,000,"서울특별시 성북구 성북로 66, 1층 (성북동)",02835,,01,영업/정상,,,
스마트동물병원 성북길음점,,201592.991324089,456382.966061703,2026-05-01 22:38:15,I,0000,정상,2025-07-08 09:00:07,,2016-10-06,66,,"서울특별시 성북구 길음동 1285 길음뉴타운7단지 두산위브상가 103호, 104호",307000001020160002,3070000,000,"서울특별시 성북구 길음로13길 22, 103호, 104호 (길음동, 길음7구역두산위브아파트)",02715,,01,영업/정상,,,
포유동물병원,,203263.300752248,455766.554219972,2026-05-01 22:38:15,I,0000,정상,2019-05-07 10:32:08,,2016-12-12,115,,서울특별시 성북구 하월곡동 62-4,307000001020160003,3070000,000,서울특별시 성북구 오패산로 22 (하월곡동),02751,,01,영업/정상,,,
로이동물병원,,201321.966979776,454782.451487203,2026-05-01 22:38:15,I,0000,정상,2025-07-08 09:07:19,,2017-09-19,60,,서울특별시 성북구 동소문동6가 237,307000001020170001,3070000,000,서울특별시 성북구 아리랑로 27 (동소문동6가),02830,,01,영업/정상,,,
성신동물병원,,201372.378129966,454689.037598809,2026-05-01 22:38:15,I,0000,정상,2025-06-30 09:50:16,,2019-09-27,25.1,,서울특별시 성북구 동선동5가 1,307000001020190001,3070000,000,"서울특별시 성북구 아리랑로 18, 1층 101호 (동선동5가)",02829,,01,영업/정상,,,
더편한동물병원,,202337.783038524,456539.190686079,2026-05-01 22:38:15,I,0000,정상,2026-01-22 11:16:47,,2019-11-04,112.7,,서울특별시 성북구 길음동 498-1 래미안길음센터피스,307000001020190002,3070000,000,"서울특별시 성북구 숭인로 50, 상가동 2203호 (길음동, 래미안길음센터피스)",02727,,01,영업/정상,,,
퍼스트동물병원,,204479.769245617,457527.065931978,2026-05-01 22:38:15,I,0000,정상,2025-07-08 09:23:28,,2020-05-07,52.8,,서울특별시 성북구 장위동 173-114 래미안장위퍼스트하이,307000001020200001,3070000,000,"서울특별시 성북구 한천로 713, 515동 상가 206,207호 (장위동, 래미안장위퍼스트하이)",02760,,01,영업/정상,,,
원러브동물의료센터,,201051.072165281,455205.325182072,2026-05-01 22:38:15,I,0000,정상,2025-07-08 09:25:11,,2020-12-03,136,,서울특별시 성북구 돈암동 644 돈암코오롱하늘채,307000001020200002,3070000,000,"서울특별시 성북구 아리랑로 75, 상가3동 1층 110호 (돈암동, 돈암코오롱하늘채)",02826,,01,영업/정상,,,69560040
포포동물병원,,201873.076353983,453075.559973991,2026-05-01 22:38:15,I,0000,정상,2025-07-08 09:31:03,,2022-10-24,82,,서울특별시 성북구 보문동7가 102 (주)참존글로벌워크,307000001020220001,3070000,000,"서울특별시 성북구 보문로 51, (주)참존글로벌워크 1층 (보문동7가)",02873,,01,영업/정상,,,
아이튼튼동물병원,,201973.88683884,455713.244570106,2026-05-01 22:38:15,I,0000,정상,2025-12-04 08:25:36,,2024-06-24,24.25,,서울특별시 성북구 길음동 542-1 길음역롯데캐슬트윈골드아파트 241호,307000001020240001,3070000,000,"서울특별시 성북구 길음로 11, 2층 241호 (길음동, 길음역롯데캐슬트윈골드아파트)",02722,,01,영업/정상,,,
탑벳 동물병원,2025-12-26,200734.993726251,442882.199974285,2026-05-01 22:47:37,I,0002,폐업,2025-12-26 14:15:29,,2024-06-20,,,서울특별시 서초구 서초동 1538-9 유민빌딩,321000001020240003,3210000,000,"서울특별시 서초구 반포대로 89, 유민빌딩 1층 (서초동)",06657,,03,폐업,,,
My Friends 동물병원,2003-07-25,198944.405655693,444365.92786508,2026-05-01 22:47:36,I,0002,폐업,2003-07-25 14:44:13,,2002-09-23,0,,서울특별시 서초구 반포동 1050 J동 15호,321000001020020011,3210000,000,,,,03,폐업,,,
주아동물병원,2011-09-07,199125.323314988,444563.098586926,2026-05-01 22:47:37,I,0002,폐업,2011-09-07 14:24:13,,2008-04-22,36.25,,서울특별시 서초구 반포동 938 외 3필지  M동 6호,321000001020080002,3210000,000,,,,03,폐업,,,
오류동물병원,,186391.769129848,443886.316589264,2026-05-01 22:01:42,I,0000,정상,2020-08-05 09:13:01,,1983-10-10,24.96,,서울특별시 구로구 오류동 33-1 예성라온팰리스 103동 101호,316000001019830001,3160000,000,"서울특별시 구로구 경인로 236, 예성라온팰리스 103동 101호 (오류동)",08270,,01,영업/정상,,,26123232
사랑동물병원,,190548.099763267,443187.182456305,2026-05-01 22:01:42,I,0000,정상,2022-01-05 14:19:38,,1993-12-20,24.5,,서울특별시 구로구 구로동 152-6,316000001019930001,3160000,000,서울특별시 구로구 도림로 98 (구로동),08369,,01,영업/정상,,,
개명동물병원,,187221.919315862,443119.512514925,2026-05-01 22:01:42,I,0000,정상,2022-01-05 14:19:56,,1993-03-19,64.6,,서울특별시 구로구 개봉동 403-138,316000001019930002,3160000,000,서울특별시 구로구 개봉로 50 (개봉동),08332,,01,영업/정상,,,26190888
금강종합동물병원,,186040.214742248,443696.671640273,2026-05-01 22:01:42,I,0000,정상,2022-01-05 14:21:16,,1998-11-18,14,,서울특별시 구로구 오류동 48-1,316000001019980001,3160000,000,서울특별시 구로구 경인로 196 (오류동),08271,,01,영업/정상,,,26868008
라라동물의료원,,190349.923903089,443019.533964602,2026-05-01 22:01:42,I,0000,정상,2023-04-28 11:09:23,,1999-09-06,0,,"서울특별시 구로구 구로동 309-2 지상1층, 지하1층",316000001019990001,3160000,000,"서울특별시 구로구 도림로 72, 1,B1층 (구로동)",08371,,01,영업/정상,,,
24시 지구촌 동물메디컬 센터,,189826.582553287,443997.249541906,2026-05-01 22:01:42,I,0000,정상,2026-04-09 14:58:27,,1999-12-09,84,,서울특별시 구로구 구로동 512-2 하이빌골드타워,316000001019990002,3160000,000,"서울특별시 구로구 구로중앙로 107, 하이빌골드타워 A동 B101호 (구로동)",08283,,01,영업/정상,,,
케이나인종합동물병원,,187231.22625573,442997.652714191,2026-05-01 22:01:42,I,0000,정상,2021-09-09 16:05:07,,2001-05-22,102.2,,서울특별시 구로구 개봉동 403-144 2층,316000001020010002,3160000,000,"서울특별시 구로구 개봉로 38-1, 광훈빌딩 2층 (개봉동)",08333,,01,영업/정상,,,26863939
신도림동물병원,,190005.132500398,445250.538868558,2026-05-01 22:01:42,I,0000,정상,2019-03-07 11:06:45,,2003-01-21,0,,서울특별시 구로구 신도림동 337 신도림1차푸르지오 101동 139호,316000001020030002,3160000,000,"서울특별시 구로구 경인로 661, 신도림1차푸르지오 101동 139호 (신도림동)",08208,,01,영업/정상,,,26363992
해피동물병원,,187701.337760511,444604.067349597,2026-05-01 22:01:42,I,0000,정상,2019-03-07 11:16:30,,2004-03-16,0,,서울특별시 구로구 고척동 50-95,316000001020040002,3160000,000,서울특별시 구로구 중앙로 67 (고척동),08224,,01,영업/정상,,,26197533
굿모닝 동물병원,,187208.898086847,443837.883012335,2026-05-01 22:01:42,I,0000,정상,2026-02-12 13:36:37,,2004-04-10,0,,서울특별시 구로구 개봉동 353-15,316000001020040005,3160000,000,서울특별시 구로구 개봉로 121 (개봉동),08274,,01,영업/정상,,,20608673
한샘동물병원,,187529.287048056,443706.916313441,2026-05-01 22:01:43,I,0000,정상,2021-08-19 10:45:45,,2004-11-24,0,,서울특별시 구로구 개봉동 175-8 청실아파트 상가 211호,316000001020040008,3160000,000,"서울특별시 구로구 경인로40길 25, 상가동 211호 (개봉동, 청실아파트)",08276,,01,영업/정상,,,26817585
푸른동물병원,,189698.626876621,442939.027026019,2026-05-01 22:01:43,I,0000,정상,2022-01-05 14:26:18,,2007-06-08,54.52,,서울특별시 구로구 구로동 722-4,316000001020070001,3160000,000,서울특별시 구로구 구로동로 111-1 (구로동),08316,,01,영업/정상,,,
구로종합동물병원,,189894.636867358,444982.548165651,2026-05-01 22:01:43,I,0000,정상,2022-01-05 14:26:35,,2010-03-17,0,,"서울특별시 구로구 신도림동 432-1 신도림에스케이뷰 101동 103호, 104호",316000001020100001,3160000,000,"서울특별시 구로구 경인로 638, 101동 1층 3,4호 (신도림동, 신도림에스케이뷰)",08209,,01,영업/정상,,,26310085
캥거루 동물병원,,185757.947478651,443082.542048841,2026-05-01 22:01:43,I,0000,정상,2022-01-05 14:27:43,,2011-04-06,0,,서울특별시 구로구 오류동 166-9,316000001020110002,3160000,000,서울특별시 구로구 오류로 55 (오류동),08342,,01,영업/정상,,,20662579
아이러브펫동물병원(신도림점),,190005.132500398,445250.538868558,2026-05-01 22:01:43,I,0000,정상,2022-12-30 13:35:54,,2011-06-07,0,,서울특별시 구로구 신도림동 337 홈플러스 신도림점 지하1층,316000001020110003,3160000,000,"서울특별시 구로구 경인로 661, 홈플러스 신도림점 지하1층 (신도림동)",08208,,01,영업/정상,,,34397533
벨라동물병원,,189726.560464942,444269.522783882,2026-05-01 22:01:43,I,0000,정상,2019-03-07 11:05:07,,2012-12-11,72.6,,서울특별시 구로구 구로동 501-12 진명빌딩,316000001020120001,3160000,000,"서울특별시 구로구 구로중앙로34길 30, 진명빌딩 (구로동)",08293,,01,영업/정상,,,
안정택동물병원,,185651.200187402,442660.967785404,2026-05-01 22:01:43,I,0000,정상,2022-01-05 14:30:01,,2014-03-03,69.6,,서울특별시 구로구 천왕동 279-3 골드프라자 201호,316000001020140002,3160000,000,"서울특별시 구로구 천왕로 106, 골드프라자 201호 (천왕동)",08365,,01,영업/정상,,,02-2060-7512
24시 명동물메디컬센터,,186501.22219755,444255.437772383,2026-05-01 22:01:43,I,0000,정상,2022-01-05 14:30:43,,2014-08-11,0,,서울특별시 구로구 개봉동 492 개봉푸르지오,316000001020140004,3160000,000,"서울특별시 구로구 남부순환로 775 (개봉동, 개봉푸르지오)",08236,,01,영업/정상,,,26195102
365 마음동물병원,,184899.100690496,443799.713956476,2026-05-01 22:01:43,I,0000,정상,2021-09-09 16:06:09,,2015-12-03,0,,서울특별시 구로구 궁동 170-11 2층,316000001020150002,3160000,000,"서울특별시 구로구 오리로 1286, 2층 (궁동)",08255,,01,영업/정상,,,02-2611-5223
허브동물병원,,188674.995072188,443749.503020388,2026-05-01 22:01:43,I,0000,정상,2022-01-05 14:31:59,,2016-02-29,0,,서울특별시 구로구 구로동 650-4 SK허브수 B동 205호,316000001020160001,3160000,000,"서울특별시 구로구 구일로10길 27, SK허브수 B동 2층 5호 (구로동)",08323,,01,영업/정상,,,02-6734-7500
드림동물병원,,187829.384737496,444534.727394834,2026-05-01 22:01:43,I,0000,정상,2022-01-05 14:32:12,,2018-04-11,0,,서울특별시 구로구 고척동 343 고척 월드메르디앙 109동 5호,316000001020180001,3160000,000,"서울특별시 구로구 중앙로8길 11, 109동 5호 (고척동, 고척 월드메르디앙)",08223,,01,영업/정상,,,02-3666-0204
구로다나은동물병원,,189067.276002245,444891.605594405,2026-05-01 22:01:43,I,0000,정상,2022-01-05 14:32:36,,2020-04-20,0,,서울특별시 구로구 신도림동 400-1 110호,316000001020200001,3160000,000,"서울특별시 구로구 신도림로 7, 1층 110호 (신도림동)",08206,,01,영업/정상,,,02-2672-7582
고척원동물의료센터,,187923.27573024,443993.670252899,2026-05-01 22:01:43,I,0000,정상,2020-05-01 10:26:40,,2020-05-01,,,서울특별시 구로구 고척동 76-38 원메디타운 201호,316000001020200002,3160000,000,"서울특별시 구로구 경인로 403, 원메디타운 2층 201호 (고척동)",08227,,01,영업/정상,,,02-856-7582
모두동물병원,,,,2026-05-01 22:01:43,I,0000,정상,2025-07-02 09:41:29,,2020-07-28,0,,서울특별시 구로구 개봉동 503 세이지움 개봉,316000001020200004,3160000,000,"서울특별시 구로구 개봉로19길 11, 208~213호 (개봉동, 세이지움 개봉)",08337,,01,영업/정상,,,02-2060-7975
항동푸른숲동물병원,,184418.095297236,442097.135426473,2026-05-01 22:01:43,I,0000,정상,2022-01-05 14:35:56,,2020-09-09,0,,"서울특별시 구로구 항동 128-14 와이제이프라자 104, 204호",316000001020200005,3160000,000,"서울특별시 구로구 항동로3길 4, 와이제이프라자 104, 204호 (항동)",08368,,01,영업/정상,,,02-2088-7578
올리브동물병원,,187798.86926511,444629.704821749,2026-05-01 22:01:43,I,0000,정상,2022-01-05 14:37:29,,2020-12-29,0,,서울특별시 구로구 고척동 50-48 고척프라자,316000001020200006,3160000,000,"서울특별시 구로구 중앙로 64, 고척프라자 (고척동)",08218,,01,영업/정상,,,02-2135-5866
24시 신도림S동물의료센터,,189681.453330502,444964.854981166,2026-05-01 22:01:43,I,0000,정상,2021-08-06 17:25:44,,2021-04-27,52.58,,서울특별시 구로구 신도림동 435-10 신도림3차푸르지오아파트,316000001020210001,3160000,000,"서울특별시 구로구 경인로 619-3, 201호 (신도림동, 신도림3차푸르지오아파트)",08210,,01,영업/정상,,,02-6949-3575
클로버 동물병원,,184272.859477603,441965.79198493,2026-05-01 22:01:43,I,0000,정상,2021-09-06 10:44:29,,2021-09-06,,,"서울특별시 구로구 항동 121-1 203, 204호",316000001020210002,3160000,000,"서울특별시 구로구 서해안로 2096, 203, 204호 (항동)",08368,,01,영업/정상,,,02-2687-7582
메리트원 동물의료센터,,186772.546947449,444563.542190545,2026-05-01 22:01:43,I,0000,정상,2024-04-02 17:00:12,,2024-04-02,,,서울특별시 구로구 고척동 265-7,316000001020240001,3160000,000,"서울특별시 구로구 고척로 156, 2,3층 (고척동)",08234,,01,영업/정상,,,02-2611-1925
