건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,주식회사 바인앤베리,2020-04-03,199679.470126039,452552.332812055,유통관련업,비디오물제작업,2026-05-01 22:38:47,I,03,폐업,"영상광고,홍보영화",,,2020-04-03 17:56:33,,2007-03-16,110-450,서울특별시 종로구 원남동 *** 버뱅크엔터프라이즈빌딩 *층(***호),CDFF1241072007000001,3000000,,"서울특별시 종로구 창경궁로 ***  (원남동,버뱅크엔터프라이즈빌딩 *층(***호))",,03,폐업,,,,36715500,,
,(주)신영커뮤니케이션,2023-02-14,197565.15145279,452996.359238967,유통관련업,비디오물제작업,2026-05-01 22:38:47,I,03,폐업,비디오물,,,2023-02-14 10:42:46,,2007-04-06,110-040,서울특별시 종로구 통의동 * 이룸빌딩 *층 ***호,CDFF1241072007000004,3000000,,"서울특별시 종로구 자하문로**길 **  (통의동,이룸빌딩 *층 ***호)",,03,폐업,,,,02-739-3361,,
,2월 31,2008-09-12,197393.747563185,452408.438228843,유통관련업,비디오물제작업,2026-05-01 22:38:47,I,03,폐업,비디오물,,,2008-09-12 17:25:59,,2007-04-11,110-070,서울특별시 종로구 내수동 ** 경희궁의아침 *단지 ****호,CDFF1241072007000005,3000000,,"서울특별시 종로구 사직로*길 **  (내수동,경희궁의아침 *단지 ****호)",,03,폐업,,,,02-6261-6493,,
,(주)환크리에이티브컴퍼니,2021-12-31,200414.880927668,453020.411874398,,비디오물제작업,2026-05-01 22:38:48,I,03,폐업,비디오물,,,2021-12-31 14:02:15,,2007-12-26,,서울특별시 종로구 동숭동 ***,CDFF1241072007000010,3000000,,서울특별시 종로구 이화장길 **-**  (동숭동),,03,폐업,,,,,,
,한솔,2014-08-19,197541.418168655,452115.300046799,유통관련업,비디오물제작업,2026-05-01 22:38:48,I,03,폐업,비디오물,,,2014-08-20 16:57:02,,2008-07-21,,서울특별시 종로구 신문로*가 *** 지하*호,CDFF1241072008000004,3000000,,서울특별시 종로구 새문안로*길 ** (신문로*가),,03,폐업,,,,34923403,,
,이클라세,2017-12-29,199857.383938504,454030.63359353,유통관련업,비디오물제작업,2026-05-01 22:38:48,I,03,폐업,비디오물,,,2017-12-29 16:48:57,,2008-08-27,,서울특별시 종로구 명륜*가 **-** ***호,CDFF1241072008000005,3000000,,"서울특별시 종로구 혜화로 **,  ***호 (명륜*가)",,03,폐업,,,,,,
,북촌미디어랩,2024-07-08,198767.9832181,453057.484112566,유통관련업,비디오물제작업,2026-05-01 22:38:48,I,03,폐업,영상물,,,2024-07-08 17:23:00,,2008-11-10,110-801,서울특별시 종로구 계동 ***-**,CDFF1241072008000007,3000000,,서울특별시 종로구 계동*길 *  (계동),,03,폐업,,,,63262085,,
,브랜드업(주),2015-04-22,197567.93800572,452276.454633376,,비디오물제작업,2026-05-01 22:38:48,I,03,폐업,영상물,76.66,,2015-04-22 17:18:13,,2009-05-01,,서울특별시 종로구 내수동 *** 대우빌딩 복합동****호,CDFF1241072009000002,3000000,,"서울특별시 종로구 새문안로*길 **  (내수동,대우빌딩 복합동****호)",,03,폐업,,,,02-737-2599,,
,(주)스카이큐브,2012-08-07,197567.747824202,452347.973860449,,비디오물제작업,2026-05-01 22:38:48,I,03,폐업,비디오물,148.88,7,2012-08-08 13:14:39,,2008-03-28,,서울특별시 종로구 내수동 ** 용비어천가오피스 ****,CDFF1241072009000005,3000000,,"서울특별시 종로구 새문안로*길 **  (내수동,용비어천가오피스 ****)",,03,폐업,,,,64027330,8,1
기타,M MEDIA,2010-05-10,199857.383938504,454030.63359353,,비디오물제작업,2026-05-01 22:38:48,I,03,폐업,"방송, 홍보용 영상",53.17,5,2010-05-10 09:53:49,,2009-07-16,,서울특별시 종로구 명륜*가 **-**,CDFF1241072010000001,3000000,,서울특별시 종로구 혜화로 **  (명륜*가),,03,폐업,,,,,6,1
,(주) 인터풋볼,2011-05-23,197700.034013631,452022.503467072,,비디오물제작업,2026-05-01 22:38:48,I,03,폐업,축구영상,46.28,,2011-05-23 20:10:44,,2010-04-05,,서울특별시 종로구 신문로*가 ** 고려빌딩 ****호,CDFF1241072010000002,3000000,,"서울특별시 종로구 새문안로 **,  ****호 (신문로*가,고려빌딩)",,03,폐업,,,,,,
,(주)러브리하우스,2014-11-28,199703.964784975,454254.40021624,,비디오물제작업,2026-05-01 22:38:48,I,03,폐업,"독립영화,다큐 등",73.17,,2014-11-28 16:38:46,,2010-04-21,,서울특별시 종로구 명륜*가 *-** ***호,CDFF1241072010000003,3000000,,"서울특별시 종로구 성균관로**길 **  (명륜*가,***호)",,03,폐업,,,,,,
,아이앤씨미디어,2021-02-18,198324.653631679,452252.812389497,,비디오물제작업,2026-05-01 22:38:48,I,03,폐업,홍보영상제작,9.9,,2021-02-18 17:26:49,,2010-08-20,,서울특별시 종로구 수송동 ** 두산위브파빌리온 ***호,CDFF1241072010000006,3000000,,"서울특별시 종로구 삼봉로 **, ***호 (수송동)",03150,03,폐업,,,,,,
,디지털 멕스문 스튜디오,2015-05-04,199956.475545587,454134.483273144,,비디오물제작업,2026-05-01 22:38:48,I,03,폐업,"영상편집,홍보영상",49.5,,2015-05-06 09:18:58,,2011-02-17,,서울특별시 종로구 혜화동 *-** B***호,CDFF1241072011000002,3000000,,"서울특별시 종로구 혜화로**길 **  (혜화동,B***호)",,03,폐업,,,,,,
,mento communication,2016-05-04,197181.393301659,452458.826651573,,비디오물제작업,2026-05-01 22:38:48,I,03,폐업,"방송,광고,기업홍보영상",95.88,,2016-05-04 13:05:00,,2011-05-04,,서울특별시 종로구 사직동 * 풍림 스페이스본 ***동 ***호,CDFF1241072011000004,3000000,,"서울특별시 종로구 사직로*길 *, ***동 ***호 (사직동,풍림 스페이스본)",,03,폐업,,,,,,
사무실,4U미디어,2016-02-29,197215.990057317,452256.378094949,,비디오물제작업,2026-05-01 22:38:49,I,03,폐업,영상물,198,10,2016-02-29 14:51:21,,2010-05-06,,서울특별시 종로구 신문로*가 *-*** 스퀘어스페이스 **동 *층,CDFF1241072011000007,3000000,일반상업지역,"서울특별시 종로구 경희궁*길 **  (신문로*가,스퀘어스페이스 **동 *층)",,03,폐업,기타,,,02-2062-7890,11,1
,(주)디엠씨케이,2025-02-25,196779.58515296,453187.694803592,,비디오물제작업,2026-05-01 22:38:49,I,03,폐업,"홍보영상, CF",57.08,,2025-02-25 16:24:38,,2011-11-09,,서울특별시 종로구 누상동 ***-*** ***호,CDFF1241072011000010,3000000,,"서울특별시 종로구 옥인*길 **-*, ***호 (누상동, 녹원하이츠)",03038,03,폐업,,,,02-548-9114,,
,(주)씨미디어,2017-01-18,197401.904439938,452516.953248571,,비디오물제작업,2026-05-01 22:38:49,I,03,폐업,"홍보영상물, DVD",33,2,2017-01-18 16:55:46,,2012-04-02,,서울특별시 종로구 내자동 *** 희영빌딩 *층,CDFF1241072012000001,3000000,,"서울특별시 종로구 사직로**길 **-*  (내자동,희영빌딩 *층)",,03,폐업,,,,,,
,레인디어,2017-05-22,198910.529998725,453269.355260039,,비디오물제작업,2026-05-01 22:38:49,I,03,폐업,홍보동영상,59.81,,2017-05-23 14:02:28,,2012-04-24,,서울특별시 종로구 원서동 **-** ***동 ***호,CDFF1241072012000003,3000000,,"서울특별시 종로구 창덕궁*나길 *-*, ***동 ***호 (원서동)",,03,폐업,,,,,,
,(주)환타아이커뮤니케이션즈,2018-12-24,198150.300374121,452019.212642931,,비디오물제작업,2026-05-01 22:38:49,I,03,폐업,"광고, 영화",36.23,,2018-12-24 21:13:44,,2013-04-30,,서울특별시 종로구 종로*가 ** 르메이에르종로타운 A동 ****호,CDFF1241072013000002,3000000,,"서울특별시 종로구 종로 ** (종로*가, 르메이에르종로타운 A동 ****)",03157,03,폐업,,,,,,
,더쉐이크크리에이티브(주),2021-11-30,196498.36804111,452366.440198428,,비디오물제작업,2026-05-01 22:38:49,I,03,폐업,과학관 및 박물관 전시용 영상,82.5,,2021-12-01 13:21:24,,2015-02-09,,서울특별시 종로구 행촌동 ***-**,CDFF1241072015000001,3000000,,"서울특별시 종로구 통일로**길 **-**, 비**호호 (행촌동)",03029,03,폐업,,,,02-747-9367,,
,(주)엠에이피,2017-02-16,200201.620353456,453446.954928403,,비디오물제작업,2026-05-01 22:38:49,I,03,폐업,"광고영상물, DVD복제물",58.84,,2017-02-16 17:16:05,,2015-03-17,,서울특별시 종로구 동숭동 *-**,CDFF1241072015000003,3000000,,"서울특별시 종로구 동숭길 ***, 지하*층 (동숭동)",03086,03,폐업,,,,02-741-0230,,
,미음엔터테인먼트,2020-01-29,200351.404199122,453301.356534493,,비디오물제작업,2026-05-01 22:38:50,I,03,폐업,"뮤직비디오, 웹기반 드라마 및 영상콘텐츠",71.4,,2020-01-29 14:23:50,,2015-07-03,,서울특별시 종로구 동숭동 **-** 지하*층,CDFF1241072015000010,3000000,,"서울특별시 종로구 동숭*길 **, 지하*층 (동숭동)",03085,03,폐업,,,,,,
,사인 엔터테인먼트,2023-12-13,197221.234667347,452995.502118213,,비디오물제작업,2026-05-01 22:38:50,I,03,폐업,비디오물 방송영상,20,,2023-12-13 14:43:29,,2014-04-16,,서울특별시 종로구 누하동 *** *층,CDFF1241072015000012,3000000,,"서울특별시 종로구 자하문로*길 **-*, *층 (누하동)",03040,03,폐업,,,,02-532-4875,,
,(주)엠플래닛,2021-03-23,198977.089938604,452560.027144094,,비디오물제작업,2026-05-01 22:38:50,I,03,폐업,광고·홍보영상 및 비디오물 제작,60.2,,2021-03-24 09:04:21,,2015-09-03,,서울특별시 종로구 익선동 ** ***호,CDFF1241072015000015,3000000,,"서울특별시 종로구 삼일대로**길 **, ***호 (익선동, 운현신화타워)",03132,03,폐업,,,,02-743-6711,,
,닮음,2016-07-25,198295.290207646,453848.239591242,,비디오물제작업,2026-05-01 22:38:50,I,03,폐업,박물관 영상,132.99,,2017-04-27 16:30:07,,2016-05-23,,서울특별시 종로구 삼청동 ***-*,CDFF1241072016000001,3000000,,"서울특별시 종로구 삼청로 ***, *층 (삼청동)",03049,03,폐업,,,,02-733-9122,,
,스틱인터랙티브 주식회사,2024-06-20,198467.712974372,452623.282097869,,비디오물제작업,2026-05-01 22:38:50,I,03,폐업,기업홍보영상 등,109.09,,2024-06-20 11:15:10,,2017-05-11,,서울특별시 종로구 안국동 ***-**,CDFF1241072017000007,3000000,,"서울특별시 종로구 율곡로 **, **층 (안국동, 안국빌딩)",03061,03,폐업,,,,02-720-6733,,
,쓰리디엔터테인먼트(주),2020-07-15,199821.049361946,453241.866388032,,비디오물제작업,2026-05-01 22:38:50,I,03,폐업,3D입체영상,32.62,,2020-07-16 10:30:01,,2011-03-31,,서울특별시 종로구 명륜*가 ***-**,CDFF1241072017000011,3000000,,"서울특별시 종로구 창경궁로**길 **-*, 비동 ***호 (명륜*가, 명진빌라)",03079,03,폐업,,,,02-508-0508,,
,YBM e4u 어학원,2018-07-31,198894.710045057,451914.457343408,,비디오물제작업,2026-05-01 22:38:51,I,03,폐업,인터넷 강의 제작,757.3,,2018-08-03 17:32:36,,2017-12-11,,서울특별시 종로구 관철동 *-*,CDFF1241072017000018,3000000,,서울특별시 종로구 삼일대로**길 * (관철동),03191,03,폐업,,,,02-2276-0509,,
,(주)컬처플러스,2024-12-30,197607.398336321,452120.026024435,,비디오물제작업,2026-05-01 22:38:51,I,03,폐업,동영상,27.35,,2024-12-30 16:10:02,,2018-07-25,,서울특별시 종로구 당주동 ***,CDFF1241072018000009,3000000,,"서울특별시 종로구 세종대로**길 **, ***호 (당주동)",03182,03,폐업,,,,02-2264-9028,,
,페이퍼필름,2020-01-15,198101.593328721,452496.362099822,,비디오물제작업,2026-05-01 22:38:51,I,03,폐업,비디오물,6.6,,2020-01-15 15:13:17,,2017-07-24,,서울특별시 종로구 중학동 ** 더케이트윈타워 *층 비동 ***호,CDFF1241072018000013,3000000,,"서울특별시 종로구 종로*길 **, 더케이트윈타워 비동 *층 ***호 (중학동)",03142,03,폐업,,,,,,
,(주)인큐빈,2019-08-19,197365.929676101,452815.862942289,,비디오물제작업,2026-05-01 22:38:51,I,03,폐업,학부모대상 팟캐스트 송출용 오디오·비디오물,81.5,,2019-08-20 09:22:48,,2019-01-11,,서울특별시 종로구 체부동 ***,CDFF1241072019000002,3000000,,"서울특별시 종로구 자하문로*길 **, *층 (체부동)",03041,03,폐업,,,,02-737-0512,,
,자코 (ZAKO),2020-01-23,196776.687688073,453219.568931713,,비디오물제작업,2026-05-01 22:38:51,I,03,폐업,광고 영화 및 비디오물,93.63,,2020-01-28 12:59:41,,2019-06-14,,서울특별시 종로구 누상동 ***-*** 우경하이츠빌라,CDFF1241072019000010,3000000,,"서울특별시 종로구 옥인*길 **, 지하층 B**호 (누상동, 우경하이츠빌라)",03038,03,폐업,,,,02-722-9838,,
,더도슨트 (The Docent),2025-02-05,198353.068628924,453396.256602614,,비디오물제작업,2026-05-01 22:38:51,I,03,폐업,영상,49.58,,2025-02-05 16:30:31,,2019-09-05,,서울특별시 종로구 삼청동 **-**,CDFF1241072019000017,3000000,,"서울특별시 종로구 삼청로 **-*, ***호 (삼청동)",03053,03,폐업,,,,,,
,시각문화연구,2020-12-23,200250.326567946,452866.284441166,,비디오물제작업,2026-05-01 22:38:51,I,03,폐업,비디오물,100,,2020-12-23 15:54:19,,2019-11-27,,서울특별시 종로구 동숭동 ***-** 서울대학교의과대학국제관,CDFF1241072019000023,3000000,,"서울특별시 종로구 이화장길 **, 서울대학교의과대학국제관 ***호 (동숭동)",03087,03,폐업,,,,,,
,(주)옥토,2023-08-24,197607.398336321,452120.026024435,,비디오물제작업,2026-05-01 22:38:52,I,03,폐업,동영상제작,180,,2023-08-24 15:33:10,,2020-07-30,,서울특별시 종로구 당주동 ***,CDFF1241072020000019,3000000,,"서울특별시 종로구 세종대로**길 **, *층 ***호 (당주동)",03182,03,폐업,,,,02-2209-3671,,
,더브릿지,2023-03-02,197009.621315005,455030.752260431,,비디오물제작업,2026-05-01 22:38:52,I,03,폐업,영상물,39.15,,2023-03-03 10:19:18,,2020-08-18,,서울특별시 종로구 부암동 **-**,CDFF1241072020000020,3000000,,"서울특별시 종로구 백석동길 ***-*, ***호 (부암동)",03020,03,폐업,,,,,,
사무실,(주)도반미디어,2022-01-03,198324.653631679,452252.812389497,,비디오물제작업,2026-05-01 22:38:52,I,03,폐업,홍보동영상,90.54,,2022-02-07 14:20:01,,2020-09-04,,서울특별시 종로구 수송동 ** 두산위브파빌리온 ***호,CDFF1241072020000022,3000000,,"서울특별시 종로구 삼봉로 **, 두산위브파빌리온 ***호 (수송동)",03150,03,폐업,,,,02-720-1758,,
,파티큘러 필름,2024-12-31,197262.973712149,453591.747319483,,비디오물제작업,2026-05-01 22:38:52,I,03,폐업,영상usb,43,,2024-12-31 16:01:04,,2020-11-25,,서울특별시 종로구 신교동 **,CDFF1241072020000029,3000000,,"서울특별시 종로구 자하문로 **-*, ***호 (신교동)",03032,03,폐업,,,,,,
,(주)청년비스튜디오,2024-12-31,199509.962000656,451888.555001545,,비디오물제작업,2026-05-01 22:38:52,I,03,폐업,유튜브 영상 컨텐츠 제작,81.92,,2025-01-14 13:34:17,,2021-01-28,,서울특별시 종로구 장사동 ***-* 세운상가,CDFF1241072021000004,3000000,,"서울특별시 종로구 청계천로 ***, 세운상가 ***호 (장사동)",03194,03,폐업,,,,,,
,주식회사 클루에이트,2024-03-19,198337.232987306,453990.277739872,,비디오물제작업,2026-05-01 22:38:53,I,03,폐업,"방송프로그램, 디지털콘텐츠, 비디오물, 영화 기획 및 제작, 유통",68,,2024-03-19 16:36:36,,2021-09-07,,서울특별시 종로구 삼청동 **-*,CDFF1241072021000035,3000000,,서울특별시 종로구 삼청로 *** (삼청동),03050,03,폐업,,,,,,
,에듀이너스,2024-10-22,200161.049039873,453900.634018622,,비디오물제작업,2026-05-01 22:38:53,I,03,폐업,영상콘텐츠,118.04,,2024-10-22 13:48:11,,2022-01-20,,서울특별시 종로구 혜화동 **-**,CDFF1241072022000004,3000000,,"서울특별시 종로구 창경궁로**길 **, *층 (혜화동)",03076,03,폐업,,,,,,
,주식회사 헬리콘스튜디오,2025-10-02,197282.322285115,453431.613386984,,비디오물제작업,2026-05-01 22:38:53,I,03,폐업,"비디오물(광고, 웹드라마 등)",16,,2025-10-02 11:10:01,,2022-02-17,,서울특별시 종로구 신교동 **-* 지하***호,CDFF1241072022000010,3000000,,"서울특별시 종로구 자하문로 **, 지하층 ***호 (신교동)",03035,03,폐업,,,,,,
,주식회사 웹툰올,2023-09-07,197301.12614106,451816.038182067,,비디오물제작업,2026-05-01 22:38:54,I,03,폐업,콘텐츠 영상제작,40.99,,2023-09-07 18:08:31,,2023-04-05,,서울특별시 종로구 신문로*가 **-** 피어선빌딩,CDFF1241072023000008,3000000,,"서울특별시 종로구 새문안로 **, 피어선빌딩 ****호 (신문로*가)",03184,03,폐업,,,,,,
,사법신문고TV 유튜브방송국,2024-07-05,196079.544115659,452655.045595768,,비디오물제작업,2026-05-01 22:38:54,I,03,폐업,비디오물제작업,37.65,,2024-07-05 13:13:06,,2024-03-12,,서울특별시 종로구 무악동 **-*,CDFF1241072024000007,3000000,,"서울특별시 종로구 통일로 ***, *층 *(***호)호 (무악동)",03030,03,폐업,,,,02-730-2581,,
,문화미디콤,2016-01-05,192531.659666804,455496.016264029,,비디오물제작업,2026-05-01 22:38:43,I,03,폐업,비디오,,,2016-01-05 17:27:24,,1999-08-14,,서울특별시 은평구 역촌동 **-*,CDFF1241071999000001,3110000,,서울특별시 은평구 연서로 ** (역촌동),03407,03,폐업,,,,,,
,코스마,2008-01-11,192511.61929773,456251.501911775,유통관련업,비디오물제작업,2026-05-01 22:38:43,I,03,폐업,,,,2008-01-11 11:53:18,,2001-04-28,122-895,서울특별시 은평구 역촌동 *-** 연서빌딩***,CDFF1241072001000002,3110000,,"서울특별시 은평구 연서로 ***  (역촌동,연서빌딩***)",,03,폐업,,,,,,
,LOVELY KIDS,2007-03-29,191743.749980512,454256.395507503,유통관련업,비디오물제작업,2026-05-01 22:38:43,I,03,폐업,,,,2007-03-29 15:18:01,,2001-10-26,122-884,서울특별시 은평구 신사동 ***-*,CDFF1241072001000007,3110000,,서울특별시 은평구 증산로**길 **  (신사동),,03,폐업,,,,,,
,127 company,2014-12-08,193517.534360183,455602.444980126,,비디오물제작업,2026-05-01 22:38:44,I,03,폐업,"영화, 홍보,공연 영상",69,,2014-12-08 20:14:15,,2012-01-30,,서울특별시 은평구 녹번동 **-** 서부하이츠빌 ***호,CDFF1241072012000001,3110000,,"서울특별시 은평구 서오릉로*길 *-*, ***호 (녹번동, 서부하이츠빌)",,03,폐업,,,,,,
,비온뒤스튜디오,2013-12-30,191782.404698898,453922.649337719,,비디오물제작업,2026-05-01 22:38:45,I,03,폐업,비디오물,,,2014-01-02 15:20:13,,2008-04-22,,서울특별시 은평구 증산동 *** 문영마운틴 ***동 ***호,CDFF1241072013000002,3110000,,"서울특별시 은평구 증산로**길 **-*, ***동 ***호 (증산동,문영마운틴)",,03,폐업,,,,,,
,도씨네 프로젝트,2016-02-19,193212.970004164,457253.709743558,,비디오물제작업,2026-05-01 22:38:45,I,03,폐업,"웨딩영상, 뮤직비디오 영화, 광고영화",41.61,,2016-02-19 18:05:12,,2015-03-03,,서울특별시 은평구 불광동 ***-**,CDFF1241072015000001,3110000,,서울특별시 은평구 통일로**길 **-** (불광동),03351,03,폐업,,,,,,
,5세크플러스필름(5secplusfilm),2017-03-22,193103.427054842,459986.856034813,,비디오물제작업,2026-05-01 22:38:45,I,03,폐업,광고영상물,39.94,,2017-03-27 08:45:18,,2015-04-29,,서울특별시 은평구 진관동 **,CDFF1241072015000004,3110000,,"서울특별시 은평구 진관*로 **, ***동 ***호 (진관동)",03302,03,폐업,,,,,,
,수필름,2019-01-21,193304.926585972,460316.757008927,,비디오물제작업,2026-05-01 22:38:45,I,03,폐업,일반영화제작. 영화관련기타제작,39.78,,2019-01-21 13:51:58,,2015-06-04,,서울특별시 은평구 진관동 **,CDFF1241072015000005,3110000,,"서울특별시 은평구 진관*로 **, ***동 ***층 (진관동, 은평뉴타운상림마을)",03302,03,폐업,,,,02-6368-5694,,
,컨텐티드,2017-01-20,192171.670171422,454411.185989434,,비디오물제작업,2026-05-01 22:38:45,I,03,폐업,"광고, 방송, 영화",50,1,2017-12-28 12:58:46,,2015-09-11,,서울특별시 은평구 신사동 **-** ***호,CDFF1241072015000006,3110000,,"서울특별시 은평구 증산로**가길 **-*, ***호 (신사동)",03442,03,폐업,,,,,1,
,상상그림,2020-01-22,192476.272038412,456135.780634567,,비디오물제작업,2026-05-01 22:38:46,I,03,폐업,"방송프로그램제작, 기업및 관광서 홍보영상, TV-CF ,성장동영상 등",16.73,,2020-01-22 17:04:44,,2016-05-30,,서울특별시 은평구 역촌동 *-** ***호,CDFF1241072017000006,3110000,,"서울특별시 은평구 연서로 **, *층 ***호 (역촌동)",03399,03,폐업,,,,070-4685-0331,,
,이이팔필름(228FILM),2021-09-15,190957.071604479,453154.974108135,,비디오물제작업,2026-05-01 22:38:46,I,03,폐업,"광고, 스케치영상, 뮤직비디오, 홍보영상 등",82.84,,2021-09-15 17:54:07,,2019-07-24,,서울특별시 은평구 수색동 **-*,CDFF1241072019000006,3110000,,서울특별시 은평구 수색로 *** (수색동),03502,03,폐업,,,,,0,
,미디어뱅크,2021-12-07,193552.382108657,460276.405968655,,비디오물제작업,2026-05-01 22:38:46,I,03,폐업,비디오물,,,2021-12-07 17:26:59,,2006-02-10,,서울특별시 은평구 진관동 ** 은평뉴타운상림마을 ***동 ***호,CDFF1241072019000009,3110000,,"서울특별시 은평구 진관*로 **-**, ***동 ***호 (진관동, 은평뉴타운상림마을)",03303,03,폐업,,,,02-352-2585,,
,주식회사 디디엔터테인먼트,2025-01-23,192574.789763622,457882.4352322,,비디오물제작업,2026-05-01 22:38:47,I,03,폐업,영상물 제작,27.44,,2025-01-23 16:53:06,,2020-03-09,,서울특별시 은평구 갈현동 ***-** B**호,CDFF1241072020000003,3110000,,"서울특별시 은평구 갈현로 ***-*, 지하*층 B**호 (갈현동)",03318,03,폐업,,,,,,
,은평시민신문협동조합,2024-12-31,192573.416915011,456911.24472259,,비디오물제작업,2026-05-01 22:38:47,I,03,폐업,비디오물,104,,2024-12-31 16:01:29,,2021-11-02,,서울특별시 은평구 갈현동 ***-* 청우빌딩,CDFF1241072021000012,3110000,,"서울특별시 은평구 연서로**길 *-*, 청우빌딩 *층 (갈현동)",03336,03,폐업,,,,,,
,시네마로드,2025-02-20,191876.767762713,456960.787410505,,비디오물제작업,2026-05-01 22:38:48,I,03,폐업,영화 및 비디오물,45,,2025-02-20 17:05:30,,2022-07-06,,서울특별시 은평구 구산동 ***-* A동 *층,CDFF1241072022000014,3110000,,"서울특별시 은평구 서오릉로 ***-*, A동 *층 (구산동)",03425,03,폐업,,,,,,
