자동환기여부,건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,편의시설여부,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,비상구여부,비상계단여부,기존게임업외업종명,제작취급품목내용,시설면적,소방시설여부,지상층수,청소년실수,청소년실여부,노래방실수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,조명시설유무,조명시설조도,관리번호,개방자치단체코드,통로너비,제공게임물명,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,방음시설여부,음향시설여부,특수조명여부,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총게임기수,총층수,지하층수,비디오재생기명
,,4차원세계,2004-02-18,199032.088208942,452054.495606172,유통관련업,게임제공업,,2026-05-01 22:34:50,I,03,폐업,,,,,,,,,,,2004-02-18 15:54:47,,1986-11-21,110-320,서울특별시 종로구 낙원동 196-0,,,CDFF2241011986000019,3000000,,,,서울특별시 종로구 돈화문로5길 38  (낙원동),,03,폐업,,,,기타,,,,,,,
,,남동,2005-08-05,199105.908210714,451973.858791589,유통관련업,게임제공업,,2026-05-01 22:34:50,I,03,폐업,,,,,,,,,,,2005-08-05 15:01:47,,1986-11-25,110-123,서울특별시 종로구 종로3가 117-0,,,CDFF2241011986000020,3000000,,,,서울특별시 종로구 종로 118  (종로3가),,03,폐업,,,,기타,,,,,,,
,,영재,1997-03-21,197136.301977949,453219.703656632,유통관련업,게임제공업,,2026-05-01 22:34:50,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1986-12-15,110-035,서울특별시 종로구 옥인동 92-0,,,CDFF2241011986000021,3000000,,,,서울특별시 종로구 필운대로 59  (옥인동),,03,폐업,,,,기타,,,,,,,
,,삼삼,1999-10-08,197226.013735596,453039.968769881,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,0,,0,,,,2003-02-07 09:11:35,,1987-02-17,110-805,서울특별시 종로구 누하동 34-1,,,CDFF2241011987000001,3000000,,,,서울특별시 종로구 자하문로7길 51  (누하동),,03,폐업,,,,기타,,,,,0,0,
,,문화,1998-11-19,199432.838501352,454125.424848714,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1987-03-12,110-811,서울특별시 종로구 명륜3가 1-135,,,CDFF2241011987000002,3000000,,,,서울특별시 종로구 명륜길 56  (명륜3가),,03,폐업,,,,기타,,,,,,,
,,삼성컴퓨터게임장,2005-12-05,198717.149231238,451910.28607839,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,,,,,,,2005-12-05 17:21:19,,1987-04-14,110-111,서울특별시 종로구 관철동 13-16,,,CDFF2241011987000003,3000000,,,,서울특별시 종로구 삼일대로19길 21  (관철동),,03,폐업,,,,,,,,,,,
,,우리,2008-06-04,199951.97511202,453458.191077662,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,195.58,,,,,,2008-06-04 14:03:09,,1987-08-12,110-522,"서울특별시 종로구 명륜2가 36-1 (1,2층)",,,CDFF2241011987000004,3000000,,전체이용가,,"서울특별시 종로구 대명길 24  (명륜2가,(1,2층))",,03,폐업,,,,기타,,,,,,,
,,21세기,2001-03-20,201798.834918812,452637.556986205,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1987-10-18,110-827,서울특별시 종로구 숭인동 766-0 19통1반 (1층) B동 201호,,,CDFF2241011987000005,3000000,,,,"서울특별시 종로구 숭인동길 21, B동 201호 (숭인동,(1층))",,03,폐업,,,,기타,,,,,,,
,,수도,2002-06-25,201726.968400331,452489.553601855,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,0,,0,,,,2003-02-07 09:11:35,,1988-01-08,110-824,서울특별시 종로구 숭인동 183-22,,,CDFF2241011988000001,3000000,,,,서울특별시 종로구 종로 387-1  (숭인동),,03,폐업,,,,,,,,,0,0,
,,원청소년게임장,2001-03-19,201669.503633082,452462.503785667,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1988-01-18,110-824,서울특별시 종로구 숭인동 173-0,,,CDFF2241011988000002,3000000,,,,,,03,폐업,,,,기타,,,,,,,
,,신신,2000-02-07,197438.49260218,452670.819188583,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,0,,0,,,,2003-02-07 09:11:35,,1988-02-01,110-053,서울특별시 종로구 내자동 6-1,,,CDFF2241011988000003,3000000,,,,서울특별시 종로구 사직로 115-2  (내자동),,03,폐업,,,,기타,,,,,0,0,
,,신성,1996-11-07,199930.122656943,453823.821878719,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1988-02-10,110-521,서울특별시 종로구 명륜1가 46-3,,,CDFF2241011988000004,3000000,,,,서울특별시 종로구 혜화로 13  (명륜1가),,03,폐업,,,,기타,,,,,,,
,,이티,2001-11-01,201293.88863979,452453.76006044,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1988-04-12,110-838,서울특별시 종로구 창신동 81-2,,,CDFF2241011988000005,3000000,,,,서울특별시 종로구 지봉로5길 4  (창신동),,03,폐업,,,,기타,,,97124981,,,,
,,광장,1999-04-23,198746.79885749,453063.173706303,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1988-04-28,110-800,서울특별시 종로구 계동 100-1,,,CDFF2241011988000006,3000000,,,,서울특별시 종로구 계동길 57  (계동),,03,폐업,,,,기타,,,06961348,,,,
,,나이스게임장,2005-06-23,201911.136750205,452395.946444233,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,,,,,,,2005-06-23 10:37:27,,1988-04-29,110-829,서울특별시 종로구 숭인동 1404-0,,,CDFF2241011988000007,3000000,,,,서울특별시 종로구 난계로29가길 14  (숭인동),,03,폐업,,,,기타,,,22368474,,,,
,,게임그라운드,2000-12-04,199700.878989831,453609.348087995,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,0,,0,,,,2003-02-07 09:11:35,,1988-06-15,110-522,서울특별시 종로구 명륜2가 119-0,,,CDFF2241011988000008,3000000,,,,서울특별시 종로구 성균관로 24  (명륜2가),,03,폐업,,,,기타,,,,,0,0,
,,이티,1998-10-21,200751.028899185,452999.931915513,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1988-08-16,110-837,서울특별시 종로구 창신동 615-146,,,CDFF2241011988000009,3000000,,,,서울특별시 종로구 창신길 179-2  (창신동),,03,폐업,,,,기타,,,,,,,
,,하운드,2001-08-14,198769.01087886,452995.414442993,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1988-08-27,110-801,서울특별시 종로구 계동 140-55,,,CDFF2241011988000010,3000000,,,,서울특별시 종로구 창덕궁1길 41  (계동),,03,폐업,,,,기타,,,,,,,
,,런던오락실,2007-02-13,201627.475436833,452363.525911978,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,,,,,,,2007-02-13 16:19:21,,1988-10-28,110-826,서울특별시 종로구 숭인동 228-5,,,CDFF2241011988000011,3000000,,,,,,03,폐업,,,,기타,,,22957211,,,,
,,현대,2005-05-17,201949.65163583,452677.676438417,유통관련업,게임제공업,,2026-05-01 22:34:51,I,03,폐업,,,,,,,,,,,2005-05-18 09:53:53,,1988-10-31,110-827,서울특별시 종로구 숭인동 1148-0,,,CDFF2241011988000012,3000000,,,,서울특별시 종로구 보문로3길 2  (숭인동),,03,폐업,,,,,,,,,,,
,,뉴스타,1999-09-04,198764.512898903,451894.950416296,유통관련업,게임제공업,,2026-05-01 22:34:52,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1988-11-25,110-111,서울특별시 종로구 관철동 13-2,,,CDFF2241011988000013,3000000,,,,서울특별시 종로구 종로14길 16  (관철동),,03,폐업,,,,기타,,,,,,,
,,대도,1997-07-18,,,유통관련업,게임제공업,,2026-05-01 22:34:52,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1988-12-20,110-160,서울특별시 종로구 공평동 62-1,,,CDFF2241011988000014,3000000,,,,,,03,폐업,,,,기타,,,,,,,
,,프린스,1998-06-25,201256.239749549,452309.296060348,유통관련업,게임제공업,,2026-05-01 22:34:52,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1989-01-27,110-840,서울특별시 종로구 창신동 293-5,,,CDFF2241011989000004,3000000,,,,서울특별시 종로구 종로 337  (창신동),,03,폐업,,,,기타,,,,,,,
,,스타,2001-07-11,200886.141034997,452232.54928297,유통관련업,게임제공업,,2026-05-01 22:34:52,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1989-02-09,110-855,서울특별시 종로구 창신동 573-1,,,CDFF2241011989000005,3000000,,,,서울특별시 종로구 창신길 18  (창신동),,03,폐업,,,,기타,,,,,,,
,,태광,1999-09-04,199159.679411,452041.504146287,유통관련업,게임제공업,,2026-05-01 22:34:52,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1989-03-10,110-123,서울특별시 종로구 종로3가 16-0,,,CDFF2241011989000008,3000000,,,,서울특별시 종로구 종로 123  (종로3가),,03,폐업,,,,기타,,,09894359,,,,
,,월드,2005-01-25,200880.868024602,452066.117895657,유통관련업,게임제공업,,2026-05-01 22:34:52,I,03,폐업,,,,,,,,,,,2005-01-25 15:50:18,,1989-03-10,110-842,서울특별시 종로구 창신동 446-1,,,CDFF2241011989000010,3000000,,,,서울특별시 종로구 종로44길 9  (창신동),,03,폐업,,,,,,,,,,,
,,동문,2006-11-13,200859.68273293,452095.809971365,유통관련업,게임제공업,,2026-05-01 22:34:52,I,03,폐업,,,,,99,,,,,,2006-11-14 09:01:31,,1989-03-31,110-842,서울특별시 종로구 창신동 468-1 (101호),,,CDFF2241011989000011,3000000,,,,"서울특별시 종로구 종로 290  (창신동,(101호))",,03,폐업,,,,기타,,,,,,,
,,와이(Y),1998-12-31,199973.899748128,453466.267270866,유통관련업,게임제공업,,2026-05-01 22:34:52,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1989-03-31,110-522,서울특별시 종로구 명륜2가 33-2,,,CDFF2241011989000012,3000000,,,,서울특별시 종로구 대명길 18  (명륜2가),,03,폐업,,,,주택가주변,,,,,,,
,,삼광게임천국,2007-01-29,199037.037451249,451968.054144944,유통관련업,게임제공업,,2026-05-01 22:34:52,I,03,폐업,,,,,63.6,,,,,,2007-01-30 15:53:39,,1989-05-02,110-123,서울특별시 종로구 종로3가 107-1,,,CDFF2241011989000014,3000000,,,,서울특별시 종로구 종로 110-1  (종로3가),,03,폐업,,,,기타,,,22637270,,,,
,,고창,2001-02-20,198918.099510597,452235.88369074,유통관련업,게임제공업,,2026-05-01 22:34:53,I,03,폐업,,,,,0,,0,,,,2003-02-07 09:11:35,,1989-06-24,110-320,서울특별시 종로구 낙원동 236-1 (1층),,,CDFF2241011989000018,3000000,,,,"서울특별시 종로구 종로17길 52  (낙원동,(1층))",,03,폐업,,,,기타,,,,,0,0,
,,혜화,2000-12-13,200005.117382494,453610.610906535,유통관련업,게임제공업,,2026-05-01 22:34:53,I,03,폐업,,,,,0,,0,,,,2003-02-07 09:11:35,,1989-08-23,110-530,서울특별시 종로구 혜화동 133-1,,,CDFF2241011989000020,3000000,,,,서울특별시 종로구 창경궁로 266  (혜화동),,03,폐업,,,,기타,,,,,0,0,
,,화이날라운드,1998-06-10,199692.728134323,453562.926014659,유통관련업,게임제공업,,2026-05-01 22:34:53,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1989-09-01,110-522,서울특별시 종로구 명륜2가 142-1,,,CDFF2241011989000021,3000000,,,,서울특별시 종로구 성균관로 19  (명륜2가),,03,폐업,,,,기타,,,,,,,
,,게임천국게임장,2004-07-14,200389.95085055,451961.847134184,유통관련업,게임제공업,,2026-05-01 22:34:53,I,03,폐업,,,,,,,,,,,2004-07-14 14:58:39,,1989-09-08,110-836,서울특별시 종로구 종로5가 490-0,,,CDFF2241011989000022,3000000,,,,서울특별시 종로구 청계천로 247  (종로5가),,03,폐업,,,,,,,07648622,,,,
,,영,1999-01-23,201256.286989532,452975.873110588,유통관련업,게임제공업,,2026-05-01 22:34:53,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1989-09-09,110-540,서울특별시 종로구 창신동 22-3,,,CDFF2241011989000023,3000000,,,,서울특별시 종로구 지봉로 99-2  (창신동),,03,폐업,,,,기타,,,07436213,,,,
,,종각,1999-05-26,200818.888134867,452390.635416287,유통관련업,게임제공업,,2026-05-01 22:34:53,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1989-09-09,110-843,서울특별시 종로구 창신동 640-182,,,CDFF2241011989000024,3000000,,,,서울특별시 종로구 창신4나길 4  (창신동),,03,폐업,,,,기타,,,07430321,,,,
,,대하,1996-11-07,196495.151850172,452447.952727925,유통관련업,게임제공업,,2026-05-01 22:34:53,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1989-10-06,110-813,서울특별시 종로구 무악동 46-923,,,CDFF2241011989000025,3000000,,,,서울특별시 종로구 통일로12길 39  (무악동),,03,폐업,,,,주택가주변,,,,,,,
,,굴렁쇠,2001-08-06,200258.469182931,452303.244973038,유통관련업,게임제공업,,2026-05-01 22:34:53,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1989-10-18,110-480,서울특별시 종로구 효제동 270-0,,,CDFF2241011989000026,3000000,,,,서울특별시 종로구 종로35길 41  (효제동),,03,폐업,,,,기타,,,,,,,
,,포그니,2002-01-30,198785.369566965,451947.74424616,유통관련업,게임제공업,,2026-05-01 22:34:53,I,03,폐업,,,,,0,,0,,,,2003-02-07 09:11:35,,1989-11-17,110-111,서울특별시 종로구 관철동 6-7,,,CDFF2241011989000029,3000000,,,,서울특별시 종로구 종로14길 5  (관철동),,03,폐업,,,,,,,07638685,,0,0,
,,둘리,1999-09-04,,,유통관련업,게임제공업,,2026-05-01 22:34:53,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1989-12-27,110-130,서울특별시 종로구 청진동 126,,,CDFF2241011989000031,3000000,,,,,,03,폐업,,,,유흥업소밀집지역,,,07659752,,,,
,,황금,2005-07-08,200879.600660691,452569.454660964,유통관련업,게임제공업,,2026-05-01 22:34:53,I,03,폐업,,,,,,,,,,,2005-07-08 12:52:58,,1989-12-27,110-837,서울특별시 종로구 창신동 593-12,,,CDFF2241011989000032,3000000,,,,서울특별시 종로구 창신6길 9-12  (창신동),,03,폐업,,,,,,,,,,,
,,럭키,1997-09-06,201703.941485075,452479.988390252,유통관련업,게임제공업,,2026-05-01 22:34:53,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1990-01-05,110-824,서울특별시 종로구 숭인동 183-13,,,CDFF2241011990000001,3000000,,,,서울특별시 종로구 종로 385  (숭인동),,03,폐업,,,,기타,,,,,,,
,,왕왕,1999-04-30,200862.226140911,452344.589307981,유통관련업,게임제공업,,2026-05-01 22:34:53,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1990-02-13,110-843,서울특별시 종로구 창신동 651-14 지하동,,,CDFF2241011990000002,3000000,,,,"서울특별시 종로구 창신길 39, 지하동 (창신동)",,03,폐업,,,,주택가주변,,,07636621,,,,
,,O.B오락실,2005-08-05,199087.563266051,451976.827560206,유통관련업,게임제공업,,2026-05-01 22:34:53,I,03,폐업,,,,,,,,,,,2005-08-05 15:01:26,,1990-03-26,110-123,서울특별시 종로구 종로3가 115-0,,,CDFF2241011990000004,3000000,,,,서울특별시 종로구 종로 116-1  (종로3가),,03,폐업,,,,기타,,,,,,,
,,대형오락실,2007-02-08,199202.589613171,452121.344940936,유통관련업,게임제공업,,2026-05-01 22:34:54,I,03,폐업,,,,,,,,,,,2007-02-08 14:18:03,,1990-05-12,110-370,서울특별시 종로구 묘동 197-1,,,CDFF2241011990000006,3000000,,,,서울특별시 종로구 돈화문로 31  (묘동),,03,폐업,,,,,,,,,,,
,,아이큐게임게임,1999-07-23,200987.468112397,452407.542555422,유통관련업,게임제공업,,2026-05-01 22:34:54,I,03,폐업,,,,,0,,0,,,,2003-02-07 09:11:35,,1990-07-03,110-840,서울특별시 종로구 창신동 138-28,,,CDFF2241011990000008,3000000,,,,서울특별시 종로구 창신5길 24-1  (창신동),,03,폐업,,,,주택가주변,,,,,0,0,
,,동창오락실,2005-06-23,201098.694025705,452184.522025378,유통관련업,게임제공업,,2026-05-01 22:34:54,I,03,폐업,,,,,,,,,,,2005-06-23 10:35:56,,1990-07-06,110-841,서울특별시 종로구 창신동 376-2,,,CDFF2241011990000009,3000000,,,,서울특별시 종로구 종로52길 7-5  (창신동),,03,폐업,,,,학교정화(절대),,,,,,,
,,형제,2008-04-11,201806.387536614,452520.617338288,유통관련업,게임제공업,,2026-05-01 22:34:54,I,03,폐업,,,,,16.53,,1,,,,2008-04-11 17:58:50,,1990-07-25,110-827,서울특별시 종로구 숭인동 1048-0,,,CDFF2241011990000010,3000000,,전체이용가,,서울특별시 종로구 종로 397  (숭인동),,03,폐업,,,,,,,,17,,,
,,스마일,1998-06-05,,,유통관련업,게임제공업,,2026-05-01 22:34:54,I,03,폐업,,,,,0,,,,,,2003-02-07 09:11:35,,1990-08-04,110-123,서울특별시 종로구 종로3가 156-0,,,CDFF2241011990000011,3000000,,,,,,03,폐업,,,,기타,,,,,,,
