사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
행복약국,,197481.471092222,452670.000775205,2026-05-01 22:32:26,I,0000,정상,2023-10-20 16:09:46,,2023-10-20,0,,서울특별시 종로구 내자동 67-1,300000001120230018,3000000,000,"서울특별시 종로구 자하문로 1, 1층 (내자동)",03041,,01,영업/정상,,,
종로이층약국,,198150.300374121,452019.212642931,2026-05-01 22:32:28,I,0000,정상,2025-09-10 09:59:32,,2025-09-09,0,,서울특별시 종로구 종로1가 24 르메이에르종로타운1,300000001120250009,3000000,000,"서울특별시 종로구 종로 19, 르메이에르종로타운1 2층 225(일부)호 (종로1가)",03157,,01,영업/정상,,,
경희제일약국,,204541.824264478,454552.390351247,2026-05-01 22:38:47,I,0000,정상,2021-02-19 09:27:56,,2021-02-19,,,서울특별시 동대문구 회기동 108-6,305000001120210003,3050000,000,"서울특별시 동대문구 경희대로 19-5, 1층 (회기동)",02454,,01,영업/정상,,,
안국365약국,,198709.470348408,452773.623102963,2026-05-01 22:32:23,I,0000,정상,2023-09-19 10:38:07,,2020-09-09,,,서울특별시 종로구 재동 92,300000001120200008,3000000,000,"서울특별시 종로구 북촌로 2, 1층 (재동)",03059,,01,영업/정상,,,
제기동중앙약국,,203213.255431581,452908.03481324,2026-05-01 22:38:49,I,0000,정상,2025-08-26 14:34:51,,2025-08-26,,,서울특별시 동대문구 제기동 1138,305000001120250014,3050000,000,"서울특별시 동대문구 왕산로 123, 1층 (제기동)",02570,,01,영업/정상,,,
보배종로약국,,200192.858976446,452053.79706169,2026-05-01 22:32:27,I,0000,정상,2024-09-19 10:48:07,,2024-09-19,,,서울특별시 종로구 종로5가 193-4,300000001120240013,3000000,000,"서울특별시 종로구 종로 226-1, 1층 (종로5가)",03196,,01,영업/정상,,,02-2276-1173
유한약국,,200231.022222263,452054.748716233,2026-05-01 22:32:23,I,0000,정상,2020-04-02 13:48:46,,2020-04-02,0,,서울특별시 종로구 종로5가 193-1,300000001120200005,3000000,000,"서울특별시 종로구 종로 230-2, 1층 (종로5가)",03196,,01,영업/정상,,,02-2272-4746
나나약국,,206311.190189806,451708.98144145,2026-05-01 22:38:46,I,0000,정상,2019-04-02 15:37:52,,2019-04-02,,,서울특별시 동대문구 장안동 349-17,305000001120190002,3050000,000,서울특별시 동대문구 답십리로72길 106 (장안동),02640,,01,영업/정상,,,02-2245-2594
하늘후문약국,,204901.263300148,451439.040451239,2026-05-01 22:38:46,I,0000,정상,2020-01-07 17:38:45,,2020-01-07,,,서울특별시 동대문구 답십리동 530-17 한성아펠시티,305000001120200001,3050000,000,"서울특별시 동대문구 황물로 168, 한성아펠시티 122, 123호 (답십리동)",02622,,01,영업/정상,,,
동묘호약국,,201350.473375538,452279.7442603,2026-05-01 22:32:26,I,0000,정상,2024-04-19 15:04:19,,2024-04-19,,,서울특별시 종로구 숭인동 310 종로대우디오빌,300000001120240008,3000000,000,"서울특별시 종로구 종로 344, 1층 106호 (숭인동, 종로대우디오빌)",03114,,01,영업/정상,,,
서울혜화약국,2026-03-05,200071.808723205,453314.712100549,2026-05-01 22:32:23,I,0002,폐업,2026-03-11 13:31:09,,2020-06-01,,,서울특별시 종로구 명륜4가 92,300000001120200007,3000000,000,"서울특별시 종로구 대학로 123, 1층, 2층 (명륜4가)",03079,,03,폐업,,,031-791-1889
힐링약국,,198207.279003982,452082.344195698,2026-05-01 22:32:26,I,0000,정상,2024-01-16 17:39:52,,2024-01-16,,,서울특별시 종로구 청진동 136 삼공빌딩 지하1층,300000001120240002,3000000,000,"서울특별시 종로구 종로5길 13, 삼공빌딩 지하1층 (청진동)",03157,,01,영업/정상,,,02-723-6593
세광약국,,203647.982152268,453022.99062787,2026-05-01 22:38:46,I,0000,정상,2018-04-25 11:35:17,,2018-04-25,,,서울특별시 동대문구 제기동 652-2,305000001120180005,3050000,000,서울특별시 동대문구 왕산로 171 (제기동),02572,,01,영업/정상,,,02-962-8989
세검정약국,,196557.462118676,455479.388346619,2026-05-01 22:32:24,I,0000,정상,2023-08-09 15:31:11,,2023-01-25,0,,서울특별시 종로구 신영동 105-30,300000001120230001,3000000,000,"서울특별시 종로구 세검정로6길 104, 1층 (신영동)",03019,,01,영업/정상,,,
하늘약국,,198150.300374121,452019.212642931,2026-05-01 22:32:23,I,0000,정상,2021-06-08 14:39:57,,2021-06-08,,,서울특별시 종로구 종로1가 24 르메이에르종로타운1,300000001120210013,3000000,000,"서울특별시 종로구 종로 19, 르메이에르종로타운1 2층 226-2호 (종로1가)",03157,,01,영업/정상,,,02-733-9006
에이스약국,,205650.221435593,451351.235024459,2026-05-01 22:38:48,I,0000,정상,2023-03-15 09:32:53,,2023-03-15,,,서울특별시 동대문구 장안동 422-8,305000001120230001,3050000,000,"서울특별시 동대문구 천호대로81길 47, 1층 101호 (장안동)",02635,,01,영업/정상,,,
옵티마 웰니스 뮤지엄 약국,,198351.818737482,451921.60302604,2026-05-01 22:32:28,I,0000,정상,2025-12-09 17:05:17,,2025-12-09,0,,서울특별시 종로구 서린동 33 영풍빌딩,300000001120250011,3000000,000,"서울특별시 종로구 청계천로 41, 영풍빌딩 지하2층 B202호 (서린동)",03188,,01,영업/정상,,,02-738-2962
다올약국,,197311.684172988,448850.59982315,2026-05-01 22:32:22,I,0000,정상,2022-06-27 11:34:47,,2022-06-27,0,,서울특별시 용산구 청파동3가 80-6 지하1층 2호,302000001120220004,3020000,000,"서울특별시 용산구 청파로 251, 지하1층 2호 (청파동3가)",04313,,01,영업/정상,,,02-702-7083
튼튼하나약국,,206032.902348266,452280.347945058,2026-05-01 22:38:48,I,0000,정상,2022-12-20 17:50:58,,2022-12-20,,,서울특별시 동대문구 장안동 294-12,305000001120220012,3050000,000,"서울특별시 동대문구 답십리로 259, 1층 (장안동)",02530,,01,영업/정상,,,
설파약국,,205057.046702129,452729.995687643,2026-05-01 22:38:49,I,0000,정상,2024-12-16 09:28:29,,2024-12-16,,,서울특별시 동대문구 전농동 33-16,305000001120240018,3050000,000,"서울특별시 동대문구 전농로 134, 설파빌딩 1층 (전농동)",02531,,01,영업/정상,,,02-2245-4501
조약국,,203356.957362754,452469.300221465,2026-05-01 22:38:45,I,0000,정상,2017-08-03 15:23:58,,2017-08-03,,,,305000001120170005,3050000,000,"서울특별시 동대문구 천호대로 133, 지하2층 (용두동, 홈플러스 동대문점)",02565,,01,영업/정상,,,02-3293-0136
바른약국,,204786.798142065,452551.619058358,2026-05-01 22:38:47,I,0000,정상,2020-12-16 09:43:35,,2020-12-16,,,서울특별시 동대문구 답십리동 1012 121호,305000001120200010,3050000,000,"서울특별시 동대문구 사가정로 80, 카운티에비뉴 121호 (답십리동)",02541,,01,영업/정상,,,
동남약국,,199160.928868703,451981.453721531,2026-05-01 22:32:22,I,0000,정상,2016-09-09 09:36:29,,2016-01-22,0,,서울특별시 종로구 종로3가 123-2,300000001120160001,3000000,000,서울특별시 종로구 종로 124 (종로3가),03192,,01,영업/정상,,,02-2273-3233
바로약국,,205541.211931615,455132.605075423,2026-05-01 22:38:49,I,0000,정상,2026-02-03 14:41:39,,2026-02-03,,,서울특별시 동대문구 이문동 149-8,305000001120260004,3050000,000,"서울특별시 동대문구 이문로 120, 이문아이파크자이 상가동 2층 A224호 (이문동)",02418,,01,영업/정상,,,
아이약국,,206404.386606951,452592.415374316,2026-05-01 22:38:45,I,0000,정상,2018-11-15 17:31:39,,2018-03-02,0,,서울특별시 동대문구 장안동 321-10 삼성리치캐슬,305000001120180001,3050000,000,"서울특별시 동대문구 장한로32길 19, 105동 102호 (장안동, 삼성리치캐슬)",02522,,01,영업/정상,,,
오래하는약국,,,,2026-05-01 22:38:49,I,0000,정상,2025-06-04 13:35:17,,2025-06-04,,,서울특별시 동대문구 이문동 431 이문 월드메르디앙 힐트리움 더 테라스,305000001120250010,3050000,000,"서울특별시 동대문구 이문로9길 105-13, T01호 (이문동, 이문 월드메르디앙 힐트리움 더 테라스)",02451,,01,영업/정상,,,
에스케이약국,,205271.704936121,452706.897879436,2026-05-01 22:38:49,I,0000,정상,2024-08-02 15:56:06,,2024-08-02,,,서울특별시 동대문구 전농동 10 전농 SK아파트 SK행복플라자 222-1호,305000001120240013,3050000,000,"서울특별시 동대문구 사가정로 148 (전농동, 전농 SK아파트)",02532,,01,영업/정상,,,02-2214-4783
더퍼스트약국,,203773.011885459,452994.518696698,2026-05-01 22:38:49,I,0000,정상,2024-10-30 10:14:29,,2024-10-30,,,서울특별시 동대문구 전농동 620-56 힐스테이트 청량리 더퍼스트,305000001120240015,3050000,000,"서울특별시 동대문구 왕산로36길 6, 힐스테이트 청량리 더퍼스트 A블럭 101동 108호 (전농동)",02559,,01,영업/정상,,,
문우약국,,198563.138038309,452739.759362114,2026-05-01 22:32:26,I,0000,정상,2023-12-26 10:54:03,,2023-12-26,,,서울특별시 종로구 안국동 73-1 3호선 안국역,300000001120230019,3000000,000,"서울특별시 종로구 율곡로 지하62, 3호선 안국역 지하3층 316호 (안국동)",03147,,01,영업/정상,,,02-733-1088
신유약국,,206329.469799378,452312.085254881,2026-05-01 22:38:45,I,0000,정상,2015-01-05 16:21:04,,2014-05-26,0,,서울특별시 동대문구 장안동,305000001120140002,3050000,000,서울특별시 동대문구 장한로28가길 1 (장안동),02523,,01,영업/정상,,,
굿모닝약국,,196931.854196185,451813.489945391,2026-05-01 22:32:22,I,0000,정상,2019-08-13 10:01:51,,2019-08-13,,,서울특별시 종로구 평동 233 경희궁자이 3단지,300000001120190008,3000000,000,"서울특별시 종로구 경교장길 35, 3137호 (평동, 경희궁자이 3단지)",03180,,01,영업/정상,,,
다나은약국,,197117.41843467,447527.338271365,2026-05-01 22:32:22,I,0000,정상,2024-09-23 12:12:39,,2024-09-23,,,서울특별시 용산구 한강로2가 314-1 용성비즈텔 101호,302000001120240005,3020000,000,"서울특별시 용산구 한강대로 109, 용성비즈텔 1층 101호 (한강로2가)",04376,,01,영업/정상,,,
창신종로약국,,200854.03612958,452385.186316144,2026-05-01 22:32:22,I,0000,정상,2019-01-11 09:48:10,,2019-01-11,,,서울특별시 종로구 창신동 647-16,300000001120190001,3000000,000,"서울특별시 종로구 창신길 47, 1층 (창신동)",03097,,01,영업/정상,,,02-3672-0845
정약국,,199088.104870893,452035.630756211,2026-05-01 22:32:24,I,0000,정상,2023-08-09 15:34:17,,2023-02-16,0,,서울특별시 종로구 종로3가 10 낙원빌딩,300000001120230003,3000000,000,"서울특별시 종로구 종로 115, 낙원빌딩 4층 (종로3가)",03139,,01,영업/정상,,,02-534-8376
동아약국,,199848.545951919,452035.159657949,2026-05-01 22:32:24,I,0000,정상,2023-08-09 15:30:37,,2022-10-21,0,,서울특별시 종로구 종로4가 149-1 독일약국,300000001120220011,3000000,000,서울특별시 종로구 종로 192(종로4가),03195,,01,영업/정상,,,02-2285-5702
신세계약국,,199924.584895518,447084.797083983,2026-05-01 22:32:21,I,0000,정상,2018-03-21 13:47:45,,2018-03-21,,,"서울특별시 용산구 보광동 216-100 연소아과의원, 신세계약국",302000001120180002,3020000,000,"서울특별시 용산구 장문로 94, 연소아과의원, 신세계약국 (보광동)",04395,,01,영업/정상,,,02-797-8403
이문태평양약국,,205354.541190365,455089.926173852,2026-05-01 22:38:45,I,0000,정상,2019-08-12 12:46:57,,2016-07-19,,,서울특별시 동대문구 이문동 292-32,305000001120160004,3050000,000,서울특별시 동대문구 이문로 130 (이문동),02418,,01,영업/정상,,,
종로엔약국,,198572.839145325,452022.373156033,2026-05-01 22:32:23,I,0000,정상,2020-09-22 11:02:36,,2020-09-22,,,서울특별시 종로구 종로2가 8-4,300000001120200009,3000000,000,"서울특별시 종로구 종로 65, 103호 (종로2가)",03164,,01,영업/정상,,,
건강약국,,200009.198855806,453752.884670275,2026-05-01 22:32:24,I,0000,정상,2023-06-29 16:38:20,,2022-08-19,,,서울특별시 종로구 혜화동 108-1,300000001120220009,3000000,000,"서울특별시 종로구 혜화로 2, 1층 (혜화동)",03076,,01,영업/정상,,,
이문온누리약국,,205340.93128112,454903.052407202,2026-05-01 22:38:49,I,0000,정상,2025-10-20 09:39:37,,2025-10-20,,,서울특별시 동대문구 이문동 288-87,305000001120250016,3050000,000,"서울특별시 동대문구 이문로30길 20, 1층 (이문동)",02419,,01,영업/정상,,,
365회기역약국,,205005.345101437,454211.977207593,2026-05-01 22:38:48,I,0000,정상,2024-04-15 10:28:46,,2024-04-15,,,서울특별시 동대문구 휘경동 191-4,305000001120240005,3050000,000,"서울특별시 동대문구 회기로 193, 1층 (휘경동)",02445,,01,영업/정상,,,
편한약국,,197056.728931087,447077.126289262,2026-05-01 22:32:21,I,0000,정상,2021-12-14 16:57:55,,2021-12-14,,,서울특별시 용산구 한강로3가 63-70 용산센트럴파크해링턴스퀘어 1층 47호,302000001120210008,3020000,000,"서울특별시 용산구 서빙고로 17, 용산센트럴파크해링턴스퀘어 1층 47호 (한강로3가)",04387,,01,영업/정상,,,02-793-8887
이층성장약국,,197450.277644237,446437.197878548,2026-05-01 22:32:20,I,0000,정상,2013-06-11 13:44:28,,2013-06-11,,,서울특별시 용산구 이촌동 300-27 2층,302000001120130003,3020000,000,서울특별시 용산구 이촌로 224 (이촌동),04427,,01,영업/정상,,,02-792-7881
휴베이스다나약국,,204855.976026768,451481.169445243,2026-05-01 22:38:49,I,0000,정상,2024-05-31 17:13:03,,2024-05-31,,,서울특별시 동대문구 답십리동 530-16,305000001120240011,3050000,000,"서울특별시 동대문구 고미술로 81, 2층 210호 (답십리동)",02622,,01,영업/정상,,,
종근당약국,,200222.040360666,452054.493221716,2026-05-01 22:32:23,I,0000,정상,2021-04-21 13:32:13,,2021-04-21,,,서울특별시 종로구 종로5가 193-20,300000001120210007,3000000,000,"서울특별시 종로구 종로 230-1, 21호 (종로5가)",03196,,01,영업/정상,,,02-313-4997
종로백제약국,,200283.081116867,452107.769442271,2026-05-01 22:32:22,I,0000,정상,2016-09-09 09:37:52,,2016-02-15,0,,서울특별시 종로구 종로5가 36-1,300000001120160002,3000000,000,"서울특별시 종로구 종로 235 (종로5가, 백제약국)",03126,,01,영업/정상,,,
365열린동대문약국,,201124.409566197,452260.805371908,2026-05-01 22:32:27,I,0000,정상,2025-04-24 09:09:39,,2025-04-24,,,서울특별시 종로구 창신동 176,300000001120250004,3000000,000,"서울특별시 종로구 종로 323, 1층 (창신동)",03105,,01,영업/정상,,,
가장큰태평양약국,,200270.981734911,447892.865925447,2026-05-01 22:32:20,I,0000,정상,2014-05-22 17:33:33,,2014-05-22,,,서울특별시 용산구 한남동 653-1,302000001120140003,3020000,000,"서울특별시 용산구 대사관로 52, 1층 (한남동)",04402,,01,영업/정상,,,02-790-3376
경애약국,,206165.133114277,453033.704296825,2026-05-01 22:38:44,I,0000,정상,2013-06-20 15:28:44,,2013-06-20,,,서울특별시 동대문구 장안동 93-10,305000001120130007,3050000,000,서울특별시 동대문구 사가정로25길 18 (장안동),02515,,01,영업/정상,,,22128941
답십리스타약국,,204992.502701499,451779.215426738,2026-05-01 22:38:48,I,0000,정상,2024-04-15 13:17:01,,2024-04-15,,,서울특별시 동대문구 답십리동 266-1,305000001120240006,3050000,000,"서울특별시 동대문구 전농로 38, 1층 (답십리동)",02615,,01,영업/정상,,,
인앤아웃약국,,198150.300374121,452019.212642931,2026-05-01 22:32:23,I,0000,정상,2021-01-25 13:31:57,,2019-12-30,,,서울특별시 종로구 종로1가 24 르메이에르종로타운1,300000001120190011,3000000,000,"서울특별시 종로구 종로 19, 르메이에르종로타운 421호 (종로1가)",03157,,01,영업/정상,,,
