건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,프로자이너,2015-12-28,179348.487685652,462457.684188948,유통관련업,게임물제작업,2026-03-10 21:38:57,I,03,폐업,온라인게임,177.43,,2015-12-28 16:56:16,,2010-03-24,,경기도 고양시 일산동구 장항동 ***-* 남정씨티프라자 ***호,CDFF2241082010000004,3940000,,"경기도 고양시 일산동구 고봉로 **-**, ***호 (장항동,남정씨티프라자)",,03,폐업,,,,031-901-8331,,
근린생활시설,코바컴,2012-02-06,,,유통관련업,게임물제작업,2026-03-10 21:38:58,I,03,폐업,"플레시게임, 보드게임",9,9,2012-02-06 11:32:12,,2010-04-22,,경기도 고양시 덕양구 화정동 *** 영프라자빌딩 ***호내 일부,CDFF2241082010000007,3940000,상업지역,"경기도 고양시 덕양구 화신로***번길 **  (화정동,영프라자빌딩 ***호내 일부)",,03,폐업,기타,,,,9,4
,(주)두만,2010-08-18,196288.778330669,429059.756519497,유통관련업,게임물제작업,2026-03-10 21:41:40,I,03,폐업,게임물 제작,153.6,,2013-07-24 16:31:18,,2008-11-17,,경기도 군포시 당정동 **-* 한솔테크노타운 ***호,CDFF2241082008000003,4020000,,"경기도 군포시 경수대로 *** (당정동,한솔테크노타운 ***호)",,03,폐업,,,,,,
,온스토리게임즈,2015-11-16,194054.627688708,428366.589181916,유통관련업,게임물제작업,2026-03-10 21:41:42,I,03,폐업,"모바일게임, 온라인게임",51.59,,2015-11-16 11:03:59,,2012-09-03,,경기도 군포시 금정동 ***-* 충무아파트 ***동 ****호,CDFF2241082012000001,4020000,,"경기도 군포시 산본로 ***, ***동 ****호 (금정동, 충무아파트)",15862,03,폐업,,,,,,
,주식회사 토탈미디어,2023-12-27,194423.729633005,426682.619594946,유통관련업,게임물제작업,2026-03-10 21:41:43,I,03,폐업,S/W,85.16,,2023-12-27 18:07:08,,2015-01-29,,경기도 군포시 당동 ***-*,CDFF2241082015000001,4020000,,"경기도 군포시 용호*로*번길 **, *층 (당동, 진방빌딩)",15872,03,폐업,,,,,,
,나우앱,2021-09-07,,,유통관련업,게임물제작업,2026-03-10 21:41:43,I,03,폐업,스마트폰용 게임,58.46,,2021-09-07 09:50:21,,2016-04-04,,경기도 군포시 금정동 ***,CDFF2241082016000001,4020000,,"경기도 군포시 오금로 **, ***동 ***호 (금정동, 율곡아파트)",15864,03,폐업,,,,,,
,나누리전자,2021-08-19,194385.972938622,429814.211772702,유통관련업,게임물제작업,2026-03-10 21:41:45,I,03,폐업,오락기(사격),53.55,,2021-08-19 09:40:00,,2017-04-25,,경기도 군포시 산본동 ***-*,CDFF2241082017000001,4020000,,경기도 군포시 산본천로***번길 ** (산본동),15806,03,폐업,,,,,,
,레트로스피릿,2022-03-17,,,유통관련업,게임물제작업,2026-03-10 21:41:45,I,03,폐업,모바일게임소프트웨어,59.94,,2022-03-17 11:17:37,,2017-09-12,,경기도 군포시 산본동 ****,CDFF2241082017000003,4020000,,"경기도 군포시 금산로 **, ***동 ***호 (산본동, 래미안하이어스)",15815,03,폐업,,,,,,
,(주)바른손커뮤니케이션즈,2010-09-09,,,유통관련업,게임물제작업,2026-03-10 21:38:58,I,03,폐업,게임물,125.27,,2010-10-04 13:17:37,,2007-11-02,,경기도 고양시 일산동구 장항동 *** 엠시티빌딩 ****호,CDFF2241082010000008,3940000,,,,03,폐업,,,,031-931-8850,,
,(주)바른손크리에이티브,2013-12-20,,,유통관련업,게임물제작업,2026-03-10 21:38:58,I,03,폐업,게임물,66,7,2013-12-24 12:35:57,,2007-07-30,,경기도 고양시 일산동구 장항동 *** 일산방송COMPLEX 방송관련시설(엠시티빌딩) ****호 일부,CDFF2241082010000009,3940000,,"경기도 고양시 일산동구 백마로 ***, ****호 일부호 (장항동, 일산방송COMPLEX 방송관련시설(엠시티빌딩))",,03,폐업,,,,02-554-0885,,
,루마루마,2011-08-30,,,유통관련업,게임물제작업,2026-03-10 21:39:00,I,03,폐업,온라인게임물,10,,2011-08-30 16:22:43,,2010-07-08,,경기도 고양시 일산동구 장항동 *** ***호,CDFF2241082010000013,3940000,,"경기도 고양시 일산동구 무궁화로 **-**,  ***호 (장항동)",,03,폐업,,,,,,
,UFC SOFT,2011-04-22,179849.580666893,461692.59774274,유통관련업,게임물제작업,2026-03-10 21:39:00,I,03,폐업,ON-LINE GAME,10,,2011-04-22 14:39:44,,2010-07-14,,경기도 고양시 일산동구 장항동 ***-* 파크프라자 ***호,CDFF2241082010000014,3940000,,"경기도 고양시 일산동구 정발산로 **-**,  ***호 (장항동,파크프라자)",,03,폐업,,,,,,
,애니 소프트,2010-11-08,179739.898457602,461264.137225131,유통관련업,게임물제작업,2026-03-10 21:39:01,I,03,폐업,온라인게임,10,,2010-11-08 17:23:02,,2010-08-06,,경기도 고양시 일산동구 장항동 ***-* ***호 일부,CDFF2241082010000016,3940000,,,,03,폐업,,,,,,
,제이소프트,2013-05-26,,,유통관련업,게임물제작업,2026-03-10 21:39:03,I,03,폐업,인터넷게임소프트웨어,29.59,,2013-05-22 10:29:54,,2011-03-03,,경기도 고양시 일산서구 대화동 **** 신동아노블타워 ***호,CDFF2241082011000002,3940000,,"경기도 고양시 일산서구 중앙로 ****,  ***호 (대화동,신동아노블타워)",,03,폐업,,,,,,
,누리컴,2012-10-04,185960.719078031,461581.608898353,유통관련업,게임물제작업,2026-03-10 21:39:05,I,03,폐업,"온라인게임,모바일게임",30,,2012-10-04 09:18:56,,2011-04-18,,경기도 고양시 덕양구 성사동 ***-** 미미 나동 ***,CDFF2241082011000008,3940000,,"경기도 고양시 덕양구 고양대로****번길 **  (성사동,미미 나동 ***)",,03,폐업,,,,,,
근린생활시설,엠디소프트,2013-06-14,,,유통관련업,게임물제작업,2026-03-10 21:39:06,I,03,폐업,"아케이드, 오라인 게임",66,2,2013-06-14 19:51:13,,2011-06-15,,경기도 고양시 덕양구 성사동 *** *층 ***,CDFF2241082011000012,3940000,,"경기도 고양시 덕양구 호국로***번길 **  (성사동,*층 ***)",,03,폐업,,,,,,
,굿컴,2012-05-29,,,유통관련업,게임물제작업,2026-03-10 21:39:08,I,03,폐업,온라인게임,207.35,,2012-05-29 19:40:42,,2009-06-03,,경기도 고양시 일산동구 장항동 *** 웨스턴돔* T*동 ***호 일부,CDFF2241082011000018,3940000,,"경기도 고양시 일산동구 정발산로 **  (장항동,웨스턴돔* T*동 ***호 일부)",,03,폐업,,,,070-8255-9929,,
,주식회사 골든에프엠,2012-04-12,179315.119607129,462517.267329993,유통관련업,게임물제작업,2026-03-10 21:39:09,I,03,폐업,온라인 게임물,31.36,,2012-04-12 17:07:16,,2011-12-21,,경기도 고양시 일산동구 장항동 ***-* 양우로데오시티 ***호,CDFF2241082011000021,3940000,,"경기도 고양시 일산동구 고봉로 **-*, ***호 (장항동, 양우로데오시티)",,03,폐업,,,,070-7556-8411,,
사무실,블루웨어소프트,2024-01-18,177801.513000072,463264.948982567,유통관련업,게임물제작업,2026-03-10 21:39:11,I,03,폐업,"온라인게임, 아케이드 게임",45.22,8,2024-01-18 13:58:19,,2012-04-02,,경기도 고양시 일산서구 대화동 ****-* ***호,CDFF2241082012000004,3940000,중심상업지역,"경기도 고양시 일산서구 일산로***번길 **, *층 ***호 (대화동)",10383,03,폐업,,,,,10,2
사무실,Style Soft,2013-02-21,,,유통관련업,게임물제작업,2026-03-10 21:39:12,I,03,폐업,"온라인, 아케이드 게임물",37.05,10,2013-02-21 10:31:26,,2012-04-26,,경기도 고양시 일산동구 장항동 *** 라이저오피스텔 ***호,CDFF2241082012000006,3940000,중심상업지역,"경기도 고양시 일산동구 정발산로**번길 **, ***호 (장항동, 라이저오피스텔)",,03,폐업,,,,,14,4
,열림커뮤니케이션,2014-11-30,,,유통관련업,게임물제작업,2026-03-10 21:39:15,I,03,폐업,온라인게임,105,,2014-12-02 10:39:17,,2013-03-12,,경기도 고양시 덕양구 화정동 ***,CDFF2241082013000002,3940000,,"경기도 고양시 덕양구 화신로 ***, ***동 ***호 (화정동, 별빛마을)",,03,폐업,,,,,,
,엠씨아이컴(주),2015-01-27,178499.967105329,465391.962486082,유통관련업,게임물제작업,2026-03-10 21:39:15,I,03,폐업,게임소프트웨어,40,,2016-11-22 16:19:33,,2013-03-20,,경기도 고양시 일산서구 덕이동 ***-* 양우씨네플렉스 *D ***호,CDFF2241082013000003,3940000,,"경기도 고양시 일산서구 덕이로 **-**, ***호 (덕이동, 양우씨네플렉스 *D)",10237,03,폐업,,,,070-4146-4920,,
근린생활시설,주식회사 대신전자기술,2017-03-23,180691.370936703,459229.642302231,유통관련업,게임물제작업,2026-03-10 21:39:15,I,03,폐업,게임물,45.12,3,2017-03-23 13:23:09,,2013-04-29,,경기도 고양시 일산동구 장항동 ***-** *층 일부호,CDFF2241082013000004,3940000,,"경기도 고양시 일산동구 장항로 ***, *층 일부호 (장항동)",10432,03,폐업,,,,031-903-7171,3,
사무실,호스코,2020-07-14,180691.370936703,459229.642302231,유통관련업,게임물제작업,2026-03-10 21:39:16,I,03,폐업,아케이드 게임물,45.12,3,2020-07-15 16:55:32,,2013-07-12,,경기도 고양시 일산동구 장항동 ***-** *층 일부호,CDFF2241082013000005,3940000,,"경기도 고양시 일산동구 장항로 ***, *층 일부호 (장항동)",10432,03,폐업,,,,,3,
사무실,다올소프트,2020-07-14,180691.370936703,459229.642302231,유통관련업,게임물제작업,2026-03-10 21:39:16,I,03,폐업,아케이드게임물,45.12,3,2020-07-15 16:55:11,,2013-07-30,,경기도 고양시 일산동구 장항동 ***-** *층 일부호,CDFF2241082013000006,3940000,,"경기도 고양시 일산동구 장항로 ***, *층 일부호 (장항동)",10432,03,폐업,,,,031-901-0744,3,
,그린소프트웨어,2021-02-03,179287.882090759,462045.435219644,유통관련업,게임물제작업,2026-03-10 21:39:17,I,03,폐업,아케이드게임기,100,,2021-02-03 14:50:17,,2011-03-17,,경기도 고양시 일산동구 장항동 ***-* 삼성라끄빌 ***호,CDFF2241082014000003,3940000,,"경기도 고양시 일산동구 호수로 ***, ***호 (장항동, 삼성라끄빌)",10401,03,폐업,,,,,,
,코머스,2019-04-04,179442.62330754,462392.901230975,유통관련업,게임물제작업,2026-03-10 21:39:17,I,03,폐업,모바일게임,22.72,,2019-04-04 14:29:58,,2014-04-21,,경기도 고양시 일산동구 장항동 ***-* 한강세이프빌오피스텔 ***-*호,CDFF2241082014000004,3940000,,"경기도 고양시 일산동구 무궁화로 **-**, ***-*호 (장항동, 한강세이프빌오피스텔)",10364,03,폐업,,,,,,
,(주)마누,2016-06-24,,,유통관련업,게임물제작업,2026-03-10 21:39:19,I,03,폐업,온라인게임(MMORPG),146.25,,2016-06-24 14:39:50,,2015-01-27,,경기도 고양시 일산동구 백석동 **** 동문타워*차 ***호,CDFF2241082015000002,3940000,,"경기도 고양시 일산동구 호수로 ***-**, ***호, ***호 (백석동, 동문타워*차)",10449,03,폐업,,,,031-905-3454,,
,크래포트(Craport),2018-12-24,,,유통관련업,게임물제작업,2026-03-10 21:39:23,I,03,폐업,게임앱,44.32,,2018-12-26 10:32:54,,2016-01-18,,경기도 고양시 일산서구 주엽동 **,CDFF2241082016000002,3940000,,"경기도 고양시 일산서구 중앙로 ****, ****동 ****호 (주엽동, 강선마을**단지아파트)",10366,03,폐업,,,,,,
,찌찌게임즈,2018-01-12,,,유통관련업,게임물제작업,2026-03-10 21:39:23,I,03,폐업,게임앱,68.64,,2018-01-12 17:26:37,,2016-01-27,,경기도 고양시 일산서구 탄현동 ****,CDFF2241082016000004,3940000,,"경기도 고양시 일산서구 현중로 **, ***동 ****호 (탄현동, 탄현마을*단지아파트)",10240,03,폐업,,,,,,
,주식회사 쿤즈소프트,2017-05-16,,,유통관련업,게임물제작업,2026-03-10 21:39:24,I,03,폐업,게임물,6.6,,2017-05-16 17:45:19,,2014-12-03,,경기도 고양시 일산동구 장항동 *** ***동 **호,CDFF2241082016000007,3940000,,"경기도 고양시 일산동구 무궁화로 **, ***동 **호 (장항동, 남정 씨티프라자 *)",10401,03,폐업,,,,070-7718-6672,,
,(주)엑사인터렉티브,2017-08-22,,,유통관련업,게임물제작업,2026-03-10 21:39:24,I,03,폐업,"모바일, VR Game",64.2,,2017-08-22 13:35:25,,2016-07-11,,경기도 고양시 일산동구 백석동 ****-***,CDFF2241082016000008,3940000,,"경기도 고양시 일산동구 호수로 ***-**, ***호 (백석동, 동문타워II)",10449,03,폐업,,,,,,
,주식회사 쿤트리,2018-03-06,,,유통관련업,게임물제작업,2026-03-10 21:39:27,I,03,폐업,포커,120.36,,2018-03-06 17:15:26,,2017-01-25,,경기도 고양시 일산동구 중산동 ****,CDFF2241082017000003,3940000,,"경기도 고양시 일산동구 하늘마을로 ***, B-****호 (중산동, 대방 트리플라온 비즈니스 타워)",10355,03,폐업,,,,,,
,스포니아,2018-01-22,,,유통관련업,게임물제작업,2026-03-10 21:39:28,I,03,폐업,"모바일게임, 아케이드게임",97.2,,2018-02-19 17:03:04,,2017-04-11,,경기도 고양시 일산동구 장항동 *** 코오롱레이크폴리스* A동 ***호,CDFF2241082017000005,3940000,,"경기도 고양시 일산동구 호수로 ***, A동 ***호 (장항동, 코오롱레이크폴리스I)",10402,03,폐업,,,,,,
,지에스티,2024-03-13,,,유통관련업,게임물제작업,2026-03-10 21:39:30,I,03,폐업,아케이드게임,73.13,,2024-03-13 17:28:42,,2018-01-03,,경기도 고양시 일산동구 백석동 **** 동문타워II ***호,CDFF2241082018000001,3940000,,"경기도 고양시 일산동구 호수로 ***-**, 동문타워II ***호 (백석동)",10449,03,폐업,,,,070-8270-8745,,
아파트,아이온,2018-11-13,,,유통관련업,게임물제작업,2026-03-10 21:39:30,I,03,폐업,모바일용게임,84.3,,2018-11-13 15:32:24,,2018-04-12,,경기도 고양시 덕양구 주교동 **** 우인아크리움빌아파트,CDFF2241082018000002,3940000,,"경기도 고양시 덕양구 마상로**번길 ***, ***동 ****호 (주교동, 우인아크리움빌아파트)",10297,03,폐업,,,,,,
