자동환기여부,건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,편의시설여부,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,비상구여부,비상계단여부,기존게임업외업종명,제작취급품목내용,시설면적,소방시설여부,지상층수,청소년실수,청소년실여부,노래방실수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,조명시설유무,조명시설조도,관리번호,개방자치단체코드,통로너비,제공게임물명,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,방음시설여부,음향시설여부,특수조명여부,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총게임기수,총층수,지하층수,비디오재생기명
,,조이 플러스,2012-05-17,,,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,,66.5,,,,,,2012-05-18 13:38:36,,2008-11-28,100-869,서울특별시 중구 황학동 720 지층,,,CDFF2241142008000012,3010000,,,,,,03,폐업,,,,,,,,,,,
,,밀리오레 오락실,2009-06-02,200664.582936542,451781.8683954,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,,198.61,,,,,,2009-06-02 16:51:47,,2009-02-18,,서울특별시 중구 을지로6가 18-185 밀리오레 13층 5호,,,CDFF2241142009000004,3010000,,,,"서울특별시 중구 장충단로 263  (을지로6가,밀리오레 13층 5호)",,03,폐업,,,,,,,,,,,
,,정건이벤트홀,2011-05-09,200090.428459125,451647.218394571,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,심해,140.83,,,,,,2011-05-09 10:59:15,,2009-03-09,,서울특별시 중구 을지로5가 20-1 2층,,,CDFF2241142009000006,3010000,,전체이용가,상업지역,"서울특별시 중구 을지로 213  (을지로5가,2층)",,03,폐업,,,,,,,,,,,
,,잠수왕,2010-05-27,199347.436688883,451135.337272212,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,,49.59,,,,,,2010-05-27 16:01:25,,2009-03-19,,서울특별시 중구 충무로3가 36-1 지상 1층,,,CDFF2241142009000007,3010000,,전체이용가,상업지역,"서울특별시 중구 충무로2길 6  (충무로3가,지상 1층)",,03,폐업,,,,기타,,,,,,,
,근린생활시설,(주)지앤지어소시에이츠,2019-04-29,200573.641273539,451621.036467544,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,,77.44,,,,,,2019-04-29 16:55:12,,2009-04-03,100-851,서울특별시 중구 을지로6가 18-21 굿모닝씨티 9층 902-01호,,,CDFF2241142009000008,3010000,,전체이용가,상업지역,"서울특별시 중구 장충단로 247  (을지로6가,굿모닝씨티 9층 902-01호)",,03,폐업,,,,,,,,,,,
,근린생활시설,잠수왕,2010-06-04,199352.432492448,451134.701403015,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,,54.41,,,,,,2010-06-04 11:23:53,,2009-04-20,,서울특별시 중구 충무로3가 35-3 지상 1층,,,CDFF2241142009000010,3010000,,전체이용가,상업지역,"서울특별시 중구 충무로2길 6  (충무로3가,지상 1층)",,03,폐업,,,,,,,,,,,
,근린생활시설,게임랜드,2011-11-16,201094.409142844,451855.569604419,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,,85.8,,,,,,2011-11-16 13:31:17,,2009-05-18,,서울특별시 중구 신당동 213-3 지하 1층,,,CDFF2241142009000013,3010000,,전체이용가,일반상업지역,"서울특별시 중구 마장로1가길 11-8  (신당동,지하 1층)",,03,폐업,,,,,,,,,,,
,,개소문 게임랜드,2009-09-28,201356.790355802,451279.744289659,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,,194.04,,,,,,2009-09-28 17:53:29,,2009-05-21,,서울특별시 중구 신당동 102-4 지상 2층,,,CDFF2241142009000016,3010000,,전체이용가,일반상업지역,"서울특별시 중구 다산로 234  (신당동,지상 2층)",,03,폐업,,,,,,,,,,,
,,아틀랜타,2010-03-02,201493.81751023,451443.482518591,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,,96.23,,,,,,2010-03-02 11:12:52,,2009-06-18,,서울특별시 중구 신당동 110-7 지층,,,CDFF2241142009000018,3010000,,전체이용가,상업지역,"서울특별시 중구 퇴계로 414  (신당동,지층)",,03,폐업,,,,,,,,,,,
,,명동 게임장,2010-03-15,198525.848324122,451141.226369577,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,,132,,,,,,2010-03-16 09:46:26,,2009-06-30,,서울특별시 중구 명동2가 53-1 지하 1층,,,CDFF2241142009000019,3010000,,전체이용가,중심상업지역,"서울특별시 중구 명동4길 25  (명동2가,지하 1층)",,03,폐업,,,,,,,,,,,
,,남문 게임랜드,2009-09-07,198074.864366615,450728.991762096,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,,100,,,,,,2009-09-07 14:14:10,,2009-07-01,,서울특별시 중구 회현동1가 194-53 지상 2층,,,CDFF2241142009000020,3010000,,전체이용가,상업지역,"서울특별시 중구 퇴계로 60  (회현동1가,지상 2층)",,03,폐업,,,,,,,,,,,
,,게임랜드,2010-05-17,,,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,,197.4,,,,,,2010-05-17 16:49:45,,2009-07-13,,서울특별시 중구 북창동 104 지상 3층,,,CDFF2241142009000022,3010000,,전체이용가,,"서울특별시 중구 남대문로1길 26-10  (북창동,지상 3층)",,03,폐업,,,,,,,,,,,
,,OK 오락실,2009-12-15,198492.726977768,450705.893344957,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,,85.51,,,,,,2009-12-15 16:45:59,,2009-07-27,,서울특별시 중구 회현동2가 31-1 지층,,,CDFF2241142009000023,3010000,,전체이용가,상업지역,"서울특별시 중구 소공로6길 13  (회현동2가,지층)",,03,폐업,,,,,,,,,,,
,근린생활시설,세종 게임랜드,2010-03-24,198866.36491721,451021.050960516,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,,95.75,,,,,,2010-03-24 13:16:35,,2009-08-07,,서울특별시 중구 충무로2가 61-3 지상 1층,,,CDFF2241142009000026,3010000,,전체이용가,상업지역,,,03,폐업,,,,,,,,,,,
,,삼성 게임랜드,2009-11-19,201567.192348576,451460.57702689,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,,103.8,,,,,,2009-11-20 13:13:21,,2009-08-19,,서울특별시 중구 신당동 120-9 1층,,,CDFF2241142009000028,3010000,,전체이용가,일반상업지역,"서울특별시 중구 퇴계로 422-1  (신당동,1층)",,03,폐업,,,,,,,,,,,
,,다이버 게임랜드,2010-04-16,200607.349059464,451684.628634882,유통관련업,청소년게임제공업,,2026-03-11 01:21:56,I,03,폐업,,,,그린,170.7,,,,,,2010-04-16 18:31:52,,2009-08-21,,서울특별시 중구 을지로6가 18-40 지상 1층,,,CDFF2241142009000029,3010000,,전체이용가,상업지역,"서울특별시 중구 장충단로 249-24  (을지로6가,지상 1층)",,03,폐업,,,,,,,,,,,
,,스타 게임랜드,2009-12-30,200640.845642848,451721.924344597,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,,80.2,,,,,,2009-12-30 14:39:04,,2009-09-03,,서울특별시 중구 을지로6가 18-96 지하 1층,,,CDFF2241142009000031,3010000,,전체이용가,일반상업지역,"서울특별시 중구 장충단로13길 11  (을지로6가,지하 1층)",,03,폐업,,,,,,,,,,,
,,아쿠아,2009-12-24,200942.649995561,450492.10261168,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,,248.3,,,,,,2009-12-24 13:34:02,,2009-09-25,,서울특별시 중구 신당동 370-88 지하 1층,,,CDFF2241142009000036,3010000,,전체이용가,상업지역,"서울특별시 중구 다산로 143-1  (신당동,지하 1층)",,03,폐업,,,,,,,,,,,
,,중부 오락실,2012-03-26,199337.186542024,451182.996663007,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,포경선,77.97,,,,,,2012-03-27 17:49:56,,2009-10-19,,서울특별시 중구 충무로3가 33-3 지상 1층,,,CDFF2241142009000039,3010000,,전체이용가,상업지역,"서울특별시 중구 충무로 20  (충무로3가,지상 1층)",,03,폐업,,,,,,,,,,,
,근린생활시설,명동 게임랜드,2010-11-12,,,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,아토믹써브마린,220.77,,,,,,2010-11-12 16:29:26,,2009-10-29,,서울특별시 중구 명동1가 83-1 지상 7층,,,CDFF2241142009000041,3010000,,전체이용가,중심상업지역,,,03,폐업,,,,,,,,,,,
,,로얄킹랜드,2011-04-14,,,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,태어,86.32,,,,,,2011-04-14 13:35:37,,2009-10-29,,서울특별시 중구 광희동1가 166 지층,,,CDFF2241142009000042,3010000,,전체이용가,일반상업지역,"서울특별시 중구 마른내로 159-4  (광희동1가,지층)",,03,폐업,,,,,,,,,,,
,,대흥 게임랜드,2010-03-31,,,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,애니몰 헌트,81,,,,,,2010-03-31 17:54:51,,2009-11-23,,서울특별시 중구 황학동 730 지상 3층,,,CDFF2241142009000044,3010000,,전체이용가,상업지역,"서울특별시 중구 퇴계로 429  (황학동,지상 3층)",,03,폐업,,,,,,,,,,,
,,플러스 게임장,2010-04-16,198974.994224051,451578.839344855,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,수중세계,179.37,,,,,,2010-04-16 18:32:31,,2009-11-26,,서울특별시 중구 을지로2가 101-11 지상 1층,,,CDFF2241142009000047,3010000,,전체이용가,일반상업지역,"서울특별시 중구 을지로 101  (을지로2가,지상 1층)",,03,폐업,,,,,,,,,,,
,,신당 게임장,2011-04-14,,,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,쿠아스토리,82,,,,,,2011-04-14 10:04:08,,2009-12-23,,서울특별시 중구 황학동 720 지상 1층,,,CDFF2241142009000049,3010000,,전체이용가,상업지역,,,03,폐업,,,,,,,,,,,
,,현대 게임랜드,2010-07-14,201567.192348576,451460.57702689,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,해파리,103.8,,,,,,2010-08-12 13:26:06,,2009-12-24,,서울특별시 중구 신당동 120-9 지상 1층,,,CDFF2241142009000050,3010000,,전체이용가,상업지역,"서울특별시 중구 퇴계로 422-1  (신당동,지상 1층)",,03,폐업,,,,,,,,,,,
,,진성 게임장,2011-04-26,200439.916629279,451538.771934523,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,바빌론에서굿씨플러스,165,,,,,,2011-04-26 17:24:22,,2009-12-30,,서울특별시 중구 을지로6가 30-5 지상 2층,,,CDFF2241142009000051,3010000,,전체이용가,상업지역,"서울특별시 중구 을지로 250  (을지로6가,지상 2층)",,03,폐업,,,,,,,,,,,
,,게임타워,2011-11-23,,,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,오스카,89.32,,,,,,2011-11-24 09:43:06,,2010-02-05,,서울특별시 중구 황학동 740 지상 2층,,,CDFF2241142010000003,3010000,,전체이용가,상업지역,,,03,폐업,,,,,,,,,,,
,,명동게임랜드,2011-02-22,198866.36491721,451021.050960516,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,레드드래곤,95.75,,,,,,2011-02-22 14:51:41,,2010-12-07,,서울특별시 중구 충무로2가 61-3 지상1층,,,CDFF2241142010000012,3010000,,전체이용가,,,,03,폐업,,,,,,,,,,,
,,약수게임랜드,2012-12-28,200987.769714302,450195.703610511,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,프라이드,111.85,,,,,,2012-12-28 10:27:42,,2011-03-09,,서울특별시 중구 신당동 373-9 지하1층,,,CDFF2241142011000002,3010000,,전체이용가,,"서울특별시 중구 동호로8길 7  (신당동,지하1층)",,03,폐업,,,,,,,,,,,
,,충무게임랜드,2012-03-30,199253.913998846,451227.693913066,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,오션시티,128.47,,,,,,2012-03-30 13:44:45,,2011-03-18,,서울특별시 중구 초동 53-5 지상2층,,,CDFF2241142011000003,3010000,,전체이용가,,"서울특별시 중구 충무로 21-12  (초동,지상2층)",,03,폐업,,,,,,,,,,,
,,명보랜드,2012-01-13,199371.155010022,451371.394331184,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,씨 미션,86.7,,,,,,2012-01-13 10:47:05,,2011-05-25,,서울특별시 중구 인현동1가 101-3 2층,,,CDFF2241142011000005,3010000,,전체이용가,,"서울특별시 중구 을지로18길 46-9  (인현동1가,2층)",,03,폐업,,,,,,,,,,,
,,케레스타게임장,2012-01-19,200613.510297669,451817.515366883,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,,70.56,,,,,,2012-01-19 09:46:21,,2011-06-16,,서울특별시 중구 을지로6가 17-2 케레스타 1층 17호,,,CDFF2241142011000007,3010000,,전체이용가,,"서울특별시 중구 장충단로13길 20  (을지로6가,케레스타 1층 17호)",,03,폐업,,,,,,,20481010,,,,
,,신당게임장,2014-12-11,201567.192348576,451460.57702689,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,,103.8,,1,,,,2014-12-11 16:54:48,,2011-11-29,,서울특별시 중구 신당동 120-9 1층,,,CDFF2241142011000009,3010000,,전체이용가,,서울특별시 중구 퇴계로 422-1 (신당동),,03,폐업,,,,,,,,40,,,
,,게임월드,2021-05-27,,,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,씨 팡팡,99.75,,,,,,2021-05-27 11:01:44,,2012-02-15,,서울특별시 중구 황학동 740 지상1층,,,CDFF2241142012000001,3010000,,전체이용가,,서울특별시 중구 퇴계로 421 (황학동),04576,03,폐업,,,,,,,,40,,,
,근린생활시설,초동게임랜드,2013-07-18,199253.913998846,451227.693913066,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,아케이드게임(월드전자 정글나라III 40대),128.47,,5,,,,2013-07-18 16:29:55,,2012-12-13,,서울특별시 중구 초동 53-5,,,CDFF2241142012000002,3010000,,전체이용가,상업지역,"서울특별시 중구 충무로 21-12, 2층 (초동, 초동빌딩)",,03,폐업,,,,,,,,40,6,1,
,근린생활시설,을지포세이돈게임장,2015-04-01,200168.83910333,451476.043044703,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,씨로켓,102.15,,6,,,,2015-04-01 11:17:19,,2012-12-21,,서울특별시 중구 을지로5가 275-6,,,CDFF2241142012000003,3010000,,전체이용가,상업지역,"서울특별시 중구 동호로 350, 지하1층 (을지로5가, 한일빌딩)",,03,폐업,,,,기타,,,,40,7,1,
,,을지 게임랜드,2014-06-26,199253.913998846,451227.693913066,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,,128.47,,2,,,,2014-06-26 13:31:38,,2014-04-18,,서울특별시 중구 초동 53-5,,,CDFF2241142014000001,3010000,,전체이용가,,"서울특별시 중구 충무로 21-12, 2층 (초동)",,03,폐업,,,,,,,,,,,
,,우리게임랜드,2021-10-20,199358.34804369,451371.595692328,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,씨배틀 3,145,,,,,,2022-09-01 15:07:05,,2016-06-13,,서울특별시 중구 인현동1가 101-8,,,CDFF2241142016000001,3010000,,전체이용가,,"서울특별시 중구 을지로16길 39, 1층 (인현동1가)",04549,03,폐업,,,,,,,,45,1,,
,근린생활시설,게임월드Ⅱ,2020-04-17,,,유통관련업,청소년게임제공업,,2026-03-11 01:21:57,I,03,폐업,,,,드래곤 오션,82.64,,,,,,2020-04-17 17:13:24,,2016-11-16,,서울특별시 중구 황학동 720,,,CDFF2241142016000002,3010000,,전체이용가,,"서울특별시 중구 퇴계로 433, 2층 (황학동)",04576,03,폐업,,,,,,,,45,,,
,근린생활시설,퍼니랜드,2017-08-08,198574.102138208,451150.125150834,유통관련업,청소년게임제공업,,2026-03-11 01:21:58,I,03,폐업,,,,인형뽑기,208.26,,3,,,,2017-08-08 17:40:54,,2017-02-13,,서울특별시 중구 명동2가 52-1,,,CDFF2241142017000001,3010000,,전체이용가,상업지역,서울특별시 중구 명동8길 24 (명동2가),04536,03,폐업,,,,기타,,,02-6968-1800,40,3,,
,근린생활시설,남대문게임랜드,2017-05-04,197951.529011969,450599.807638881,유통관련업,청소년게임제공업,,2026-03-11 01:21:58,I,03,폐업,,,,고래스토리,104.66,,,,,,2017-05-04 17:16:44,,2017-03-08,,서울특별시 중구 남창동 168-7,,,CDFF2241142017000003,3010000,,전체이용가,상업지역,"서울특별시 중구 퇴계로 42-1 (남창동, 대한빌딩)",04634,03,폐업,,,,,,,,40,,,
,,뽑겟몬,2019-11-19,,,유통관련업,청소년게임제공업,,2026-03-11 01:21:58,I,03,폐업,,,,아케이드게임 (인형뽑기),33,,,,,,2019-11-20 18:16:59,,2017-03-27,,서울특별시 중구 황학동 1687,,,CDFF2241142017000005,3010000,,전체이용가,,서울특별시 중구 난계로 205 (황학동),04573,03,폐업,,,,,,,,10,,,
,,스트라이크 팡,2019-09-30,198713.482870784,451033.470763455,유통관련업,청소년게임제공업,,2026-03-11 01:21:58,I,03,폐업,,,,"스마일토이,스마일스토리2,고릴라다트피오피,비트엔덩크",236.63,,,,,,2019-10-07 10:59:06,,2017-05-11,,서울특별시 중구 충무로2가 63-5,,,CDFF2241142017000007,3010000,,전체이용가,,"서울특별시 중구 명동8가길 22 (충무로2가, 충무로패션몰리지상가)",04537,03,폐업,,,,,,,02-318-3102,29,,,
,,게임파크 2,2020-01-30,,,유통관련업,청소년게임제공업,,2026-03-11 01:21:58,I,03,폐업,,,,아케이드게임,82.64,,,,,,2020-02-27 17:39:54,,2017-08-04,,서울특별시 중구 황학동 720,,,CDFF2241142017000008,3010000,,전체이용가,,서울특별시 중구 퇴계로 433 (황학동),04576,03,폐업,,,,,,,,50,,,
,,뽑기짱(영),2023-02-23,,,유통관련업,청소년게임제공업,,2026-03-11 01:21:58,I,03,폐업,,,,인형 뽑기(곰탱이),21.58,,,,,,2023-02-24 18:10:43,,2017-09-28,,서울특별시 중구 신당동 844,,,CDFF2241142017000009,3010000,,전체이용가,,"서울특별시 중구 다산로 32, 1층 122호 (신당동, 남산타운 2상가)",04595,03,폐업,,,,,,,,7,,,
,,팩토리 게임월드,2018-05-18,199526.416139264,451693.211256949,유통관련업,청소년게임제공업,,2026-03-11 01:21:58,I,03,폐업,,,,,12.2,,,,,,2018-05-18 10:58:49,,2017-10-12,,서울특별시 중구 산림동 207-2,,,CDFF2241142017000010,3010000,,전체이용가,,"서울특별시 중구 을지로 157, 3층 358호 (산림동, 대림상가 라열 )",04545,03,폐업,,,,,,,,4,,,
,,GAME ZONE,2020-12-29,200613.510297669,451817.515366883,유통관련업,청소년게임제공업,,2026-03-11 01:21:58,I,03,폐업,,,,건슈팅게임 외 24대,242.03,,,,,,2020-12-29 13:06:41,,2017-12-19,,서울특별시 중구 을지로6가 17-2 현대시티타워 11층 CGV 동대문로비 내,,,CDFF2241142017000011,3010000,,전체이용가,,"서울특별시 중구 장충단로13길 20, 현대시티타워 (을지로6가)",04563,03,폐업,,,,,,,02-371-6709,25,,,
,,중림뽑기당,2025-10-23,196624.337871452,450744.416443362,유통관련업,청소년게임제공업,,2026-03-11 01:21:58,I,03,폐업,,,,"CC-NA-160504-008,CC-NA-170315-008,CC-NA-120208-001",28.28,,,,,,2025-10-24 14:18:39,,2023-06-21,,서울특별시 중구 중림동 400-14,,,CDFF2241142023000001,3010000,,전체이용가,,"서울특별시 중구 손기정로1길 48, 1층 (중림동)",04503,03,폐업,,,,,,,,9,,,
,,수유게임장,2010-10-26,201954.287003251,460216.162521898,유통관련업,청소년게임제공업,,2026-03-10 23:04:15,I,03,폐업,,,,씨앤드레곤(40대),111.42,,5,,,,2010-10-26 11:11:32,,2010-06-25,,서울특별시 강북구 수유동 252-121 지층,,,CDFF2241142010000010,3080000,,전체이용가,일반주거지역,"서울특별시 강북구 노해로 97  (수유동,지층)",,03,폐업,,,,,,,,,6,1,
,,행운게임랜드,2011-05-13,201756.552179193,457498.099096638,유통관련업,청소년게임제공업,,2026-03-10 23:04:47,I,03,폐업,,,,레드드레곤,158,,3,,,,2011-05-13 16:20:37,,2010-10-28,,서울특별시 강북구 미아동 1348-4 지층,,,CDFF2241142010000014,3080000,,전체이용가,준주거지역,"서울특별시 강북구 솔샘로 253  (미아동,지층)",,03,폐업,,,,,,,,,4,1,
,,광산게임랜드,2011-11-22,201954.287003251,460216.162521898,유통관련업,청소년게임제공업,,2026-03-10 23:04:56,I,03,폐업,,,,드림아일랜드2,111.42,,1,,,,2011-11-21 22:21:02,,2010-11-11,,서울특별시 강북구 수유동 252-121 지층,,,CDFF2241142010000015,3080000,,전체이용가,,"서울특별시 강북구 노해로 97  (수유동,지층)",,03,폐업,,,,,,,,40,6,5,
,,효성게임랜드,2011-08-03,201996.772638212,459341.412320599,유통관련업,청소년게임제공업,,2026-03-10 23:05:02,I,03,폐업,,,,방울소리,93.6,,,,,,2011-08-03 10:27:38,,2010-12-03,,서울특별시 강북구 수유동 230-7 지하1층 104호,,,CDFF2241142010000016,3080000,,전체이용가,,"서울특별시 강북구 도봉로 313,  104호 (수유동,지하1층)",,03,폐업,,,,,,,,40,,,
,,드림게임랜드,2011-02-10,201658.483261789,459097.118397728,유통관련업,청소년게임제공업,,2026-03-10 23:05:22,I,03,폐업,,,,손오공연대기,98.21,,6,,,,2011-02-10 14:39:18,,2011-01-13,,서울특별시 강북구 수유동 48-55 3층,,,CDFF2241142011000002,3080000,,전체이용가,,"서울특별시 강북구 수유로 38  (수유동,3층)",,03,폐업,,,,,,,,,7,1,
,,노블게임장,2014-05-26,202872.907981554,456578.558983748,유통관련업,청소년게임제공업,,2026-03-10 23:05:39,I,03,폐업,,,,대해,169.95,,,,,,2014-05-26 14:03:45,,2011-03-11,,서울특별시 강북구 미아동 50-1 2층,,,CDFF2241142011000004,3080000,,전체이용가,,"서울특별시 강북구 월계로7길 34  (미아동,2층)",,03,폐업,,,,,,,,60,,,
,,주연테크,2011-06-20,201851.678846967,459306.106892291,유통관련업,청소년게임제공업,,2026-03-10 23:05:47,I,03,폐업,,,,뉴 러쉬,59.06,,,,,,2011-06-21 09:09:54,,2011-03-16,,서울특별시 강북구 수유동 7-8 2층,,,CDFF2241142011000005,3080000,,전체이용가,,"서울특별시 강북구 수유로 74  (수유동,2층)",,03,폐업,,,,,,,,40,,,
,,PC빅게임랜드,2016-07-06,202075.616447846,459049.40141451,유통관련업,청소년게임제공업,,2026-03-10 23:06:02,I,03,폐업,,,,드림아일랜드2,70,,,,,,2016-07-07 13:58:23,,2011-04-08,,서울특별시 강북구 미아동 159-47 1층,,,CDFF2241142011000007,3080000,,전체이용가,,"서울특별시 강북구 도봉로78길 11 (미아동,1층)",,03,폐업,,,,,,,,40,,,
