사업장명,사업자등록번호,종별명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,배출시설연간가동일수,배출시설조업시간,환경업무구분명,최종수정시점,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,주생산품명,방지시설연간가동일수,방지시설조업시간,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호,업종구분명
서초글라시에,2141114341,,,2026-01-15,201195.499030626,442923.411109337,2026-05-06 22:43:00,I,4,폐쇄,,,기타수질오염원관리,2026-01-25 09:52:57,2021-06-24,,서울특별시 서초구 서초동 1578-4 동궁빌딩,321000025202100074,3210000,,,,"서울특별시 서초구 서초중앙로 75, 동궁빌딩 1층 (서초동)",06650,,04,취소/말소/만료/정지/중지,,,02-585-0031,
브리즘 신사점,7072501379,,,2026-01-15,201623.318081585,445795.867294055,2026-05-06 22:43:03,I,4,폐쇄,,,기타수질오염원관리,2026-01-25 09:54:51,2022-12-19,,서울특별시 서초구 잠원동 27-2,321000025202200005,3210000,,,,"서울특별시 서초구 강남대로 589, 2층 205호 (잠원동)",06526,,04,취소/말소/만료/정지/중지,,,,
스투트가르트스포츠카(주) 서초지점,1208681617,,,,199438.172997162,441309.861022434,2026-05-06 22:42:52,I,11,영업,,,기타수질오염원관리,2018-07-16 14:55:07,2012-12-21,,,321000025201200013,3210000,,,,서울특별시 서초구 남부순환로 2215 (방배동),,,01,영업/정상,,,,
에이치에스효성더클래스 주식회사 서초동지점,2148742196,,,,201155.882884131,442833.219360755,2026-05-06 22:42:52,I,11,영업,,,기타수질오염원관리,2024-09-23 10:00:42,2012-12-26,,서울특별시 서초구 서초동 1597-7 외 2필지 4층,321000025201200015,3210000,,,,서울특별시 서초구 효령로55길 65 (서초동),,,01,영업/정상,,,02-3488-2400,
현칼라사진관,2141414361,,,,201058.391718254,443431.298505428,2026-05-06 22:42:53,I,5,제외사항,,,기타수질오염원관리,2017-09-19 16:07:50,2013-01-30,,서울특별시 서초구 서초동 1573-1,321000025201300003,3210000,,,,서울특별시 서초구 서초대로 286 (서초동),,,05,제외/삭제/전출,,,34716373,
트랜짓에셋 주식회사,5958601568,,,,203059.646700644,439960.533113874,2026-05-06 22:42:52,I,11,영업,,,기타수질오염원관리,2020-08-11 11:11:50,2013-03-08,,서울특별시 서초구 양재동 217 서울오토갤러리,321000025201300006,3210000,,,,"서울특별시 서초구 양재대로11길 36, 서울오토갤러리 다동 B112호 (양재동)",06772,,01,영업/정상,,,,
심미안의원,2149038921,,,,202389.26,443804.065,2026-05-06 22:42:53,I,5,제외사항,,,기타수질오염원관리,2017-09-19 16:06:20,2013-04-23,,서울특별시 서초구 서초동 1319-13,321000025201300013,3210000,,,,서울특별시 서초구 강남대로 375 (서초동),,,05,제외/삭제/전출,,,,
에이치케이모터즈㈜ 서초BP,6688501627,,,,201899.728488605,440552.871014633,2026-05-06 22:42:52,I,11,영업,,,기타수질오염원관리,2025-04-10 10:22:15,2013-06-14,,서울특별시 서초구 우면동 674,321000025201300014,3210000,,,,서울특별시 서초구 성촌4길 19 (우면동),,,01,영업/정상,,,,
(주)잠원동부현대자동차,1148641978,,,,201899.728488605,440552.871014633,2026-05-06 22:42:52,I,5,제외사항,,,기타수질오염원관리,2025-02-17 15:54:53,2013-06-17,,서울특별시 서초구 우면동 674,321000025201300015,3210000,,,,서울특별시 서초구 성촌4길 19 (우면동),,,05,제외/삭제/전출,,,,
(주)다우모터스,6554200061,,,,200997.426004687,442528.559541328,2026-05-06 22:42:54,I,11,영업,,,기타수질오염원관리,2019-07-08 11:09:16,2013-08-26,,서울특별시 서초구 서초동 1584-10,321000025201300020,3210000,,,,서울특별시 서초구 반포대로12길 15 (서초동),,,01,영업/정상,,,,
명덕자동차공업,,,,,200997.426004687,442528.559541328,2026-05-06 22:42:54,I,4,폐쇄,,,기타수질오염원관리,2024-03-29 14:46:01,2013-08-27,,서울특별시 서초구 서초동 1584-10,321000025201300021,3210000,,,,서울특별시 서초구 반포대로12길 15 (서초동),,,04,취소/말소/만료/정지/중지,,,,
두리종합동물병원,1141035879,,,,200005.626362552,444680.521703344,2026-05-06 22:42:53,I,5,제외사항,,,기타수질오염원관리,2017-09-19 15:55:53,2013-12-06,,서울특별시 서초구 반포동 18-3 래미안 퍼스티지 중심상가 135호,321000025201300026,3210000,,,,"서울특별시 서초구 반포대로 287 (반포동,래미안 퍼스티지 중심상가 135호)",,,05,제외/삭제/전출,,,34767522,
(주)한독모터스 서초중앙서비스센터,2148552410,,,,201126.730397973,442718.013537998,2026-05-06 22:42:57,I,11,영업,,,기타수질오염원관리,2025-06-10 11:20:49,2014-01-13,,서울특별시 서초구 서초동 1594-1 BMW서초정비공장,321000025201400001,3210000,,,,"서울특별시 서초구 효령로55길 45-13, BMW서초정비공장 (서초동)",06651,,01,영업/정상,,,02-3465-8850,
(주)한독모터스 서초중앙서비스센터,2148552410,,,,201126.730397973,442718.013537998,2026-05-06 22:42:57,I,5,제외사항,,,기타수질오염원관리,2020-08-11 17:00:36,2014-01-14,,서울특별시 서초구 서초동 1594-1 BMW서초정비공장,321000025201400002,3210000,,,,"서울특별시 서초구 효령로55길 45-13, BMW서초정비공장 (서초동)",06651,,05,제외/삭제/전출,,,02-3465-8850,
코오롱모터스(주) MINI서초센터,8338702544,,,,201408.180560772,445306.647899117,2026-05-06 22:42:57,I,11,영업,,,기타수질오염원관리,2023-09-25 16:35:48,2014-01-22,,서울특별시 서초구 잠원동 47-6,321000025201400003,3210000,,,,서울특별시 서초구 신반포로 301 (잠원동),,,01,영업/정상,,,02-585-7301,
코오롱글로벌(주),2118564713,,,,201408.180560772,445306.647899117,2026-05-06 22:42:57,I,5,제외사항,,,기타수질오염원관리,2017-09-19 15:50:09,2014-01-22,,서울특별시 서초구 잠원동 47-6,321000025201400004,3210000,,,,서울특별시 서초구 신반포로 301 (잠원동),,,05,제외/삭제/전출,,,,
우리내과의원,1239079704,,,,,,2026-05-06 22:42:56,I,4,폐쇄,,,기타수질오염원관리,2019-01-23 17:57:11,2014-05-07,,,321000025201400006,3210000,,,,서울특별시 서초구 신반포로 143 (반포동),,,04,취소/말소/만료/정지/중지,,,,
24시 예스동물병원,1141517653,,,2026-04-17,200800.417027918,444989.874340522,2026-05-06 22:42:56,I,4,폐쇄,,,기타수질오염원관리,2026-04-17 15:47:50,2014-06-24,,서울특별시 서초구 반포동 20-45,321000025201400007,3210000,,,,,,,04,취소/말소/만료/정지/중지,,,,
24시 예스동물병원,1141517653,,,,200800.417027918,444989.874340522,2026-05-06 22:42:56,I,5,제외사항,,,기타수질오염원관리,2017-09-19 15:43:49,2014-06-25,,서울특별시 서초구 반포동 20-45,321000025201400008,3210000,,,,,,,05,제외/삭제/전출,,,,
(주)여루제,2208733765,,,,203894.663588295,441375.098272239,2026-05-06 22:42:57,I,5,제외사항,,,기타수질오염원관리,2017-09-19 15:42:18,2014-07-11,,,321000025201400010,3210000,,,,"서울특별시 서초구 언남길 70, 3층 (양재동)",,,05,제외/삭제/전출,,,,
JS모터스,,,,,203059.646700644,439960.533113874,2026-05-06 22:42:57,I,5,제외사항,,,기타수질오염원관리,2017-09-19 16:51:34,2014-07-31,,,321000025201400011,3210000,,,,"서울특별시 서초구 양재대로11길 36, 가동 비층 201호 (양재동)",,,05,제외/삭제/전출,,,,
신영자동차공업사,1200726768,,,,203059.646700644,439960.533113874,2026-05-06 22:42:57,I,11,영업,,,기타수질오염원관리,2019-07-08 11:10:16,2014-07-31,,,321000025201400012,3210000,,,,"서울특별시 서초구 양재대로11길 36 (양재동, 가동 비-201)",,,01,영업/정상,,,,
프리미어모터스(주)서초서비스센터,1148531944,,,,,,2026-05-06 22:42:55,I,5,제외사항,,,기타수질오염원관리,2017-09-19 15:38:50,2014-08-25,,,321000025201400014,3210000,,,,서울특별시 서초구 잠원로 189 (잠원동),,,05,제외/삭제/전출,,,,
프리미어모터스(주)서초서비스센터,1148531944,,,,,,2026-05-06 22:42:56,I,5,제외사항,,,기타수질오염원관리,2017-12-27 17:30:56,2014-09-15,,,321000025201400016,3210000,,,,서울특별시 서초구 잠원로 189 (잠원동),,,05,제외/삭제/전출,,,,
서울메디칼의원,2159297567,,,,201286.184985316,439441.292545164,2026-05-06 22:42:55,I,11,영업,,,기타수질오염원관리,2014-12-17 16:59:03,2014-12-17,137-140,서울특별시 서초구 우면동 757 서초타워 302호,321000025201400019,3210000,,,,"서울특별시 서초구 중앙로 582, 302호 (우면동, 서초타워)",,,01,영업/정상,,,02-421-8193,
서울메디칼의원,2159297567,,,,201286.184985316,439441.292545164,2026-05-06 22:42:56,I,5,제외사항,,,기타수질오염원관리,2017-09-19 15:37:25,2014-12-18,,서울특별시 서초구 우면동 757 서초타워 302호,321000025201400020,3210000,,,,"서울특별시 서초구 중앙로 582, 302호 (우면동, 서초타워)",,,05,제외/삭제/전출,,,02-421-8193,
케이씨씨오토모빌(주),,,,,200698.436942648,442968.516582374,2026-05-06 22:42:56,I,5,제외사항,,,기타수질오염원관리,2020-09-28 11:54:13,2014-12-24,,,321000025201400021,3210000,,,,서울특별시 서초구 반포대로 97 (서초동),,,05,제외/삭제/전출,,,,
케이씨씨오토모빌(주),,,,,200698.436942648,442968.516582374,2026-05-06 22:42:56,I,5,제외사항,,,기타수질오염원관리,2017-09-19 15:36:29,2014-12-24,,,321000025201400022,3210000,,,,서울특별시 서초구 반포대로 97 (서초동),,,05,제외/삭제/전출,,,,
법원치과,2149601576,,,,200939.262819649,443867.172593905,2026-05-06 22:42:56,I,4,폐쇄,,,기타수질오염원관리,2017-12-12 15:22:18,2015-01-07,,,321000025201500001,3210000,,,,서울특별시 서초구 서초중앙로 157 (서초동),,,04,취소/말소/만료/정지/중지,,,,
법원치과,2149601576,,,,200939.262819649,443867.172593905,2026-05-06 22:42:56,I,5,제외사항,,,기타수질오염원관리,2017-09-19 15:34:24,2015-01-07,,,321000025201500002,3210000,,,,서울특별시 서초구 서초중앙로 157 (서초동),,,05,제외/삭제/전출,,,,
유기한민원,1023456789,,,,202812.372648119,442394.983839527,2026-05-06 22:42:57,I,5,제외사항,,,기타수질오염원관리,2022-11-29 09:24:24,2016-01-01,,,321000025201600001,3210000,,,,서울특별시 서초구 남부순환로 2584-0 (방배동),06715,,05,제외/삭제/전출,,,,
청진모터스(주),4418700537,,,,198503.942775331,441007.447633184,2026-05-06 22:42:57,I,11,영업,,,기타수질오염원관리,2021-11-09 14:40:07,2016-11-02,,서울특별시 서초구 방배동 2692,321000025201600006,3210000,,,,,,,01,영업/정상,,,02-588-7899,
(주)C&K모터스 강남종합서비스센터,2148546746,,,,198773.134206052,440676.088327818,2026-05-06 22:42:57,I,11,영업,,,기타수질오염원관리,2025-03-31 17:43:02,2017-01-23,,서울특별시 서초구 방배동 2782,321000025201700001,3210000,,,,서울특별시 서초구 과천대로 854 (방배동),06761,,01,영업/정상,,,02-523-9730,
한성자동차(주) 양재서비스센터,1148652489,,,,203594.229649889,442052.374469475,2026-05-06 22:42:58,I,11,영업,,,기타수질오염원관리,2024-10-07 13:42:43,2017-09-05,,서울특별시 서초구 양재동 5-3,321000025201710000,3210000,,,,서울특별시 서초구 바우뫼로 207 (양재동),06745,,01,영업/정상,,,02-6200-0500,
(주)한독모터스 서초전시장,2148728379,,,,200869.082107284,442749.502655933,2026-05-06 22:42:58,I,11,영업,,,기타수질오염원관리,2020-08-11 10:23:35,2017-12-20,,서울특별시 서초구 서초동 1582-2 한독모터스,321000025201710010,3210000,,,,"서울특별시 서초구 반포대로 72, 한독모터스 (서초동)",06652,,01,영업/정상,,,02-595-0123,
한성자동차(주)방배내방서비스센터,1148652489,,,,199425.400849293,442659.153506086,2026-05-06 22:42:58,I,11,영업,,,기타수질오염원관리,2019-08-07 17:13:17,2019-07-30,,서울특별시 서초구 방배동 935-42,321000025201900001,3210000,,,,서울특별시 서초구 방배로 137 (방배동),06672,,01,영업/정상,,,02-6421-1324,
라이프원코리아,2148301431,,,,206954.14487426,440922.142314045,2026-05-06 22:43:02,I,11,영업,,,기타수질오염원관리,2021-02-03 17:01:42,2021-02-03,,서울특별시 서초구 내곡동 1-3079 헌인릉,321000025202100001,3210000,,,,"서울특별시 서초구 헌인릉길 36-10, 헌인릉 (내곡동)",06795,,01,영업/정상,,,34123697,
시네마안경콘택트,2140757571,,,,204116.577978744,441202.60884223,2026-05-06 22:43:00,I,11,영업,,,기타수질오염원관리,2021-03-16 16:47:10,2021-03-16,,서울특별시 서초구 양재동 290-5,321000025202100003,3210000,,,,서울특별시 서초구 동산로19길 1 (양재동),06781,,01,영업/정상,,,02-571-7257,
소노안경,2200202737,,,,202326.145704288,443714.177835024,2026-05-06 22:43:02,I,11,영업,,,기타수질오염원관리,2021-03-30 18:12:25,2021-03-30,,서울특별시 서초구 서초동 1327 서초타운트라팰리스,321000025202100004,3210000,,,,"서울특별시 서초구 서초대로74길 23, 112호 (서초동, 서초타운트라팰리스)",06621,,01,영업/정상,,,02-522-9343,
안경매니져 내방역점,1141098665,,,,199329.498237047,442854.70434722,2026-05-06 22:42:58,I,11,영업,,,기타수질오염원관리,2021-05-14 09:33:37,2021-05-13,,서울특별시 서초구 방배동 874-10 대성빌딩,321000025202100005,3210000,,,,"서울특별시 서초구 서초대로 101, 대성빌딩 1층 (방배동)",06573,,01,영업/정상,,,02-534-3441,
레트로킷,1200977922,,,,199696.105234549,443951.671328527,2026-05-06 22:42:58,I,11,영업,,,기타수질오염원관리,2025-09-09 13:44:47,2025-09-09,,서울특별시 서초구 반포동 104-3 신동빌딩,321000025202100006,3210000,,,,"서울특별시 서초구 서래로5길 15, 신동빌딩 1층 (반포동)",06576,,01,영업/정상,,,02-599-1050,
초록안경,3194500661,,,,199662.746527485,442184.367423678,2026-05-06 22:43:01,I,11,영업,,,기타수질오염원관리,2021-05-20 11:36:25,2021-05-17,,서울특별시 서초구 방배동 909-6 방배센트럴빌딩,321000025202100007,3210000,,,,"서울특별시 서초구 방배로 83, 방배센트럴빌딩 103호 (방배동)",06686,,01,영업/정상,,,02-585-8152,
마이더스안경,2140850764,,,,201848.823344626,442614.350799967,2026-05-06 22:43:00,I,11,영업,,,기타수질오염원관리,2021-05-20 11:36:26,2021-05-17,,서울특별시 서초구 서초동 1440-1 HJ타워,321000025202100008,3210000,,,,"서울특별시 서초구 남부순환로339길 60, HJ타워 (서초동)",06722,,01,영업/정상,,,02-585-7369,
다비치안경방배점,1141542055,,,,199519.489703464,442590.573810453,2026-05-06 22:43:02,I,11,영업,,,기타수질오염원관리,2021-05-24 13:41:47,2021-05-24,,서울특별시 서초구 방배동 902-1 원등빌딩,321000025202100009,3210000,,,,"서울특별시 서초구 방배로20길 4, 원등빌딩 (방배동)",06664,,01,영업/정상,,,02-585-1121,
으뜸50안경 강남역현대타워점,8464600520,,,,202389.26,443804.065,2026-05-06 22:43:00,I,5,제외사항,,,기타수질오염원관리,2021-06-21 14:05:21,2021-05-27,,서울특별시 서초구 서초동 1319-13 서초현대타워아파트,321000025202100010,3210000,,,,"서울특별시 서초구 강남대로 375, 2층 207,208호 (서초동, 서초현대타워아파트)",06620,,05,제외/삭제/전출,,,02-523-7712,
반석안경,2140199400,,,,201415.869526967,443633.277166992,2026-05-06 22:43:02,I,11,영업,,,기타수질오염원관리,2021-05-28 15:59:44,2021-05-28,,서울특별시 서초구 서초동 1690-1 삼풍프라자,321000025202100011,3210000,,,,"서울특별시 서초구 서초대로 323, 삼풍프라자 (서초동)",06606,,01,영업/정상,,,02-594-7778,
로뎀안경,1140638957,,,,198687.861893195,443545.63019261,2026-05-06 22:43:02,I,11,영업,,,기타수질오염원관리,2021-05-28 15:59:44,2021-05-28,,서울특별시 서초구 방배동 768-18,321000025202100012,3210000,,,,"서울특별시 서초구 방배중앙로 169, 1층 (방배동)",06555,,01,영업/정상,,,02-591-5015,
케이이(KE) 안경원 서초,2141015571,,,,201123.234498578,443432.174000124,2026-05-06 22:43:02,I,11,영업,,,기타수질오염원관리,2021-05-28 15:59:46,2021-05-28,,서울특별시 서초구 서초동 1573-10 로이어즈타워,321000025202100014,3210000,,,,"서울특별시 서초구 서초중앙로 125, 로이어즈타워 303호 (서초동)",06644,,01,영업/정상,,,02-582-0084,
스위스 안경,1140980567,,,,198532.749982761,442208.437507624,2026-05-06 22:42:59,I,11,영업,,,기타수질오염원관리,2021-05-28 16:01:48,2021-05-28,,서울특별시 서초구 방배동 436-19,321000025202100015,3210000,,,,"서울특별시 서초구 방배천로2안길 114, 101호 (방배동)",06677,,01,영업/정상,,,02-584-7770,
안경명가파피루스,2110133563,,,,198845.657797775,443825.9650708,2026-05-06 22:43:02,I,11,영업,,,기타수질오염원관리,2021-05-28 16:02:49,2021-05-28,,서울특별시 서초구 방배동 758-2 삼호상가,321000025202100016,3210000,,,,"서울특별시 서초구 방배로 269, 삼호상가 110호 (방배동)",06553,,01,영업/정상,,,02-532-6015,
뷰안경콘택트,1180170712,,,,198776.113460442,444432.325191038,2026-05-06 22:42:58,I,11,영업,,,기타수질오염원관리,2021-05-28 16:04:51,2021-05-28,,서울특별시 서초구 반포동 1313 반포프라자,321000025202100017,3210000,,,,"서울특별시 서초구 신반포로3길 8, 반포프라자 104호 (반포동)",06502,,01,영업/정상,,,02-535-7075,
실로암안경,2291700948,,,,203956.202536988,441101.987063278,2026-05-06 22:43:02,I,11,영업,,,기타수질오염원관리,2021-05-28 16:04:52,2021-05-28,,서울특별시 서초구 양재동 291-21 선진빌딩,321000025202100018,3210000,,,,"서울특별시 서초구 동산로 61, 선진빌딩 1층 (양재동)",06781,,01,영업/정상,,,02-574-6281,
아이아트안경,2143400322,,,,202521.38313875,443368.091262312,2026-05-06 22:43:02,I,11,영업,,,기타수질오염원관리,2021-06-04 10:23:46,2021-06-04,,서울특별시 서초구 서초동 1337-17 보원빌딩,321000025202100021,3210000,,,,"서울특별시 서초구 사임당로 180, 보원빌딩 102호 (서초동)",06627,,01,영업/정상,,,02-3789-1467,
아이러브안경,3326600572,,,,202882.878990174,442509.972957846,2026-05-06 22:43:02,I,11,영업,,,기타수질오염원관리,2021-06-04 10:23:46,2021-06-04,,서울특별시 서초구 서초동 1366-9 양재역,321000025202100022,3210000,,,,"서울특별시 서초구 남부순환로 지하 2585, 양재역 15호 (서초동)",06735,,01,영업/정상,,,02-574-3007,
룩옵티컬 교보강남점,7862900099,,,,202058.674687128,444618.16731522,2026-05-06 22:43:03,I,11,영업,,,기타수질오염원관리,2021-06-04 10:24:48,2021-06-04,,서울특별시 서초구 서초동 1303-22 교보생명보험(주) 서초사옥,321000025202100023,3210000,,,,"서울특별시 서초구 강남대로 465, 교보생명보험(주) 서초사옥 지하1층 (서초동)",06611,,01,영업/정상,,,02-3478-0142,
서래안경,1101432733,,,,199762.897748903,443923.44310184,2026-05-06 22:43:03,I,11,영업,,,기타수질오염원관리,2021-06-04 10:24:49,2021-06-04,,서울특별시 서초구 반포동 96-4,321000025202100024,3210000,,,,서울특별시 서초구 서래로 27 (반포동),06576,,01,영업/정상,,,02-593-0609,
양재초록안경원,1292769312,,,,203552.203018543,440775.291119782,2026-05-06 22:43:03,I,11,영업,,,기타수질오염원관리,2021-06-04 10:24:50,2021-06-04,,서울특별시 서초구 양재동 327-3,321000025202100025,3210000,,,,"서울특별시 서초구 동산로 10, 1층 (양재동)",06787,,01,영업/정상,,,02-576-1002,
플러스안경,2140197181,,,,201141.531554914,443312.917226397,2026-05-06 22:43:03,I,11,영업,,,기타수질오염원관리,2021-06-04 10:24:50,2021-06-04,,서울특별시 서초구 서초동 1575-2 서용빌딩,321000025202100026,3210000,,,,"서울특별시 서초구 서초중앙로 115, 서용빌딩 1층 101호 (서초동)",06644,,01,영업/정상,,,02-585-1817,
주식회사 콜렉트강남,3828600361,,,,200250.447804795,444683.220506107,2026-05-06 22:42:59,I,11,영업,,,기타수질오염원관리,2021-06-04 10:25:52,2021-06-04,,서울특별시 서초구 반포동 19-3 센트럴시티,321000025202100027,3210000,,,,"서울특별시 서초구 신반포로 176, 센트럴시티 (반포동)",06546,,01,영업/정상,,,02-3479-6211,
크리스탈안경점,1140151450,,,,200755.791000724,445056.44115246,2026-05-06 22:42:59,I,11,영업,,,기타수질오염원관리,2021-06-04 10:25:53,2021-06-04,,서울특별시 서초구 잠원동 68-17 강남터미널지하쇼핑몰,321000025202100028,3210000,,,,"서울특별시 서초구 신반포로 지하 200, 강남터미널지하쇼핑몰 (잠원동)",06545,,01,영업/정상,,,02-593-5448,
으뜸50안경 강남1호점,1416300460,,,,202183.509841993,444119.505393165,2026-05-06 22:42:59,I,11,영업,,,기타수질오염원관리,2025-05-20 16:28:21,2021-06-04,,서울특별시 서초구 서초동 1307-7 센터프라자 206호,321000025202100029,3210000,,,,"서울특별시 서초구 강남대로61길 10, 센터프라자 206호 (서초동)",06614,,01,영업/정상,,,02-3477-2006,
데이(day)안경,3150638259,,,,202190.137340546,440262.27086909,2026-05-06 22:42:59,I,11,영업,,,기타수질오염원관리,2021-06-04 10:25:54,2021-06-04,,서울특별시 서초구 우면동 721-1 우면프라자,321000025202100030,3210000,,,,"서울특별시 서초구 태봉로 70, 우면프라자 1층 102호 (우면동)",06764,,01,영업/정상,,,02-574-8313,
리스본안경원,1140981528,,,,200623.25426297,445026.538461296,2026-05-06 22:42:59,I,11,영업,,,기타수질오염원관리,2021-06-04 10:25:55,2021-06-04,,서울특별시 서초구 잠원동 69-22 반포쇼핑타운,321000025202100031,3210000,,,,"서울특별시 서초구 신반포로 219, 반포쇼핑타운 1층 (잠원동)",06512,,01,영업/정상,,,02-535-7007,
로데오안경(남부점),4796100264,,,,201605.914700525,442485.029719566,2026-05-06 22:42:59,I,11,영업,,,기타수질오염원관리,2021-06-04 10:25:56,2021-06-04,,서울특별시 서초구 서초동 1444-12,321000025202100032,3210000,,,,"서울특별시 서초구 효령로60길 21, 1층 (서초동)",06721,,01,영업/정상,,,02-583-2202,
파로스안경,1081150718,,,,199644.660936906,442342.54363532,2026-05-06 22:43:01,I,11,영업,,,기타수질오염원관리,2025-05-09 11:04:42,2021-06-04,,서울특별시 서초구 방배동 908-1,321000025202100034,3210000,,,,"서울특별시 서초구 방배로 100, 좌측 101호 (방배동)",06665,,01,영업/정상,,,02-598-9461,
