건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
아파트,비전아이,,174301.841646723,441366.333443511,,비디오물제작업,2026-05-06 22:40:34,I,13,영업중,홍보영상물,42.6,,2019-12-05 13:54:12,,2019-12-05,,인천광역시 남동구 간석동 ***-* 팬더아파트,CDFF1241072019000003,3530000,일반주거지역,"인천광역시 남동구 경인로***번길 **, 다동 ***호 (간석동, 팬더아파트)",21514,01,영업/정상,아파트지역,,,,,
,(주)쿤컴퍼니,,174149.817308884,438022.978992991,,비디오물제작업,2026-05-06 22:40:35,I,13,영업중,"비디오제작물, 광고용 영상물 등",100,,2020-11-02 17:55:50,,2020-11-02,,인천광역시 남동구 구월동 ****-*,CDFF1241072020000005,3530000,,"인천광역시 남동구 성리로 **, 탑프라자 *층 (구월동)",21581,01,영업/정상,,,,1522-8156,,
,언도미디어,,174136.448502526,437677.045395368,,비디오물제작업,2026-05-06 22:40:36,I,13,영업중,"광고, 영화, 비디오물",3,,2020-12-28 17:14:03,,2020-12-28,,인천광역시 남동구 구월동 ****-* 네이쳐프라자,CDFF1241072020000006,3530000,,"인천광역시 남동구 선수촌공원로**번길 **, 네이쳐프라자 ***-*호 (구월동)",21582,01,영업/정상,,,,,,
,와이모션,,175520.129279911,433137.839559028,,비디오물제작업,2026-05-06 22:40:36,I,13,영업중,"광고, 홍보영상 제작, 동영상 제작",74.47,,2021-02-26 19:59:09,,2016-02-17,,인천광역시 남동구 논현동 ***-* 아름다운타워,CDFF1241072021000002,3530000,,"인천광역시 남동구 논고개로 ***, 아름다운타워 ****-*호 (논현동)",21679,01,영업/정상,,,,032-441-1443,,
,리플렉션필름,,176373.246167274,433332.066819728,,비디오물제작업,2026-05-06 22:40:36,I,13,영업중,"영상제작, 광고 영화 및 비디오물제작, 일반영화 및 비디오물제작",10,,2024-09-13 14:14:29,,2021-03-03,,인천광역시 남동구 논현동 ***-*,CDFF1241072021000003,3530000,,"인천광역시 남동구 앵고개로 ***, *층 일부호 (논현동)",21673,01,영업/정상,,,,,,
,(주)오성미지컴,,172696.90745229,433807.908624655,,비디오물제작업,2026-05-06 22:40:36,I,13,영업중,비디오물,,,2021-06-15 14:40:04,,1999-09-08,,인천광역시 남동구 고잔동 ***-*,CDFF1241072021000005,3530000,,,,01,영업/정상,,,,,,
,제이브로 스튜디오스,,174014.837508448,439163.467530452,,비디오물제작업,2026-05-06 22:40:36,I,13,영업중,"영상제작,광고제작",140.93,,2021-06-15 16:44:22,,2019-02-19,,인천광역시 남동구 구월동 **** 신영구월지웰시티푸르지오,CDFF1241072021000006,3530000,,"인천광역시 남동구 남동대로***번길 **, B동 ***호 (구월동, 신영구월지웰시티푸르지오)",21555,01,영업/정상,,,,,,
,주식회사 미광그린,,176361.563287726,440288.145970095,,비디오물제작업,2026-05-06 22:40:37,I,13,영업중,비디오물제작,74.74,,2021-07-08 15:46:31,,2021-07-08,,인천광역시 남동구 만수동 *-***,CDFF1241072021000007,3530000,,"인천광역시 남동구 만수서로**번길 **-*, ***호 (만수동)",21521,01,영업/정상,,,,,,
,오퍼스,,175985.762302149,438634.410373309,,비디오물제작업,2026-05-06 22:40:37,I,13,영업중,비디오물,47.4,,2021-08-12 13:44:04,,2021-08-12,,인천광역시 남동구 만수동 ***-**,CDFF1241072021000008,3530000,,"인천광역시 남동구 하촌서로 *, ***동 ***호 (만수동)",21538,01,영업/정상,,,,,,
,퍼펙스,,176184.542392187,439008.985507778,,비디오물제작업,2026-05-06 22:40:38,I,13,영업중,"광고, 영화",67,,2021-10-14 14:57:14,,2021-10-14,,인천광역시 남동구 만수동 ***-*,CDFF1241072021000009,3530000,,"인천광역시 남동구 하촌서로 **-**, 지층 (만수동)",21539,01,영업/정상,,,,,,
,리드투더베스트-컨설팅앤솔루션,,173910.355123993,438618.520323562,,비디오물제작업,2026-05-06 22:40:38,I,13,영업중,기업경영 관련 홍보 영상물,40.38,,2023-05-10 16:35:24,,2021-11-17,,인천광역시 남동구 구월동 ***-** ***호,CDFF1241072021000011,3530000,,"인천광역시 남동구 인주대로***번길 *, ***호 (구월동)",21571,01,영업/정상,,,,,,
,아도컴퍼니,,174233.407801957,437527.451852391,,비디오물제작업,2026-05-06 22:40:39,I,13,영업중,"영화, 비디오물 및 방송프로그램",135.27,,2023-06-13 13:10:20,,2021-05-11,,인천광역시 남동구 구월동 ****-* 구월테크노밸리 ***호,CDFF1241072022000001,3530000,,"인천광역시 남동구 선수촌공원로 *, 구월테크노밸리 ***호 (구월동)",21582,01,영업/정상,,,,,,
,협동조합 꿈꾸는 문화놀이터 뜻,,176473.142340689,438317.310172857,,비디오물제작업,2026-05-06 22:40:40,I,13,영업중,영상,151.25,,2022-03-18 14:53:04,,2022-03-18,,인천광역시 남동구 만수동 ****-**,CDFF1241072022000002,3530000,,"인천광역시 남동구 인주대로***번길 **, *층 (만수동)",21591,01,영업/정상,,,,,,
,주식회사 현대기획사,,173975.800801796,438756.38972039,,비디오물제작업,2026-05-06 22:40:40,I,13,영업중,비디오물,18.36,,2022-04-05 09:02:14,,2022-04-05,,인천광역시 남동구 구월동 ****-*,CDFF1241072022000003,3530000,,"인천광역시 남동구 남동대로***번길 **, ***호 (구월동)",21556,01,영업/정상,,,,,,
,주식회사 엘림엔터테인먼트,,176278.579166879,435820.684575339,,비디오물제작업,2026-05-06 22:40:40,I,13,영업중,"방송영상, 유튜브영상",197.34,,2022-04-22 17:43:29,,2022-04-22,,인천광역시 남동구 도림동 ***-*,CDFF1241072022000004,3530000,,인천광역시 남동구 논고개로 *** (도림동),21621,01,영업/정상,,,,,,
,주식회사 콘텐츠랩아이넷,,174234.022267892,437601.670970137,,비디오물제작업,2026-05-06 22:40:41,I,13,영업중,동영상제작,26,,2022-05-06 10:41:04,,2022-05-06,,인천광역시 남동구 구월동 ****-* 구월테크노밸리,CDFF1241072022000005,3530000,,"인천광역시 남동구 선수촌공원로**번길 *, 구월테크노밸리 에이동 ***호 (구월동)",21582,01,영업/정상,,,,,,
,(주)프로믹스,,179679.291649222,439754.609998195,,비디오물제작업,2026-05-06 22:40:41,I,13,영업중,"홍보영상, 행사영상, 온라인회의",99,,2022-08-03 14:42:22,,2022-08-03,,인천광역시 남동구 장수동 ***-*,CDFF1241072022000006,3530000,,인천광역시 남동구 만의골로***번길 ** (장수동),21533,01,영업/정상,,,,,,
,글로벌미래교육원 주식회사,,176373.246167274,433332.066819728,,비디오물제작업,2026-05-06 22:40:41,I,13,영업중,"교육, 홍보, 행사용 영상",73.78,,2022-08-05 08:56:19,,2022-08-05,,인천광역시 남동구 논현동 ***-* *층호,CDFF1241072022000007,3530000,,"인천광역시 남동구 앵고개로 ***, 디에이프라자 *층 (논현동)",21673,01,영업/정상,,,,,,
,주식회사 레드큐브,,172383.797318296,431722.643466149,,비디오물제작업,2026-05-06 22:40:42,I,13,영업중,"360˚VR영상, 2D영상, 홍보영상, SNS컨텐츠",11.4,,2022-10-14 17:47:28,,2022-10-14,,인천광역시 남동구 고잔동 ***-** ***호,CDFF1241072022000009,3530000,,"인천광역시 남동구 아암대로 ****, ***호 (고잔동)",21694,01,영업/정상,,,,,,
,오렌지기지,,175370.832497037,433815.465542472,,비디오물제작업,2026-05-06 22:40:42,I,13,영업중,로컬 영상 콘텐츠,15.9,,2022-10-27 09:12:32,,2022-10-27,,인천광역시 남동구 논현동 ***-* 별동 ***호,CDFF1241072022000010,3530000,,"인천광역시 남동구 은봉로 ***, 별동 ***호 (논현동)",21648,01,영업/정상,,,,,,
,바른커뮤니케이션즈,,174136.448502526,437677.045395368,,비디오물제작업,2026-05-06 22:40:42,I,13,영업중,광고영상,4,,2022-12-27 17:12:19,,2022-12-27,,인천광역시 남동구 구월동 ****-* 네이쳐프라자,CDFF1241072022000011,3530000,,"인천광역시 남동구 선수촌공원로**번길 **, 네이쳐프라자 ***/**호 (구월동)",21582,01,영업/정상,,,,,,
,심플마인드,,175322.829762396,433304.243386176,,비디오물제작업,2026-05-06 22:40:42,I,13,영업중,"유튜브 영상, 광고 영상",307.55,,2023-01-06 12:58:22,,2023-01-06,,인천광역시 남동구 논현동 ***-* 칼리오페 A***호,CDFF1241072023000001,3530000,,"인천광역시 남동구 논고개로***번길 **, 칼리오페 A***호 (논현동)",21653,01,영업/정상,,,,,,
,어시스트,,,,,비디오물제작업,2026-05-06 22:40:42,I,13,영업중,"유튜브 영상, 컨텐츠",459.5,,2023-04-11 17:02:02,,2023-04-11,,인천광역시 남동구 고잔동 산 ***-*,CDFF1241072023000002,3530000,,인천광역시 남동구 고잔로***번길 ** (고잔동),21682,01,영업/정상,,,,,,
,오즈인터랙티브 주식회사,,173755.380179633,437969.88626767,,비디오물제작업,2026-05-06 22:40:42,I,13,영업중,기관 및 기업의 유튜브 등 동영상,143.58,,2023-06-19 13:36:32,,2023-06-19,,인천광역시 남동구 구월동 ****-* 유진상가,CDFF1241072023000003,3530000,,"인천광역시 남동구 인하로***번길 **-**, 유진상가 *층 (구월동)",21575,01,영업/정상,,,,,,
,주식회사 오라코퍼레이션,,175370.832497037,433815.465542472,,비디오물제작업,2026-05-06 22:40:43,I,13,영업중,"광고대행업,응용 소프트웨어 개발 및 공급업, 기타서비스업, 시각디자인업, 기타 교육지원 서비스업",63.7,,2023-07-05 09:48:08,,2021-09-02,,인천광역시 남동구 논현동 ***-* 인천논현 엘에이치 **단지,CDFF1241072023000004,3530000,,"인천광역시 남동구 은봉로 ***, 별동 *층 남동구청년창업지원센터(논현동, 인천논현엘에이치 **단지) ***호 (논현동)",21648,01,영업/정상,,,,,,
,크리에이티브솔트,,175265.663946784,433241.797279469,,비디오물제작업,2026-05-06 22:40:43,I,13,영업중,"광고, 영화 및 비디오물",2,,2023-08-08 17:44:47,,2023-08-08,,인천광역시 남동구 논현동 ***-* 논현메디컬센터,CDFF1241072023000005,3530000,,"인천광역시 남동구 청능대로 ***, 논현메디컬센터 *층 ***호 (논현동)",21653,01,영업/정상,,,,,,
,모씨네 사회적협동조합,,174926.828475438,438629.090833226,,비디오물제작업,2026-05-06 22:40:44,I,13,영업중,"홍보영상, 광고, 사업보고영상 등",177.01,,2023-10-04 16:20:00,,2016-03-22,,인천광역시 남동구 구월동 ****-**,CDFF1241072023000007,3530000,,"인천광역시 남동구 인주대로 ***, *층 (구월동)",21563,01,영업/정상,,,,,,
,주식회사 메타미디어,,173682.5846642,438956.92036084,,비디오물제작업,2026-05-06 22:40:44,I,13,영업중,영상제작,25.3,,2026-02-02 17:18:06,,2023-11-06,,인천광역시 남동구 구월동 ****-*,CDFF1241072023000009,3530000,,"인천광역시 남동구 예술로***번길 **, *층 (구월동)",21558,01,영업/정상,,,,,,
,주식회사 엑스알엑스,,174014.126700702,434409.445650698,,비디오물제작업,2026-05-06 22:40:44,I,13,영업중,"디지털컨텐츠,영화 및 비디오",219.96,,2024-01-12 13:30:37,,2024-01-12,,인천광역시 남동구 남촌동 ***-*,CDFF1241072024000001,3530000,,"인천광역시 남동구 함박뫼로 ***, ***호 (남촌동)",21638,01,영업/정상,,,,,,
,손스튜디오 119사진병원,,175322.829762396,433304.243386176,,비디오물제작업,2026-05-06 22:40:45,I,13,영업중,"영상제작, 영상편집",95.55,,2024-04-09 09:16:13,,2024-04-09,,인천광역시 남동구 논현동 ***-* 칼리오페,CDFF1241072024000003,3530000,,"인천광역시 남동구 논고개로***번길 **, 칼리오페 *층 ***호 (논현동)",21653,01,영업/정상,,,,032-424-1003,,
기타,(괄호안에) 스튜디오 (Parenthetical Studio),,173797.282990388,434837.521394311,,비디오물제작업,2026-05-06 22:40:45,I,13,영업중,"기업 영상,",30.8,,2024-05-31 13:18:53,,2024-05-31,,인천광역시 남동구 남촌동 ***-* JK루체스타,CDFF1241072024000004,3530000,공업지역,"인천광역시 남동구 남동대로 ***, JK루체스타 *층 ***호 (남촌동)",21630,01,영업/정상,기타,,,,,
기타,(주)청명종합광고기획,2026-03-20,177820.495138947,438705.794638195,,비디오물제작업,2026-05-06 22:40:46,I,03,폐업,"광고, 유투브컨텐츠",99.27,,2026-03-20 09:17:53,,2024-07-25,,인천광역시 남동구 장수동 ***-*,CDFF1241072024000006,3530000,일반주거지역,인천광역시 남동구 장자로*번길 * (장수동),21532,03,폐업,,,,,,
,주식회사 누리아이,,176793.2221207,433127.34108956,,비디오물제작업,2026-05-06 22:40:46,I,13,영업중,"홍보물영상제작편집,애니메이션제작편집,동영상제작편집",217.14,,2024-12-10 09:10:23,,2021-12-03,,인천광역시 남동구 논현동 ***-***,CDFF1241072024000007,3530000,,"인천광역시 남동구 소래역로**번길 **, *층 (논현동)",21672,01,영업/정상,,,,,,
근린생활시설,담이미디어,,173316.706346091,440619.521165226,,비디오물제작업,2026-05-06 22:40:47,I,13,영업중,"광고, 영화",9,,2025-03-10 10:21:55,,2025-03-07,,인천광역시 남동구 간석동 ***-*,CDFF1241072025000001,3530000,일반주거지역,"인천광역시 남동구 석정로 ***, *층 ***호 (간석동)",21503,01,영업/정상,,,,,,
근린생활시설,주식회사 이지에이치코리아,,173974.507390765,438808.171479625,,비디오물제작업,2026-05-06 22:40:47,I,13,영업중,"광고, 방송촬영",24,,2025-07-03 13:13:06,,2025-07-03,,인천광역시 남동구 구월동 ****-* 굿모닝타워,CDFF1241072025000002,3530000,근린상업지역,"인천광역시 남동구 인주대로***번길 **, 굿모닝타워 *층 *-*호 (구월동)",21556,01,영업/정상,,,,,,
아파트,로드라이프컴퍼니,,177464.852538788,435905.019414596,,비디오물제작업,2026-05-06 22:40:47,I,13,영업중,"광고컨텐츠(영상,이미지)",74.91,,2025-11-21 09:47:01,,2025-11-21,,인천광역시 남동구 서창동 *** 서창센트라스아파트,CDFF1241072025000003,3530000,주거지역,"인천광역시 남동구 서창남순환로 ***, ***동 ****호 (서창동, 서창센트라스아파트)",21614,01,영업/정상,아파트지역,,,,,
,주식회사 그룹디 (Group D),,173694.015724369,439016.079580427,,비디오물제작업,2026-05-06 22:40:48,I,13,영업중,비디오물,230,,2025-12-17 11:27:07,,2023-11-09,,인천광역시 남동구 구월동 ****-** 동우메트로피아,CDFF1241072025000004,3530000,,"인천광역시 남동구 구월남로 ***, 동우메트로피아 *층 (구월동)",21558,01,영업/정상,,,,,,
,소올프로덕션,,175080.476681327,438803.562354821,,비디오물제작업,2026-05-06 22:40:48,I,13,영업중,온라인홍보 및 방송콘텐츠 제작,6.6,,2025-12-17 11:23:49,,2025-12-17,,인천광역시 남동구 구월동 ****-*,CDFF1241072025000005,3530000,,"인천광역시 남동구 호구포로 ***, 지층 (구월동)",21536,01,영업/정상,,,,,,
,헬싱키(Helsinki),,177735.329296732,436318.16935072,,비디오물제작업,2026-05-06 22:40:49,I,13,영업중,광고 및 브랜드 홍보영상,84.98,,2026-01-06 17:21:15,,2026-01-06,,인천광역시 남동구 서창동 *** 서창센트럴푸르지오,CDFF1241072026000001,3530000,,"인천광역시 남동구 서창남순환로 **, ***동 ***호 (서창동, 서창센트럴푸르지오)",21613,01,영업/정상,,,,,,
,스튜디오지아주식회사,,174136.448502526,437677.045395368,,비디오물제작업,2026-05-06 22:40:49,I,13,영업중,광고 영화 및 비디오물,2.5,,2026-01-30 14:16:08,,2026-01-30,,인천광역시 남동구 구월동 ****-* 네이쳐프라자,CDFF1241072026000002,3530000,,"인천광역시 남동구 선수촌공원로**번길 **, 네이쳐프라자 ***호 (구월동)",21582,01,영업/정상,,,,,,
