건축물동수,건축물연면적,사업장명,폐업일자,법인명,좌표X,좌표Y,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,보험가입여부코드,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지도자수,지번주소,회원모집총인원,관리번호,개방자치단체코드,공사립구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,,큐당구장,2018-07-31,,192794.825022354,453408.04831086,당구장업,2026-05-06 22:39:40,I,03,폐업,,2018-07-31 15:42:13,,2016-11-09,,,,,CDFH3301082016000004,3120000,사립,"서울특별시 서대문구 증가로24바길 70, 3층 (북가좌동)",03668,03,폐업,,,
,,짜장&당구,2018-03-26,,193762.64108662,451445.274814853,당구장업,2026-05-06 22:39:40,I,03,폐업,,2018-03-27 08:59:58,,2016-11-11,,,,,CDFH3301082016000005,3120000,사립,"서울특별시 서대문구 연희로 82, 306호 (연희동, 브라운스톤연희)",03726,03,폐업,,,02-333-0118
,,제우스당구장,2020-04-02,,192226.158498517,453330.828953159,당구장업,2026-05-06 22:39:41,I,03,폐업,,2020-04-02 16:28:45,,2017-04-07,,,,,CDFH3301082017000002,3120000,사립,"서울특별시 서대문구 응암로 105, 2층 (북가좌동)",03678,03,폐업,,,
,,A or B,2018-06-30,,194698.568690324,454763.633699865,당구장업,2026-05-06 22:39:42,I,03,폐업,,2018-11-06 16:36:59,,2017-10-24,,,,,CDFH3301082017000007,3120000,사립,"서울특별시 서대문구 통일로 530 (홍은동, 홍은동아더프라임)",03614,03,폐업,,,02-391-3222
,,SBS당구클럽,2022-03-29,,193318.985896441,452737.01809875,당구장업,2026-05-06 22:39:42,I,03,폐업,,2022-03-29 15:32:49,,2018-01-09,,,서울특별시 서대문구 남가좌동 339-31,,CDFH3301082018000001,3120000,사립,"서울특별시 서대문구 증가로 112, 지하1층 (남가좌동)",03666,03,폐업,,,
,,때중퓨전도깨비 당구&까페,2022-07-04,,195591.551748779,455588.317096857,당구장업,2026-05-06 22:39:42,I,03,폐업,,2022-07-04 16:21:50,,2019-07-05,,,서울특별시 서대문구 홍은동 454 극동아파트,,CDFH3301082019000001,3120000,사립,"서울특별시 서대문구 포방터10길 23, 극동아파트 상가동 211호 (홍은동)",03601,03,폐업,,,
,185,정보라 당구아카데미,2023-01-13,,193823.087716093,451944.584267375,당구장업,2026-05-06 22:39:43,I,03,폐업,,2023-01-13 14:13:12,,2019-12-10,,,서울특별시 서대문구 연희동 122-4 엘리트빌딩 2층,,CDFH3301082019000003,3120000,사립,"서울특별시 서대문구 증가로 17, 엘리트빌딩 2층 (연희동)",03703,03,폐업,,,
0,0,산양,2000-02-01,,196544.057181179,451060.025057769,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1989-12-21,120-837,0,서울특별시 서대문구 충정로3가 30-11,,CDFH3301081989000001,3120000,사립,서울특별시 서대문구 경기대로 25  (충정로3가),,03,폐업,,,
0,0,보성,2000-06-13,,194396.685738783,450695.930331884,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1989-12-21,120-834,0,서울특별시 서대문구 창천동 31-8,,CDFH3301081989000002,3120000,사립,서울특별시 서대문구 명물1길 24  (창천동),,03,폐업,,,
,,정문,2005-05-18,,193210.518646643,453008.446840496,당구장업,2026-05-06 22:39:06,I,03,폐업,0,2005-05-18 15:43:23,,1989-12-31,120-806,,서울특별시 서대문구 남가좌동 324-30 (2층),,CDFH3301081989000003,3120000,사립,"서울특별시 서대문구 거북골로 35  (남가좌동,(2층))",,03,폐업,,,
0,0,영천,1998-12-18,,196547.056142384,452018.498894012,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1990-02-19,120-070,0,서울특별시 서대문구 영천동 320,,CDFH3301081990000001,3120000,사립,,,03,폐업,,,
0,0,신영,1996-06-01,,194582.035210538,450440.029620366,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1990-12-03,120-833,0,서울특별시 서대문구 창천동 20-82,,CDFH3301081990000003,3120000,사립,서울특별시 서대문구 신촌로 121  (창천동),,03,폐업,,,
0,0,황실,1998-12-10,,196176.646033223,450588.003052287,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1991-01-31,120-819,0,서울특별시 서대문구 북아현동 126-13 17,,CDFH3301081991000001,3120000,사립,"서울특별시 서대문구 신촌로 281  (북아현동,17)",,03,폐업,,,
0,0,굴러공,2002-05-02,,,,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1991-01-31,120-833,0,서울특별시 서대문구 창천동 29-98,,CDFH3301081991000002,3120000,사립,,,03,폐업,,,
0,0,한일,1999-12-31,,,,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1991-05-15,120-012,0,서울특별시 서대문구 충정로2가 131,,CDFH3301081991000003,3120000,사립,,,03,폐업,,,
0,0,약속,2000-01-19,,195237.569772116,454495.601629192,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1991-05-16,120-857,0,서울특별시 서대문구 홍제동 266-233,,CDFH3301081991000004,3120000,사립,서울특별시 서대문구 세검정로 51-1  (홍제동),,03,폐업,,,
0,0,대경,2022-01-18,,192265.483982512,453388.302420115,당구장업,2026-05-06 22:39:06,I,03,폐업,,2022-01-18 13:47:49,,1991-07-24,120-815,0,서울특별시 서대문구 북가좌동 333-4 (3층),,CDFH3301081991000005,3120000,사립,"서울특별시 서대문구 응암로 113  (북가좌동,(3층))",,03,폐업,,,
,,우정,2003-11-26,,196578.410812324,451152.160773091,당구장업,2026-05-06 22:39:06,I,03,폐업,0,2006-04-21 09:47:25,,1991-10-18,120-838,,서울특별시 서대문구 충정로3가 128-10,,CDFH3301081991000006,3120000,사립,서울특별시 서대문구 경기대로 36  (충정로3가),,03,폐업,,,
0,0,상아,2001-05-08,,194336.396137383,450703.60103323,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1991-11-25,120-834,0,서울특별시 서대문구 창천동 33-12,,CDFH3301081991000007,3120000,사립,서울특별시 서대문구 연세로 33  (창천동),,03,폐업,,,
,,성공,2003-12-29,,,,당구장업,2026-05-06 22:39:06,I,03,폐업,0,2006-04-21 09:47:49,,1991-12-24,120-819,,서울특별시 서대문구 북아현동 136-13,,CDFH3301081991000008,3120000,사립,서울특별시 서대문구 신촌로 265  (북아현동),,03,폐업,,,
0,0,준,1999-08-25,,,,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1992-02-26,120-863,0,서울특별시 서대문구 홍제동 277-40,,CDFH3301081992000002,3120000,사립,,,03,폐업,,,
0,0,반도,1998-12-19,,194336.450418418,450734.429273052,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1992-04-30,120-834,0,서울특별시 서대문구 창천동 33-4,,CDFH3301081992000003,3120000,사립,서울특별시 서대문구 연세로 37  (창천동),,03,폐업,,,
0,0,와이,2011-07-29,,194336.727060936,450721.641758835,당구장업,2026-05-06 22:39:06,I,03,폐업,,2011-07-29 15:53:32,,1992-08-22,120-834,0,"서울특별시 서대문구 창천동 33-9 10,49",,CDFH3301081992000004,3120000,사립,"서울특별시 서대문구 연세로 35  (창천동,10,49)",,03,폐업,,,
0,0,1.2.3당구장,1998-09-21,,193354.667840075,453173.535675535,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1992-12-10,120-848,0,서울특별시 서대문구 홍은동 401-16,,CDFH3301081992000005,3120000,사립,서울특별시 서대문구 거북골로 14  (홍은동),,03,폐업,,,
0,0,북일당구장,1999-04-19,,,,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1993-01-11,120-817,0,서울특별시 서대문구 북가좌동 421-0,,CDFH3301081993000001,3120000,사립,,,03,폐업,,,
0,0,홍일,2000-01-19,,195034.788289927,454053.6023692,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1993-02-15,120-857,0,서울특별시 서대문구 홍제동 253-8,,CDFH3301081993000002,3120000,사립,서울특별시 서대문구 통일로 446  (홍제동),,03,폐업,,,
0,0,무아당구장,1998-10-20,,194376.031845965,450637.183307085,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1993-05-10,120-834,0,서울특별시 서대문구 창천동 31-28,,CDFH3301081993000004,3120000,사립,서울특별시 서대문구 연세로 26-1  (창천동),,03,폐업,,,
0,0,정당구장,1998-07-20,,195163.309984698,450680.0967999,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1993-05-29,120-808,0,서울특별시 서대문구 대현동 54-5,,CDFH3301081993000005,3120000,사립,서울특별시 서대문구 이화여대길 34  (대현동),,03,폐업,,,
0,0,태평양,1998-11-13,,196899.242661444,451416.684310938,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1993-08-12,120-012,0,서울특별시 서대문구 충정로2가 91-2,,CDFH3301081993000006,3120000,사립,서울특별시 서대문구 충정로 71  (충정로2가),,03,폐업,,,
0,0,장미당구장,1999-09-27,,194317.241930438,450733.752393134,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1993-09-10,120-834,0,서울특별시 서대문구 창천동 33-5,,CDFH3301081993000007,3120000,사립,서울특별시 서대문구 연세로11길 5  (창천동),,03,폐업,,,
0,0,태평,2002-12-30,,,,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1993-12-03,120-817,0,서울특별시 서대문구 북가좌동 421-25,,CDFH3301081993000008,3120000,사립,,,03,폐업,,,
0,0,경기,2011-06-02,,196079.049170663,450605.895857493,당구장업,2026-05-06 22:39:06,I,03,폐업,,2016-03-21 17:36:01,,1993-12-16,120-819,,서울특별시 서대문구 북아현동 135-9,,CDFH3301081993000009,3120000,사립,서울특별시 서대문구 북아현로 2 (북아현동),,03,폐업,,,
0,0,궁전당구장,1999-07-05,,194575.497803526,450731.1534031,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1994-01-05,120-833,0,서울특별시 서대문구 창천동 5-29,,CDFH3301081994000001,3120000,사립,서울특별시 서대문구 명물길 54  (창천동),,03,폐업,,,
0,0,300,1998-12-18,,,,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1994-02-24,120-805,0,서울특별시 서대문구 남가좌동 268-27,,CDFH3301081994000002,3120000,사립,,,03,폐업,,,
0,0,설악,2000-07-07,,194873.372298953,454149.190304917,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1994-03-05,120-859,0,서울특별시 서대문구 홍제동 330-54,,CDFH3301081994000003,3120000,사립,서울특별시 서대문구 통일로 463  (홍제동),,03,폐업,,,
0,0,엑스포,1999-02-23,,195098.205922025,450549.583846685,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1994-03-10,120-808,0,서울특별시 서대문구 대현동 40-17,,CDFH3301081994000004,3120000,사립,서울특별시 서대문구 이화여대1길 9  (대현동),,03,폐업,,,
0,0,청운,2003-01-16,,,,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1994-03-30,120-805,0,서울특별시 서대문구 남가좌동 258-67,,CDFH3301081994000005,3120000,사립,,,03,폐업,,,
0,0,현대,1994-10-30,,194903.932757477,450712.558585426,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1994-03-31,120-808,0,서울특별시 서대문구 대현동 27-45,,CDFH3301081994000006,3120000,사립,서울특별시 서대문구 신촌역로 22-2  (대현동),,03,폐업,,,
0,0,더블루,1998-12-18,,194324.6986837,450592.815209364,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1994-04-12,120-834,0,서울특별시 서대문구 창천동 31-40,,CDFH3301081994000007,3120000,사립,서울특별시 서대문구 연세로5가길 8-6  (창천동),,03,폐업,,,
0,0,빅토리당구장,2001-01-08,,194017.556541053,450511.163904995,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1994-05-17,120-834,0,서울특별시 서대문구 창천동 72-34,,CDFH3301081994000008,3120000,사립,서울특별시 서대문구 신촌로 57-1  (창천동),,03,폐업,,,
0,0,엑셀,1999-07-31,,194612.631195711,450776.459097369,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1994-06-03,120-833,0,서울특별시 서대문구 창천동 9-19,,CDFH3301081994000009,3120000,사립,서울특별시 서대문구 명물길 65  (창천동),,03,폐업,,,
0,0,킹,2003-01-21,,194268.239983024,453186.156135763,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1994-07-05,120-847,0,서울특별시 서대문구 홍은동 274-20,,CDFH3301081994000011,3120000,사립,서울특별시 서대문구 연희로 267  (홍은동),,03,폐업,,,
,,V.I.P,2008-12-10,,194904.228942093,450538.339078693,당구장업,2026-05-06 22:39:06,I,03,폐업,,2016-03-21 17:41:09,,1994-07-21,120-809,,서울특별시 서대문구 대현동 101-22,,CDFH3301081994000012,3120000,사립,서울특별시 서대문구 신촌역로 4 (대현동),,03,폐업,,,
0,0,웰컴,2001-01-08,,194618.731477599,450733.615442357,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1994-07-29,120-833,0,서울특별시 서대문구 창천동 5-21,,CDFH3301081994000013,3120000,사립,서울특별시 서대문구 명물길 66  (창천동),,03,폐업,,,
0,0,"박, 2000",2001-01-11,,193207.129174994,452804.097651997,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1994-08-13,120-807,0,서울특별시 서대문구 남가좌동 341-26,,CDFH3301081994000014,3120000,사립,서울특별시 서대문구 증가로 124  (남가좌동),,03,폐업,,,
0,0,제일,2003-01-16,,196563.337388246,451188.922568274,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1994-08-23,120-837,0,서울특별시 서대문구 충정로3가 3-25,,CDFH3301081994000015,3120000,사립,서울특별시 서대문구 경기대로 39  (충정로3가),,03,폐업,,,
0,0,그랜드,1998-08-06,,194334.982564961,450613.224019691,당구장업,2026-05-06 22:39:06,I,03,폐업,,2003-02-07 11:05:36,,1994-09-14,120-834,0,서울특별시 서대문구 창천동 33-43,,CDFH3301081994000016,3120000,사립,서울특별시 서대문구 연세로 23  (창천동),,03,폐업,,,
0,0,학,1999-09-10,,191624.443466756,452515.657356186,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1994-11-07,120-816,0,서울특별시 서대문구 북가좌동 385-30,,CDFH3301081994000017,3120000,사립,서울특별시 서대문구 수색로 134-5  (북가좌동),,03,폐업,,,
0,0,문화회관,2000-01-19,,195405.1540844,454864.181287808,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1994-11-16,120-863,0,서울특별시 서대문구 홍제동 279-50,,CDFH3301081994000018,3120000,사립,서울특별시 서대문구 세검정로 93  (홍제동),,03,폐업,,,
0,0,신세대당구장,2000-07-31,,194289.472597058,450587.886581568,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1994-11-23,120-834,0,서울특별시 서대문구 창천동 57-3,,CDFH3301081994000019,3120000,사립,서울특별시 서대문구 연세로5가길 8-3  (창천동),,03,폐업,,,
0,0,경남,1998-12-18,,193540.841276501,451090.279120478,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1994-11-24,120-830,0,서울특별시 서대문구 연희동 353-89,,CDFH3301081994000020,3120000,사립,서울특별시 서대문구 연희로 38  (연희동),,03,폐업,,,
0,0,명지당구장,1998-10-12,,193310.567638385,453033.327121757,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1994-11-26,120-806,0,서울특별시 서대문구 남가좌동 324-10,,CDFH3301081994000021,3120000,사립,서울특별시 서대문구 증가로10길 59  (남가좌동),,03,폐업,,,
0,0,연희,2001-02-16,,194202.762146313,452638.318259506,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1994-11-29,120-827,0,서울특별시 서대문구 연희동 148-8,,CDFH3301081994000022,3120000,사립,서울특별시 서대문구 연희로 213  (연희동),,03,폐업,,,
0,0,허슬러,2001-07-11,,194432.809965518,450636.511661335,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1994-12-19,120-834,0,서울특별시 서대문구 창천동 31-91,,CDFH3301081994000023,3120000,사립,서울특별시 서대문구 명물길 21  (창천동),,03,폐업,,,
,662,웰빙,2018-12-31,,193636.998761288,450666.634579431,당구장업,2026-05-06 22:39:07,I,03,폐업,0,2018-12-31 17:51:40,,1994-12-30,120-836,,서울특별시 서대문구 창천동 506-17,,CDFH3301081994000024,3120000,사립,서울특별시 서대문구 신촌로 15  (창천동),,03,폐업,,,
0,0,학우당구장,2000-07-11,,194221.519799344,450550.485163491,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1995-01-06,120-834,0,서울특별시 서대문구 창천동 57-33,,CDFH3301081995000001,3120000,사립,서울특별시 서대문구 연세로5가길 21  (창천동),,03,폐업,,,
0,0,아리랑,2001-01-29,,194438.410201941,450585.929959574,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1995-01-19,120-833,0,서울특별시 서대문구 창천동 13-85,,CDFH3301081995000002,3120000,사립,서울특별시 서대문구 명물길 16  (창천동),,03,폐업,,,
0,0,코스모스,2011-06-02,,192276.737406319,453314.550222656,당구장업,2026-05-06 22:39:07,I,03,폐업,,2016-03-21 17:43:40,,1995-01-27,120-812,,서울특별시 서대문구 북가좌동 292-1,,CDFH3301081995000003,3120000,사립,서울특별시 서대문구 응암로 108 (북가좌동),,03,폐업,,,
0,0,새터당구장,1999-11-30,,194291.217545715,450708.43502728,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1995-02-21,120-834,0,서울특별시 서대문구 창천동 52-22,,CDFH3301081995000004,3120000,사립,서울특별시 서대문구 연세로9길 10-1  (창천동),,03,폐업,,,
0,0,명문,2001-01-11,,193259.850185134,452884.318924453,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1995-05-16,120-807,0,서울특별시 서대문구 남가좌동 342-29,,CDFH3301081995000005,3120000,사립,서울특별시 서대문구 증가로10길 36-14  (남가좌동),,03,폐업,,,
0,0,월드,2001-12-06,,194480.244626135,450543.879268023,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1995-06-18,120-833,0,서울특별시 서대문구 창천동 13-56,,CDFH3301081995000006,3120000,사립,서울특별시 서대문구 연세로4길 22  (창천동),,03,폐업,,,
0,0,영동당구장,1998-08-29,,195255.302109637,453798.487252104,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1995-06-24,120-854,0,서울특별시 서대문구 홍제동 139-45,,CDFH3301081995000007,3120000,사립,서울특별시 서대문구 통일로 414  (홍제동),,03,폐업,,,
,,슈퍼당구장,2020-07-02,,194312.755058038,450588.136019356,당구장업,2026-05-06 22:39:07,I,03,폐업,,2020-07-02 19:51:30,,1995-07-25,120-834,,서울특별시 서대문구 창천동 31-43 4층,,CDFH3301081995000008,3120000,사립,"서울특별시 서대문구 연세로5가길 8-6 (창천동,4층)",,03,폐업,,,
0,0,우정,2000-01-19,,,,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1995-08-21,120-855,0,서울특별시 서대문구 홍제동 153-2,,CDFH3301081995000009,3120000,사립,,,03,폐업,,,
0,,BBM,2020-04-01,,196646.316262816,451906.882016285,당구장업,2026-05-06 22:39:07,I,03,폐업,,2020-04-02 14:24:20,,1995-08-26,120-060,,서울특별시 서대문구 옥천동 1,,CDFH3301081995000011,3120000,사립,서울특별시 서대문구 통일로 177 (옥천동),,03,폐업,,,070-4845-9314
0,0,우리,1998-10-20,,194395.366178307,450516.764333702,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1995-10-11,120-833,0,서울특별시 서대문구 창천동 18-11,,CDFH3301081995000012,3120000,사립,서울특별시 서대문구 연세로4길 6  (창천동),,03,폐업,,,
0,0,에이스,1998-10-30,,193127.439150594,452815.425317224,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1995-11-08,120-807,0,서울특별시 서대문구 남가좌동 344-26,,CDFH3301081995000013,3120000,사립,서울특별시 서대문구 증가로 132  (남가좌동),,03,폐업,,,
0,0,샘,2003-01-16,,191500.393722857,452554.887952918,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1995-11-09,120-817,0,서울특별시 서대문구 북가좌동 392-37,,CDFH3301081995000014,3120000,사립,서울특별시 서대문구 수색로 145  (북가좌동),,03,폐업,,,
0,0,헬싱키,1999-05-07,,195284.611428292,454670.722418729,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1995-11-09,120-863,0,서울특별시 서대문구 홍제동 277-33,,CDFH3301081995000015,3120000,사립,서울특별시 서대문구 세검정로3길 69-6  (홍제동),,03,폐업,,,
0,0,은하수,2000-10-13,,,,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1995-11-17,120-803,0,서울특별시 서대문구 남가좌동 155-16,,CDFH3301081995000016,3120000,사립,,,03,폐업,,,
0,0,로얄,2000-06-02,,194929.750810335,450514.690947083,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1995-12-19,120-809,0,서울특별시 서대문구 대현동 101-17,,CDFH3301081995000017,3120000,사립,서울특별시 서대문구 신촌로 155  (대현동),,03,폐업,,,
0,0,지성,2000-06-05,,195305.552401036,453737.217293715,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1996-01-06,120-854,0,서울특별시 서대문구 홍제동 139-4,,CDFH3301081996000001,3120000,사립,서울특별시 서대문구 통일로 406  (홍제동),,03,폐업,,,
0,0,카스당구장,2000-08-01,,194924.288601045,450733.513274328,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1996-01-16,120-808,0,서울특별시 서대문구 대현동 27-33,,CDFH3301081996000002,3120000,사립,서울특별시 서대문구 신촌역로 22-8  (대현동),,03,폐업,,,
0,0,투데이,1998-09-25,,194233.875025287,450667.538589919,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1996-01-24,120-834,0,서울특별시 서대문구 창천동 52-134,,CDFH3301081996000003,3120000,사립,서울특별시 서대문구 연세로7안길 22  (창천동),,03,폐업,,,
0,0,동아,2003-01-16,,196545.233393662,451046.685329866,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1996-01-30,120-837,0,서울특별시 서대문구 충정로3가 31-61,,CDFH3301081996000004,3120000,사립,서울특별시 서대문구 경기대로 25  (충정로3가),,03,폐업,,,
0,0,똘이,1999-09-30,,,,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1996-02-08,120-804,0,서울특별시 서대문구 남가좌동 184-20,,CDFH3301081996000005,3120000,사립,서울특별시 서대문구 거북골로 104  (남가좌동),,03,폐업,,,
0,0,피.비하우스,2001-04-13,,194589.881020435,450774.994061458,당구장업,2026-05-06 22:39:07,I,03,폐업,,2003-02-07 11:05:36,,1996-02-23,120-833,0,서울특별시 서대문구 창천동 9-22,,CDFH3301081996000006,3120000,사립,서울특별시 서대문구 명물길 63  (창천동),,03,폐업,,,
