영업장주변구분명,건물소유구분명,사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,허브휴,2014-04-08,185566.86276141,449087.374580089,2026-05-06 22:39:10,I,02,폐업,0,,,,,,,,,2014-04-14 16:46:45,2011-03-02,,157-922,서울특별시 강서구 화곡동 ****-* *층,N,,3150000-134-2011-00026,,3150000,"서울특별시 강서구 강서로**가길 ** (화곡동,*층)",07707,03,폐업,영업장판매,070-7531-8459,,,
,자가,애터미 용산한강TOP센터,,218843.213626914,417364.795947975,2026-05-06 22:02:52,I,01,영업,0,,,,,,,,,2022-04-01 17:22:28,2019-09-24,10.00,449-935,경기도 용인시 처인구 유방동 ***-*,N,,5620000-134-2019-00065,,4050000,"경기도 용인시 처인구 백옥대로****번길 *, 상가 ***호 (유방동)",17041,01,영업/정상,전자상거래(통신판매업),,,,
,자가,우리약초 총백화점,2026-01-07,218378.832193176,415049.643183374,2026-05-06 22:04:19,I,02,폐업,0,,,,,,,,,2026-01-07 09:25:18,2024-08-05,6.60,449-924,경기도 용인시 처인구 김량장동 ***-*,N,,5620000-134-2024-00078,,4050000,"경기도 용인시 처인구 금령로***번길 **, *층 일부 (김량장동)",17052,03,폐업,영업장판매,,,,
,임대,약이본가,2009-01-19,187753.757665213,448166.815393263,2026-05-06 22:38:49,I,02,폐업,0,0,0,0,,,0,0,,2007-06-21 00:00:00,2007-06-21,6.60,157-837,서울특별시 강서구 등촌동 ***-** (*층),N,,3150000-134-2007-00071,0,3150000,,,03,폐업,영업장판매,26424723,,,상수도전용
,,인셀덤 푸르,2023-08-24,185992.54885616,448686.418194177,2026-05-06 22:44:22,I,02,폐업,0,,,,,,,,,2023-08-24 09:20:41,2022-05-20,,157-872,서울특별시 강서구 화곡동 ***-*** 아트빌,N,,3150000-134-2022-00255,,3150000,"서울특별시 강서구 강서로**길 *-**, ***호 (화곡동, 아트빌)",07728,03,폐업,방문판매,,,,
,,고재훈,2017-12-29,206838.979431785,422015.624435081,2026-05-06 22:05:29,I,02,폐업,0,0,0,0,,,,0,,2017-12-29 13:22:59,2004-10-07,,448-130,경기도 용인시 수지구 상현동 *** **통상현마을성원상떼빌아파트 ***동 ***호,N,,5640000-134-2004-00421,,4050000,"경기도 용인시 수지구 상현로 **-**, ***동 ***호 (상현동,상현마을성원상떼빌아파트)",16941,03,폐업,다단계판매,031-276-6436,,,
,,오에스글로벌,2022-06-13,213491.170141499,418778.755712447,2026-05-06 22:05:04,I,02,폐업,0,,,,,,,,,2022-06-13 15:21:54,2022-06-08,,446-529,경기도 용인시 기흥구 중동 ***-* 씨티프라자 비***호,N,,5630000-134-2022-00227,,4050000,"경기도 용인시 기흥구 동백중앙로 ***, 씨티프라자 *층 비***호 (중동)",17006,03,폐업,전자상거래(통신판매업),,,,
,자가,인성유통,2012-10-31,209553.133000455,421197.594180569,2026-05-06 22:04:36,I,02,폐업,0,,,,,,,,,2012-02-01 16:25:59,2011-03-29,118.80,446-510,경기도 용인시 기흥구 마북동 ***,N,,5630000-134-2011-00120,,4050000,경기도 용인시 기흥구 용구대로 **** (마북동),16922,03,폐업,전자상거래(통신판매업),070-7565-6850,,,
,,하이리빙(최경준),2015-02-26,218262.985871807,409559.485233241,2026-05-06 22:01:15,I,02,폐업,0,,,,,,,,,2004-07-15 00:00:00,2004-07-15,,,경기도 용인시 처인구 이동읍 천리 ***-*,N,,5620000-134-2004-00246,,4050000,,,03,폐업,다단계판매,,,,
,임대,더(the)맑은건강,2019-01-30,187831.720345753,450994.213236731,2026-05-06 22:40:10,I,02,폐업,0,,,,,,,,,2019-01-30 09:30:45,2012-11-08,.00,157-810,서울특별시 강서구 가양동 **** ***호,N,,3150000-134-2012-00156,,3150000,"서울특별시 강서구 허준로 ***, ***호 (가양동)",07531,03,폐업,방문판매,02-3662-4275,,,
,,씨제이올리브영(주)발산역점,,185642.667278438,450883.006755308,2026-05-06 22:42:34,I,01,영업,0,0,0,0,,,,0,,2023-02-14 10:37:54,2017-03-22,,157-210,서울특별시 강서구 마곡동 ***-* 우성에스비타워  (지상 *층) ***호,N,,3150000-134-2017-00036,,3150000,"서울특별시 강서구 강서로 ***, *층 ***호 (마곡동, 가양 *동 우성에스비타워)",07803,01,영업/정상,영업장판매,02-3663-5290,,,
,자가,허브와 함께하는 비타민 다이어트,2012-09-13,171648.465938136,435320.30934305,2026-05-06 22:45:40,I,02,폐업,0,,,,,,,,,2011-07-22 14:48:18,2011-07-22,14.00,406-814,인천광역시 연수구 연수동 ***-** *층일부(먼우금로***번길 **-**),N,,3520000-134-2011-00049,,3520000,"인천광역시 연수구 먼우금로***번길 **-** (연수동,*층일부(먼우금로***번길 **-**))",21925,03,폐업,영업장판매,,,,
,임대,다이어트클럽,2018-01-15,185218.367652723,449672.078844743,2026-05-06 22:38:54,I,02,폐업,0,,,,,,,,,2018-01-15 16:33:16,2008-11-11,17.00,157-834,서울특별시 강서구 내발산동 ***-**,N,,3150000-134-2008-00097,,3150000,서울특별시 강서구 강서로**길 **-** (내발산동),07638,03,폐업,영업장판매,26624495,,,
,,원픽 1pick,2024-05-31,188719.000495826,450294.498348011,2026-05-06 22:44:00,I,02,폐업,0,,,,,,,,,2024-05-31 09:30:24,2021-04-15,,157-865,서울특별시 강서구 염창동 *** 염창동아아파트 ***동 ***호,N,,3150000-134-2021-00198,,3150000,"서울특별시 강서구 양천로**길 **, ***동 *층 ***호 (염창동, 염창동아아파트)",07536,03,폐업,전자상거래(통신판매업),,,,
,,닥터모락 송도점,2024-05-10,169103.386186776,432640.070759202,2026-05-06 22:47:01,I,02,폐업,0,,,,,,,,,2024-05-10 15:10:21,2020-12-04,,406-081,인천광역시 연수구 송도동 *-* 송도센타프라자 ***호,N,,3520000-134-2020-00192,,3520000,"인천광역시 연수구 신송로 ***, 송도센타프라자 *층 ***호 (송도동)",21995,03,폐업,영업장판매,,,,
,자가,GS25화곡드림점,2013-11-27,186630.072444759,450017.491548589,2026-05-06 22:40:35,I,02,폐업,0,,,,,,,,,2013-03-28 11:02:36,2013-03-28,33.00,157-916,서울특별시 강서구 화곡동 ****-*,N,,3150000-134-2013-00064,,3150000,"서울특별시 강서구 우장산로**길 ** (화곡동, *층)",07686,03,폐업,영업장판매,02-2606-4890,,,
,,토리네양장점,2024-12-09,213260.202507696,422000.608104928,2026-05-06 22:04:55,I,02,폐업,0,,,,,,,,,2024-12-09 11:00:11,2020-03-30,,446-915,경기도 용인시 기흥구 청덕동 *** 휴먼시아물푸레마을*단지아파트 ***동 ****호,N,,5630000-134-2020-00062,,4050000,"경기도 용인시 기흥구 구성*로 **, ***동 ****호 (청덕동, 휴먼시아물푸레마을*단지아파트)",16892,03,폐업,전자상거래(통신판매업),,,,
,임대,소원(건강식품),,187733.122767213,447545.877972964,2026-05-06 22:39:28,I,01,영업,0,,,,,,,,,2018-01-10 09:55:27,2011-10-24,3.00,157-897,서울특별시 강서구 화곡동 ***-**,N,,3150000-134-2011-00178,,3150000,"서울특별시 강서구 곰달래로**길 **, *층 (화곡동)",07786,01,영업/정상,영업장판매,,,,
,임대,유니콘,2021-12-06,184655.264279055,451864.298152252,2026-05-06 22:43:48,I,02,폐업,0,,,,,,,,,2021-12-06 11:35:59,2020-02-11,3.30,157-210,서울특별시 강서구 마곡동 *** 두산더랜드파크 B동 ***호,N,,3150000-134-2020-00360,,3150000,"서울특별시 강서구 마곡중앙로 ***-*, 두산더랜드파크 B동 *층 ***호 (마곡동)",07788,03,폐업,전자상거래(통신판매업),,,,
,,세븐일레븐(공항점),,183745.164427075,450325.367302823,2026-05-06 22:41:10,I,01,영업,0,0,0,0,,,,0,,2024-02-02 14:28:14,2014-01-17,,157-816,서울특별시 강서구 공항동 ****-* (지상 *층),N,,3150000-134-2014-00010,,3150000,"서울특별시 강서구 방화대로*나길 *, *층 (공항동)",07645,01,영업/정상,영업장판매,,,,
,,(주)애터글로벌,2022-03-22,187733.160920858,450747.952249309,2026-05-06 22:42:32,I,02,폐업,0,,,,,,,,,2022-03-23 15:39:27,2017-03-10,,157-804,서울특별시 강서구 가양동 ***-** 한화비즈메트로*차,N,,3150000-134-2017-00031,,3150000,"서울특별시 강서구 양천로 ***-**, ***호 (가양동, *동 한화비즈메트로*차)",07532,03,폐업,전자상거래(통신판매업),070-8923-9989,,,
,임대,스카이호,2021-01-04,187661.698871108,449625.130611893,2026-05-06 22:42:45,I,02,폐업,0,,,,,,,,,2021-01-04 09:20:47,2017-08-25,3.30,157-836,서울특별시 강서구 등촌동 ***-** ***호,N,,3150000-134-2017-00116,,3150000,"서울특별시 강서구 등촌로**라길 *, *층 ***호 (등촌동)",,03,폐업,전자상거래(통신판매업),,,,상수도전용
,,인셀덤 분당판교점,2023-10-17,211181.002063766,421387.163705754,2026-05-06 22:05:03,I,02,폐업,0,,,,,,,,,2023-10-17 11:54:44,2022-01-24,,446-910,경기도 용인시 기흥구 언남동 *** 하마비마을동일하이빌*차아파트,N,,5630000-134-2022-00030,,4050000,"경기도 용인시 기흥구 언남로 **, ***동 ***호 (언남동, 하마비마을동일하이빌*차아파트)",16918,03,폐업,방문판매,,,,
,,프라임인셀덤,2024-12-24,209688.18377435,415193.671521403,2026-05-06 22:05:04,I,02,폐업,0,,,,,,,,,2024-12-24 13:12:48,2022-05-26,,446-902,경기도 용인시 기흥구 공세동 ***-* ***호,N,,5630000-134-2022-00208,,4050000,"경기도 용인시 기흥구 탑실로 **, ***호 (공세동)",17084,03,폐업,전자상거래(통신판매업),,,,
,,스마일점핑 다이어트,2021-12-20,208559.945143383,425733.129247707,2026-05-06 22:05:44,I,02,폐업,0,,,,,,,,,2021-12-20 15:06:01,2018-04-25,,448-504,경기도 용인시 수지구 동천동 *** 수지하우비 ***호,N,,5640000-134-2018-00035,,4050000,"경기도 용인시 수지구 문인로**번길 *, 수지하우비 ***호 (동천동)",16828,03,폐업,영업장판매,031-266-6577,,,
,임대,아가방,2015-09-03,209257.142312204,416191.247743094,2026-05-06 22:04:38,I,02,폐업,0,,,,,,,,,2013-06-25 09:27:43,2013-06-25,3.30,446-904,경기도 용인시 기흥구 보라동 ***-* 아가방 *층,N,,5630000-134-2013-00061,,4050000,"경기도 용인시 기흥구 한보라*로 ** (보라동, 아가방 *층)",17080,03,폐업,영업장판매,,,,상수도전용
,자가,주식회사 쿠글,2023-12-22,206474.805047057,415529.619845191,2026-05-06 22:04:52,I,02,폐업,0,0,0,0,,,,0,,2023-12-22 16:36:48,2019-01-02,.00,446-906,경기도 용인시 기흥구 서천동 ***-* *층,N,,5630000-134-2019-00002,,4050000,"경기도 용인시 기흥구 서천서로**번길 **-*, *층 (서천동)",17105,03,폐업,전자상거래(통신판매업),031-202-5179,,,상수도전용
,,영월드,,216949.64999696,415353.895578599,2026-05-06 22:03:20,I,01,영업,0,,,,,,,,,2021-07-27 17:16:59,2021-07-27,,449-931,경기도 용인시 처인구 역북동 ***-*,N,,5620000-134-2021-00064,,4050000,"경기도 용인시 처인구 금학로***번길 **-**, ***호 (역북동)",17046,01,영업/정상,전자상거래(통신판매업),,,,
,임대,신한건강관리,2020-10-19,186603.825799481,449382.781192958,2026-05-06 22:39:03,I,02,폐업,0,,,,,,,,,2020-10-19 09:26:08,2010-04-29,60.00,157-895,서울특별시 강서구 화곡동 ***-** 나산빌라,N,,3150000-134-2010-00088,,3150000,"서울특별시 강서구 까치산로**나길 **, B**호 (화곡동, 나산빌라)",07674,03,폐업,전자상거래(통신판매업),,,,상수도전용
,자가,(주)하이모죽전지점,2021-11-15,209590.716224934,424244.825220836,2026-05-06 22:04:45,I,02,폐업,0,,,,,,,,,2021-11-15 13:25:49,2015-07-03,54.54,446-858,경기도 용인시 기흥구 보정동 ****-* ***호,N,,5630000-134-2015-00049,,4050000,"경기도 용인시 기흥구 죽전로 *, ***호 (보정동)",16897,03,폐업,영업장판매,031-898-1171,,,상수도전용
,임대,웅진코웨이,2012-07-26,217087.862346358,414793.432569336,2026-05-06 22:02:19,I,02,폐업,0,0,0,0,,,,0,,2012-07-26 17:15:51,2010-06-22,33.00,449-927,경기도 용인시 처인구 김량장동 ***-* 청강빌딩 ***호,N,,5620000-134-2010-00019,,4050000,"경기도 용인시 처인구 중부대로 ****, ***호 (김량장동,청강빌딩)",17061,03,폐업,영업장판매,031-322-5536,,,상수도전용
,임대,열린컴퍼니,2024-04-29,218920.080897384,418425.915010283,2026-05-06 22:03:37,I,02,폐업,0,,,,,,,,,2024-05-20 21:39:41,2022-04-14,3.30,449-812,경기도 용인시 처인구 포곡읍 둔전리 ***-** 대두빌딩,N,,5620000-134-2022-00064,,4050000,"경기도 용인시 처인구 포곡읍 포곡로 **, 대두빌딩 *층 ***호",17027,03,폐업,전자상거래(통신판매업),,,,상수도전용
,자가,포포네,2025-09-19,169724.497099149,430264.169750188,2026-05-06 22:48:39,I,02,폐업,0,,,,,,,,,2025-09-19 10:34:23,2024-08-22,.00,406-081,인천광역시 연수구 송도동 ***-* 송도 에듀포레 푸르지오 ***동 ***호,N,,3520000-134-2024-00190,,3520000,"인천광역시 연수구 송도문화로**번길 **, ***동 ***호 (송도동, 송도 에듀포레 푸르지오)",21986,03,폐업,전자상거래(통신판매업),,,,
,,한미중부지사,2021-11-26,207627.619887171,424102.146764798,2026-05-06 22:05:30,I,02,폐업,0,0,0,0,,,,0,,2021-11-26 15:22:51,2006-08-23,,448-170,경기도 용인시 수지구 풍덕천동 **** 상록@ ***-****,N,,5640000-134-2006-00031,,4050000,,,03,폐업,방문판매,,,,
,,온히트몰,,211009.353202162,425382.835746606,2026-05-06 22:05:56,I,01,영업,0,,,,,,,,,2024-06-03 13:26:01,2024-06-03,,448-801,경기도 용인시 수지구 죽전동 ***-* 용인죽전동부센트레빌,N,,5640000-134-2024-00079,,4050000,"경기도 용인시 수지구 대지로 ***, ***동 ***호 (죽전동, 용인죽전동부센트레빌)",16881,01,영업/정상,전자상거래(통신판매업),,,,
,,에브리바이데이,2023-06-01,186317.438036122,449934.106856386,2026-05-06 22:44:11,I,02,폐업,0,,,,,,,,,2023-06-01 16:08:45,2022-01-19,,157-916,서울특별시 강서구 화곡동 ***-** 다울맨션,N,,3150000-134-2022-00037,,3150000,"서울특별시 강서구 화곡로**길 **-*, ***호 (화곡동, 다울맨션)",07688,03,폐업,전자상거래(통신판매업),,,,
,자가,챠밍클럽,2018-07-13,185438.705020862,449614.74114981,2026-05-06 22:38:36,I,02,폐업,0,0,0,0,,,0,0,,2018-07-13 16:40:37,2004-11-26,45.00,157-835,서울특별시 강서구 내발산동 ***-* 은현빌딩*층,N,,3150000-134-2004-00457,0,3150000,"서울특별시 강서구 강서로 *** (내발산동,은현빌딩*층)",07639,03,폐업,영업장판매,02-2602-8026,,,
,자가,바디챌린지,2015-03-09,186520.549439619,450383.07946605,2026-05-06 22:41:04,I,02,폐업,0,,,,,,,,,2014-06-13 11:06:26,2013-10-30,12.58,157-010,서울특별시 강서구 화곡동 ****,N,,3150000-134-2013-00196,,3150000,"서울특별시 강서구 공항대로 ***, ***호 (화곡동, 우장산롯데케슬 상사*층 )",07648,03,폐업,영업장판매,,,,
,,인셀덤 오하나,2023-02-24,184235.707202612,451770.624307774,2026-05-06 22:44:29,I,02,폐업,0,,,,,,,,,2023-02-24 14:49:57,2022-08-09,,157-846,서울특별시 강서구 방화동 ***-* 마곡나루경남아파트,N,,3150000-134-2022-00420,,3150000,"서울특별시 강서구 양천로**길 ***, *층 ***호 (방화동, 마곡나루경남아파트)",,03,폐업,방문판매,,,,
,,엔아르케,2021-11-05,217816.5020104,415413.032561095,2026-05-06 22:02:55,I,02,폐업,0,,,,,,,,,2021-11-05 11:55:12,2020-07-27,,449-925,경기도 용인시 처인구 김량장동 ***-* 공신빌라,N,,5620000-134-2020-00057,,4050000,"경기도 용인시 처인구 금학로***번길 **-*, 라동 ***호 (김량장동, 공신빌라)",17044,03,폐업,전자상거래(통신판매업),,,,
,임대,바로허브,2012-03-15,209511.895615351,422572.095050743,2026-05-06 22:04:36,I,02,폐업,0,,,,,,,,,2012-02-15 10:33:45,2012-02-15,21.45,446-913,경기도 용인시 기흥구 보정동 **** 삼성명가타운 상가 ***호일부,N,,5630000-134-2012-00008,,4050000,"경기도 용인시 기흥구 용구대로 **** (보정동, 삼성명가타운 상가 ***호일부)",16908,03,폐업,영업장판매,,,,
,임대,마임 동춘지사,,170787.850905516,434112.743663765,2026-05-06 22:45:30,I,01,영업,0,0,0,0,,,0,0,,2018-05-14 10:47:49,2006-09-18,,406-802,"인천광역시 연수구 동춘동 *** 제일상가 ***, ***호",N,,3520000-134-2006-00020,0,3520000,"인천광역시 연수구 앵고개로 ***, ***,***호 (동춘동, 제일상가)",21972,01,영업/정상,방문판매,032-819-6903,,,
,,라숑,2024-12-27,187146.12525579,450413.646178523,2026-05-06 22:44:34,I,02,폐업,0,,,,,,,,,2024-12-27 09:19:05,2022-12-13,,157-842,서울특별시 강서구 등촌동 ***-** 등촌현대*차아파트 ***동 ***호,N,,3150000-134-2022-00608,,3150000,"서울특별시 강서구 공항대로**길 **, ***동 ***호 (등촌동, 등촌현대*차아파트)",07571,03,폐업,전자상거래(통신판매업),,,,
,자가,올더뉴핏,,219777.976334415,419855.028768907,2026-05-06 22:04:21,I,01,영업,0,0,0,0,,,,0,,2025-08-29 09:23:21,2025-08-19,3.30,449-815,경기도 용인시 처인구 포곡읍 전대리 ***-*,N,,5620000-134-2025-00143,,4050000,"경기도 용인시 처인구 포곡읍 에버랜드로 **, *층 일부",17023,01,영업/정상,영업장판매,,,,
,임대,브니엘의 허브다이어트,2014-04-25,185734.092585083,450282.104912837,2026-05-06 22:39:54,I,02,폐업,0,,,,,,,,,2012-06-15 15:09:14,2012-06-15,20.00,157-280,서울특별시 강서구 내발산동 ***-** *층,N,,3150000-134-2012-00090,,3150000,"서울특별시 강서구 우장산로 **, *층 (내발산동)",07652,03,폐업,영업장판매,,,,
,,G&B 디자인,2024-12-13,172660.710821441,435091.819897435,2026-05-06 22:48:02,I,02,폐업,0,,,,,,,,,2024-12-13 10:50:16,2023-09-04,,406-768,인천광역시 연수구 연수동 *** 연수풍림*차아파트 ***동 ***호,N,,3520000-134-2023-00241,,3520000,"인천광역시 연수구 함박뫼로 ***, ***동 ***호 (연수동, 연수풍림*차아파트)",21934,03,폐업,전자상거래(통신판매업),,,,
,,주식회사홈인원아이엔씨,2018-05-14,210301.03264038,421454.975873017,2026-05-06 22:04:37,I,02,폐업,0,0,0,0,,,,0,,2018-05-14 10:13:41,2013-01-03,,446-525,경기도 용인시 기흥구 언남동 ***-* *층,N,,5630000-134-2013-00001,,4050000,"경기도 용인시 기흥구 구성로 ** (언남동, *층)",16917,03,폐업,통신판매,,,,
,,근과지방컴퍼니,2025-01-24,213491.170141499,418778.755712447,2026-05-06 22:05:12,I,02,폐업,0,0,0,0,,,,0,,2025-01-24 13:22:53,2023-02-02,,446-529,경기도 용인시 기흥구 중동 ***-* 씨티프라자 알***호,N,,5630000-134-2023-00100,,4050000,"경기도 용인시 기흥구 동백중앙로 ***, 씨티프라자 *층 알***호 (중동)",17006,03,폐업,전자상거래(통신판매업),,,,
,,사랑약사,,208495.984966769,426107.828940526,2026-05-06 22:05:55,I,01,영업,0,0,0,0,,,,0,,2023-09-04 14:01:50,2023-03-07,,448-504,경기도 용인시 수지구 동천동 *** 수진마을*단지,N,,5640000-134-2023-00236,,4050000,"경기도 용인시 수지구 손곡로 **, ***동 ***호 (동천동, 수진마을*단지)",16823,01,영업/정상,전자상거래(통신판매업),,,,
,,(주)화인네이처,2026-04-13,184526.084367975,451722.650631223,2026-05-06 22:44:22,I,02,폐업,0,0,0,0,,,,0,,2026-04-13 15:19:24,2022-05-12,,157-210,서울특별시 강서구 마곡동 ***-* 두산더랜드타워 **층 제오비-****호,N,,3150000-134-2022-00235,,3150000,"서울특별시 강서구 마곡서로 ***, 두산더랜드타워 **층 제오비-****호 (마곡동)",07788,03,폐업,전자상거래(통신판매업),,,,
,,(주)레이델코리아,,209514.367988403,424782.528523847,2026-05-06 22:05:31,I,01,영업,0,0,0,0,,,,0,,2025-04-11 10:25:09,2007-05-23,,448-811,경기도 용인시 수지구 죽전동 **** (주)신세계 사우스시티,N,,5640000-134-2007-00021,,4050000,경기도 용인시 수지구 포은대로 *** (주)신세계 사우스시티 지하*층 일부호 (죽전동),16896,01,영업/정상,영업장판매,02-3473-2371,,,
,,주식회사올라운드,2025-11-25,168123.374869713,431284.384909565,2026-05-06 22:48:46,I,02,폐업,0,,,,,,,,,2025-11-25 15:22:44,2024-10-15,3.30,406-081,인천광역시 연수구 송도동 **-*,N,,3520000-134-2024-00275,,3520000,"인천광역시 연수구 하모니로***번길 **, 송도 GTX센트럴 지상*층 ***일부(A**)호 (송도동)",22011,03,폐업,전자상거래(통신판매업),,,,
,임대,더모어,2025-08-07,187689.879885874,447847.344633697,2026-05-06 22:44:42,I,02,폐업,0,,,,,,,,,2025-08-07 09:40:38,2023-06-23,.00,157-898,서울특별시 강서구 화곡동 ***-* ***호,N,,3150000-134-2023-00294,,3150000,"서울특별시 강서구 곰달래로**길 **-**, ***호 (화곡동)",07741,03,폐업,전자상거래(통신판매업),,,,
,임대,주식회사 해피원솔루션,2025-08-12,186334.465,450856.325,2026-05-06 22:44:32,I,02,폐업,0,,,,,,,,,2025-08-12 15:13:50,2022-10-21,.00,157-930,서울특별시 강서구 등촌동 ***-* 보고시티프라자 *층,N,,3150000-134-2022-00539,,3150000,"서울특별시 강서구 공항대로**길 **, 보고시티프라자 *층 ***호 (등촌동)",07587,03,폐업,전자상거래(통신판매업),,,,
,,홀로일,2022-11-28,182988.865944021,451453.978198257,2026-05-06 22:43:54,I,02,폐업,0,,,,,,,,,2022-11-28 10:14:43,2021-01-11,,157-853,서울특별시 강서구 방화동 ***-** ***호,N,,3150000-134-2021-00019,,3150000,"서울특별시 강서구 방화동로*길 **, *층 ***호 (방화동)",07621,03,폐업,전자상거래(통신판매업),,,,
,임대,(주)키파인더,,184333.032124285,451471.100985376,2026-05-06 22:44:57,I,01,영업,0,,,,,,,,,2025-01-08 15:42:01,2025-01-08,.00,157-210,서울특별시 강서구 마곡동 ***-* 마곡엠밸리*단지 ***동 ****호,N,,3150000-134-2025-00011,,3150000,"서울특별시 강서구 마곡서로 ***, ***동 ****호 (마곡동, 마곡엠밸리*단지)",07798,01,영업/정상,전자상거래(통신판매업),070-7576-3505,,,
,자가,건강한홍삼가게,2011-10-04,209758.05354009,415946.997384797,2026-05-06 22:04:35,I,02,폐업,0,,,,,,,,,2010-08-05 14:01:08,2010-08-05,6.00,446-902,경기도 용인시 기흥구 공세동 *** 파크드림프라브상가 ***호,N,,5630000-134-2010-00083,,4050000,,,03,폐업,영업장판매,031-693-5657,,,상수도전용
