자산규모,사업장명,폐업일자,자본금,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,부채총액,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
,라임트리마케팅,,,167306.809226746,433346.288587482,2026-05-06 22:50:15,I,01,정상영업,2023-03-07 15:02:19,,,2023-03-07,,인천광역시 연수구 송도동 **-*,2023352023324200005,3520000,"인천광역시 연수구 센트럴로 ***, B동 **층 ****-*-*호 (송도동)",22006,,01,영업/정상,,,
1353513621,주식회사 빅텐,,505000000,169890.138018368,431052.229588492,2026-05-06 22:50:15,I,01,정상영업,2025-02-17 17:47:50,336354595,,2023-04-27,,인천광역시 연수구 송도동 ***-* 송도건원테크노큐브,2023352023324200006,3520000,"인천광역시 연수구 송도과학로**번길 **-**, 송도건원테크노큐브 *층 ***-*호 (송도동)",21984,,01,영업/정상,,,1600-4544
1500000,주식회사 컴퍼스부동산투자연구소,,1500000,167146.853558482,433106.400418521,2026-05-06 22:50:15,I,01,정상영업,2023-05-08 14:54:18,0,,2023-05-08,,인천광역시 연수구 송도동 **-* 송도 센트로드,2023352023324200007,3520000,"인천광역시 연수구 인천타워대로 ***, 송도 센트로드 에이동 **층 ****호 (송도동)",22007,,01,영업/정상,,,032-218-1249
210585472,주식회사 엘리트,,10509854,165548.582600568,434562.750206673,2026-05-06 22:50:15,I,01,정상영업,2023-06-27 16:51:52,200075618,,2023-06-27,,인천광역시 연수구 송도동 ***-* 더샵 송도 마리나베이,2023352023324200008,3520000,"인천광역시 연수구 랜드마크로 ***, ***동 **층 **호 일부호 (송도동, 더샵 송도 마리나베이)",22017,,01,영업/정상,,,
50000000,주식회사 이노뱃,,50000000,167146.853558482,433106.400418521,2026-05-06 22:50:15,I,01,정상영업,2024-01-24 14:27:06,0,,2024-01-24,,인천광역시 연수구 송도동 **-* 송도 센트로드,2024352023324200001,3520000,"인천광역시 연수구 인천타워대로 ***, 송도 센트로드 A동 **층 ****호 (송도동)",22007,,01,영업/정상,,,032-420-0200
40000000,주식회사 포브,,1000000,170022.51843639,431135.72309634,2026-05-06 22:50:15,I,01,정상영업,2024-09-24 13:57:36,0,,2024-09-24,,인천광역시 연수구 송도동 ***-* 송도테크노파크IT센터,2024352023324200003,3520000,"인천광역시 연수구 송도과학로 **, 송도테크노파크IT센터 **층 엠****-*호 (송도동)",21984,,01,영업/정상,,,032-233-0335
,패밀리오토플랜,,,170276.662544927,430988.865216008,2026-05-06 22:50:15,I,01,정상영업,2025-01-31 09:27:51,,,2025-01-31,,인천광역시 연수구 송도동 ***-* 송도 AT센터,2025352023324200001,3520000,"인천광역시 연수구 송도과학로 **, 송도 AT센터 오피스-****호 (송도동)",21984,,01,영업/정상,,,032-226-6265
,리원애드,,,170355.795381287,435556.471268104,2026-05-06 22:50:16,I,01,정상영업,2025-02-11 16:08:54,,,2025-02-11,,인천광역시 연수구 청학동 *** 서해아파트,2025352023324200002,3520000,"인천광역시 연수구 미추홀대로***번길 *, ***동 ****호 (청학동, 서해아파트)",21943,,01,영업/정상,,,
,제이스타 커뮤니케이션즈,,,171587.399466089,434899.201435853,2026-05-06 22:50:16,I,01,정상영업,2025-05-02 15:58:26,,,2025-05-02,,인천광역시 연수구 연수동 ***-* 메카리움오피스텔,2025352023324200003,3520000,"인천광역시 연수구 용담로***번길 **, 메카리움오피스텔 *층 ***호 (연수동)",21927,,01,영업/정상,,,
,케이엔아이에스,,,171279.23072021,435638.562593347,2026-05-06 22:50:16,I,01,정상영업,2025-07-18 17:06:44,,,2025-07-18,,인천광역시 연수구 연수동 ***-*,2025352023324200004,3520000,"인천광역시 연수구 함박뫼로**번길 **, ***호 (연수동)",21921,,01,영업/정상,,,032-822-3739
,비에쓰(BS),,,167294.069119976,432811.972492338,2026-05-06 22:50:16,I,01,정상영업,2025-10-27 14:54:50,,,2022-09-15,,인천광역시 연수구 송도동 **-* 송도센텀하이브,2025352023324200005,3520000,"인천광역시 연수구 인천타워대로 ***, 송도센텀하이브 A동 **층 ****호 (송도동)",22007,,01,영업/정상,,,
1000000,주식회사 웨이디,,1000000,167146.853558482,433106.400418521,2026-05-06 22:50:16,I,01,정상영업,2026-02-11 14:39:38,0,,2023-01-16,,인천광역시 연수구 송도동 **-* 송도 센트로드,2026352023324200001,3520000,"인천광역시 연수구 인천타워대로 ***, 송도 센트로드 에이동 **층 아이***호 (송도동)",22007,,01,영업/정상,,,1644-2863
