사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
coco puppy,,203160.494747285,457237.260770848,2026-05-06 22:03:36,I,0000,정상,,2022-04-28 18:10:42,,2019-07-18,0,,서울특별시 강북구 미아동 * 꿈의숲 롯데캐슬 ***동 *호,308000004820190011,3080000,000,"서울특별시 강북구 오현로 **, ***동 *층 *호 (미아동, 꿈의숲 롯데캐슬)",01232,,01,영업/정상,,,
멍멍이발소,,201519.842226579,458670.791773799,2026-05-06 22:03:36,I,0000,정상,,2022-04-28 18:10:43,,2020-02-10,0,,서울특별시 강북구 수유동 **-**,308000004820200001,3080000,000,서울특별시 강북구 삼양로 *** (수유동),01116,,01,영업/정상,,,
멍멍슈퍼,,201910.385984837,459486.388965633,2026-05-06 22:03:36,I,0000,정상,,2022-04-28 18:10:43,,2020-02-21,0,,서울특별시 강북구 수유동 *-**,308000004820200003,3080000,000,"서울특별시 강북구 노해로*길 *-*, *층 (수유동)",01080,,01,영업/정상,,,
왈왈미용실,,201678.388399185,459236.700517134,2026-05-06 22:03:37,I,0000,정상,,2024-01-26 10:14:36,,2021-01-06,0,,서울특별시 강북구 수유동 **-** ***호,308000004820210002,3080000,000,"서울특별시 강북구 수유로 **, ***호 (수유동)",01081,,01,영업/정상,,,
리리앤펫,,202305.335482472,459507.057044616,2026-05-06 22:03:37,I,0000,정상,,2025-01-13 13:10:35,,2022-09-07,0,,서울특별시 강북구 번동 ***-*,308000004820220007,3080000,000,"서울특별시 강북구 한천로***길 **, *층 (번동)",01064,,01,영업/정상,,,
로엘유치원,,201427.146857718,459431.81672979,2026-05-06 22:03:37,I,0000,정상,,2024-01-04 13:21:41,,2022-09-29,0,,서울특별시 강북구 수유동 ***-*,308000004820220008,3080000,000,서울특별시 강북구 삼양로**길 *(수유동),01087,,01,영업/정상,,,
금천24시 K동물의료센터,2025-12-17,191041.238206348,439333.421297264,2026-05-06 22:03:27,I,0002,폐업,,2025-12-18 09:22:23,,2018-09-18,0,,서울특별시 금천구 시흥동 ***-* 도일산호시티빌 ***호,317000004820180017,3170000,000,"서울특별시 금천구 시흥대로 ***, *층 ***호 (시흥동, 도일산호시티빌)",08614,,03,폐업,,,02-808-2475
멍토리니,,201481.83947529,458735.289986752,2026-05-06 22:03:39,I,0000,정상,,2023-09-14 16:48:06,,2023-09-14,0,,서울특별시 강북구 수유동 ***-*** 미성빌딩,308000004820230003,3080000,000,"서울특별시 강북구 삼양로 ***, 미성빌딩 *층 (수유동)",01099,,01,영업/정상,,,
멍아지트,,201509.335444137,460118.641305434,2026-05-06 22:03:39,I,0000,정상,,2024-06-21 11:41:53,,2024-04-18,0,,서울특별시 강북구 수유동 *** ***동 상가,308000004820240001,3080000,000,"서울특별시 강북구 삼양로***길 **, ***동 상가 ***호 (수유동)",01042,,01,영업/정상,,,
놀멍쉬멍,,202097.361195638,460346.646226001,2026-05-06 22:03:39,I,0000,정상,,2024-04-18 17:00:14,,2024-04-18,0,,서울특별시 강북구 수유동 ***-*,308000004820240002,3080000,000,"서울특별시 강북구 노해로 ***, *층 (수유동)",01051,,01,영업/정상,,,
두두스테이,,201756.36607377,457517.240823233,2026-05-06 22:03:39,I,0000,정상,,2024-04-18 17:00:44,,2024-04-18,0,,서울특별시 강북구 미아동 ***-**,308000004820240003,3080000,000,"서울특별시 강북구 삼양로 ***, *층 (미아동)",01189,,01,영업/정상,,,
애견유치원 왈스 강북점 반려견 교육,,202457.819208424,457695.632011113,2026-05-06 22:03:39,I,0000,정상,,2025-08-22 17:09:35,,2024-05-01,0,,서울특별시 강북구 미아동 ***-**,308000004820240004,3080000,000,"서울특별시 강북구 도봉로**가길 **, *층 (미아동)",01161,,01,영업/정상,,,
스탠퍼독,,202058.763628643,460548.486918747,2026-05-06 22:03:40,I,0000,정상,,2025-09-05 10:29:08,,2024-08-27,0,,"서울특별시 강북구 수유동 ***-* 정도타운 *층, 지하*층",308000004820240006,3080000,000,"서울특별시 강북구 노해로**길 **-*, 정도타운 *층,지하*층 (수유동)",01050,,01,영업/정상,,,
멍멍멍,,202086.674996212,458270.064183957,2026-05-06 22:03:40,I,0000,정상,,2024-12-18 17:21:08,,2024-12-18,0,,서울특별시 강북구 미아동 ***-** *층 중간호,308000004820240008,3080000,000,"서울특별시 강북구 도봉로**길 **, *층 중간호 (미아동)",01125,,01,영업/정상,,,
더이쁘개,,201978.515000865,460299.712091635,2026-05-06 22:03:40,I,0000,정상,,2025-01-08 10:43:33,,2025-01-08,0,,서울특별시 강북구 수유동 ***-** 골든빌,308000004820250001,3080000,000,"서울특별시 강북구 노해로**길 *, ***호 (수유동, 골든빌)",01049,,01,영업/정상,,,
도담도담(애견유치원/호텔),,202469.580025935,459967.551529814,2026-05-06 22:03:40,I,0000,정상,,2025-10-22 09:30:18,,2025-01-20,0,,서울특별시 강북구 수유동 ***-* 은경빌딩,308000004820250002,3080000,000,"서울특별시 강북구 한천로***길 **, 은경빌딩 *층 좌 ***호 (수유동)",01055,,01,영업/정상,,,
쓰다드멍,,200921.855251696,457533.770785984,2026-05-06 22:03:40,I,0000,정상,,2025-01-20 21:25:33,,2025-01-20,0,,서울특별시 강북구 미아동 ****-* 벽산라이브파크 상가,308000004820250003,3080000,000,"서울특별시 강북구 솔샘로 ***, 벽산라이브파크 상가 ***호 (미아동)",01191,,01,영업/정상,,,
펫맘애,,201370.672446927,459059.746171097,2026-05-06 22:03:40,I,0000,정상,,2025-03-12 11:12:18,,2025-03-12,0,,서울특별시 강북구 수유동 ***-**,308000004820250004,3080000,000,서울특별시 강북구 덕릉로 **-* (수유동),01098,,01,영업/정상,,,
놀러오개 애견유치원 애견호텔 수유점,,201196.612951455,460569.684262904,2026-05-06 22:03:40,I,0000,정상,,2025-08-18 21:20:48,,2025-08-05,0,,서울특별시 강북구 수유동 ***-* 씨엘빌딩 *층,308000004820250005,3080000,000,"서울특별시 강북구 삼양로 ***, 씨엘빌딩 *층 (수유동)",01029,,01,영업/정상,,,
댕편한세상,2025-12-18,191303.023494993,441905.793323945,2026-05-06 22:03:30,I,0002,폐업,,2025-12-18 16:50:23,,2024-05-17,0,,서울특별시 금천구 독산동 ***-** 보성빌딩,317000004820240002,3170000,L00,"서울특별시 금천구 남부순환로 ****, 보성빌딩 ***, ***, ***호 (독산동)",08537,,03,폐업,,,
피치 앤 마리,,201308.648345858,460497.774653157,2026-05-06 22:03:40,I,0000,정상,,2025-09-25 18:52:47,,2025-09-25,0,,서울특별시 강북구 수유동 ***-** 장미빌라 ***호,308000004820250006,3080000,000,"서울특별시 강북구 삼양로***길 *, ***호 (수유동, 장미빌라)",01037,,01,영업/정상,,,
멍타임,,201349.677927804,460561.665774363,2026-05-06 22:03:40,I,0000,정상,,2025-11-19 14:02:12,,2025-10-28,0,,서울특별시 강북구 수유동 ***-** *층,308000004820250007,3080000,000,"서울특별시 강북구 한천로 ****, *층 (수유동)",01037,,01,영업/정상,,,
코코포레(coco foret),,201002.332122636,460995.281762303,2026-05-06 22:03:41,I,0000,정상,,2025-12-03 14:06:07,,2025-12-02,0,,서울특별시 강북구 우이동 **-*,308000004820250008,3080000,000,서울특별시 강북구 삼양로***가길 ** (우이동),01009,,01,영업/정상,,,
Bliss 강아지 유치원,2025-01-10,191544.985670063,442871.749486384,2026-05-06 22:03:37,I,0002,폐업,,2025-12-22 09:47:14,,2024-10-18,0,,서울특별시 영등포구 대림동 ***-**,318000004820240004,3180000,000,"서울특별시 영등포구 시흥대로 ***-*, *층 (대림동)",07444,,03,폐업,,,
한양동물메디컬센터,,203200.771278441,450821.216569269,2026-05-06 22:03:37,I,0000,정상,,2022-04-28 18:10:55,,2018-08-22,0,,서울특별시 성동구 행당동 ***-* 중국한의원,303000004820180012,3030000,000,"서울특별시 성동구 왕십리로 ***, 중국한의원 (행당동)",04751,,01,영업/정상,,,
위대한캣츠빌,,204964.369856868,448289.619828585,2026-05-06 22:03:38,I,0000,정상,,2022-04-28 18:10:56,,2018-09-14,0,,서울특별시 성동구 성수동*가 ***-* 사랑어린이집,303000004820180030,3030000,000,"서울특별시 성동구 성덕정길 ***, 사랑어린이집 (성수동*가)",04776,,01,영업/정상,,,02-464-6268
금호동물병원,,202098.97937718,449891.972244601,2026-05-06 22:03:39,I,0000,정상,,2022-04-28 18:10:56,,2018-09-14,0,,서울특별시 성동구 금호동*가 **** 래미안하이리버 상가동,303000004820180035,3030000,000,"서울특별시 성동구 금호로 ***, 래미안하이리버 상가동 ***호 (금호동*가)",04728,,01,영업/정상,,,
Show Dog,,202832.840843398,450858.22745187,2026-05-06 22:03:39,I,0000,정상,,2022-04-28 18:10:56,,2018-10-01,0,,서울특별시 성동구 행당동 ***-**,303000004820180047,3030000,000,"서울특별시 성동구 무학봉**길 **, *층 (행당동)",04714,,01,영업/정상,,,
이윤세동물병원,,202511.142930696,450401.303715561,2026-05-06 22:03:39,I,0000,정상,,2022-04-28 18:10:56,,2018-10-01,0,,서울특별시 성동구 행당동 *** 한진노변상가,303000004820180049,3030000,000,"서울특별시 성동구 행당로 **, 한진노변상가 (행당동)",04717,,01,영업/정상,,,
왕십리조은동물병원,,202393.457305335,451365.326207693,2026-05-06 22:03:40,I,0000,정상,,2022-04-28 18:10:56,,2018-10-01,0,,서울특별시 성동구 하왕십리동 ***-*,303000004820180053,3030000,000,"서울특별시 성동구 왕십리로 ***, *층 (하왕십리동)",04710,,01,영업/정상,,,
모동모동,,203911.513091074,448508.756036449,2026-05-06 22:03:40,I,0000,정상,,2025-12-31 15:38:05,,2018-10-04,0,,서울특별시 성동구 성수동*가 *** 트리마제,303000004820180055,3030000,000,"서울특별시 성동구 왕십리로 **, ***호 (성수동*가, 트리마제)",04773,,01,영업/정상,,,02-3409-9225
오렌지동물병원,,202931.789940848,450419.387012901,2026-05-06 22:03:40,I,0000,정상,,2022-04-28 18:10:56,,2018-10-10,0,,서울특별시 성동구 행당동 ***-***,303000004820180061,3030000,000,서울특별시 성동구 행당로*길 **-* (행당동),04716,,01,영업/정상,,,02-2297-7582
바스멍,,201782.806677802,450252.4810948,2026-05-06 22:03:40,I,0000,정상,,2022-04-28 18:10:56,,2019-04-18,0,,서울특별시 성동구 금호동*가 ***-*,303000004820190008,3030000,000,서울특별시 성동구 행당로 * (금호동*가),04727,,01,영업/정상,,,02-2299-7001
"고양아, 안녕?",,203597.7587591,451160.268443273,2026-05-06 22:03:41,I,0000,정상,,2022-04-28 18:10:57,,2019-09-09,0,,서울특별시 성동구 마장동 *** 금호어울림아파트,303000004820190019,3030000,000,"서울특별시 성동구 마조로 **, 상가동 *층 (마장동, 금호어울림아파트)",04759,,01,영업/정상,,,
나인페츠,,203684.281166499,449280.97521227,2026-05-06 22:03:41,I,0000,정상,,2023-02-16 10:00:09,,2020-03-31,0,,서울특별시 성동구 성수동*가 ***-*** 갤러리아 포레 ***동 ***호,303000004820200004,3030000,000,"서울특별시 성동구 서울숲*길 **-**, ***동 ***호 (성수동*가, 갤러리아 포레)",04769,,01,영업/정상,,,070-8845-9101
댕댕이루,,204108.403825914,449864.570401349,2026-05-06 22:03:41,I,0000,정상,,2022-04-28 18:10:57,,2021-02-02,0,,서울특별시 성동구 성수동*가 ***-***,303000004820210003,3030000,L00,서울특별시 성동구 상원길 ** (성수동*가),04788,,01,영업/정상,,,02-466-5787
어반독,,202372.912023599,451536.680876573,2026-05-06 22:03:41,I,0000,정상,,2023-01-13 09:10:39,,2023-01-13,0,,서울특별시 성동구 하왕십리동 **** 센트라스 상가 J동 ***호,303000004820230002,3030000,000,"서울특별시 성동구 왕십리로 ***(하왕십리동, 센트라스)",04701,,01,영업/정상,,,
성수퍼피,,203907.251344139,449272.912713959,2026-05-06 22:03:41,I,0000,정상,,2024-11-05 09:30:59,,2023-07-05,0,,서울특별시 성동구 성수동*가 ***-**,303000004820230003,3030000,000,"서울특별시 성동구 왕십리로 **, *층 (성수동*가)",04778,,01,영업/정상,,,
버블퍼피,,202558.335435687,450951.715052434,2026-05-06 22:03:41,I,0000,정상,,2024-03-05 14:17:55,,2024-03-05,0,,서울특별시 성동구 하왕십리동 ***-*,303000004820240001,3030000,000,서울특별시 성동구 무학봉길 ** (하왕십리동),04710,,01,영업/정상,,,070-8269-6667
고양이 호텔 캣어스 트리마제점,,203911.513091074,448508.756036449,2026-05-06 22:03:41,I,0000,정상,,2024-07-16 13:19:10,,2024-07-16,0,,서울특별시 성동구 성수동*가 *** 트리마제 ***호,303000004820240002,3030000,000,"서울특별시 성동구 왕십리로 **, ***호 (성수동*가, 트리마제)",04773,,01,영업/정상,,,
에어묘앤비,,206112.681512323,450105.634021539,2026-05-06 22:03:41,I,0000,정상,,2025-01-14 09:04:35,,2025-01-14,0,,서울특별시 성동구 송정동 **-* 천암빌딩 ***호,303000004820250001,3030000,000,"서울특별시 성동구 동일로 ***, 천암빌딩 ***호 (송정동)",04800,,01,영업/정상,,,
길고양이마을 성수협력2호점,,204744.808759887,449227.219539688,2026-05-06 22:03:41,I,0000,정상,,2025-09-09 16:53:46,,2025-09-09,0,,서울특별시 성동구 성수동*가 ***-** 현진빌딩,303000004820250002,3030000,000,"서울특별시 성동구 아차산로 **, 현진빌딩 *층 (성수동*가)",04794,,01,영업/정상,,,
아지콩콩,,202207.929114266,449907.980065843,2026-05-06 22:03:41,I,0000,정상,,2025-10-31 18:50:26,,2025-10-31,0,,서울특별시 성동구 금호동*가 ****,303000004820250003,3030000,000,"서울특별시 성동구 금호로 **, *층 (금호동*가)",04718,,01,영업/정상,,,
서울테일즈,,201312.554953124,449048.148127595,2026-05-06 22:03:42,I,0000,정상,,2025-12-20 14:41:44,,2025-12-20,0,,서울특별시 성동구 옥수동 ***-*,303000004820250004,3030000,000,"서울특별시 성동구 한림말*길 **-*, 지층 (옥수동)",04735,,01,영업/정상,,,
성수퍼피 숲의집,,203907.251344139,449272.912713959,2026-05-06 22:03:42,I,0000,정상,,2026-01-22 09:52:36,,2026-01-21,0,,서울특별시 성동구 성수동*가 ***-**,303000004820260001,3030000,000,"서울특별시 성동구 왕십리로 **, *층 (성수동*가)",04778,,01,영업/정상,,,
몽아띠,,202736.542636491,451293.244283327,2026-05-06 22:03:42,I,0000,정상,,2026-01-21 15:24:58,,2026-01-21,0,,서울특별시 성동구 도선동 ***-*,303000004820260002,3030000,000,"서울특별시 성동구 무학로*길 **, *층 ***호 (도선동)",04707,,01,영업/정상,,,
준동물병원,,206150.655471501,448076.720689255,2026-05-06 22:03:48,I,0000,정상,,2025-07-01 13:35:33,,2018-05-25,0,,서울특별시 광진구 자양동 ***-***,304000004820180018,3040000,000,서울특별시 광진구 뚝섬로 *** (자양동),05070,,01,영업/정상,,,
피카소 동물병원 미용,,206405.844680642,449450.171000912,2026-05-06 22:03:49,I,0000,정상,,2022-04-28 18:10:53,,2018-06-15,0,,서울특별시 광진구 화양동 ***,304000004820180025,3040000,000,서울특별시 광진구 광나루로 ***-* (화양동),05009,,01,영업/정상,,,
방주종합동물병원,,207082.19653446,450786.420735596,2026-05-06 22:03:50,I,0000,정상,,2022-04-28 18:10:53,,2018-06-26,0,,서울특별시 광진구 중곡동 ***-** 경남빌딩,304000004820180027,3040000,000,"서울특별시 광진구 능동로 ***, 경남빌딩 (중곡동)",04928,,01,영업/정상,,,02-454-9975
스마트동물병원 군자점,,207107.928644491,450953.281007512,2026-05-06 22:03:50,I,0000,정상,,2022-04-28 18:10:53,,2018-08-01,0,,서울특별시 광진구 중곡동 ***-*,304000004820180030,3040000,000,서울특별시 광진구 능동로**길 *-* (중곡동),04915,,01,영업/정상,,,02-464-7582
중앙애견,,205917.094215315,448157.172390235,2026-05-06 22:03:52,I,0000,정상,,2025-11-26 11:08:54,,2018-09-06,0,,서울특별시 광진구 자양동 ***-***,304000004820180045,3040000,000,서울특별시 광진구 뚝섬로 *** (자양동),05074,,01,영업/정상,,,02-455-0015
나루동물병원,,208729.170395929,448995.808404463,2026-05-06 22:03:52,I,0000,정상,,2022-04-28 18:10:54,,2018-09-06,0,,서울특별시 광진구 광장동 *** 광장힐스테이트,304000004820180047,3040000,000,"서울특별시 광진구 아차산로 ***-**, **호 (광장동, 광장힐스테이트)",04983,,01,영업/정상,,,02-457-7582
베이비독,,206011.728357801,447910.588323863,2026-05-06 22:03:53,I,0000,정상,,2022-04-28 18:10:54,,2018-09-10,0,,서울특별시 광진구 자양동 ***-*** 원우상가,304000004820180052,3040000,000,"서울특별시 광진구 능동로*길 **, 원우상가 *층 (자양동)",05090,,01,영업/정상,,,070-7608-4184
로얄에이알씨(주),,205969.966011569,448175.917404606,2026-05-06 22:03:53,I,0000,정상,,2022-04-28 18:10:54,,2018-09-12,0,,서울특별시 광진구 자양동 ***-* 영지빌딩,304000004820180056,3040000,L00,"서울특별시 광진구 능동로 **, 영지빌딩 *층 ***호 (자양동)",05074,,01,영업/정상,,,02-468-0955
광진24시 필동물병원,,208403.746065593,448490.239179557,2026-05-06 22:03:54,I,0000,정상,,2022-04-28 18:10:54,,2018-09-20,0,,서울특별시 광진구 구의동 *** 구의현대*단지아파트,304000004820180062,3040000,000,"서울특별시 광진구 광나루로**길 **, ***호 ***호 ***호 (구의동, 구의현대*단지아파트)",05118,,01,영업/정상,,,02-446-8175
이쁘개멋있개,,206230.35683748,449914.027616026,2026-05-06 22:03:54,I,0000,정상,,2025-11-12 14:29:50,,2018-10-31,0,,서울특별시 광진구 군자동 ***-*,304000004820180071,3040000,000,"서울특별시 광진구 군자로 **, *층 (군자동)",05004,,01,영업/정상,,,02-6439-1253
컴투펫 위탁보호센터 서울점,,207479.773457925,447846.233112232,2026-05-06 22:03:54,I,0000,정상,,2023-03-23 11:32:30,,2019-03-11,0,,서울특별시 광진구 자양동 ***-**,304000004820190002,3040000,L00,"서울특별시 광진구 자양로 **, *층 (자양동)",05052,,01,영업/정상,,,
김언니 펫살롱,,206511.740411572,447611.91267031,2026-05-06 22:03:54,I,0000,정상,,2022-12-05 14:28:00,,2019-10-08,0,,서울특별시 광진구 자양동 ***-**,304000004820190013,3040000,000,"서울특별시 광진구 자양번영로*길 *, *층 (자양동)",05093,,01,영업/정상,,,02-456-6996
toutou miel,,207235.581247334,451072.124043842,2026-05-06 22:03:55,I,0000,정상,,2022-04-28 18:11:05,,2021-08-26,0,,서울특별시 광진구 중곡동 **-*,304000004820210008,3040000,000,서울특별시 광진구 긴고랑로 **(중곡동),04921,,01,영업/정상,,,
광진동물의료센터,,207526.590151138,449223.749584778,2026-05-06 22:03:55,I,0000,정상,,2022-08-19 09:52:15,,2022-08-19,0,,서울특별시 광진구 구의동 **-**,304000004820220001,3040000,000,서울특별시 광진구 광나루로 ***(구의동),04976,,01,영업/정상,,,02-457-4545
버블링-나비야,,207349.510653919,447708.939689927,2026-05-06 22:03:56,I,0000,정상,,2026-01-29 14:46:56,,2022-11-09,0,,서울특별시 광진구 자양동 ***-**,304000004820220002,3040000,000,"서울특별시 광진구 뚝섬로 ***, *층 (자양동)",05102,,01,영업/정상,,,
댕댕큘럼,,207396.728768095,450958.047170467,2026-05-06 22:03:56,I,0000,정상,,2022-11-15 09:12:20,,2022-11-15,0,,서울특별시 광진구 중곡동 **-** *층,304000004820220003,3040000,000,"서울특별시 광진구 긴고랑로 **, *층 (중곡동)",04922,,01,영업/정상,,,
가히애견,,206866.457189607,449241.56138495,2026-05-06 22:03:56,I,0000,정상,,2023-05-09 09:42:19,,2023-05-09,0,,서울특별시 광진구 화양동 ***-* 동일빌딩,304000004820230001,3040000,000,"서울특별시 광진구 광나루로 ***, 동일빌딩 *층 ***호 (화양동)",05022,,01,영업/정상,,,070-8019-3944
도그니엘,,205731.381901154,448318.068884971,2026-05-06 22:03:56,I,0000,정상,,2023-05-24 16:51:24,,2023-05-24,0,,서울특별시 광진구 자양동 ***-***,304000004820230003,3040000,000,"서울특별시 광진구 능동로*길 **, 지하*층 (자양동)",05077,,01,영업/정상,,,
털로덮인 친구들 커먼그라운드점,,205758.816662193,448768.161400623,2026-05-06 22:03:57,I,0000,정상,,2025-09-16 11:04:12,,2024-05-22,0,,서울특별시 광진구 자양동 **-* 커먼그라운드 *층,304000004820240001,3040000,000,"서울특별시 광진구 아차산로 ***, 커먼그라운드 *층 (자양동)",05071,,01,영업/정상,,,
애니멀스쿨,,207040.514604653,451550.830682034,2026-05-06 22:03:57,I,0000,정상,,2024-11-07 09:25:22,,2024-11-07,0,,서울특별시 광진구 중곡동 ***-** *층,304000004820240002,3040000,000,"서울특별시 광진구 긴고랑로*길 **, *층 (중곡동)",04907,,01,영업/정상,,,
몽몽이#,,206755.677364746,454213.759698731,2026-05-06 22:33:53,I,0000,정상,,2022-04-28 18:11:04,,2018-04-30,0,,서울특별시 중랑구 면목동 ***-*,306000004820180004,3060000,000,서울특별시 중랑구 봉우재로 ** (면목동),02131,,01,영업/정상,,,
진서동물병원,,208400.763171651,455823.471989854,2026-05-06 22:33:53,I,0000,정상,,2022-04-28 18:11:05,,2018-05-16,0,,서울특별시 중랑구 신내동 ***-*,306000004820180012,3060000,000,서울특별시 중랑구 신내로**길 * (신내동),02069,,01,영업/정상,,,02-432-7545
러블리펫,,206952.752930515,456261.976510349,2026-05-06 22:33:53,I,0000,정상,,2022-04-28 18:11:05,,2018-07-04,0,,서울특별시 중랑구 묵동 ***-***,306000004820180027,3060000,000,서울특별시 중랑구 동일로***길 **-* (묵동),02039,,01,영업/정상,,,
숲속동물병원,,207928.911342193,454115.499601712,2026-05-06 22:33:54,I,0000,정상,,2022-04-28 18:11:06,,2018-07-09,0,,서울특별시 중랑구 면목동 ***-*,306000004820180037,3060000,000,서울특별시 중랑구 겸재로 *** (면목동),02162,,01,영업/정상,,,
순진한 강아지,,208610.937824183,454494.16172102,2026-05-06 22:33:54,I,0000,정상,,2022-04-28 18:11:06,,2018-08-02,0,,서울특별시 중랑구 망우동 *** 주함해븐아파트,306000004820180039,3060000,000,"서울특별시 중랑구 용마산로 ***, *층 (망우동, 주함해븐아파트)",02173,,01,영업/정상,,,
큐티펫,,206717.441952751,454325.417156165,2026-05-06 22:33:54,I,0000,정상,,2023-05-11 11:39:59,,2018-08-20,0,,서울특별시 중랑구 면목동 ***-***,306000004820180041,3060000,000,"서울특별시 중랑구 동일로***길 **, *층 (면목동)",02128,,01,영업/정상,,,
사랑해줄개,,208388.326027431,455729.66820185,2026-05-06 22:33:54,I,0000,정상,,2022-04-28 18:11:06,,2018-08-29,0,,서울특별시 중랑구 신내동 ***-**,306000004820180048,3060000,000,"서울특별시 중랑구 신내로 **, *층 (신내동)",02069,,01,영업/정상,,,02-435-2082
