침대수,건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,의자수,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층
,0,,0,리즈미용실,일반미용업,3,1996-10-01,,,,,,2026-05-06 22:52:47,I,02,폐업,,2001-08-03 00:00:00,1985-09-18,15.50,135-270,서울특별시 강남구 도곡동 532-14,N,,3220000-204-1985-01573,3220000,,,03,폐업,미용업,02-553-0670,0,0,,
0,0,,0,더 샵,네일아트업,2,2022-02-17,,,,191661.210279018,450630.90486775,2026-05-06 22:42:01,I,02,폐업,0,2022-02-17 13:13:59,2016-04-14,30.00,121-827,서울특별시 마포구 망원동 483-2,N,0,3130000-218-2016-00012,3130000,"서울특별시 마포구 망원로 87, 1층 102호 (망원동)",03964,03,폐업,"피부미용업, 네일미용업",,1,0,1,0
,4,임대,1,율 수헤어스토리,일반미용업,4,2009-01-05,,,,195306.40775357,450450.908515963,2026-05-06 22:37:36,I,02,폐업,,2006-09-08 00:00:00,2006-09-07,32.16,121-870,서울특별시 마포구 염리동 9-77,N,,3130000-204-2006-00043,3130000,,,03,폐업,미용업,07173365,1,,1,
,4,임대,1,블루클럽,일반미용업,4,2025-04-10,,,,202275.987450795,445211.283189147,2026-05-06 22:55:20,I,02,폐업,,2025-04-10 15:47:42,2004-02-24,25.20,135-825,서울특별시 강남구 논현동 159-17 지상1층,N,,3220000-204-2004-00031,3220000,"서울특별시 강남구 학동로6길 52 (논현동,지상1층)",06114,03,폐업,미용업,02-545-3844,,,1,
0,0,,0,예슬다움,일반미용업,1,2023-09-18,,,,203016.183843955,444168.205988118,2026-05-06 22:56:14,I,02,폐업,0,2023-09-18 11:46:44,2021-06-25,14.40,135-924,서울특별시 강남구 역삼동 736-1 캐피탈타워,N,0,3220000-211-2021-00057,3220000,"서울특별시 강남구 테헤란로 142, 캐피탈타워 지하1층 B109호 (역삼동)",06236,03,폐업,일반미용업,,,1,,1
2,0,,0,판도라 토탈 뷰티샵,기타,3,2010-05-06,,,,202681.330745918,443931.009857568,2026-05-06 22:56:53,I,02,폐업,,2010-03-02 12:57:10,2010-03-02,38.96,135-541,서울특별시 강남구 역삼동 824-25 대우디오빌플러스 223호,N,,3220000-213-2010-00017,3220000,,,03,폐업,종합미용업,070-6201-5238,2,,2,
,,,,여울스킨케어,피부미용업,4,2020-11-02,,,,191262.003894104,452422.583184869,2026-05-06 22:39:01,I,02,폐업,,2020-11-02 11:47:54,2009-07-07,44.00,121-879,서울특별시 마포구 중동 390 DMC마포청구아파트,N,,3130000-212-2009-00031,3130000,"서울특별시 마포구 성암로11길 60, 상가동 2층 203호 (중동, DMC마포청구아파트)",03933,03,폐업,피부미용업,02-305-1708,4,,4,
,3,,,크리헤어,일반미용업,3,2024-08-05,,,,202936.126232833,443903.830025961,2026-05-06 22:55:13,I,02,폐업,,2024-08-05 11:03:13,2003-05-12,42.90,135-924,서울특별시 강남구 역삼동 741-7 지상1층,N,,3220000-204-2003-00140,3220000,"서울특별시 강남구 테헤란로14길 31 (역삼동,지상1층)",06238,03,폐업,미용업,,,,1,
,,,,VB DIET LAB(브이비다이어트랩),피부미용업,,2015-12-30,,,,201916.813973272,446652.111661048,2026-05-06 22:56:36,I,02,폐업,,2013-03-28 17:05:53,2013-03-28,289.00,135-889,"서울특별시 강남구 신사동 533-3 지상2,3층",N,,3220000-212-2013-00024,3220000,"서울특별시 강남구 압구정로8길 26, 지상2층-지상3층 (신사동)",06028,03,폐업,피부미용업,,,,,
0,0,,0,미르미르,일반미용업,6,2017-10-17,,,,203468.913964504,444937.661021993,2026-05-06 22:56:53,I,02,폐업,,2017-11-09 16:13:36,2010-10-21,32.30,135-913,서울특별시 강남구 역삼동 662-7 지상13층,N,,3220000-213-2010-00094,3220000,"서울특별시 강남구 언주로 547 (역삼동,지상13층)",06138,03,폐업,종합미용업,,13,,13,
,0,,0,연,일반미용업,3,1999-12-28,,,,192050.591875329,451741.887036735,2026-05-06 22:37:18,I,02,폐업,,2001-10-05 00:00:00,1994-03-22,15.05,121-878,서울특별시 마포구 중동 218-0,N,,3130000-204-1994-00216,3130000,,,03,폐업,미용업,,0,0,,
0,0,임대,0,마리네일,네일아트업,3,2011-11-10,,,,204253.562094788,444823.936628416,2026-05-06 22:55:46,I,02,폐업,,2011-09-02 15:19:14,2011-09-02,86.84,135-716,서울특별시 강남구 삼성동 141-0 성원빌딩 지하1층,N,,3220000-211-2011-00062,3220000,,,03,폐업,일반미용업,,,1,,1
,1,,,선일,일반미용업,5,2008-11-06,,,,202008.512682196,445032.337435713,2026-05-06 22:53:05,I,02,폐업,,2003-07-09 00:00:00,1989-04-13,22.00,135-825,서울특별시 강남구 논현동 164-11,N,,3220000-204-1989-01218,3220000,,,03,폐업,미용업,02-3445-8773,,,1,
,,,,수자헤어필,일반미용업,5,2015-09-25,,,,204360.41722867,445947.541985053,2026-05-06 22:53:09,I,02,폐업,,2003-05-02 00:00:00,1990-04-17,34.60,135-864,서울특별시 강남구 삼성동 24-3,N,,3220000-204-1990-01523,3220000,서울특별시 강남구 삼성로119길 17 (삼성동),06094,03,폐업,미용업,,,,,
0,0,,0,살롱루즈(가로수길점),일반미용업,5,2022-03-14,,,,201983.185736753,446558.124210792,2026-05-06 22:56:10,I,02,폐업,0,2022-03-14 09:45:01,2020-02-14,105.37,135-889,서울특별시 강남구 신사동 545-3,N,0,3220000-211-2020-00013,3220000,"서울특별시 강남구 도산대로15길 47, 지상1층 (신사동)",06033,03,폐업,일반미용업,02-548-2727,,,,
,,,,이유정,일반미용업,2,2003-02-20,,,,,,2026-05-06 22:36:59,I,02,폐업,,2022-07-14 16:23:54,1980-05-31,14.85,121-859,서울특별시 마포구 아현동 339-3,N,,3130000-204-1980-00973,3130000,,,03,폐업,미용업,02-0000-0000,,,,
,,임대,,코코,일반미용업,8,2007-01-23,,,,202849.541606723,443930.652772544,2026-05-06 22:55:29,I,02,폐업,,2006-02-28 00:00:00,2006-02-28,49.05,135-935,서울특별시 강남구 역삼동 828-21 지상1층 102호,N,,3220000-204-2006-00026,3220000,,,03,폐업,미용업,02-563-5221,1,,1,
0,0,,0,H&J 헤어살롱,일반미용업,2,2024-04-02,,,,203212.718598764,442889.596570489,2026-05-06 22:56:04,I,02,폐업,0,2024-04-02 09:17:46,2018-11-20,48.51,135-859,서울특별시 강남구 도곡동 934-10 역삼우성아파트,N,0,3220000-211-2018-00065,3220000,"서울특별시 강남구 남부순환로363길 49, 역삼우성아파트 상가동 지상1층 102호 (도곡동, 역삼우성아파트)",06264,03,폐업,일반미용업,,1,,1,
,0,,0,쎄씨,일반미용업,2,1999-03-02,,,,202223.955189136,445253.299739092,2026-05-06 22:52:59,I,02,폐업,,2001-08-03 00:00:00,1987-09-28,13.50,135-825,서울특별시 강남구 논현동 159-4,N,,3220000-204-1987-01654,3220000,,,03,폐업,미용업,02-0549-5918,0,0,,
,1,,,여우머리,일반미용업,4,2013-03-13,,,,203066.766296737,443492.271065767,2026-05-06 22:55:02,I,02,폐업,,2005-04-12 00:00:00,2002-07-31,30.00,135-569,서울특별시 강남구 역삼동 834-58,N,,3220000-204-2002-00040,3220000,서울특별시 강남구 역삼로14길 14 (역삼동),06250,03,폐업,미용업,02-538-3868,,,1,
,3,,1,한혜경미용실,일반미용업,4,2024-11-28,,,,205139.206207966,443414.538440136,2026-05-06 22:54:56,I,02,폐업,,2024-11-28 13:15:07,1999-09-10,34.70,135-838,서울특별시 강남구 대치동 628,N,,3220000-204-1999-02510,3220000,서울특별시 강남구 남부순환로 2915 (대치동),06280,03,폐업,미용업,02-562-7130,,,1,
0,0,,0,아름드리 헤어&메이크업,일반미용업,5,2021-12-30,,,,205255.088432981,443524.599881818,2026-05-06 22:56:56,I,02,폐업,,2021-12-31 10:18:51,2012-12-21,51.48,135-838,서울특별시 강남구 대치동 622,N,,3220000-213-2012-00184,3220000,"서울특별시 강남구 남부순환로 2927, 지상2층 218호 (대치동, 대치 클래시아)",06280,03,폐업,종합미용업,,,,,
,2,,,압구정헤어,일반미용업,3,2008-09-01,,,,206239.623997375,442598.51298973,2026-05-06 22:55:05,I,02,폐업,,2003-06-19 00:00:00,2003-02-12,24.30,135-804,서울특별시 강남구 개포동 189 일반상가15호,N,,3220000-204-2003-00014,3220000,,,03,폐업,미용업,02-445-4128,,,1,
6,0,,0,샘스킨 피부관리실,피부미용업,0,2014-03-06,,,,201677.925882649,446068.442585795,2026-05-06 22:56:36,I,02,폐업,,2013-07-15 17:08:45,2013-07-15,56.00,135-887,서울특별시 강남구 신사동 501,N,,3220000-212-2013-00055,3220000,"서울특별시 강남구 강남대로 616, 지상3층 (신사동, 신사미타워)",06035,03,폐업,피부미용업,02-578-7707,3,,3,
,,,,쉔헤어살롱,일반미용업,,2005-04-15,,,,203468.598629833,442934.480505514,2026-05-06 22:54:58,I,02,폐업,,2003-02-19 00:00:00,2000-03-30,.00,135-859,서울특별시 강남구 도곡동 894-3 (2층),N,,3220000-204-2000-00029,3220000,,,03,폐업,미용업,02-0578-9344,,,,
,,임대,,올리브,일반미용업,2,2005-12-06,,,,203439.066372164,444879.770000355,2026-05-06 22:55:20,I,02,폐업,,2004-05-18 00:00:00,2004-04-24,17.51,135-914,서울특별시 강남구 역삼동 663-15 지하1층,N,,3220000-204-2004-00070,3220000,,,03,폐업,미용업,02-568-9902,,1,,1
,0,,0,강정숙,일반미용업,2,1996-09-02,,,,202678.589778009,445042.091890486,2026-05-06 22:52:57,I,02,폐업,,2001-08-03 00:00:00,1987-11-03,16.50,135-826,서울특별시 강남구 논현동 193-18,N,,3220000-204-1987-01385,3220000,,,03,폐업,미용업,02-542-3965,0,0,,
0,0,,0,벨 아이래쉬(Belle eyelash),메이크업업,2,2020-09-14,,,,191559.471693294,450625.367727735,2026-05-06 22:42:11,I,02,폐업,0,2020-09-14 14:44:33,2019-02-27,13.20,121-823,서울특별시 마포구 망원동 423-10 1층일부,N,0,3130000-219-2019-00004,3130000,"서울특별시 마포구 월드컵로25길 45, 1층일부 (망원동)",03964,03,폐업,화장ㆍ분장 미용업,,1,,1,
0,0,,0,헤어자끄미용실,기타,4,2017-11-21,,,,202412.715264885,445419.770596674,2026-05-06 22:56:53,I,02,폐업,,2017-11-21 16:01:02,2010-08-25,33.00,135-824,서울특별시 강남구 논현동 149-8 지하1층,N,,3220000-213-2010-00067,3220000,"서울특별시 강남구 학동로18길 30 (논현동,지하1층)",06115,03,폐업,종합미용업,,,,,
,,,,블로비,일반미용업,3,2020-06-17,,,,191661.318849845,450150.085362167,2026-05-06 22:38:29,I,02,폐업,,2020-06-17 13:34:28,2015-01-07,16.50,121-822,서울특별시 마포구 망원동 413-45,N,,3130000-211-2015-00134,3130000,"서울특별시 마포구 월드컵로11길 86, 1층 (망원동)",04014,03,폐업,일반미용업,02-6084-3807,,,,
0,0,,0,보라살롱,네일아트업,2,2020-01-13,,,,192203.913646842,450004.894744385,2026-05-06 22:42:56,I,02,폐업,0,2020-01-13 15:00:28,2017-01-20,36.94,121-839,서울특별시 마포구 서교동 383-8,N,0,3130000-222-2017-00001,3130000,"서울특별시 마포구 월드컵로 32, 2층 (서교동)",04035,03,폐업,"네일미용업, 화장ㆍ분장 미용업",,2,,,
0,0,,0,박호준헤어,일반미용업,10,2014-10-06,,,,204488.50118906,444220.202228971,2026-05-06 22:56:57,I,02,폐업,,2013-08-30 17:18:57,2013-08-30,64.56,135-841,서울특별시 강남구 대치동 908-20 지상2층,N,,3220000-213-2013-00038,3220000,"서울특별시 강남구 선릉로 340, 지상2층 202호 (대치동)",06199,03,폐업,종합미용업,,,,,
,4,,,백채원,일반미용업,2,2009-06-08,,,,193351.769164394,450572.601216609,2026-05-06 22:37:27,I,02,폐업,,2006-09-14 00:00:00,2001-03-07,13.77,121-818,서울특별시 마포구 동교동 166-5,N,,3130000-204-2001-01531,3130000,,,03,폐업,미용업,02-325-3739,1,,1,
0,3,임대,1,헤어뷰티 갤러리,일반미용업,2,,,,,204939.386111111,446688.30288317,2026-05-06 22:56:27,I,01,영업,0,2025-06-18 16:04:09,2025-06-18,29.70,135-957,서울특별시 강남구 청담동 132-3 청담상가,N,0,3220000-211-2025-00055,3220000,"서울특별시 강남구 학동로101길 33, 청담상가 2층 202-6호 (청담동)",06075,01,영업/정상,일반미용업,02-543-0903,2,,2,
0,0,,0,아베크부티,네일아트업,6,,,,,204643.530046671,445129.774063919,2026-05-06 22:57:00,I,01,영업,,2014-07-18 13:15:11,2014-07-18,30.00,135-875,서울특별시 강남구 삼성동 130-1 지상1층,N,,3220000-215-2014-00001,3220000,"서울특별시 강남구 봉은사로68길 67, 지상1층 (삼성동, 지평빌딩)",06157,01,영업/정상,네일미용업,,,,,
0,0,,0,봉살롱,일반미용업,6,2020-09-10,,,,202046.305169732,445341.860893968,2026-05-06 22:55:47,I,02,폐업,,2020-09-10 17:29:49,2011-09-08,54.45,135-822,서울특별시 강남구 논현동 122-24 지상1층,N,,3220000-211-2011-00109,3220000,"서울특별시 강남구 강남대로128길 21 (논현동,지상1층)",06110,03,폐업,일반미용업,,1,,1,
2,2,임대,1,에딧유,일반미용업,4,,,,,193062.112071859,449538.297836622,2026-05-06 22:38:58,I,01,영업,0,2025-10-27 09:29:56,2025-10-27,54.66,121-160,"서울특별시 마포구 상수동 310-8 , 2층",N,0,3130000-211-2025-00089,3130000,"서울특별시 마포구 와우산로 39-13, 2층 (상수동)",04049,01,영업/정상,일반미용업,,2,,2,
0,0,,0,저스트헤어,일반미용업,3,2011-11-10,,,,,,2026-05-06 22:37:48,I,02,폐업,,2011-06-15 11:24:46,2011-06-15,29.00,121-804,서울특별시 마포구 공덕동 281 지하철5호선역사내,N,,3130000-211-2011-00032,3130000,,,03,폐업,일반미용업,070-4220-7445,,,,
0,0,,0,소유뷰티,메이크업업,2,,,,,201782.10122745,446748.067183892,2026-05-06 22:57:08,I,01,영업,0,2022-08-22 16:25:28,2022-08-22,26.57,135-888,서울특별시 강남구 신사동 528-4 화인빌딩,N,0,3220000-219-2022-00020,3220000,"서울특별시 강남구 압구정로 110, 화인빌딩 4층 400호 (신사동)",06028,01,영업/정상,화장ㆍ분장 미용업,,4,,4,
4,0,,0,아라 체형관리,피부미용업,0,2015-04-06,,,,193901.791567474,449276.529361173,2026-05-06 22:39:07,I,02,폐업,0,2015-03-13 11:15:16,2015-03-13,49.50,121-881,서울특별시 마포구 창전동 150-41,N,0,3130000-212-2015-00008,3130000,"서울특별시 마포구 창전로 35, 5층 (창전동, 일성빌딩)",04086,03,폐업,피부미용업,,,,,
0,0,,0,늘유헤어살롱,일반미용업,8,2017-07-05,,,,202804.892854071,443121.557273426,2026-05-06 22:55:44,I,02,폐업,,2017-07-05 09:20:46,2010-08-13,125.65,135-937,서울특별시 강남구 역삼동 838-4 월산빌딩3층,N,,3220000-211-2010-00081,3220000,"서울특별시 강남구 강남대로62길 12 (역삼동,월산빌딩3층)",06253,03,폐업,일반미용업,02-3453-0907,3,,3,
,,,,행운미용실,일반미용업,2,2016-02-12,,,,,,2026-05-06 22:37:30,I,02,폐업,,2015-12-28 15:20:41,2003-02-25,42.00,121-846,서울특별시 마포구 성산동 572-288,N,,3130000-204-2003-00062,3130000,,,03,폐업,미용업,02-336-5492,,,,
3,0,,0,오로라 왁싱&토탈뷰티 강남점,피부미용업,2,,,,,202213.874008393,444627.992060386,2026-05-06 22:57:00,I,01,영업,0,2024-01-19 11:13:51,2022-08-31,114.57,135-931,서울특별시 강남구 역삼동 810,N,0,3220000-213-2022-00006,3220000,"서울특별시 강남구 강남대로110길 12, 4층 (역삼동)",06123,01,영업/정상,종합미용업,,4,,4,
0,0,,0,네일톡,기타,2,2010-01-27,,,,202999.840905712,445503.952087601,2026-05-06 22:56:31,I,02,폐업,,2009-12-24 13:21:20,2009-12-24,45.56,135-829,서울특별시 강남구 논현동 219-23,N,,3220000-212-2009-00123,3220000,,,03,폐업,피부미용업,02-545-8502,,,,
6,10,,0,아임에스테틱,피부미용업,4,,,,,204034.959878894,444041.228777981,2026-05-06 22:56:42,I,01,영업,0,2024-12-31 11:39:45,2016-01-08,37.92,135-926,서울특별시 강남구 역삼동 754 개나리 래미안,N,0,3220000-212-2016-00144,3220000,"서울특별시 강남구 역삼로 306, 상가동 5층 506호 (역삼동, 개나리 래미안)",06216,01,영업/정상,피부미용업,032-362-7976,6,0,6,0
,0,,0,준헤어샵,일반미용업,3,1998-03-03,,,,,,2026-05-06 22:37:16,I,02,폐업,,2001-10-05 00:00:00,1991-07-08,20.01,121-872,서울특별시 마포구 염리동 62-2,N,,3130000-204-1991-00647,3130000,,,03,폐업,미용업,,0,0,,
,,,,서순복헤어샵,일반미용업,3,2003-02-04,,,,203163.691674895,446347.49488628,2026-05-06 22:54:36,I,02,폐업,,2003-02-27 00:00:00,1996-12-06,13.76,135-820,서울특별시 강남구 논현동 105-0 동현상가 103호,N,,3220000-204-1996-00789,3220000,,,03,폐업,미용업,02-516-9162,,,,
1,1,,0,네일 바이나나,네일아트업,1,2016-11-14,,,,203127.750537768,444935.034729566,2026-05-06 22:57:01,I,02,폐업,0,2016-05-11 11:36:30,2016-05-11,28.95,135-913,서울특별시 강남구 역삼동 658-17,N,0,3220000-215-2016-00041,3220000,"서울특별시 강남구 논현로106길 23, 1층 102호 (역삼동)",06136,03,폐업,네일미용업,02-508-1796,,,,
0,0,,0,라메종,일반미용업,9,,,,,203553.1323771,447172.561942054,2026-05-06 22:56:22,I,01,영업,0,2022-08-03 15:40:16,2022-08-03,100.00,135-954,서울특별시 강남구 청담동 84-21,N,0,3220000-211-2022-00058,3220000,"서울특별시 강남구 도산대로55길 49, 지하1층 (청담동)",06014,01,영업/정상,일반미용업,02-512-3002,,1,,1
0,0,,0,벨라테라피,피부미용업,10,2016-11-22,,,,193058.501638496,450227.047883486,2026-05-06 22:39:05,I,02,폐업,,2016-11-22 15:45:59,2013-05-10,165.00,121-838,서울특별시 마포구 서교동 356-2 승문빌딩 204호,N,,3130000-212-2013-00013,3130000,"서울특별시 마포구 홍익로 23 (서교동, 승문빌딩 204호)",04039,03,폐업,피부미용업,,2,,2,
2,0,,0,&추이,일반미용업,3,,,,,192701.136960851,450362.982212952,2026-05-06 22:38:55,I,01,영업,0,2024-08-28 14:52:21,2024-08-26,70.33,121-841,서울특별시 마포구 서교동 446-59 학산빌딩 1층,N,0,3130000-211-2024-00061,3130000,"서울특별시 마포구 동교로 145-1, 학산빌딩 1층 (서교동)",04001,01,영업/정상,일반미용업,,0,0,0,0
2,0,,0,약손미인명가,피부미용업,0,,,,,194134.552742402,449869.274982304,2026-05-06 22:39:27,I,01,영업,0,2020-09-16 11:11:48,2020-09-16,38.43,121-110,서울특별시 마포구 신수동 462 신촌숲아이파크,N,0,3130000-212-2020-00023,3130000,"서울특별시 마포구 광성로 17, 상가동 131호 (신수동, 신촌숲아이파크)",04094,01,영업/정상,피부미용업,,,,,
0,0,,0,진아헤어,일반미용업,4,2015-12-29,,,,195328.932165451,448460.431689,2026-05-06 22:37:39,I,02,폐업,,2012-10-12 15:24:40,2012-10-12,55.00,121-813,서울특별시 마포구 도화동 204-8 1층,N,,3130000-204-2012-00002,3130000,서울특별시 마포구 삼개로5길 7 (도화동),04172,03,폐업,미용업,,,,,
,0,,0,남공미용실,일반미용업,3,1998-01-03,,,,191503.459332776,450061.504754818,2026-05-06 22:37:21,I,02,폐업,,2001-10-05 00:00:00,1996-11-12,15.78,121-821,서울특별시 마포구 망원동 394-54,N,,3130000-204-1996-00450,3130000,,,03,폐업,미용업,02-333-1886,0,0,,
0,2,,0,프롬에이 이대역점,일반미용업,8,,,,,195024.767399686,450346.134756933,2026-05-06 22:38:45,I,01,영업,0,2024-12-13 17:23:09,2020-03-12,61.72,121-808,"서울특별시 마포구 대흥동 16-8 신촌그랑자이 상가 2동 201,202호",N,0,3130000-211-2020-00023,3130000,"서울특별시 마포구 대흥로 183, 신촌그랑자이 상가 상가동 2층 201,202호 (대흥동)",04105,01,영업/정상,일반미용업,02-310-9929,,,,
2,0,,0,골든네일,네일아트업,6,,,,,201953.372698014,446205.709712249,2026-05-06 22:57:00,I,01,영업,0,2017-03-16 12:46:31,2015-12-31,117.78,135-889,서울특별시 강남구 신사동 537-3,N,0,3220000-215-2015-00046,3220000,"서울특별시 강남구 강남대로152길 44, 지상2층 (신사동)",06035,01,영업/정상,네일미용업,,2,,2,
,0,,0,머리세상,일반미용업,6,2005-12-23,,,,196057.949965838,449897.213071289,2026-05-06 22:37:22,I,02,폐업,,2003-10-07 00:00:00,1996-07-16,32.84,121-861,서울특별시 마포구 아현동 437-3 고려빌딩 지1동 12호,N,,3130000-204-1996-00475,3130000,,,03,폐업,미용업,02-392-9900,0,0,,
2,0,임대,0,누스튜디오,메이크업업,0,,,,,193801.375146875,450387.933655232,2026-05-06 22:42:55,I,01,영업,0,2025-09-16 13:22:36,2025-09-16,44.34,121-200,"서울특별시 마포구 동교동 189-4 , 3층",N,0,3130000-221-2025-00012,3130000,"서울특별시 마포구 와우산로37길 1, 3층 (동교동)",04056,01,영업/정상,"피부미용업, 화장ㆍ분장 미용업",,3,,3,
0,0,,0,일미리,네일아트업,10,,,,,204652.111034177,445353.174360925,2026-05-06 22:55:53,I,01,영업,,2014-04-22 16:28:44,2014-04-22,22.41,135-509,"서울특별시 강남구 삼성동 121-38 삼성동 신도브래뉴 지상1층 138,139호",N,,3220000-211-2014-00062,3220000,"서울특별시 강남구 삼성로103길 12, 지상1층층 138,139호 (삼성동, 삼성동 신도브래뉴)",06155,01,영업/정상,일반미용업,,,,,
1,0,,0,조조네일,네일아트업,1,2019-09-25,,,,202881.15177703,443151.451427217,2026-05-06 22:57:17,I,02,폐업,0,2019-09-05 13:00:39,2017-08-30,59.40,135-935,서울특별시 강남구 역삼동 839,N,0,3220000-226-2017-00004,3220000,"서울특별시 강남구 강남대로62길 22, 4층 401호 (역삼동)",06254,03,폐업,"피부미용업, 네일미용업, 화장ㆍ분장 미용업",,4,,4,
0,0,,0,아우라 유,일반미용업,4,2018-05-31,,,,202886.259123036,443342.569784917,2026-05-06 22:55:36,I,02,폐업,,2018-05-31 15:20:37,2011-09-16,.00,135-937,서울특별시 강남구 역삼동 836-26 1층동 103호,N,,3220000-204-2011-00010,3220000,"서울특별시 강남구 강남대로66길 32, 1층동 103호 (역삼동)",06254,03,폐업,미용업,,,,,
0,0,,0,136524 유니크(Unique),일반미용업,2,,,,,193190.006518004,449828.095009906,2026-05-06 22:38:14,I,01,영업,0,2022-04-19 10:37:11,2014-10-08,85.80,121-837,서울특별시 마포구 서교동 360-21,N,0,3130000-211-2014-00071,3130000,"서울특별시 마포구 와우산로18길 12, 5층 (서교동)",04067,01,영업/정상,일반미용업,,,,,
0,0,,0,페이지샵,일반미용업,4,2017-12-12,,,,192692.41755243,449409.973930874,2026-05-06 22:38:10,I,02,폐업,,2017-12-12 11:51:02,2014-03-04,59.97,121-883,서울특별시 마포구 합정동 355-14,N,,3130000-211-2014-00014,3130000,"서울특별시 마포구 독막로8길 21, 2층 (합정동)",04073,03,폐업,일반미용업,,,,,
