자동환기여부,건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,편의시설여부,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,비상구여부,비상계단여부,기타내역2,기존게임업외업종명,제작취급품목내용,시설면적,소방시설여부,지상층수,청소년실수,청소년실여부,노래방실수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,조명시설유무,조명시설조도,관리번호,개방자치단체코드,통로너비,제공게임물명,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,방음시설여부,음향시설여부,특수조명여부,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총게임기수,총층수,지하층수,비디오재생기명
,근린생활시설,더존플러스PC방,2019-05-17,166987.840964754,442176.894419225,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:34,I,03,폐업,,,,,,136.3,,,,,,2019-05-21 17:21:06,,2007-12-07,,인천광역시 동구 화수동 321 화도진그린빌주공아파트상가 지하 제2호,,,CDFF2241022007000015,3500000,,,,"인천광역시 동구 화도진로 109, 상가동 지하2호 (화수동)",22510,03,폐업,,,,,,,032-885-2276,,,,
,,도토리PC ZONE,2012-10-09,,,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:34,I,03,폐업,,,,,,196.5,,,,,,2012-10-09 14:53:24,,2008-03-25,401-070,인천광역시 동구 송림동 8-607 201호,,,CDFF2241022008000001,3500000,,,준주거지역,,,03,폐업,,,,기타,,,,,4,,
,,씨브이에스 피씨방,2012-10-22,167528.681246189,441685.445560574,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:34,I,03,폐업,,,,,,140.86,,,,,,2012-10-22 14:08:26,,2008-04-10,401-040,인천광역시 동구 송현동 73-10 외 2필지,,,CDFF2241022008000002,3500000,,,일반주거지역,"인천광역시 동구 송현로 4  (송현동,외 2필지)",,03,폐업,,,,기타,,,,,3,,
,근린생활시설,K-1 PC zone,2014-02-13,167500.863161343,441869.76531161,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:35,I,03,폐업,,,,,,266.88,,,,,,2014-02-13 18:36:37,,2008-05-28,,인천광역시 동구 송현동 67-84,,,CDFF2241022008000004,3500000,,,,인천광역시 동구 수문통로 26 (송현동),,03,폐업,,,,기타,,,032-773-2350,,,,
,,엔조이 PC방,2009-08-03,167602.398718052,441832.605482852,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:35,I,03,폐업,,,,,,194.2,,,,,,2014-10-07 17:50:18,,2008-06-25,,인천광역시 동구 송현동 67-40 3층,,,CDFF2241022008000005,3500000,,,,"인천광역시 동구 송현로 17 (송현동,3층)",,03,폐업,,,,,,,,,,,
,,퍼니 PC방,2009-01-20,169424.109924844,442692.722669138,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:35,I,03,폐업,,,,,,523.29,,,,,,2009-01-20 17:46:32,,2008-10-22,401-722,인천광역시 동구 송림동 294 산업유통센터 편익상가 B동 101호,,,CDFF2241022008000007,3500000,,,,"인천광역시 동구 방축로83번길 23, B동 101호 (송림동,산업유통센터 편익상가)",,03,폐업,,,,,,,,,,,
,,조이팜 PC방,2009-08-31,167525.869262705,441665.32154988,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:35,I,03,폐업,,,,,,95.61,,,,,,2009-11-12 15:20:49,,2008-11-10,,인천광역시 동구 송현동 99-15 2층,,,CDFF2241022008000008,3500000,,,,"인천광역시 동구 솔빛로 2  (송현동,2층)",,03,폐업,,,,,,,,,,,
,,X-speed PC방,2009-11-23,167479.704369856,441934.224671016,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:35,I,03,폐업,,,,,,156.4,,,,,,2009-11-24 09:31:51,,2009-02-06,,인천광역시 동구 화평동 24-1 2층,,,CDFF2241022009000001,3500000,,,,"인천광역시 동구 수문통로 29  (화평동,2층)",,03,폐업,,,,,,,,,,,
,,1박2일 PC방,2017-03-29,168298.201901647,441701.24653042,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:35,I,03,폐업,,,,,,98.41,,,,,,2017-03-29 09:59:53,,2009-07-29,,인천광역시 동구 송림동 54-87,,,CDFF2241022009000002,3500000,,전체이용가,,인천광역시 동구 안송로 35 (송림동),,03,폐업,,,,,,,,,,,
,,라네이즈 PC방,2016-08-02,168455.859163765,441172.786212856,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:35,I,03,폐업,,,,,,172.45,,,,,,2016-08-02 17:53:14,,2009-07-30,,인천광역시 동구 송림동 68-31 3층,,,CDFF2241022009000003,3500000,,전체이용가,근린상업지역,"인천광역시 동구 금곡로82번길 26  (송림동,3층)",,03,폐업,,,,,,,,,,,
,,브라보PC방,2017-03-29,167118.503892203,442055.48417641,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:36,I,03,폐업,,,,,,85.75,,2,,,,2017-03-29 09:59:14,,2010-04-29,,인천광역시 동구 화평동 243 2층,,,CDFF2241022010000001,3500000,,,,"인천광역시 동구 화도진로 101 (화평동,2층)",,03,폐업,,,,,,,032-766-2188,32,3,,
,,TOP PC방,2012-06-26,168900.579349885,441834.723187399,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:36,I,03,폐업,,,,,한 게임,42.9,,1,,,,2012-06-27 08:59:48,,2010-08-31,,인천광역시 동구 송림동 42-309,,,CDFF2241022010000002,3500000,,전체이용가,,인천광역시 동구 송림로137번길 17  (송림동),,03,폐업,,,,,,,,9,,,
,,송현PC방,2011-03-24,167447.531438035,441806.73137154,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:36,I,03,폐업,,,,,,29.3,,,,,,2011-03-25 08:42:28,,2011-01-26,,인천광역시 동구 송현동 72-223,,,CDFF2241022011000001,3500000,,,일반상업지역,인천광역시 동구 수문통로 16  (송현동),,03,폐업,,,,,,,,7,,,
,,리턴봉샹스 PC방,2015-05-07,167525.869262705,441665.32154988,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:36,I,03,폐업,,,,,,95.61,,2,,,,2015-05-07 20:35:42,,2011-03-25,,인천광역시 동구 송현동 99-15,,,CDFF2241022011000003,3500000,,,,인천광역시 동구 솔빛로 2  (송현동),,03,폐업,,,,,,,,32,,,
,,스타pc방,2014-11-20,168517.520402277,441279.998507882,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:36,I,03,폐업,,,,,,168.08,,3,,,,2014-11-20 17:39:02,,2011-07-29,,인천광역시 동구 송림동 69-8 3층,,,CDFF2241022011000004,3500000,,,,"인천광역시 동구 금곡로 84  (송림동,3층)",,03,폐업,,,,,,,,51,3,,
,,동형pc방,2012-04-09,168327.948811926,441699.556974335,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:36,I,03,폐업,,,,,,38.4,,,,,,2012-04-09 17:21:46,,2011-11-18,,인천광역시 동구 송림동 54-51 1층,,,CDFF2241022011000005,3500000,,,근린상업지역,"인천광역시 동구 샛골로161번길 35  (송림동,1층)",,03,폐업,,,,기타,,,,6,1,,
,,이벤트PC,2016-04-26,167688.585417286,441929.689768313,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:37,I,03,폐업,,,,,,36.74,,,,,,2016-04-27 13:30:09,,2015-05-19,,인천광역시 동구 송현동 56-308,,,CDFF2241022015000001,3500000,,,,"인천광역시 동구 송현로 31-1, 2층 (송현동)",22546,03,폐업,,,,,,,,,,,
,기타,헌터PC,2021-11-15,166987.840964754,442176.894419225,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:37,I,03,폐업,,,,,,144.69,,,,,,2021-11-15 17:55:13,,2015-10-07,,인천광역시 동구 화수동 321,,,CDFF2241022015000002,3500000,,전체이용가,일반주거지역,"인천광역시 동구 화도진로 109, 204호 (화수동, 화도진그린빌 상가)",22510,03,폐업,,,,기타,,,,68,,,
,,왔다PC,2019-03-11,167553.723268182,441776.366482875,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:37,I,03,폐업,,,,,,49.95,,,,,,2019-03-12 16:39:09,,2018-12-27,,인천광역시 동구 송현동 72-81,,,CDFF2241022018000001,3500000,,청소년이용불가,,"인천광역시 동구 송현로 11-1, 2층 (송현동)",22549,03,폐업,,,,,,,,6,,,
,,스타덤PC,2024-10-31,167066.594364956,442090.564826123,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:37,I,03,폐업,,,,,,359.56,,,,,,2024-10-31 11:25:19,,2020-06-19,,인천광역시 동구 화수동 287-65 중구농협,,,CDFF2241022020000002,3500000,,전체이용가,,"인천광역시 동구 운교로 15, 중구농협 1층 (화수동)",22508,03,폐업,,,,,,,,102,,,
,,놀러와PC,2020-11-05,169223.331881072,441849.748936059,유통관련업,인터넷컴퓨터게임시설제공업,,2026-05-06 22:34:37,I,03,폐업,,,,,,49,,,,,,2020-11-06 11:46:25,,2020-08-24,,인천광역시 동구 송림동 4-45,,,CDFF2241022020000005,3500000,,,,"인천광역시 동구 송림로 163, 1층 (송림동)",22569,03,폐업,,,,,,,,9,,,
