건물지상층수,건물소유구분명,건물지하층수,사업장명,업태구분명,폐업일자,조건부허가시작일자,조건부허가신고사유,조건부허가종료일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,여성종사자수,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,사용시작지상층,사용시작지하층,사용끝지상층,사용끝지하층
,,,우지산업(주),건물위생관리업,,,,,197336.583984987,452534.336253542,2026-05-06 22:52:11,I,01,영업,,2019-04-11 15:07:39,1999-07-29,99.00,110-053,서울특별시 종로구 내자동 167-2 인왕빌딩2층,N,,3000000-206-1999-01749,3000000,서울특별시 종로구 사직로10길 17 (내자동),03169,01,영업/정상,건물위생관리업,02-730-1593,,,3,
12,임대,3,주식회사더맨,건물위생관리업,,,,,198592.597470985,452190.992738652,2026-05-06 22:52:05,I,01,영업,,2025-06-02 13:30:04,2004-11-04,165.00,110-778,서울특별시 종로구 인사동 194-24 태화빌딩1202,N,,3000000-206-2004-00011,3000000,"서울특별시 종로구 인사동5길 29, 태화빌딩동 1202호 (인사동)",03162,01,영업/정상,건물위생관리업,02-723-1212,12,,12,
,,,에이스크리닝,건물위생관리업,,,,,198816.493844918,451913.950189702,2026-05-06 22:52:09,I,01,영업,,2017-11-07 17:46:51,2004-12-20,.00,110-111,서울특별시 종로구 관철동 7-1 외1필지(7-25) 지하2층,N,,3000000-206-2004-00017,3000000,"서울특별시 종로구 삼일대로 391 (관철동,외1필지(7-25) 지하2층)",03190,01,영업/정상,건물위생관리업,02-733-8181,,,,
,,,(주)현대에쓰앤에쓰,건물위생관리업,,,,,197384.844172315,452526.630451394,2026-05-06 22:52:03,I,01,영업,,2025-06-02 13:30:57,2005-08-26,228.80,110-053,서울특별시 종로구 내자동 186 광희빌딩,N,,3000000-206-2005-00009,3000000,"서울특별시 종로구 사직로12길 21 (내자동,광희빌딩)",03169,01,영업/정상,건물위생관리업,02-7544-9118,4,,4,
,,,평아실업(주),건물위생관리업,,,,,201279.677243439,452433.230830722,2026-05-06 22:52:09,I,01,영업,,2018-04-25 10:18:56,2006-03-13,42.75,110-840,서울특별시 종로구 창신동 237 래스빌 4층,N,,3000000-206-2006-00006,3000000,서울특별시 종로구 지봉로5길 5 (창신동),03104,01,영업/정상,건물위생관리업,02-734-3731,10,,10,
19,,,(주)뉴브테크,건물위생관리업,,,,,201282.378349367,452249.643664396,2026-05-06 22:52:09,I,01,영업,,2025-12-01 09:50:50,2006-03-28,30.00,110-841,서울특별시 종로구 창신동 327-2 금호팔레스,N,,3000000-206-2006-00008,3000000,"서울특별시 종로구 지봉로 29, 금호팔레스 지하2층 (창신동)",03121,01,영업/정상,건물위생관리업,60975678,3,,3,
,임대,,싼타씨앤에스(주),건물위생관리업,,,,,199917.22023781,452390.167805309,2026-05-06 22:52:42,I,01,영업,,2025-06-02 13:31:50,2006-08-29,75.90,110-470,서울특별시 종로구 연지동 136-5,N,,3000000-206-2006-00010,3000000,"서울특별시 종로구 김상옥로 17, 302호 (연지동)",03128,01,영업/정상,건물위생관리업,02-2261-1225,8,,8,
0,,0,주식회사가람씨엔에스,건물위생관리업,,,,,197673.919714838,452123.434528869,2026-05-06 22:52:42,I,01,영업,,2024-11-27 17:30:43,2007-12-04,28.50,110-723,서울특별시 종로구 당주동 160 변호사빌딩 1층,N,,3000000-206-2007-00012,3000000,"서울특별시 종로구 새문안로5길 13 (당주동,변호사빌딩 1층)",03182,01,영업/정상,건물위생관리업,,1,0,1,0
,,,(주)한정씨앤지,건물위생관리업,,,,,201966.262330671,452287.609465238,2026-05-06 22:52:57,I,01,영업,,2025-06-02 13:32:54,2007-05-25,82.65,110-829,서울특별시 종로구 숭인동 1422,N,,3000000-206-2007-00016,3000000,"서울특별시 종로구 난계로 237, 5층 502호 (숭인동)",03116,01,영업/정상,건물위생관리업,,,,,
,,,신천개발주식회사,건물위생관리업,,,,,197567.849954354,452567.159554494,2026-05-06 22:52:45,I,01,영업,,2024-10-22 14:21:27,2008-02-19,33.00,110-756,서울특별시 종로구 적선동 80 적선현대빌딩,N,,3000000-206-2008-00001,3000000,"서울특별시 종로구 사직로 130, 적선현대빌딩 905호 (적선동)",03170,01,영업/정상,건물위생관리업,02-2075-2784,,,,
5,임대,0,코리코네트웍스(주),건물위생관리업 기타,,,,,199096.896174533,452530.065361066,2026-05-06 22:52:43,I,01,영업,,2024-05-30 10:23:38,2009-01-19,28.61,110-360,서울특별시 종로구 와룡동 161 대정빌딩 5층,N,,3000000-206-2009-00003,3000000,"서울특별시 종로구 돈화문로 73 (와룡동,대정빌딩 5층)",03132,01,영업/정상,건물위생관리업 기타,02-730-8026,,,,
10,,4,(주) 사람과 희망,건물위생관리업,,,,,197541.418168655,452115.300046799,2026-05-06 22:52:50,I,01,영업,,2018-06-04 14:59:49,2009-09-03,60.00,110-061,서울특별시 종로구 신문로1가 238 신문로빌딩 3층,N,,3000000-206-2009-00008,3000000,"서울특별시 종로구 새문안로3길 12 (신문로1가,신문로빌딩 3층)",03182,01,영업/정상,건물위생관리업,02-3472-4214,,1,,1
0,임대,0,주-엠스퀘어,건물위생관리업,,,,,197595.161312175,452460.054621887,2026-05-06 22:52:48,I,01,영업,,2025-06-02 13:33:55,2009-11-02,46.09,110-052,서울특별시 종로구 적선동 156 광화문 플래티넘 1512호,N,,3000000-206-2009-00012,3000000,"서울특별시 종로구 새문안로5가길 28, 광화문 플래티넘 15층 1512호 (적선동)",03170,01,영업/정상,건물위생관리업,02-888-4882,,1,,1
0,,0,(주)그린피플,건물위생관리업,,,,,199749.709303956,452471.681673191,2026-05-06 22:52:50,I,01,영업,,2025-06-02 13:34:37,2010-06-15,539.15,110-750,서울특별시 종로구 원남동 66-21 보령빌딩,N,,3000000-206-2010-00015,3000000,"서울특별시 종로구 창경궁로 136, 보령빌딩 3층 (원남동)",03127,01,영업/정상,건물위생관리업,02-572-3042,7,,7,
0,,0,(주)자운씨앤에스,건물위생관리업,,,,,201960.951300031,452506.178595954,2026-05-06 22:52:54,I,01,영업,,2024-11-27 17:25:09,2010-11-05,37.01,110-828,서울특별시 종로구 숭인동 1367,N,,3000000-206-2010-00016,3000000,"서울특별시 종로구 난계로 259, 604호 (숭인동)",03116,01,영업/정상,건물위생관리업,02-921-3323,0,1,0,1
0,임대,0,(주)휴먼스탭,건물위생관리업,,,,,197567.93800572,452276.454633376,2026-05-06 22:53:00,I,01,영업,,2024-10-25 14:42:58,2010-02-02,33.00,110-719,서울특별시 종로구 내수동 167 대우빌딩,N,,3000000-206-2010-00018,3000000,"서울특별시 종로구 새문안로3길 30, 대우빌딩 5층 5호 (내수동)",03173,01,영업/정상,건물위생관리업,02-720-8115,12,0,12,0
0,,0,잡에취에스(주),건물위생관리업,,,,,196819.187467995,455904.81832977,2026-05-06 22:53:00,I,01,영업,,2024-11-27 17:29:43,2010-11-16,73.15,110-847,서울특별시 종로구 평창동 345-6,N,,3000000-206-2010-00019,3000000,"서울특별시 종로구 평창길 8, 2층 201호 (평창동)",03008,01,영업/정상,건물위생관리업,02-577-5765,,,,
0,임대,0,경진기업(주),건물위생관리업,,,,,199090.839065583,452224.707344198,2026-05-06 22:53:01,I,01,영업,,2025-08-27 13:48:52,2010-07-22,27.40,110-807,서울특별시 종로구 돈의동 68 동의빌딩,N,,3000000-206-2010-00020,3000000,"서울특별시 종로구 수표로26길 28, 동의빌딩 3층 301호 (돈의동)",03139,01,영업/정상,건물위생관리업,02-757-4884,11,,,
0,,0,(주)가겐투안,건물위생관리업,,,,,198076.878950513,452402.195269511,2026-05-06 22:52:51,I,01,영업,,2022-01-18 09:51:34,2011-10-10,363.64,110-755,서울특별시 종로구 수송동 146-1 이마빌딩,N,,3000000-206-2011-00009,3000000,"서울특별시 종로구 종로1길 42, 이마빌딩 4층 407호 (수송동)",03152,01,영업/정상,건물위생관리업,02-398-5774,4,,4,
0,,0,명지기업(주),건물위생관리업,,,,,199917.22023781,452390.167805309,2026-05-06 22:52:51,I,01,영업,,2025-06-02 13:37:38,2011-12-16,79.20,110-470,서울특별시 종로구 연지동 136-5 대호빌딩 본관 202호,N,,3000000-206-2011-00010,3000000,"서울특별시 종로구 김상옥로 17, 202호 (연지동, 대호빌딩 본관)",03128,01,영업/정상,건물위생관리업,02-3675-6767,2,,2,
2,,0,4.19민주혁명회,건물위생관리업,,,,,197076.316936233,451690.586861352,2026-05-06 22:52:52,I,01,영업,,2024-11-27 17:28:02,2012-06-21,122.70,110-102,서울특별시 종로구 평동 166,N,,3000000-206-2012-00005,3000000,"서울특별시 종로구 새문안로 17, 2층 (평동)",03181,01,영업/정상,건물위생관리업,02-730-0149,2,,2,
0,,0,케이에프 주식회사,건물위생관리업,,,,,198324.653631679,452252.812389497,2026-05-06 22:52:51,I,01,영업,,2024-12-11 10:12:51,2012-11-19,74.84,110-858,서울특별시 종로구 수송동 58 두산위브파빌리온 1228호,N,,3000000-206-2012-00007,3000000,"서울특별시 종로구 삼봉로 81, 두산위브파빌리온동 12층 1228호 (수송동)",03150,01,영업/정상,건물위생관리업,02-739-5224,12,,12,
0,임대,0,(주)에이치엔서브,건물위생관리업,,,,,197680.780080175,452016.543891352,2026-05-06 22:52:55,I,01,영업,,2022-03-28 14:01:32,2013-09-06,434.48,110-061,서울특별시 종로구 신문로1가 25 정우빌딩,N,,3000000-206-2013-00003,3000000,"서울특별시 종로구 새문안로 89, 정우빌딩 4층 (신문로1가)",03182,01,영업/정상,건물위생관리업,02-6924-9706,,,,
0,임대,0,(주)그린맨파워,건물위생관리업,,,,,197567.93800572,452276.454633376,2026-05-06 22:52:58,I,01,영업,,2025-06-02 13:38:47,2013-10-21,129.00,110-719,서울특별시 종로구 내수동 167 대우빌딩,N,,3000000-206-2013-00011,3000000,"서울특별시 종로구 새문안로3길 30, 대우빌딩 5층 505호 (내수동)",03173,01,영업/정상,건물위생관리업,02-730-1973,12,,12,
0,자가,0,현대엔지니어링 주식회사,건물위생관리업 기타,,,,,198817.289034611,452901.786745273,2026-05-06 22:52:53,I,01,영업,,2025-01-24 16:14:52,2014-04-21,531.98,,,N,,3000000-206-2014-00003,3000000,서울특별시 종로구 율곡로 75 (계동),03058,01,영업/정상,건물위생관리업 기타,02-746-7788,,,,
0,임대,0,동서종합관리,건물위생관리업,2026-04-01,,,,200077.144414946,452023.159595412,2026-05-06 22:52:54,I,02,폐업,0,2026-04-01 15:19:23,2015-06-30,66.67,110-836,서울특별시 종로구 종로5가 138-19,N,0,3000000-206-2015-00004,3000000,"서울특별시 종로구 동호로 403, 401호 (종로5가, 동서빌딩)",03195,03,폐업,건물위생관리업,02-2263-3042,4,,4,
0,자가,0,4.19 혁명희생자유족회,건물위생관리업,,,,,197076.316936233,451690.586861352,2026-05-06 22:52:54,I,01,영업,0,2024-11-27 17:27:32,2016-09-23,182.74,,,N,0,3000000-206-2016-00004,3000000,"서울특별시 종로구 새문안로 17, 지하1층 (평동)",03181,01,영업/정상,건물위생관리업,02-738-7337,1,,,
0,,0,(주)어울림에이치알에스,건물위생관리업,,,,,200297.114176663,451989.889151581,2026-05-06 22:52:57,I,01,영업,2,2021-07-01 09:49:46,2016-04-12,24.33,110-836,서울특별시 종로구 종로5가 225-15,N,2,3000000-206-2016-00008,3000000,"서울특별시 종로구 종로36나길 3, 1층 (종로5가)",03197,01,영업/정상,건물위생관리업,,2,0,0,0
0,,0,(주)보성에스지,건물위생관리업,,,,,198892.023011278,451952.062116173,2026-05-06 22:52:57,I,01,영업,0,2025-05-15 11:04:37,2016-04-14,10.00,110-122,서울특별시 종로구 종로2가 56-6,N,0,3000000-206-2016-00009,3000000,"서울특별시 종로구 종로 96, 한올타워 6층 607호 (종로2가)",03191,01,영업/정상,건물위생관리업,02-2309-0088,,,,
0,,0,현대프라퍼티(주),건물위생관리업,,,,,199976.765493088,452526.527263312,2026-05-06 22:53:00,I,01,영업,1,2026-04-07 13:31:14,2016-08-24,754.14,110-754,서울특별시 종로구 연지동 1-7 현대그룹빌딩 동관,N,2,3000000-206-2016-00010,3000000,"서울특별시 종로구 율곡로 194, 현대그룹빌딩 동관 3층 (연지동)",03127,01,영업/정상,건물위생관리업,02-3782-6825,2,,2,
,,,대남해운(주),건물위생관리업,,,,,198150.300374121,452019.212642931,2026-05-06 22:52:56,I,01,영업,,2019-06-19 17:50:57,2017-07-14,36.23,110-888,서울특별시 종로구 종로1가 24 르메이에르종로타운 1326호,N,,3000000-206-2017-00002,3000000,"서울특별시 종로구 종로 19, 르메이에르종로타운 1326호 (종로1가)",03157,01,영업/정상,건물위생관리업,02-723-2378,,,,
0,,0,세원피앤에스,건물위생관리업,,,,,197355.779913052,456030.708285329,2026-05-06 22:52:55,I,01,영업,0,2021-12-28 14:38:43,2017-01-20,226.23,110-847,"서울특별시 종로구 평창동 197-1 씨씨에스(ccs)빌딩, 3층",N,0,3000000-206-2017-00004,3000000,"서울특별시 종로구 평창문화로 88, 씨씨에스(ccs)빌딩 3층 (평창동)",03011,01,영업/정상,건물위생관리업,070-4617-6575,,,,
0,,0,(주)밥인터내셔널,건물위생관리업,,,,,199886.047854765,452569.474718211,2026-05-06 22:52:56,I,01,영업,0,2025-06-02 13:40:10,2017-02-13,47.13,110-738,서울특별시 종로구 연지동 1-1 여전도회관 901호,N,0,3000000-206-2017-00005,3000000,"서울특별시 종로구 율곡로 190, 여전도회관 901호 (연지동)",03127,01,영업/정상,건물위생관리업,02-2267-1347,4,,5,
0,,0,주식회사 한울타리,건물위생관리업,,,,,197413.260397461,451896.027279239,2026-05-06 22:52:55,I,01,영업,0,2024-11-27 17:30:13,2018-05-25,82.33,110-783,서울특별시 종로구 신문로2가 92 LG광화문빌딩,N,11,3000000-206-2018-00002,3000000,"서울특별시 종로구 새문안로 58, LG광화문빌딩 2층 (신문로2가)",03184,01,영업/정상,건물위생관리업,02-6908-0702,2,,,
0,,0,(주)어울림워커스,건물위생관리업,,,,,197334.687028552,452896.769562989,2026-05-06 22:52:58,I,01,영업,0,2025-08-13 17:10:08,2018-10-01,24.33,110-045,서울특별시 종로구 체부동 119,N,0,3000000-206-2018-00007,3000000,서울특별시 종로구 자하문로5가길 21 (체부동),03040,01,영업/정상,건물위생관리업,02-2678-5354,,,,
0,,0,서울환경,건물위생관리업,,,,,201737.698523942,452294.161290298,2026-05-06 22:52:56,I,01,영업,0,2019-12-11 10:46:19,2019-12-11,45.00,110-826,서울특별시 종로구 숭인동 211-11 401호,N,0,3000000-206-2019-00004,3000000,서울특별시 종로구 난계로27길 50 (숭인동),03115,01,영업/정상,건물위생관리업,02-2252-4950,,,,
0,,0,(주)탑서브,건물위생관리업,,,,,201282.378349367,452249.643664396,2026-05-06 22:52:56,I,01,영업,0,2019-12-17 15:26:38,2019-12-17,59.16,110-841,서울특별시 종로구 창신동 327-2 금호팔레스 1807호,N,0,3000000-206-2019-00005,3000000,"서울특별시 종로구 지봉로 29, 금호팔레스 1807호 (창신동)",03121,01,영업/정상,건물위생관리업,,18,,18,
0,,0,주식회사 토탈케어,건물위생관리업,,,,,196092.743907822,456198.595931715,2026-05-06 22:52:57,I,01,영업,0,2025-06-02 13:46:46,2019-02-08,31.05,110-803,서울특별시 종로구 구기동 110-1 요진오피스텔쉐레이,N,0,3000000-206-2019-00006,3000000,"서울특별시 종로구 진흥로 432, 요진오피스텔쉐레이 4층 406호 (구기동)",03012,01,영업/정상,건물위생관리업,,,,,
0,,0,주식회사 픽서(Fixer),건물위생관리업,,,,,201687.573879734,452408.346754198,2026-05-06 22:52:58,I,01,영업,0,2021-02-02 10:05:22,2021-02-02,28.38,110-825,서울특별시 종로구 숭인동 200-33 엘리시앙오피스텔,N,0,3000000-206-2021-00001,3000000,"서울특별시 종로구 종로 382, 엘리시앙오피스텔 906호 (숭인동)",03115,01,영업/정상,건물위생관리업,,,,,
,,,(주)에이원티엠에스,건물위생관리업,,,,,198150.300374121,452019.212642931,2026-05-06 22:52:58,I,01,영업,,2025-11-25 09:37:20,2021-11-16,15.00,110-121,서울특별시 종로구 종로1가 24 르메이에르종로타운1,N,,3000000-206-2021-00004,3000000,"서울특별시 종로구 종로 19, 르메이에르종로타운1 9층 942호 (종로1가)",03157,01,영업/정상,건물위생관리업,02-730-6677,,,,
0,,0,유한책임회사 티지아이코리아,건물위생관리업,,,,,199976.765493088,452526.527263312,2026-05-06 22:52:57,I,01,영업,0,2025-06-02 13:40:55,2022-08-17,49.00,110-754,서울특별시 종로구 연지동 1-7 현대그룹빌딩 서관,N,0,3000000-206-2022-00001,3000000,"서울특별시 종로구 율곡로 194, 현대그룹빌딩 서관 B2층 (연지동)",03127,01,영업/정상,건물위생관리업,02-2149-3777,,,,
0,,0,뉴던 주식회사,건물위생관리업,,,,,201380.152505008,452291.856970378,2026-05-06 22:52:57,I,01,영업,0,2024-11-27 17:28:30,2022-08-17,119.45,110-826,서울특별시 종로구 숭인동 298-1,N,0,3000000-206-2022-00002,3000000,"서울특별시 종로구 종로 350, 5층 (숭인동)",03114,01,영업/정상,건물위생관리업,02-6404-3331,,,,
0,,0,주식회사 웰컴클린,건물위생관리업,,,,,200284.079710268,453238.540020978,2026-05-06 22:52:59,I,01,영업,0,2023-10-27 15:49:49,2023-10-27,3.30,110-809,서울특별시 종로구 동숭동 1-88 계우빌딩,N,0,3000000-206-2023-00001,3000000,"서울특별시 종로구 대학로12길 61, 계우빌딩 5층 501호 K606호 (동숭동)",03086,01,영업/정상,건물위생관리업,,,,,
0,,0,(주)더에코브릿지,건물위생관리업,,,,,197025.84989175,455981.012780814,2026-05-06 22:52:59,I,01,영업,0,2024-09-12 14:55:38,2023-02-23,125.40,110-847,서울특별시 종로구 평창동 182-11 나라빌딩,N,0,3000000-206-2023-00003,3000000,"서울특별시 종로구 평창12길 3, 나라빌딩 3층 305,306호 (평창동)",03009,01,영업/정상,건물위생관리업,02-394-2200,3,,3,
0,,0,(주)콜랩스,건물위생관리업,,,,,197673.919714838,452123.434528869,2026-05-06 22:53:00,I,01,영업,0,2025-04-23 13:24:08,2023-02-01,190.71,110-071,서울특별시 종로구 당주동 160,N,0,3000000-206-2023-00004,3000000,"서울특별시 종로구 새문안로5길 13, 5층 2호 (당주동)",03182,01,영업/정상,건물위생관리업,,,,,
0,,0,(주)삼양인터내셔날,건물위생관리업,,,,,198730.42270033,452928.204610535,2026-05-06 22:52:59,I,01,영업,5,2024-03-14 16:29:45,2024-03-14,265.00,110-250,서울특별시 종로구 재동 84-2 보헌빌딩,N,5,3000000-206-2024-00001,3000000,"서울특별시 종로구 계동길 31, 보헌빌딩 (재동)",03059,01,영업/정상,건물위생관리업,02-3670-9885,,,,
0,,0,(주)송연돌봄 컨설팅,건물위생관리업,,,,,196079.544115659,452655.045595768,2026-05-06 22:52:59,I,01,영업,0,2024-10-30 13:18:35,2024-10-30,19.16,110-814,서울특별시 종로구 무악동 63-4,N,0,3000000-206-2024-00004,3000000,"서울특별시 종로구 통일로 272, 2층 7호 (무악동)",03030,01,영업/정상,건물위생관리업,,,,,
0,,0,에스알픽쳐스(주),건물위생관리업,,,,,198324.653631679,452252.812389497,2026-05-06 22:53:00,I,01,영업,0,2025-04-18 16:11:15,2024-05-20,57.96,110-858,서울특별시 종로구 수송동 58 두산위브파빌리온,N,0,3000000-206-2024-00005,3000000,"서울특별시 종로구 삼봉로 81, 두산위브파빌리온 1333호 (수송동)",03150,01,영업/정상,건물위생관리업,,5,,5,
0,,0,쉬작(she 作),건물위생관리업,,,,,201963.938724209,452480.659299115,2026-05-06 22:52:59,I,01,영업,0,2025-02-11 16:29:12,2025-02-11,21.45,110-828,서울특별시 종로구 숭인동 1368 숭인한성아펠시티,N,0,3000000-206-2025-00001,3000000,"서울특별시 종로구 난계로 257, 숭인한성아펠시티 10층 1007호 (숭인동)",03116,01,영업/정상,건물위생관리업,,,,,
0,,0,청원피엠씨(주),건물위생관리업,,,,,199038.463024392,451853.037309937,2026-05-06 22:53:00,I,01,영업,0,2025-11-21 16:20:00,2025-11-21,78.85,110-420,서울특별시 종로구 관수동 143,N,0,3000000-206-2025-00002,3000000,"서울특별시 종로구 수표로18길 6-8, 2층 219호 (관수동)",03192,01,영업/정상,건물위생관리업,02-6713-3738,,,,
0,,0,오늘애 청소,건물위생관리업,,,,,201168.350187013,453134.920223381,2026-05-06 22:53:01,I,01,영업,0,2025-12-04 17:42:42,2025-12-04,16.50,110-771,서울특별시 종로구 창신동 702 창신쌍용아파트 1지구,N,0,3000000-206-2025-00003,3000000,"서울특별시 종로구 동망산길 19, 상가동 102-2호 (창신동, 창신쌍용아파트 1지구)",03093,01,영업/정상,건물위생관리업,,,,,
