사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,DTL_TASK_SE_NM,최종수정시점,인허가취소일자,인허가일자,소재지면적,소재지우편번호,지번주소,관리번호,개방자치단체코드,권리주체일련번호,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
묘릉도원,,208146.931864571,454577.533439083,2026-05-06 22:34:01,I,0000,정상,,2022-08-31 14:37:08,,2022-08-31,0,,서울특별시 중랑구 면목동 **-**,306000005020220014,3060000,000,"서울특별시 중랑구 상봉로 **, *층 (면목동)",02157,,01,영업/정상,,,
pet32소2485,,207808.183084361,452778.433484594,2026-05-06 22:34:01,I,0000,정상,,2023-01-04 11:01:23,,2023-01-04,0,,서울특별시 중랑구 면목동 **** 면목동금호어울림아파트,306000005020230001,3060000,000,"서울특별시 중랑구 용마산로 ***(면목동, 면목동금호어울림아파트)",02251,,01,영업/정상,,,
pet21라0908,,207413.489552646,452112.611709953,2026-05-06 22:34:01,I,0000,정상,,2023-06-05 09:18:44,,2023-06-05,0,,서울특별시 중랑구 면목동 ***-** 용마산빌라,306000005020230003,3060000,000,"서울특별시 중랑구 답십리로 ***, ***호 (면목동, 용마산빌라)",02255,,01,영업/정상,,,
pet377로9196,,208256.714966676,453389.146877917,2026-05-06 22:34:01,I,0000,정상,,2023-06-15 09:14:08,,2023-06-15,0,,서울특별시 중랑구 면목동 *** 용마금호타운,306000005020230004,3060000,000,"서울특별시 중랑구 용마산로 ***, *동 ****호 (면목동, 용마금호타운)",02194,,01,영업/정상,,,
pet120러2936,,208308.430780452,452953.151332981,2026-05-06 22:34:01,I,0000,정상,,2023-06-15 09:17:43,,2023-06-15,0,,서울특별시 중랑구 면목동 **** 용마동아아파트,306000005020230005,3060000,000,"서울특별시 중랑구 용마산로**길 **, ***동 ***호 (면목동, 용마동아아파트)",02260,,01,영업/정상,,,
pet196무3869,,206447.738333729,454767.124009912,2026-05-06 22:34:01,I,0000,정상,,2023-06-28 09:55:10,,2023-06-28,0,,서울특별시 중랑구 중화동 ***-**,306000005020230006,3060000,000,"서울특별시 중랑구 중랑역로*길 **-**, *층 *호 (중화동)",02112,,01,영업/정상,,,
pet145고9618,,206655.650713362,456749.984940457,2026-05-06 22:34:02,I,0000,정상,,2023-09-05 11:10:57,,2023-09-05,0,,서울특별시 중랑구 묵동 ***-** 에코하우스,306000005020230010,3060000,000,"서울특별시 중랑구 동일로***길 **, 에코하우스 ***호 (묵동)",02005,,01,영업/정상,,,
그린콜밴,,207002.432476734,456866.952088446,2026-05-06 22:34:02,I,0000,정상,,2024-07-17 14:00:40,,2024-07-17,0,,서울특별시 중랑구 묵동 *** 묵동 신안*차 아파트,306000005020240003,3060000,000,"서울특별시 중랑구 공릉로*나길 **, ***동 ***호 (묵동, 묵동 신안*차 아파트)",02035,,01,영업/정상,,,
디오네 도그케어,,207891.599496787,452869.293700776,2026-05-06 22:34:02,I,0000,정상,,2025-01-07 13:33:00,,2025-01-07,0,,서울특별시 중랑구 면목동 *** 대원칸타빌아파트,306000005020250001,3060000,000,"서울특별시 중랑구 용마산로 ***, ***동 ****호 (면목동, 대원칸타빌아파트)",02251,,01,영업/정상,,,
pet 160부7626,,207423.898976834,457122.700436003,2026-05-06 22:34:02,I,0000,정상,,2025-01-07 14:21:56,,2025-01-07,0,,서울특별시 중랑구 묵동 ** 신내*단지신내아파트,306000005020250002,3060000,000,"서울특별시 중랑구 숙선옹주로 **, ***동 ***호 (묵동, 신내*단지신내아파트)",02029,,01,영업/정상,,,
pet59마1143,,206782.853854778,454819.978460403,2026-05-06 22:34:02,I,0000,정상,,2025-01-14 14:19:02,,2025-01-14,0,,서울특별시 중랑구 중화동 ***-**,306000005020250003,3060000,000,"서울특별시 중랑구 중랑역로*길 **, ***호 (중화동)",02109,,01,영업/정상,,,
pet334저5917,,208405.410822251,454014.694164833,2026-05-06 22:34:02,I,0000,정상,,2025-02-21 16:37:58,,2025-02-19,0,,서울특별시 중랑구 면목동 **-*,306000005020250004,3060000,000,"서울특별시 중랑구 용마산로 ***-*, ***호 (면목동)",02201,,01,영업/정상,,,
pet 203도5779,,206809.095575095,453714.332788442,2026-05-06 22:34:02,I,0000,정상,,2026-02-26 10:47:35,,2025-03-27,0,,서울특별시 중랑구 면목동 ***-** 화이트빌리지,306000005020250005,3060000,000,"서울특별시 중랑구 겸재로**가길 *, B***호 (면목동, 화이트빌리지)",02230,,01,영업/정상,,,
pet ***우 ****,,208473.017245962,455715.158720427,2026-05-06 22:34:02,I,0000,정상,,2025-04-08 11:21:17,,2025-04-08,0,,서울특별시 중랑구 신내동 *** 신내동 경남아너스빌,306000005020250006,3060000,000,"서울특별시 중랑구 봉화산로**길 ***, ***동 ***호 (신내동, 신내동 경남아너스빌)",02069,,01,영업/정상,,,
pet390러9237,,206809.094299831,454593.781622318,2026-05-06 22:34:02,I,0000,정상,,2025-06-04 14:07:51,,2025-06-04,0,,서울특별시 중랑구 상봉동 ***-**,306000005020250007,3060000,000,"서울특별시 중랑구 망우로**길 **, ****호 (상봉동)",02121,,01,영업/정상,,,
pet58거8259,,206707.20037572,455707.502818986,2026-05-06 22:34:02,I,0000,정상,,2025-06-10 14:00:46,,2025-06-10,0,,서울특별시 중랑구 중화동 ***-** 성원골드빌,306000005020250008,3060000,000,"서울특별시 중랑구 동일로***나길 *, ***호 (중화동, 성원골드빌)",02015,,01,영업/정상,,,
멍도레,,207757.111158722,453557.753875794,2026-05-06 22:34:02,I,0000,정상,,2025-08-04 10:39:55,,2025-08-04,0,,서울특별시 중랑구 면목동 ***-*,306000005020250009,3060000,000,"서울특별시 중랑구 면목로 ***, *층 ***호 (면목동)",02205,,01,영업/정상,,,
도그리움,,208196.810776074,454451.730371255,2026-05-06 22:34:02,I,0000,정상,,2026-04-02 09:03:26,,2025-08-26,0,,서울특별시 중랑구 망우동 ***-** 이레빌딩,306000005020250010,3060000,000,"서울특별시 중랑구 상봉로 **, 이레빌딩 *층 (망우동)",02174,,01,영업/정상,,,
pet190조2871,,208909.881225888,457249.528086523,2026-05-06 22:34:02,I,0000,정상,,2025-09-03 15:07:36,,2025-09-03,0,,서울특별시 중랑구 신내동 ***-*,306000005020250011,3060000,000,"서울특별시 중랑구 용마산로***나길 **-*, 화목헌 (신내동)",02052,,01,영업/정상,,,
pet50두2952,,208294.31154469,455843.287574845,2026-05-06 22:34:02,I,0000,정상,,2025-12-24 13:59:22,,2025-12-24,0,,서울특별시 중랑구 신내동 *** 성원아파트,306000005020250012,3060000,000,"서울특별시 중랑구 신내로 **, ***동 ***호 (신내동, 성원아파트)",02076,,01,영업/정상,,,
pet49두8697,,208166.327043394,454000.635994288,2026-05-06 22:34:02,I,0000,정상,,2026-01-09 09:33:58,,2026-01-09,0,,서울특별시 중랑구 면목동 **-**,306000005020260001,3060000,000,"서울특별시 중랑구 겸재로**나길 **, *층 (면목동)",02202,,01,영업/정상,,,
스트로젤리컴퍼니,,202535.474544749,459498.749255955,2026-05-06 22:03:51,I,0000,정상,,2022-04-28 18:10:42,,2019-03-20,0,,서울특별시 강북구 번동 ***-* 번동포르텔,308000005020190004,3080000,000,"서울특별시 강북구 한천로 ****, 번동포르텔 ***호 (번동)",01064,,01,영업/정상,,,
펫미업,,200815.513530544,458378.32648596,2026-05-06 22:03:52,I,0000,정상,,2022-04-28 18:10:42,,2019-09-19,0,,서울특별시 강북구 수유동 ***-*** 대영빌라 나동 ***호,308000005020190016,3080000,000,"서울특별시 강북구 인수봉로**길 **-*, 나동 ***호 (수유동, 대영빌라)",01096,,01,영업/정상,,,
댕댕카,,201704.150148125,458859.789584889,2026-05-06 22:03:53,I,0000,정상,,2025-01-07 16:46:56,,2019-09-30,0,,서울특별시 강북구 수유동 **-**,308000005020190017,3080000,000,"서울특별시 강북구 삼양로**다길 **-*, B**호 (수유동)",01115,,01,영업/정상,,,
타요펫 모빌리티,,202437.778257036,458308.127295436,2026-05-06 22:03:53,I,0000,정상,,2022-04-28 18:10:44,,2020-07-03,0,,서울특별시 강북구 미아동 ***-** 보람빌라트,308000005020200008,3080000,000,"서울특별시 강북구 솔매로 ***-*, ***호 (미아동, 보람빌라트)",01133,,01,영업/정상,,,1522-9534
삼미리 펫 모범택시,,201964.443324742,457571.750650468,2026-05-06 22:03:54,I,0000,정상,,2022-04-28 18:10:44,,2021-06-04,0,,서울특별시 강북구 미아동 ***-** 혜성빌라,308000005020210007,3080000,000,"서울특별시 강북구 도봉로**길 **, ***호 (미아동, 혜성빌라)",01174,,01,영업/정상,,,
pet26오6536,,201619.686704559,458036.720490232,2026-05-06 22:03:54,I,0000,정상,,2024-01-04 13:26:49,,2022-07-28,0,,서울특별시 강북구 미아동 ***-**,308000005020220009,3080000,000,서울특별시 강북구 솔매로 **-*(미아동),01168,,01,영업/정상,,,
pet60도5527,,201735.754621591,460061.838441757,2026-05-06 22:03:54,I,0000,정상,,2023-10-30 14:59:04,,2022-12-19,0,,서울특별시 강북구 수유동 ***-**,308000005020220013,3080000,000,서울특별시 강북구 삼각산로**길 **(수유동),01043,,01,영업/정상,,,
멍토리니,,201481.83947529,458735.289986752,2026-05-06 22:03:55,I,0000,정상,,2023-09-14 16:29:25,,2023-09-14,0,,서울특별시 강북구 수유동 ***-*** 미성빌딩,308000005020230002,3080000,000,"서울특별시 강북구 삼양로 ***, 미성빌딩 *층 (수유동)",01099,,01,영업/정상,,,
마이 단독,,202533.381144615,458132.967936396,2026-05-06 22:03:55,I,0000,정상,,2023-09-22 15:25:34,,2023-09-22,0,,서울특별시 강북구 미아동 ***-* 수정빌라,308000005020230003,3080000,000,"서울특별시 강북구 도봉로**길 **, B동 ***호 (미아동, 수정빌라)",01157,,01,영업/정상,,,
pet249주7465,,201761.93168466,458610.932965887,2026-05-06 22:03:55,I,0000,정상,,2023-09-26 13:38:32,,2023-09-26,0,,서울특별시 강북구 미아동 ***-** 중앙아트빌라,308000005020230004,3080000,000,"서울특별시 강북구 삼양로**길 **-*, ***호 (미아동, 중앙아트빌라)",01120,,01,영업/정상,,,
pet166조9267,,202145.5347842,457761.779300398,2026-05-06 22:03:56,I,0000,정상,,2023-11-08 13:50:30,,2023-11-08,0,,서울특별시 강북구 미아동 ***-** 인성하이츠,308000005020230007,3080000,000,"서울특별시 강북구 도봉로**길 **, ***호 (미아동, 인성하이츠)",01172,,01,영업/정상,,,
pet370머3158,,201283.498557181,459937.616766969,2026-05-06 22:03:56,I,0000,정상,,2024-01-18 09:31:24,,2024-01-18,0,,서울특별시 강북구 수유동 ***-** 천지팰리스,308000005020240001,3080000,000,"서울특별시 강북구 삼양로***길 **-**, ***호 (수유동, 천지팰리스)",01034,,01,영업/정상,,,
pet143하3092,,203083.468974539,456988.612676639,2026-05-06 22:03:56,I,0000,정상,,2024-04-08 17:29:55,,2024-04-08,0,,서울특별시 강북구 미아동 **** 경남아너스빌,308000005020240002,3080000,000,"서울특별시 강북구 오패산로**길 **, ***동 *층 ***호 (미아동, 경남아너스빌)",01234,,01,영업/정상,,,
pet55더2666,,202677.45087809,459144.15896255,2026-05-06 22:03:56,I,0000,정상,,2024-04-23 14:04:52,,2024-04-23,0,,서울특별시 강북구 번동 ***-** 송학에버빌,308000005020240003,3080000,000,"서울특별시 강북구 덕릉로**나길 **, ***호 (번동, 송학에버빌)",01134,,01,영업/정상,,,
스탠퍼독,,202058.763628643,460548.486918747,2026-05-06 22:03:57,I,0000,정상,,2024-08-27 13:37:47,,2024-08-27,0,,서울특별시 강북구 수유동 ***-* 정도타운,308000005020240006,3080000,000,"서울특별시 강북구 노해로**길 **-*, 정도타운 지하*층 (수유동)",01050,,01,영업/정상,,,
pet230누8315,,201159.267209012,458526.763132832,2026-05-06 22:03:57,I,0000,정상,,2024-12-26 16:12:57,,2024-12-26,0,,서울특별시 강북구 수유동 ***-*** 신태양빌라 *층 *동 *호,308000005020240008,3080000,000,"서울특별시 강북구 인수봉로**길 **-**, *동 *층 *호 (수유동, 신태양빌라)",01105,,01,영업/정상,,,
펫 바디움,,200785.834203867,462155.182142037,2026-05-06 22:03:57,I,0000,정상,,2025-01-04 12:33:25,,2025-01-04,0,,서울특별시 강북구 우이동 ***-** 그린아트빌라 ***호,308000005020250001,3080000,000,"서울특별시 강북구 삼양로***길 **-** (우이동, 그린아트빌라)",01002,,01,영업/정상,,,
152부9372,,201974.394925143,458087.559202861,2026-05-06 22:03:57,I,0000,정상,,2025-02-28 09:19:28,,2025-02-28,0,,서울특별시 강북구 미아동 ***-** 지원하우스,308000005020250002,3080000,000,"서울특별시 강북구 도봉로**길 **, ***호 (미아동, 지원하우스)",01169,,01,영업/정상,,,
