영업장주변구분명,건물소유구분명,사업장명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,시설총규모,공장사무직직원수,공장생산직직원수,공장판매직직원수,여성종사자수,등급구분명,보증액,본사직원수,홈페이지,최종수정시점,인허가일자,소재지면적,소재지우편번호,지번주소,다중이용업소여부,남성종사자수,관리번호,월세액,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,위생업태명,소재지전화번호,전통업소지정번호,전통업소주된음식,급수시설구분명
,,세븐일레븐 밤가시점,,180280.579747579,463421.622553754,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 16:51:00,2025-09-24,,410-829,경기도 고양시 일산동구 정발산동 ****-* *층 일부호,N,,3940000-134-2025-00505,,3940000,"경기도 고양시 일산동구 일산로***번길 **, *층 일부호 (정발산동)",10359,01,영업/정상,영업장판매,,,,
,자가,세븐일레븐강릉강문점,,369015.798063054,478390.12189902,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 11:01:54,2021-04-07,1.13,,강원특별자치도 강릉시 강문동 **-*,N,,4201000-134-2021-00026,,4201000,"강원특별자치도 강릉시 해안로 ***-*, *층 (강문동)",25467,01,영업/정상,영업장판매,,,,
,임대,세븐일레븐간석해마루점,,173991.720535448,440519.296959866,2026-05-20 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-05-19 16:03:49,2025-10-27,3.30,405-806,인천광역시 남동구 간석동 ***-*,N,,3530000-134-2025-00226,,3530000,"인천광역시 남동구 예술로***번길 **, 해마루더펠리체 *층 ***호일부호 (간석동)",21507,01,영업/정상,영업장판매,,,,
,자가,뷰티클라쓰,2026-05-19,212505.993645891,480455.072427743,2026-05-20 03:03:03,U,02,폐업,14.19,,,,,,,,,2026-05-19 17:01:59,2022-05-16,14.19,487-823,경기도 포천시 소흘읍 송우리 *** 원일산호아파트 ***동 ****호,N,,5600000-134-2022-00031,,5600000,"경기도 포천시 소흘읍 봉솔로*길 **, ***동 ****호 (원일산호아파트)",11178,03,폐업,전자상거래(통신판매업),,,,
,,세븐일레븐 성남수진드림점,,211775.900849997,437673.042751242,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 16:05:35,2025-11-24,,461-804,경기도 성남시 수정구 수진동 ** *층 일부호,N,,3790000-134-2025-00129,,3780000,"경기도 성남시 수정구 수정로***번길 *, *층 일부호 (수진동)",13327,01,영업/정상,영업장판매,,,,
,,세븐일레븐 성남동서울대점,,211135.168055034,439933.388609358,2026-05-20 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-05-19 16:08:32,2021-01-27,,461-831,경기도 성남시 수정구 복정동 ***-* *층 일부,N,,3790000-134-2021-00019,,3780000,"경기도 성남시 수정구 복정로 **, *층 (일부)호 (복정동)",13112,01,영업/정상,영업장판매,031-721-3961,,,
,자가,세븐일레븐 용현노블레스점,,167451.790737286,439037.45219438,2026-05-20 03:03:03,U,01,영업,3.3,,,,,,,,,2026-05-19 16:09:05,2025-11-13,3.30,,인천광역시 미추홀구 용현동 ***-*,N,,3510500-134-2025-00189,,3510500,"인천광역시 미추홀구 토금남로 *, *층 (용현동)",22190,01,영업/정상,영업장판매,,,,
,,세븐일레븐시흥목감호반점,,187728.661770219,431213.316127253,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 12:10:05,2024-12-17,.57,429-320,경기도 시흥시 목감동 *** ***호,N,,4010000-134-2024-00199,,4010000,"경기도 시흥시 남왕길 **, *층 일부호 (목감동)",14985,01,영업/정상,영업장판매,02-3284-8120,,,
,임대,세븐일레븐(고대2호점),,202535.320691299,453739.935574395,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 11:48:20,2014-01-20,2.00,136-075,서울특별시 성북구 안암동*가 ***-** 지상*층,N,,3070000-134-2014-00011,,3070000,"서울특별시 성북구 인촌로**길 *, 지상*층 (안암동*가)",,01,영업/정상,영업장판매,02-922-0582,,,
,,바산고려홍삼 주식회사,2026-05-19,221186.513410076,394959.853644709,2026-05-20 03:03:03,U,02,폐업,0,,,,,,,,,2026-05-19 13:35:42,2006-02-13,,456-833,경기도 안성시 대덕면 보동리 ***-*,N,,4080000-134-2006-00003,,4080000,경기도 안성시 대덕면 모산로 ***,17541,03,폐업,전자상거래(통신판매업),031-676-7772,,,지하수전용
,자가,세븐일레븐 정발산보보점,,179559.16002118,462185.898712853,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 16:41:40,2014-01-22,.00,410-837,경기도 고양시 일산동구 장항동 ***-* ***호,N,,3940000-134-2014-00045,,3940000,"경기도 고양시 일산동구 무궁화로 **-**, ***호 (장항동)",10401,01,영업/정상,영업장판매,031-932-2682,,,
,자가,세븐일레븐 주엽금강점B,,179002.431486947,463130.524849862,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 16:23:43,2014-01-22,.00,411-848,경기도 고양시 일산서구 주엽동 ** 금강빌딩 ***~*호,N,,3940000-134-2014-00043,,3940000,"경기도 고양시 일산서구 강성로 ***, ***~***호 (주엽동, 금강빌딩)",10386,01,영업/정상,영업장판매,031-924-3342,,,
,임대,세븐일레븐(평택지산3호점),,205638.198435659,397608.921870103,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 16:53:01,2013-10-18,5.00,459-110,경기도 평택시 지산동 ****,N,,3910029-134-2013-00028,,3910000,경기도 평택시 지산*로 ** (지산동),17729,01,영업/정상,영업장판매,,,,
,임대,세븐일레븐 강서화곡점,,186255.813777733,447608.937774846,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 09:27:23,2025-11-17,.00,157-881,서울특별시 강서구 화곡동 ***-** *층,N,,3150000-134-2025-00280,,3150000,"서울특별시 강서구 곰달래로 ***, *층 (화곡동)",07773,01,영업/정상,영업장판매,,,,
,임대,세븐일레븐 강서화곡한솔점,,186609.499328749,449561.495424825,2026-05-20 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-05-19 10:09:29,2016-01-15,6.60,157-915,서울특별시 강서구 화곡동 ***-*,N,,3150000-134-2016-00004,,3150000,"서울특별시 강서구 까치산로**길 **, *층 (화곡동)",07663,01,영업/정상,영업장판매,02-2065-7412,,,상수도전용
,임대,세븐일레븐 영종센트럴시티점,,155674.06605398,443187.35199016,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 15:39:43,2025-09-04,3.30,400-340,인천광역시 중구 운서동 ****-* *층 ***호,N,,3490000-134-2025-00102,,3490000,"인천광역시 중구 영종대로***번길 **-**, *층 ***호 (운서동)",22376,01,영업/정상,영업장판매,,,,상수도전용
,,세븐일레븐 성남중앙점,,211421.358401389,438060.381138289,2026-05-20 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-05-19 16:15:04,2014-10-23,39.52,461-823,경기도 성남시 수정구 태평동 **** *층,N,,3790000-134-2014-00043,,3780000,"경기도 성남시 수정구 제일로 ***-*, *층 (태평동)",13309,01,영업/정상,영업장판매,02-3284-8120,,,
,임대,세븐일레븐(평택서정역점),,204728.178710308,395059.605412461,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 16:57:17,2013-10-17,5.00,459-812,경기도 평택시 서정동 ***-* 외*필지,N,,3910029-134-2013-00027,,3910000,경기도 평택시 정암로 * (서정동),17779,01,영업/정상,영업장판매,,,,
,,세븐일레븐(성남태평점),,211279.088502694,437450.367619854,2026-05-20 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-05-19 16:10:37,2014-10-23,40.76,461-872,경기도 성남시 수정구 수진동 **** *층,N,,3790000-134-2014-00048,,3780000,"경기도 성남시 수정구 성남대로 ****, *층 (수진동)",13316,01,영업/정상,영업장판매,02-3284-8120,,,
,,애터미센타,,221098.293398574,460821.239605573,2026-05-20 03:03:03,U,01,영업,217.6,,,,,,,,,2026-05-19 09:59:21,2021-08-31,81.60,472-936,"경기도 남양주시 평내동 ***-* 대명아파트 생활편익시설(*)동 **호,호",N,,3990000-134-2021-00494,,3990000,"경기도 남양주시 경춘로****번길 *-*, 대명아파트 생활편익시설(*)동 **호, **호 (평내동)",12218,01,영업/정상,다단계판매,,,,
,,아에떼(Aete),2026-05-08,214955.256259898,438958.744263983,2026-05-20 03:03:03,U,02,폐업,0,0,0,0,,,,0,,2026-05-19 15:42:08,2023-02-22,,462-834,경기도 성남시 중원구 은행동 ****-* B**호,N,,3800000-134-2023-00037,,3780000,"경기도 성남시 중원구 은행로**번길 **-*, 지하층 B**호 (은행동)",13164,03,폐업,전자상거래(통신판매업),,,,
,,세븐일레븐중산성원점,,181097.326121516,463616.757973668,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 16:23:07,2025-09-24,,410-315,경기도 고양시 일산동구 중산동 ****,N,,3940000-134-2025-00512,,3940000,"경기도 고양시 일산동구 하늘마을*로 *, ***(일부)호 (중산동)",10311,01,영업/정상,영업장판매,,,,
,자가,세븐일레븐 청북부영사랑점,,192129.5326627,391013.542744798,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 20:37:43,2023-09-05,3.30,,경기도 평택시 청북읍 옥길리 **** 사랑으로부영*차,N,,3910038-134-2023-00044,,3910000,"경기도 평택시 청북읍 안청로*길 **, 상가동 ***호 (사랑으로부영*차)",17804,01,영업/정상,영업장판매,02-3284-8120,,,
,,세븐일레븐인천간석시장점,,174667.779823589,440396.986956508,2026-05-20 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-05-19 15:52:27,2004-07-08,,405-800,인천광역시 남동구 간석동 **-** (용천로 ***) *층,N,,3530000-134-2004-00161,,3530000,"인천광역시 남동구 용천로 *** (간석동,(용천로 ***) *층)",21511,01,영업/정상,영업장판매,,,,
,,세븐일레븐 산본매화주공점,,194385.172066026,430417.912773671,2026-05-20 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-05-19 15:51:03,2022-04-19,.19,435-848,경기도 군포시 산본동 ****-* 매화아파트상가 *층 ***호,N,,4020000-134-2022-00059,,4020000,"경기도 군포시 곡란로*번길 **-**, 매화아파트상가 *층 ***호 (산본동)",15801,01,영업/정상,영업장판매,02-3284-8116,,,
,,세븐일레븐(금정희망점),,194714.830475479,430076.965411291,2026-05-20 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-05-19 15:37:24,2013-10-30,55.65,435-838,경기도 군포시 산본동 **-* 세븐일레븐(금정희망점) *층,N,,4020000-134-2013-00089,,4020000,"경기도 군포시 산본천로***번길 **, *층 (산본동)",15805,01,영업/정상,영업장판매,031-391-5132,,,
,자가,세븐일레븐 월곡동덕여대점,,203649.146716037,455727.090308026,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 11:41:59,2015-12-28,3.00,136-865,서울특별시 성북구 하월곡동 **-*,N,,3070000-134-2015-00075,,3070000,"서울특별시 성북구 화랑로**길 **, *층 (하월곡동)",02751,01,영업/정상,영업장판매,,,,
,,세븐일레븐케이트리호텔점,,177706.382022517,462926.63253665,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 16:35:36,2025-09-24,,411-807,경기도 고양시 일산서구 대화동 ****-** K-TREE,N,,3940000-134-2025-00507,,3940000,"경기도 고양시 일산서구 킨텍스로 ***-*, K-TREE ***,***호 (대화동)",10390,01,영업/정상,영업장판매,,,,
,,세븐일레븐일산마두점,,180347.299571816,461225.671012071,2026-05-20 03:03:03,U,01,영업,0,,,,,,,,,2026-05-19 16:53:49,2025-09-24,,410-811,경기도 고양시 일산동구 마두동 *** 마두파킹프라자,N,,3940000-134-2025-00510,,3940000,"경기도 고양시 일산동구 강석로 ***, 마두파킹프라자 *층일부호 (마두동)",10414,01,영업/정상,영업장판매,,,,
,자가,Biz.  pharm (비즈팜),,186140.801538497,466443.876996727,2026-05-20 03:03:03,U,01,영업,0,0,0,0,,,,0,,2026-05-19 15:33:47,2008-07-25,148.98,410-530,경기도 고양시 일산동구 사리현동 *** *층,N,,3940000-134-2008-00081,,3940000,"경기도 고양시 일산동구 공릉천로**번길 **, *층 (사리현동)",10260,01,영업/정상,기타(복합 등),031-971-0936,,,상수도전용
