사업장명,폐업일자,법인구분명,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,구분명,소재지전화번호
다운복지관무료직업소개소,,법인,207019.053609927,457404.729056799,2026-04-25 22:30:13,I,20,영업중,2025-12-18 09:42:59,2004-06-25,139-808,서울특별시 노원구 공릉동 656번지 3호 18통 3반,2004310007911200001,3100000,서울특별시 노원구 화랑로 478 (공릉동),,01,영업/정상,무료,02-3296-2114
시립노원노인종합복지관,,법인,206492.515807939,460050.389885119,2026-04-25 22:30:13,I,20,영업중,2026-02-04 09:37:32,2006-01-26,,서울특별시 노원구 하계동 256호,2006310007911200001,3100000,서울특별시 노원구 노원로16길 2 (하계동),,01,영업/정상,무료,02-974-0065
서울시북부여성발전센터,,법인,205366.084257071,460131.350904941,2026-04-25 22:30:13,I,20,영업중,2025-06-04 15:16:02,2007-03-20,,서울특별시 노원구 중계동 501번지 1호,2007310010911200001,3100000,서울특별시 노원구 동일로207길 50 (중계동),,01,영업/정상,무료,
서울시립북부장애인종합복지관직업재활센터,,법인,204940.089436072,459998.314879897,2026-04-25 22:30:13,I,20,영업중,2023-06-16 09:17:41,2008-04-14,,서울특별시 노원구 상계동 771번지 서울시립북부장애인종합복지관,2008310010914500002,3100000,서울특별시 노원구 덕릉로70가길 92 (상계동),,01,영업/정상,무료,02-2092-1774
성민복지관 무료직업소개소,,법인,206038.657640673,461496.292994066,2026-04-25 22:30:13,I,20,영업중,2023-04-26 12:41:18,2010-05-27,,서울특별시 노원구 상계동 321번지 9호,2010310010914500001,3100000,서울특별시 노원구 노원로32길 30-3 (상계동),,01,영업/정상,무료,09317970
공릉종합사회복지관,,법인,206059.274181159,458660.029586138,2026-04-25 22:30:13,I,20,영업중,2018-06-04 17:25:17,2011-01-13,,서울특별시 노원구 공릉동 708번지,2011310015614500001,3100000,"서울특별시 노원구 동일로 1127 (공릉동, 공릉1단지아파트)",01851,01,영업/정상,무료,02-975-2465
노원사회적경제협의회,,법인,205302.900238043,461048.763788835,2026-04-25 22:30:13,I,20,영업중,2016-03-18 10:46:49,2014-02-17,,,2014310018414500003,3100000,"서울특별시 노원구 동일로 1379, 6층 601,602호 (상계동, 다모아빌딩)",,01,영업/정상,무료,070-8666-1084
노원시니어클럽,,법인,204780.238752855,463188.718025291,2026-04-25 22:30:13,I,20,영업중,2026-02-12 10:04:31,2021-01-29,,서울특별시 노원구 상계동 963-5,2021310018414500001,3100000,"서울특별시 노원구 수락산로 214, 4층 (상계동)",01616,01,영업/정상,무료,02-951-1297
성동노인종합복지관,,법인,200306.394323174,453747.650814956,2026-04-25 22:30:36,I,20,영업중,2026-01-15 15:27:05,2003-05-12,,서울특별시 종로구 혜화동 90번지 1호,2003303007411200001,3030000,서울특별시 종로구 창경궁로 296-12 (혜화동),,01,영업/정상,무료,02-2298-5132
기능장애인협회 성동구지부,,법인,202904.368442576,452010.908223981,2026-04-25 22:30:36,I,20,영업중,2023-08-30 09:28:05,2009-09-01,,서울특별시 성동구 마장동 527-2 성동장애인생활회관,2009303010314500008,3030000,"서울특별시 성동구 청계천로 516, 성동장애인생활회관 1층 (마장동)",04704,01,영업/정상,무료,22943008
(재)한국지식재산관리재단,,법인,202627.289376295,451471.074866899,2026-04-25 22:30:36,I,20,영업중,2023-07-12 10:47:09,2011-10-17,,서울특별시 성동구 홍익동 398번지 4호 신라빌딩4층,2011303013514500001,3030000,서울특별시 성동구 무학로6길 3 (홍익동),,01,영업/정상,무료,34529383
(사)한국그린서비스협회,,법인,205810.019176623,450921.68711882,2026-04-25 22:30:36,I,20,영업중,2023-07-12 10:46:46,2012-01-13,,서울특별시 성동구 용답동 235번지 10호,2012303013514500001,3030000,서울특별시 성동구 자동차시장1길 81 (용답동),,01,영업/정상,무료,02-2245-7373
성동여성인력개발센터,,법인,205347.503089761,449069.890346501,2026-04-25 22:30:36,I,20,영업중,2022-12-21 16:36:11,2012-07-16,,서울특별시 성동구 성수동2가 277번지 43호 성수동 아크벨리 5층 506~8호,2012303013514500008,3030000,"서울특별시 성동구 성수이로22길 37, 성수동 아크벨리 5층 506~8호 (성수동2가)",04798,01,영업/정상,무료,02-3395-1500
사단법인 한국취업능력개발원,,법인,204993.190198642,449015.529617758,2026-04-25 22:30:36,I,20,영업중,2026-02-20 11:08:58,2013-01-15,,서울특별시 성동구 성수동2가 317번지 4호,2013303013514500001,3030000,"서울특별시 성동구 연무장11길 15, 201호 (성수동2가, 청운재)",,01,영업/정상,무료,02-424-1350
사단법인 대한노인회 성동구지회,,법인,202680.247242217,451472.926000229,2026-04-25 22:30:36,I,20,영업중,2024-08-08 09:55:07,2018-02-19,,,2018303013514500002,3030000,"서울특별시 성동구 무학로6길 9, 건강가정지원센터 1층 (홍익동)",04707,01,영업/정상,무료,02-2296-1282
사단법인 한국경비협회,,법인,205023.511610051,449000.007942068,2026-04-25 22:30:36,I,20,영업중,2026-01-15 15:30:03,2018-03-28,,,2018303013514500004,3030000,"서울특별시 성동구 성수이로20길 10, (사)한국경비협회회관 5층층 (성수동2가)",04783,01,영업/정상,무료,02-3274-1112
사단법인 한국건물위생관리협회,,법인,205023.511610051,449000.007942068,2026-04-25 22:30:37,I,20,영업중,2025-12-02 17:30:11,2021-09-29,,,2021303013514500005,3030000,"서울특별시 성동구 성수이로20길 10, 대한빌딩 1동 6층 602호 (성수동2가)",04783,01,영업/정상,무료,02-465-5900
사단법인 루트임팩트,,법인,203835.001061826,449508.116206891,2026-04-25 22:30:37,I,20,영업중,2022-07-06 08:49:51,2022-07-06,,,2022303013514500007,3030000,"서울특별시 성동구 왕십리로 115, 헤이그라운드 서울숲점 3층 (성수동1가)",04768,01,영업/정상,무료,02-6495-0287
노원나눔무료직업소개소,2013-05-15,법인,205759.087740131,461918.434414962,2026-04-25 22:30:13,I,40,폐업,2013-05-15 17:35:37,2007-12-06,139-200,서울특별시 노원구 상계동 404번지 7호,2007310010914500005,3100000,서울특별시 노원구 한글비석로47길 99-3 (상계동),,03,폐업,무료,
상계취업지원센터,2013-09-05,법인,204940.089436072,459998.314879897,2026-04-25 22:30:13,I,40,폐업,2013-09-11 09:16:58,2010-11-17,139-207,서울특별시 노원구 상계6.7동 771번지,2010310015614500002,3100000,서울특별시 노원구 덕릉로70가길 92 (상계동),,03,폐업,무료,20924832
노원비즈플라자,2015-08-24,법인,206981.454072644,458960.471391303,2026-04-25 22:30:13,I,40,폐업,2015-08-25 15:35:09,2012-12-21,,,2012310018414500014,3100000,서울특별시 노원구 공릉로 232 (공릉동),,03,폐업,무료,02-0944-6032
북부종합사회복지관,2023-11-30,법인,204553.255966506,464133.975605555,2026-04-25 22:30:13,I,40,폐업,2023-12-01 10:10:06,2014-06-16,,,2014310018414500006,3100000,서울특별시 노원구 동일로245길 56 (상계동),,03,폐업,무료,
대한노인회 노원구지회 취업지원센터,2025-05-20,법인,205735.958463237,459705.435524163,2026-04-25 22:30:13,I,40,폐업,2025-05-20 14:42:04,2014-12-26,,,2014310018414500013,3100000,"서울특별시 노원구 동일로 1229 (중계동, 구민회관 201호)",,03,폐업,무료,02-949-5514
노원50플러스센터,2024-09-30,법인,206169.449713528,461528.720394458,2026-04-25 22:30:13,I,40,폐업,2024-10-02 14:42:43,2019-05-09,,,2019310018414500005,3100000,서울특별시 노원구 노원로30길 73 (상계동),01697,03,폐업,무료,
대한치과의사협회,2013-01-30,법인,204259.188810916,445424.809551897,2026-04-25 22:30:36,I,40,폐업,2013-01-31 17:04:47,1997-01-29,,서울특별시 강남구 삼성동 114번지 35호 26통 4반 삼성삼익빌라  201,1997303007411200001,3030000,"서울특별시 강남구 선릉로108길 59, 201호 (삼성동,삼성삼익빌라)",,03,폐업,무료,02-498-9142
성동실업자종합지원센타,2009-06-09,개인,204988.258622422,449074.946438314,2026-04-25 22:30:36,I,40,폐업,2009-06-09 14:04:53,2002-12-18,133-123,서울특별시 성동구 성수동2가 317번지 3호 4층,2002303007411200001,3030000,"서울특별시 성동구 아차산로 120 (성수동2가,4층)",,03,폐업,무료,02-0463-0028
서울특별시립24시간게스트하우스,2024-12-03,법인,211729.369533939,450006.111919616,2026-04-25 22:30:36,I,40,폐업,2024-12-05 15:01:49,2007-03-15,,서울특별시 강동구 암사동 472번지 19  호,2007303010311200001,3030000,서울특별시 강동구 고덕로20길 56 (암사동),,03,폐업,무료,02-2215-9251
서울성동지역자활센타,2009-03-27,법인,,,2026-04-25 22:30:36,I,40,폐업,2009-03-27 09:23:20,2007-12-14,133-845,서울특별시 성동구 옥수동 495번지 21호,2007303010314500003,3030000,,,03,폐업,무료,22996658
(사) 서울농아인협회 용산지부,2018-10-08,법인,197409.116450279,449648.315931553,2026-04-25 22:30:36,I,40,폐업,2018-10-11 15:36:22,2009-04-16,,서울특별시 용산구 갈월동 71번지 1호 3층,2009303010314500004,3030000,"서울특별시 용산구 한강대로 345 (갈월동,3층)",,03,폐업,무료,
서울성동지역자활센터,2013-01-21,법인,203053.350637549,451286.714895706,2026-04-25 22:30:36,I,40,폐업,2013-01-22 15:18:08,2010-09-22,133-882,서울특별시 성동구 도선동 70번지 8층,2010303008114500001,3030000,"서울특별시 성동구 왕십리로24나길 20 (도선동,8층)",,03,폐업,무료,
의료기기산업인력지원센터,2023-02-10,법인,204984.391117147,449275.471349695,2026-04-25 22:30:36,I,40,폐업,2023-02-10 15:31:15,2010-01-15,,서울특별시 성동구 성수2가3동 289번지 9호 덕산빌딩 7층,2010303010314500002,3030000,"서울특별시 성동구 성수이로 119 (성수동2가,덕산빌딩 7층)",,03,폐업,무료,
대한민국 재향군인회,2023-02-22,법인,203835.001061826,449508.116206891,2026-04-25 22:30:36,I,40,폐업,2023-02-16 13:33:17,2010-12-22,,서울특별시 성동구 성수1가2동 656번지 75호,2010303010314500008,3030000,서울특별시 성동구 왕십리로 115 (성수동1가),,03,폐업,무료,02-2202-0761
성동청소년문화의집,2014-05-22,법인,198705.527320268,451401.164804367,2026-04-25 22:30:36,I,40,폐업,2014-05-26 17:44:29,2011-01-24,100-021,서울특별시 중구 명동1가 1번지 1호,2011303010314500002,3030000,,,03,폐업,무료,02-2236-2678
(사)한양환경경영아카데미,2016-01-15,법인,203684.127182478,450698.570810848,2026-04-25 22:30:36,I,40,폐업,2023-02-08 18:31:53,2011-02-15,,서울특별시 성동구 행당1동 17번지 한양종합기술연구원 207호,2011303010314552157,3030000,,,03,폐업,무료,02-2220-1428
그린워크무료직업소개소,2011-11-04,법인,202181.207534347,452510.057802612,2026-04-25 22:30:37,I,40,폐업,2011-11-04 09:34:58,2009-01-16,130-110,서울특별시 동대문구 신설동 102번지 9호 문정빌딩6층,2009304010914500012,3040000,"서울특별시 동대문구 천호대로 17 (신설동,문정빌딩6층)",,03,폐업,무료,070-8243-9926
사회적협동조합 도우누리,2024-11-29,법인,207080.733577729,451198.275900371,2026-04-25 22:30:37,I,40,폐업,2024-12-02 11:05:22,2013-05-28,,서울특별시 광진구 중곡동 241번지 17호 대화탕,2013304016814500005,3040000,"서울특별시 광진구 긴고랑로 41, 대화탕 301호 (중곡동)",04910,03,폐업,무료,02-461-8373
(사)한국다문화가족지원연대,2016-10-12,법인,205735.326067971,448568.291933731,2026-04-25 22:30:37,I,40,폐업,2016-10-13 10:39:23,2012-01-19,143-841,서울특별시 광진구 자양4동 10번지 29호 옥동빌딩 2층,2016304019114500005,3040000,,,03,폐업,무료,
(사)시니어벤처협회,2023-10-23,법인,207258.38917202,448622.647538945,2026-04-25 22:30:37,I,40,폐업,2023-10-23 15:50:34,2020-12-17,,서울특별시 광진구 자양동 767-4 자양오피스텔 202호,2020304019114500020,3040000,"서울특별시 광진구 자양로 135, 자양오피스텔 2층 202호 (자양동)",05025,03,폐업,무료,02-415-2188
국제한류대중문화교류협회,2025-04-08,법인,206470.792808865,450732.217284049,2026-04-25 22:30:37,I,40,폐업,2025-04-08 18:50:33,2022-03-30,,서울특별시 광진구 군자동 463-8,2022304019114500005,3040000,"서울특별시 광진구 천호대로102길 4, 5층 (군자동)",04994,03,폐업,무료,
한국봉사회무료직업소개소,2013-05-20,법인,193273.484014052,445011.250115029,2026-04-25 22:30:13,I,40,폐업,2013-05-23 11:03:42,1998-03-30,,서울특별시 동작구 대방동 501호 39통 9반 대림아파트 103 1203,1998310007911200001,3100000,,,03,폐업,무료,
사회복지법인 한국봉사회 중계종합사회복지관 무료직업소개소,2021-01-05,법인,206651.699789929,461582.803734992,2026-04-25 22:30:13,I,40,폐업,2021-01-05 16:10:18,2008-02-19,,서울특별시 노원구 중계동 358번지 주공3단지내,1998310010914500001,3100000,서울특별시 노원구 덕릉로 662 (중계동),,03,폐업,무료,09520333
노원일일무료취업알선센타,2013-05-20,개인,206059.274181159,458660.029586138,2026-04-25 22:30:13,I,40,폐업,2013-05-24 17:17:39,2003-11-10,,서울특별시 노원구 공릉동 708호 9통 5반 공릉1단지아파트 105 1504,2003310007911200001,3100000,,,03,폐업,무료,
곰두리무료직업소개센타,2013-03-21,개인,206236.668476733,461079.998833304,2026-04-25 22:30:13,I,40,폐업,2013-03-22 16:33:52,2003-05-27,,서울특별시 노원구 중계동 587번지 1호 21통 10반 양지대림아파트 107 1803,2003310007911200002,3100000,"서울특별시 노원구 덕릉로73길 31, 107동 1803호 (중계동,양지대림아파트)",,03,폐업,무료,
노원남부무료직업소개소,2019-12-05,법인,206614.327165643,457756.565732293,2026-04-25 22:30:13,I,40,폐업,2019-12-05 16:07:42,2007-12-03,,서울특별시 노원구 공릉동 584번지 10호 연세빌딩,2007310010914500004,3100000,"서울특별시 노원구 동일로178길 19-38, 연세빌딩 302,402호 (공릉동)",01848,03,폐업,무료,
