사업장명,폐업일자,법인구분명,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,구분명,소재지전화번호
(주)제이엠커리어,,법인,190996.357288859,445841.377603245,2026-05-16 03:03:03,U,20,영업중,2026-05-15 17:30:15,2010-12-07,,서울특별시 영등포구 문래동3가 55-20 에이스하이테크시티,2010318016714500018,3180000,"서울특별시 영등포구 경인로 775, 에이스하이테크시티 907, 908, 909, 910호 (문래동3가)",07299,01,영업/정상,유료,02-0703-9900
행운취업정보,,개인,190788.562057111,443424.618220267,2026-05-16 03:03:03,U,20,영업중,2026-05-15 17:31:38,2013-05-08,,서울특별시 영등포구 대림동 1050번지 13호 상도빌딩 402호,2013318019114500014,3180000,"서울특별시 영등포구 도림로 129, 402호 (대림동, 상도빌딩)",,01,영업/정상,유료,
브리스캔영어쏘시에이츠(주),,법인,193293.251953215,447448.342915454,2026-05-16 03:03:03,U,20,영업중,2026-05-15 17:31:07,2016-12-13,,서울특별시 영등포구 여의도동 12번지,2016318019714500051,3180000,"서울특별시 영등포구 여의공원로 101, 902호 (여의도동, C.C.M.M빌딩)",07241,01,영업/정상,유료,02-536-0086
(주)메디랩스,,법인,203823.179945571,444690.596663013,2026-05-16 03:03:03,U,20,영업중,2026-05-15 10:30:57,2016-12-01,,서울특별시 강남구 역삼동 703-1 SC빌딩,2016322016314500056,3220000,"서울특별시 강남구 테헤란로43길 18, SC빌딩 2층 (역삼동)",06151,01,영업/정상,유료,02-566-2966
(주)하이스트컨설팅그룹,,법인,198983.698693019,443486.702445714,2026-05-16 03:03:03,U,20,영업중,2026-05-15 09:35:53,2022-07-12,,서울특별시 서초구 방배동 795-15,2022321019514500021,3210000,"서울특별시 서초구 방배로37길 7, 4층 (방배동)",06561,01,영업/정상,유료,
(주)맨파워써치,,법인,204027.169768655,444567.421853232,2026-05-16 03:03:03,U,20,영업중,2026-05-15 11:31:45,2025-04-11,,서울특별시 강남구 역삼동 707-24 한신인터밸리24,2025322025014500013,3220000,"서울특별시 강남구 테헤란로 322, 한신인터밸리24 동관동 1616호,1617호 (역삼동)",06211,01,영업/정상,유료,
베스트네트워크(주),,법인,204447.56877258,442881.535240035,2026-05-16 03:03:03,U,20,영업중,2026-05-15 10:34:15,2001-09-25,,서울특별시 강남구 도곡2동 467번지 6호 대림아크로빌 C동 1806호,2001322008111500067,3220000,"서울특별시 강남구 언주로30길 13, C동 1806호 (도곡동, 대림아크로빌)",,01,영업/정상,유료,02-2057-2116
더헌터스앤컴퍼니 주식회사,,법인,204615.364777705,444884.394551474,2026-05-16 03:03:03,U,20,영업중,2026-05-15 10:31:46,2024-05-16,,서울특별시 강남구 삼성동 143-37 현대타워,2024322025014500021,3220000,"서울특별시 강남구 테헤란로 423, 902호 (삼성동, 현대타워)",06159,01,영업/정상,유료,02-6022-5050
행복비전센터,2026-05-15,개인,212215.378259229,448196.85466049,2026-05-16 03:03:03,U,40,폐업,2026-05-15 16:48:50,2025-12-01,,서울특별시 강동구 길동 412-12 부에노빌딩,2025324028914500011,3240000,"서울특별시 강동구 양재대로 1457, 부에노빌딩 5167호 (길동)",05353,03,폐업,유료,
(주)드림에스앤아이,,법인,171566.69329303,439606.241562848,2026-05-16 03:03:03,U,20,영업중,2026-05-15 16:58:50,2014-05-20,,인천광역시 미추홀구 주안동 470번지 1호,2017351017214500009,3510500,"인천광역시 미추홀구 경인로 356, 2층층 (주안동)",22154,01,영업/정상,유료,032-866-0788
