사업장명,업태구분명,폐업일자,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,판매방식명,개방자치단체코드,도로명주소,도로명우편번호,재개업일자,영업상태구분코드,영업상태명,휴업시작일자,휴업종료일자,소재지전화번호
일상앤메디슨,종합몰,2026-05-15,211259.909777857,443711.702922024,2026-05-16 03:03:03,U,05,타시군구이관,2026-05-15 10:05:47,,2023-03-20,,서울특별시 송파구 가락동 *** 가락쌍용아파트,2023323029130201284,인터넷,3230000,"서울특별시 송파구 동남로 ***, ***동 ***호 (가락동, 가락쌍용아파트)",05823,,05,제외/삭제/전출,,,
하민하이,종합몰,2026-05-15,194577.417397656,418939.663116028,2026-05-16 03:03:03,U,03,폐업처리,2026-05-15 10:17:33,,2024-01-05,,경기도 수원시 권선구 금곡동 **** 호매실역 서희 스타힐스,2024376003430200055,인터넷,3740000,"경기도 수원시 권선구 금곡로 **, ***동 ***호 (금곡동, 호매실역 서희 스타힐스)",16385,,03,폐업,,,
르비앙페 속초점,기타,,339129.610453541,523834.61680786,2026-05-16 03:03:03,U,01,정상영업,2026-05-15 17:50:44,,2018-11-14,,강원특별자치도 속초시 중앙동 ***-**,2024423109530200060,인터넷,4231000,강원특별자치도 속초시 수복로 *** (중앙동),24827,,01,영업/정상,,,
코코,종합몰,2026-05-15,206199.953197537,451997.934849601,2026-05-16 03:03:03,U,05,타시군구이관,2026-05-15 16:57:44,,2023-02-08,,서울특별시 동대문구 장안동 ***-* 힐스테이트 장안 센트럴,2025305021030201261,인터넷,3050000,"서울특별시 동대문구 장한로 ***, 힐스테이트 장안 센트럴 ***호 (장안동)",02639,,05,제외/삭제/전출,,,
두친구스튜디오,의류/패션/잡화/뷰티,2026-05-15,193314.124814503,450682.987554634,2026-05-16 03:03:03,U,05,타시군구이관,2026-05-15 16:39:05,,2023-06-07,,서울특별시 마포구 동교동 ***-** 효성홍익인간오피스텔,2023313025530201838,인터넷,3130000,"서울특별시 마포구 양화로 ***, 효성홍익인간오피스텔 ***호 (동교동)",03994,,05,제외/삭제/전출,,,
하늘가재,의류/패션/잡화/뷰티 기타,2026-05-15,196873.001604976,447960.206197372,2026-05-16 03:03:03,U,05,타시군구이관,2026-05-15 15:40:26,,2014-03-17,,서울특별시 용산구 한강로*가 **번지 *호 나진상가,2019302015030200712,"인터넷, 기타",3020000,"서울특별시 용산구 청파로 ***, 나진상가 **동 *층 가열**호 (한강로*가)",04370,,05,제외/삭제/전출,,,02-6407-4371
여리여리,종합몰 의류/패션/잡화/뷰티,,178454.398277842,462077.448267948,2026-05-16 03:03:03,U,01,정상영업,2026-05-15 13:13:58,,2022-03-08,,경기도 고양시 일산동구 장항동 **** 한류월드 시티프라디움 레이크,2022410012530200335,인터넷,3940000,"경기도 고양시 일산동구 연리지로 **, 한류월드 시티프라디움 레이크 ***동 ****호 (장항동)",10393,,01,영업/정상,,,
청담 브이앤디,종합몰 의류/패션/잡화/뷰티 기타,,197660.956488699,432476.30193199,2026-05-16 03:03:03,U,01,정상영업,2026-05-15 13:42:57,,2024-06-04,,경기도 안양시 동안구 평촌동 ***,2024384003330200592,인터넷,3830000,"경기도 안양시 동안구 흥안대로 ***-**, B*층 ***호 (평촌동)",14058,,01,영업/정상,,,
로드헨스,종합몰,2026-05-14,187565.133661843,441947.261854263,2026-05-16 03:03:03,U,03,폐업처리,2026-05-15 11:27:13,,2021-07-20,,경기도 광명시 광명동 **-*,2021390030930200034,인터넷,3900000,"경기도 광명시 광삼로**번길 **-*, 지층 *호 (광명동)",14217,,03,폐업,,,
어니스트룸,의류/패션/잡화/뷰티,2026-05-16,207381.478251574,453763.808405062,2026-05-16 03:03:03,U,03,폐업처리,2026-05-15 13:19:13,,2021-02-02,,서울특별시 중랑구 면목동 ***-** *층,2021306017630200279,인터넷,3060000,"서울특별시 중랑구 면목로**가길 **-*, *층 (면목동)",02217,,03,폐업,,,
위앤아이,종합몰,,186208.231509412,461618.43424872,2026-05-16 03:03:03,U,01,정상영업,2026-05-15 11:17:14,,2022-03-04,,경기도 고양시 덕양구 성사동 ***-** 서인하이츠빌라,2022395005230200552,인터넷,3940000,"경기도 고양시 덕양구 마상로 ***-**, ***호 (성사동, 서인하이츠빌라)",10466,,01,영업/정상,,,
DEVELO DESIGN,기타,,210859.823614182,448319.55261069,2026-05-16 03:03:03,U,02,휴업처리,2026-05-15 09:56:04,,2012-06-19,,서울특별시 강동구 성내동 **-** 드림피스,2023324028930201789,인터넷,3240000,"서울특별시 강동구 올림픽로**길 *-**, *층 ***호 (성내동, 드림피스)",05378,,02,휴업,2025-02-12,2035-02-12,02-512-4085
부라더미싱,기타,2026-05-09,206041.488817405,449522.62415745,2026-05-16 03:03:03,U,03,폐업처리,2026-05-15 10:28:08,,2023-05-04,,서울특별시 광진구 화양동 **-**,2023304019030200946,인터넷,3040000,"서울특별시 광진구 광나루로 ***, *층 (화양동)",05008,,03,폐업,,,02-463-2775
리보 (Rivo),종합몰,,184441.897385207,423485.084170031,2026-05-16 03:03:03,U,01,정상영업,2026-05-15 14:41:24,,2025-07-05,,경기도 안산시 단원구 고잔동 ***-*,2025393048230202489,인터넷,3930000,"경기도 안산시 단원구 적금로 **, *층 ****호 (고잔동)",15459,,01,영업/정상,,,
피그즈제로,종합몰 의류/패션/잡화/뷰티 건강/식품,,202662.972959095,418055.881705659,2026-05-16 03:03:03,U,07,직권말소,2026-05-15 10:46:52,,2021-01-18,,경기도 수원시 팔달구 인계동 ****-*,2022377004130200518,인터넷,3740000,"경기도 수원시 팔달구 효원로***번길 **-**, *층 **호 (인계동)",16490,,04,취소/말소/만료/정지/중지,,,
좋은리빙,종합몰,2026-05-14,189326.244585979,434697.352956263,2026-05-16 03:03:03,U,03,폐업처리,2026-05-15 11:26:31,,2024-10-30,,경기도 광명시 일직동 *** 광명역푸르지오,2024390030930201029,인터넷,3900000,"경기도 광명시 양달로 *, ***동 ****호 (일직동, 광명역푸르지오)",14351,,03,폐업,,,
