건물용도명,사업장명,폐업일자,좌표X,좌표Y,문화사업자구분명,문화체육업종명,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,제작취급품목내용,시설면적,지상층수,최종수정시점,인허가취소일자,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,지역구분명,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,주변환경명,휴업시작일자,휴업종료일자,소재지전화번호,총층수,지하층수
,(주)심비안테크,2022-08-25,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:13,I,03,폐업,,,,2022-08-26 09:23:33,,2002-08-08,100-340,서울특별시 중구 산림동 ***-* 대림상가 ***호,CDFF2241082002000001,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 ***호)",,03,폐업,,,,,,
,화성전자,2015-11-12,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:13,I,03,폐업,,,,2015-11-13 14:46:51,,2002-08-13,100-340,서울특별시 중구 산림동 ***-* 바 ***,CDFF2241082002000004,3010000,,"서울특별시 중구 청계천로 ***  (산림동,바 ***)",,03,폐업,,,,22978000,,
,한양전자,2007-10-10,,,유통관련업,게임물제작업,2026-04-08 22:34:13,I,03,폐업,"전자기기,기계식,비디오게임기",,,2007-10-12 10:19:10,,2002-03-26,100-340,서울특별시 중구 산림동 *** 청계상가 ***,CDFF2241082002000018,3010000,,,,03,폐업,,,,22723624,,
,고전자,2014-01-29,,,유통관련업,게임물제작업,2026-04-08 22:34:13,I,03,폐업,오락기 PCB,,,2014-01-29 14:49:22,,2002-05-08,100-340,서울특별시 중구 산림동 *** 청계상가 마열 ***호,CDFF2241082002000024,3010000,,,,03,폐업,,,,22797050,,
,유정전자,2007-07-06,199534.329650967,451608.222852119,유통관련업,게임물제작업,2026-04-08 22:34:13,I,03,폐업,게임물,,,2007-09-27 13:43:10,,2002-08-27,100-848,서울특별시 중구 을지로*가 *-* 대림상가 ***-*,CDFF2241082002000044,3010000,,"서울특별시 중구 을지로 ***  (을지로*가,대림상가 ***-*)",,03,폐업,,,,22782283,,
,혜정전자,2017-12-19,,,유통관련업,게임물제작업,2026-04-08 22:34:13,I,03,폐업,"전자부품,게임물",0,,2022-04-20 10:45:47,,2002-10-12,,서울특별시 중구 산림동 *** 청계상가 나동 라-***,CDFF2241082002000049,3010000,,,,03,폐업,,,,22679495,,
,크로버유통,2011-04-06,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:13,I,03,폐업,게임물,,,2011-04-06 15:30:10,,2002-10-22,100-340,서울특별시 중구 산림동 ***-* 청계상가 *층 라열 ***호,CDFF2241082002000050,3010000,,"서울특별시 중구 청계천로 ***  (산림동,청계상가 *층 라열 ***호)",,03,폐업,,,,22785685,,
,신흥전자,2006-01-18,199811.553835917,451694.941155517,유통관련업,게임물제작업,2026-04-08 22:34:13,I,03,폐업,게임물,,,2006-10-31 15:07:22,,2003-04-23,100-330,서울특별시 중구 주교동 ***-*,CDFF2241082003000001,3010000,,서울특별시 중구 을지로**길 **-*  (주교동),,03,폐업,,,,,,
,세도전자,2022-02-07,,,유통관련업,게임물제작업,2026-04-08 22:34:13,I,03,폐업,"게임제작,조립",,,2022-02-07 13:44:49,,2003-05-03,100-340,서울특별시 중구 산림동 *-* 대림상가 *층 가열 ***-***호,CDFF2241082003000007,3010000,,,,03,폐업,,,,22795051,,
,(주)영전자,2013-02-07,199534.329650967,451608.222852119,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,비디오 게임기,,,2013-02-12 17:26:06,,2003-07-31,100-848,서울특별시 중구 을지로*가 *-* 대림상가 라***호,CDFF2241082003000015,3010000,,"서울특별시 중구 을지로 ***  (을지로*가,대림상가 라***호)",,03,폐업,,,,22672970,,
,서일아케이드,2006-03-27,199534.329650967,451608.222852119,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,,,2007-09-27 11:56:46,,2003-09-20,100-848,서울특별시 중구 을지로*가 *-* 대림상가 가-***호,CDFF2241082003000018,3010000,,"서울특별시 중구 을지로 ***  (을지로*가,대림상가 가-***호)",,03,폐업,,,,22856046,,
,세진전자,2011-03-23,,,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,,,2011-03-23 11:10:17,,2004-08-16,100-340,서울특별시 중구 산림동 *** 청계상가 라열 ***호,CDFF2241082004000014,3010000,,,,03,폐업,,,,22673563,,
,JOY&JOYS,2015-02-03,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,아케이드 게임기,,,2015-02-04 10:43:48,,2004-04-02,100-340,서울특별시 중구 산림동 ***-* 대림상가 나열 ***호,CDFF2241082004000019,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 나열 ***호)",,03,폐업,,,,22784704,,
,디지텍코리아,2018-10-22,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,,,2018-10-22 15:19:09,,2004-06-26,100-340,서울특별시 중구 산림동 ***-* 대림상가 ****,CDFF2241082004000030,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 ****)",,03,폐업,,,,22690210,,
,룰루랄라 소프트,2009-09-01,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,1,,2009-09-02 09:42:29,,2005-01-10,,서울특별시 중구 산림동 ***-* 대림상가 ****호,CDFF2241082005000001,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 ****호)",,03,폐업,,,,22784704,,
,정일전자,2007-08-31,,,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,,,2007-09-03 09:32:11,,2005-04-07,100-180,서울특별시 중구 다동 *** 종원빌딩 ***호,CDFF2241082005000006,3010000,,,,03,폐업,,,,,,
,한샘전자,2007-01-17,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,,,,2007-01-17 15:52:54,,2005-10-11,100-340,서울특별시 중구 산림동 ***-* 대림상가 나열 ***호,CDFF2241082005000007,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 나열 ***호)",,03,폐업,,,,,,
,롬텍전자,2007-03-26,199534.329650967,451608.222852119,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,업소용게임,,,2007-09-27 13:40:27,,2005-04-13,100-848,서울특별시 중구 을지로*가 *-* 대림상가 ****호,CDFF2241082005000010,3010000,,"서울특별시 중구 을지로 ***  (을지로*가,대림상가 ****호)",,03,폐업,,,,22780470,,
,게임전자,2019-04-01,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,업소용게임,,,2019-04-01 16:29:08,,2005-05-10,100-340,서울특별시 중구 산림동 ***-* 대림아파트 ****호,CDFF2241082005000012,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림아파트 ****호)",,03,폐업,,,,22723425,,
,게임테크놀로지,2010-01-29,,,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,업소용게임,1,,2010-01-29 11:49:04,,2005-08-10,,서울특별시 중구 을지로*가 ***-* 대림상가 ***-*,CDFF2241082005000019,3010000,,,,03,폐업,,,,,,
,탑전자,2007-07-31,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,아케이드 게임,,,2007-08-14 17:44:30,,2005-10-31,100-340,서울특별시 중구 산림동 ***-* 대림상가아파트 ***-*호,CDFF2241082005000034,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가아파트 ***-*호)",,03,폐업,,,,22639995,,
,다나엔터테인먼트,2005-10-27,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,업소용게임,,,2007-09-27 12:02:01,,2005-10-27,100-340,서울특별시 중구 산림동 ***-* ***호,CDFF2241082005000035,3010000,,"서울특별시 중구 청계천로 ***  (산림동,***호)",,03,폐업,,,,22675035,,
,(주)오너스드림,2008-06-25,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,,,2008-06-25 16:46:23,,2005-12-13,100-340,서울특별시 중구 산림동 ***-* 청계상가 ***호,CDFF2241082005000041,3010000,,"서울특별시 중구 청계천로 ***  (산림동,청계상가 ***호)",,03,폐업,,,,22770505,,
,SI엔터테인먼트,2009-07-24,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,"업소용게임,온라인게임,PC게임,모바일,PDA",0,,2009-07-24 09:51:10,,2005-02-14,,서울특별시 중구 산림동 ***-* 대림상가아파트 ***-*,CDFF2241082005000051,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가아파트 ***-*)",,03,폐업,,,,22853827,,
,유씨게임(UC-GAME),2009-04-01,,,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,"온라인게임,휴대용게임,PC게임",1,,2009-04-01 09:51:31,,2005-03-04,100-715,서울특별시 중구 필동*가 ** 동국대학교 창업지원센터 ***호,CDFF2241082005000054,3010000,,,,03,폐업,,,,22608596,,
,동명소프트,2008-12-30,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,,,,2009-01-02 15:29:03,,2006-02-14,100-340,서울특별시 중구 산림동 ***-* 대림상가 청계***호,CDFF2241082006000001,3010000,,"서울특별시 중구 청계천로 ***  (산림동,대림상가 청계***호)",,03,폐업,,,,22644420,,
,모아정보,2007-05-28,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,,,2007-05-28 10:52:29,,2006-02-17,100-340,서울특별시 중구 산림동 ***-* 다열 ***호,CDFF2241082006000002,3010000,,"서울특별시 중구 을지로 ***  (산림동,다열 ***호)",,03,폐업,,,,,,
,신우텍,2008-10-28,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,일체형 아케이드 게임기,,,2008-10-28 16:31:26,,2006-05-10,100-340,서울특별시 중구 산림동 ***-* 청계상가 ***-*호,CDFF2241082006000011,3010000,,"서울특별시 중구 청계천로 ***  (산림동,청계상가 ***-*호)",,03,폐업,,,,22792450,,
,금정,2006-12-22,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,음반물,,,2006-12-22 17:54:46,,2006-06-12,100-340,서울특별시 중구 산림동 ***-* 대림상가 ***호,CDFF2241082006000014,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 ***호)",,03,폐업,,,,22720090,,
,(주)나노삼천,2010-03-02,197118.982921493,450533.253226771,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,아케이드 게임기,1,,2010-03-02 13:07:57,,2006-07-03,,서울특별시 중구 만리동*가 **-* 동일빌딩*층,CDFF2241082006000015,3010000,,"서울특별시 중구 중림로 **-*  (만리동*가,동일빌딩*층)",,03,폐업,,,,,,
,(주)싸이더스,2008-07-15,199378.798616193,450888.785362222,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,,,2008-07-15 16:04:08,,2006-07-19,100-272,서울특별시 중구 필동*가 **-*,CDFF2241082006000016,3010000,,서울특별시 중구 퇴계로**길 *  (필동*가),,03,폐업,,,,32187900,,
,세븐업게임랜드,2006-12-04,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,아케이드게임물,,,2006-12-04 12:34:42,,2006-08-10,100-340,서울특별시 중구 산림동 ***-* 대림A.***-*,CDFF2241082006000018,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림A.***-*)",,03,폐업,,,,,,
,아이앤유,2017-03-27,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,펀치게임,5.75,,2017-03-27 08:15:37,,2007-03-23,100-340,서울특별시 중구 산림동 ***-* 청계상가 *층 다열 ***호,CDFF2241082007000002,3010000,상업지역,"서울특별시 중구 청계천로 ***  (산림동,청계상가 *층 다열 ***호)",,03,폐업,,,,22639502,,
,화성시스템,2012-06-29,,,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,인터넷정보제공업,,,2012-06-29 15:41:51,,2007-05-01,100-340,서울특별시 중구 산림동 청계아파트 ***호,CDFF2241082007000003,3010000,,,,03,폐업,,,,,,
,엠전자,2014-02-28,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,전자오락기,,,2014-02-28 15:19:33,,2007-08-08,100-340,서울특별시 중구 산림동 ***-* 대림상가 라열 ***호,CDFF2241082007000005,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 라열 ***호)",,03,폐업,,,,,,
,토토아,2015-12-08,199740.70227019,451692.723410528,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,,,2015-12-10 16:57:41,,2007-09-07,100-330,서울특별시 중구 주교동 ***-* ***,CDFF2241082007000009,3010000,,"서울특별시 중구 창경궁로 **  (주교동,***)",,03,폐업,,,,,,
,대붕,2008-03-21,199534.329650967,451608.222852119,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,청소년 아케이드 게임,,,2008-03-27 10:35:39,,2007-11-02,100-848,"서울특별시 중구 을지로*가 *-* 대림상가 *층 ***,***",CDFF2241082007000012,3010000,,"서울특별시 중구 을지로 ***  (을지로*가,대림상가 *층 ***,***)",,03,폐업,,,,22746990,,
,(주)제이에프더블유,2011-03-21,199534.329650967,451608.222852119,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,아케이드 게임기,,,2011-03-21 11:17:07,,2007-11-23,100-848,서울특별시 중구 을지로*가 *-* 대림상가 가-***호,CDFF2241082007000016,3010000,,"서울특별시 중구 을지로 ***  (을지로*가,대림상가 가-***호)",,03,폐업,,,,26770428,,
,대박물산,2010-07-22,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,76,,2010-07-28 15:21:52,,2008-02-27,,서울특별시 중구 산림동 ***-* 청계상가 ***호,CDFF2241082008000007,3010000,,"서울특별시 중구 청계천로 ***  (산림동,청계상가 ***호)",,03,폐업,,,,,,
,게임테크놀로지,2013-02-12,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,1,,2013-02-12 17:22:20,,2008-05-09,,서울특별시 중구 산림동 ***-* 대림상가 ***-*호,CDFF2241082008000014,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 ***-*호)",,03,폐업,,,,,,
,엠소프트,2008-07-28,,,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,,,2008-07-28 14:19:51,,2008-05-28,100-031,서울특별시 중구 저동*가 **-* 대길빌딩 ***호,CDFF2241082008000016,3010000,,"서울특별시 중구 명동길 **  (저동*가,대길빌딩 ***호)",,03,폐업,,,,,,
,진솔테크,2010-02-22,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,1,,2010-02-23 16:28:42,,2008-06-04,,서울특별시 중구 산림동 ***-* 대림상가 나열 ***호,CDFF2241082008000018,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 나열 ***호)",,03,폐업,,,,22775979,,
,범우 아케이트,2008-09-05,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,,,2009-02-06 15:39:05,,2008-09-02,100-340,서울특별시 중구 산림동 ***-* 대림상가 ***호,CDFF2241082008000029,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 ***호)",,03,폐업,,,,,,
,모티스,2014-03-21,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,16.15,,2014-03-24 14:12:30,,2008-09-05,,서울특별시 중구 산림동 ***-* 대림상가 라-***호,CDFF2241082008000031,3010000,,"서울특별시 중구 을지로 *** (산림동,대림상가 라-***호)",,03,폐업,,,,22666062,,
,다나와전자,2008-12-31,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,,,2009-01-02 15:26:05,,2008-09-08,100-340,서울특별시 중구 산림동 ***-* 청계상가 라열 ***호,CDFF2241082008000032,3010000,,"서울특별시 중구 청계천로 ***  (산림동,청계상가 라열 ***호)",,03,폐업,,,,,,
,대명기획,2018-03-26,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,,,2018-03-26 12:19:53,,2008-10-20,100-340,서울특별시 중구 산림동 ***-* 나열 ***호,CDFF2241082008000039,3010000,,"서울특별시 중구 청계천로 ***  (산림동,나열 ***호)",,03,폐업,,,,,,
,굿타임시스템,2019-10-28,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,제작물,,,2019-10-28 17:44:29,,2008-11-20,100-340,서울특별시 중구 산림동 ***-* 대림상가 ***호,CDFF2241082008000042,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 ***호)",,03,폐업,,,,22745509,,
,명진소프트,2024-02-13,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,,,2024-02-13 16:46:14,,2008-11-24,100-340,서울특별시 중구 산림동 ***-* 대림상가 라열 ***호,CDFF2241082008000043,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 라열 ***호)",,03,폐업,,,,22749301,,
,엔터매니아,2013-02-14,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,,,2013-02-15 10:43:47,,2009-01-15,100-340,서울특별시 중구 산림동 ***-* 대림상가 *층 다-***호,CDFF2241082009000002,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 *층 다-***호)",,03,폐업,,,,22795719,,
,에스택,2014-03-10,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,,,2014-03-11 17:14:50,,2009-01-21,100-340,서울특별시 중구 산림동 ***-* 대림상가 가열 ***호,CDFF2241082009000003,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 가열 ***호)",,03,폐업,,,,22731654,,
,에이티코리아,2009-07-24,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,0,,2009-07-24 09:52:26,,2009-01-21,,서울특별시 중구 산림동 ***-* 청계상가 ***호,CDFF2241082009000004,3010000,,"서울특별시 중구 청계천로 ***  (산림동,청계상가 ***호)",,03,폐업,,,,,,
,골드소프트,2009-10-20,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,1,,2009-10-20 10:58:36,,2009-02-17,,서울특별시 중구 산림동 ***-* 청계상가 라열 ***호,CDFF2241082009000007,3010000,,"서울특별시 중구 청계천로 ***  (산림동,청계상가 라열 ***호)",,03,폐업,,,,,,
,아트전자,2010-07-19,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,33,,2010-07-19 17:06:19,,2009-03-04,,서울특별시 중구 산림동 ***-* 대리아파트 ***-*,CDFF2241082009000011,3010000,,"서울특별시 중구 을지로 ***  (산림동,대리아파트 ***-*)",,03,폐업,,,,34117492,,
,이엠에스 시스템,2012-12-14,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,25,,2012-12-14 18:18:08,,2009-05-12,,서울특별시 중구 산림동 ***-* 대림상가 가***호,CDFF2241082009000019,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 가***호)",,03,폐업,,,,,,
,굿타임시스템소프트,2009-10-30,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,14.7,,2009-11-12 11:03:47,,2009-06-05,,서울특별시 중구 산림동 ***-* 대림상가 나***호,CDFF2241082009000021,3010000,,"서울특별시 중구 을지로 ***  (산림동,대림상가 나***호)",,03,폐업,,,,22722428,,
,성보전자,2016-08-01,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,33,,2016-08-01 16:04:09,,2010-09-06,,서울특별시 중구 산림동 ***-* 가열 ***호,CDFF2241082010000004,3010000,,"서울특별시 중구 청계천로 ***  (산림동,가열 ***호)",,03,폐업,,,,22684697,,
,라경전자,2013-06-19,199534.329650967,451608.222852119,유통관련업,게임물제작업,2026-04-08 22:34:14,I,03,폐업,게임물,16.65,,2013-06-19 14:35:35,,2010-09-17,,서울특별시 중구 을지로*가 *-* 대림상가 나열 ***호,CDFF2241082010000005,3010000,,"서울특별시 중구 을지로 ***  (을지로*가,대림상가 나열 ***호)",,03,폐업,,,,22653085,,
,어니컴(주),2022-12-22,197814.337747467,451705.306153084,유통관련업,게임물제작업,2026-04-08 22:34:15,I,03,폐업,게임물,306.98,,2022-12-23 09:13:20,,2011-02-15,,서울특별시 중구 태평로*가 **-** 태성빌딩 ***호,CDFF2241082011000002,3010000,,서울특별시 중구 세종대로**길 ** (태평로*가),04519,03,폐업,,,,,,
,(주)지엘엠링커,2011-06-10,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:15,I,03,폐업,게임물,24,,2011-06-10 14:43:06,,2011-04-27,,서울특별시 중구 산림동 ***-* 청계상가 가열 ***호,CDFF2241082011000006,3010000,,"서울특별시 중구 청계천로 ***  (산림동,청계상가 가열 ***호)",,03,폐업,,,,22744527,,
,청송전자,2014-03-18,199526.416139264,451693.211256949,유통관련업,게임물제작업,2026-04-08 22:34:15,I,03,폐업,게임물,22,,2014-03-19 16:50:23,,2011-09-30,,서울특별시 중구 산림동 ***-* 가동 ***호,CDFF2241082011000013,3010000,,"서울특별시 중구 을지로 ***  (산림동,가동 ***호)",,03,폐업,,,,,,
,스피드,2012-06-07,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:15,I,03,폐업,게임물,69.42,,2012-06-07 17:54:40,,2011-10-20,,서울특별시 중구 산림동 ***-* 청계상가 ***-*,CDFF2241082011000018,3010000,,"서울특별시 중구 청계천로 ***  (산림동,청계상가 ***-*)",,03,폐업,,,,,,
,일번가전자,2012-10-09,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:15,I,03,폐업,게임물,15,,2012-10-09 11:35:22,,2011-12-26,,서울특별시 중구 산림동 ***-* 청계상가 마열 ***호,CDFF2241082011000021,3010000,,서울특별시 중구 청계천로 *** (산림동),,03,폐업,,,,,,
,다성,2012-12-31,199521.200809167,451751.424132583,유통관련업,게임물제작업,2026-04-08 22:34:15,I,03,폐업,게임물,20,,2012-12-31 18:17:35,,2012-01-09,,서울특별시 중구 산림동 ***-* 청계상가 *층 다열 ***,CDFF2241082012000001,3010000,,서울특별시 중구 청계천로 *** (산림동),,03,폐업,,,,22682955,,
