사업장명,폐업일자,법인구분명,좌표X,좌표Y,데이터갱신시점,데이터갱신구분,상세영업상태코드,상세영업상태명,최종수정시점,인허가일자,소재지우편번호,지번주소,관리번호,개방자치단체코드,도로명주소,도로명우편번호,영업상태구분코드,영업상태명,구분명,소재지전화번호
금강인력개발,,개인,184571.198839927,457334.438439462,2026-04-27 22:30:23,I,70,등록취소,2006-07-18 14:42:33,2001-01-29,,경기도 고양시덕양구 토당동 886번지 5호 9통 5반 정광빌라  202,2001314007011500004,3140000,"경기도 고양시 덕양구 지도로14번길 24, 202호 (토당동,정광빌라)",,04,취소/말소/만료/정지/중지,유료,
성보인력개발,,개인,187797.704462911,449017.148303432,2026-04-27 22:30:23,I,20,영업중,2023-05-01 19:49:38,2002-05-28,,서울특별시 양천구 목3동 324번지 58호,2002314007011500016,3140000,"서울특별시 양천구 등촌로 150, 3층 (목동)",,01,영업/정상,유료,02-2646-9666
정일종합인력개발,,개인,188719.000495826,450294.498348011,2026-04-27 22:30:23,I,70,등록취소,2005-08-05 11:44:21,2002-08-06,,서울특별시 강서구 염창동 292호 10통 1반 동아아파트 101 503,2002314007011500020,3140000,"서울특별시 강서구 양천로69길 58, 101동 503호 (염창동,동아아파트)",,04,취소/말소/만료/정지/중지,유료,
대신인력,,개인,186876.287616831,446502.706603741,2026-04-27 22:30:23,I,20,영업중,2025-01-03 15:50:45,2002-03-11,,서울특별시 양천구 신정동 1190-5,2002314007011500021,3140000,"서울특별시 양천구 중앙로 273, 4층 (신정동)",08058,01,영업/정상,유료,02-2607-8820
(주)잡모아,,법인,187324.561350406,446982.136451416,2026-04-27 22:30:23,I,20,영업중,2026-04-14 17:08:24,2002-07-13,,서울특별시 양천구 신정동 952번지 6호 5층,2002314007011500023,3140000,"서울특별시 양천구 오목로 180, 5층 (신정동, 평화빌딩)",08020,01,영업/정상,유료,02-2645-6777
파출플러스,,개인,188494.598982992,447318.660520705,2026-04-27 22:30:23,I,20,영업중,2025-03-11 15:01:47,2003-03-26,,서울특별시 양천구 목동 923번지   504호,2003314010211500009,3140000,"서울특별시 양천구 목동서로 213, 504호 (목동)",,01,영업/정상,유료,02-2644-9791
강남파출,,개인,187614.283428712,447081.007566764,2026-04-27 22:30:23,I,20,영업중,2024-11-11 11:00:13,2004-01-13,,서울특별시 양천구 신정동 903번지 26호 209호,2003314010211500019,3140000,"서울특별시 양천구 오목로 209, 2층 209호 (신정동)",,01,영업/정상,유료,26926655
유일파출박사,,개인,186861.841550692,446885.258091733,2026-04-27 22:30:24,I,20,영업중,2024-11-08 16:35:02,2005-08-02,,서울특별시 양천구 신정동 944-3 클레버 타워 509호,2005314010211500012,3140000,"서울특별시 양천구 오목로 132, 5층 509호 (신정동, 클레버 타워)",08019,01,영업/정상,유료,02-2692-2255
동원인력개발,,개인,186895.065104423,446671.858526808,2026-04-27 22:30:24,I,20,영업중,2016-04-20 18:02:51,2006-06-22,158-859,서울특별시 양천구 신정4동 971번지 13호 201호,2006314010211500011,3140000,"서울특별시 양천구 중앙로46길 3, 201호 (신정동)",,01,영업/정상,유료,02-2695-0489
예빛파출넷 목동점,2026-02-24,개인,187338.380750621,447200.019809863,2026-04-27 22:30:24,I,40,폐업,2026-02-24 15:05:20,2007-03-15,,서울특별시 양천구 신정4동 911번지 2호,2007314011411500003,3140000,"서울특별시 양천구 신정중앙로 52, 309호 (신정동)",,03,폐업,유료,02-2606-9411
서부직업소개소,,개인,187557.851836023,447065.473444194,2026-04-27 22:30:24,I,20,영업중,2024-11-01 17:09:47,2007-10-12,,서울특별시 양천구 신정4동 907번지 17호 2층,2007314011414500002,3140000,"서울특별시 양천구 오목로 203, 2층 (신정동)",,01,영업/정상,유료,26999497
하나인력,,개인,186940.787398236,446955.356289252,2026-04-27 22:30:24,I,20,영업중,2024-08-20 10:43:20,2007-11-19,,서울특별시 양천구 신정동 928-9 3층,2007314011414500003,3140000,"서울특별시 양천구 오목로 141, 3층 (신정동)",07942,01,영업/정상,유료,02-2694-1233
신월인력직업소개소,,개인,187283.803492711,446679.448730283,2026-04-27 22:30:24,I,20,영업중,2025-05-16 18:04:38,2009-07-15,,"서울특별시 양천구 신정동 979-32 , 1층",2009314011414500008,3140000,"서울특별시 양천구 은행정로7길 24, 1층 (신정동)",08027,01,영업/정상,유료,26011122
청솔인력개발,,개인,184867.739383378,448186.71968632,2026-04-27 22:30:24,I,20,영업중,2025-03-25 16:31:50,2010-04-26,,서울특별시 양천구 신월1동 97번지 1호 3층,2010314011414500006,3140000,"서울특별시 양천구 가로공원로 122, 3층 (신월동)",,01,영업/정상,유료,
(주)세기건설인력개발,,법인,187248.645933507,446969.575218047,2026-04-27 22:30:24,I,20,영업중,2025-11-27 11:21:10,2010-11-24,,서울특별시 양천구 신정동 952번지 1호 뉴타운아파트,2010314014514500003,3140000,"서울특별시 양천구 오목로 172, 204호 (신정동, 뉴타운아파트)",08020,01,영업/정상,유료,
(주)늘푸른한가족,,법인,187330.934717886,447028.458459502,2026-04-27 22:30:24,I,20,영업중,2024-11-01 17:06:22,2011-01-10,,서울특별시 양천구 신정동 916번지 12호 5층,2011314014514500001,3140000,"서울특별시 양천구 오목로 181, 5층 (신정동)",,01,영업/정상,유료,02-1588-0813
양천공사,,개인,187300.949737034,447022.387226156,2026-04-27 22:30:24,I,20,영업중,2024-11-06 17:53:30,2011-04-04,,서울특별시 양천구 신정동 916번지 14호,2011314014514500026,3140000,"서울특별시 양천구 오목로 177, 지층1호 (신정동)",07944,01,영업/정상,유료,02-2605-1760
(주)새누리 간병인 협회,,법인,185233.191597169,448357.938147537,2026-04-27 22:30:24,I,20,영업중,2024-11-07 17:10:43,2013-04-24,,서울특별시 양천구 신월동 86번지 1호 2층,2013314014514500003,3140000,"서울특별시 양천구 월정로 213, 2층 (신월동)",07906,01,영업/정상,유료,26961351
실버세상,,개인,188012.804745161,445428.447103333,2026-04-27 22:30:24,I,20,영업중,2025-02-13 20:19:41,2014-01-28,,서울특별시 양천구 신정동 276번지 상가동 210호,2014314016714500003,3140000,서울특별시 양천구 목동로3길 57 (신정동),,01,영업/정상,유료,02-6080-3288
드림.가,,개인,187330.934717886,447028.458459502,2026-04-27 22:30:24,I,20,영업중,2020-01-14 09:49:08,2015-03-10,,서울특별시 양천구 신정동 916번지 12호 203호,2015314016714500002,3140000,"서울특별시 양천구 오목로 181, 203호 (신정동)",07944,01,영업/정상,유료,02-1670-9722
창대직업소개,,개인,188898.570471747,449388.09592117,2026-04-27 22:30:24,I,20,영업중,2024-10-23 16:30:41,2015-03-12,,서울특별시 양천구 목동 515번지 301호,2015314016714500003,3140000,"서울특별시 양천구 공항대로 634, 301호 (목동)",,01,영업/정상,유료,02-2061-0030
미래파출부,,개인,186963.282678818,446428.3165455,2026-04-27 22:30:24,I,20,영업중,2025-02-13 15:05:25,2016-02-26,,서울특별시 양천구 신정동 1031번지 8호,2016314016714500002,3140000,"서울특별시 양천구 중앙로 264, 2층 (신정동)",08082,01,영업/정상,유료,02-2644-0037
두리잡인력파출 양천점,,개인,187416.667368898,447362.026682263,2026-04-27 22:30:24,I,20,영업중,2025-05-26 12:47:36,2016-08-17,,서울특별시 양천구 신정동 880-6,2016314016714500004,3140000,"서울특별시 양천구 은행정로 97, 1층 4호 (신정동)",07939,01,영업/정상,유료,02-2065-6200
자비케어협회,,개인,189012.812032956,449336.888246592,2026-04-27 22:30:24,I,20,영업중,2025-08-12 16:36:55,2016-11-09,,서울특별시 양천구 목동 523번지 8호 서호빌딩,2016314016714500006,3140000,"서울특별시 양천구 목동중앙북로 120, 서호빌딩 201호 (목동)",07970,01,영업/정상,유료,02-2642-0113
뉴에어포트비즈,,개인,187894.84952251,448332.185218053,2026-04-27 22:30:24,I,20,영업중,2025-01-15 10:56:24,2017-11-08,,서울특별시 양천구 목동 730번지 6호 삼성빌딩,2017314016714500007,3140000,"서울특별시 양천구 등촌로 80, 3층 304호 (목동)",07959,01,영업/정상,유료,02-6433-5888
관광인력일자리협동조합,,법인,188799.849402524,449181.682999364,2026-04-27 22:30:24,I,20,영업중,2025-05-09 17:46:47,2019-05-23,,서울특별시 양천구 목동 526번지 47호,2019314016714500004,3140000,"서울특별시 양천구 목동중앙북로16가길 3, 지층 (목동)",07971,01,영업/정상,유료,
주식회사 수커리어 컨설팅,,법인,188953.066831076,447333.569187997,2026-04-27 22:30:24,I,20,영업중,2026-02-23 13:30:41,2019-10-04,,서울특별시 양천구 목동 917-9 현대41타워 3401호,2019314016714500005,3140000,"서울특별시 양천구 목동동로 293, 현대41타워 3401호 (목동)",07997,01,영업/정상,유료,02-6341-8000
스타,,개인,,,2026-04-27 22:30:24,I,40,폐업,2007-02-27 11:26:18,2007-01-09,,경기도 부천시소사구 송내동 324번지 2호 15통 2반,2007314011411500001,3140000,경기도 부천시 소사구 경인로9번가길 10-11 (송내동),,03,폐업,유료,
(주)양천직업소개소,,법인,185457.654190376,460001.971602972,2026-04-27 22:30:23,I,40,폐업,2004-11-15 16:00:11,1990-09-24,,경기도 고양시덕양구 화정동 870호 은빛마을 563 1301,1990314010211500001,3140000,,,03,폐업,유료,
(주)요한인력개발직업소개소,,법인,,,2026-04-27 22:30:23,I,40,폐업,2004-07-26 14:57:37,1992-01-10,,서울특별시 강서구 화곡동 산70번지 1호 우신아파트 27 502,1992314007011500001,3140000,,,03,폐업,유료,
(주)아름인력,,법인,,,2026-04-27 22:30:23,I,40,폐업,2004-06-22 11:47:35,1996-10-07,,경기도 부천시원미구 심곡동 336번지 12호 10통 3반,1996314007011500001,3140000,경기도 부천시 원미구 심중로68번길 27-7 (심곡동),,03,폐업,유료,
효성직업소개소,,개인,184704.734533728,447827.03791006,2026-04-27 22:30:23,I,40,폐업,2005-02-16 16:50:46,1999-11-26,,서울특별시 양천구 신월동 173번지 25호 9통 9반,1999314007011500001,3140000,서울특별시 양천구 남부순환로52길 34 (신월동),,03,폐업,유료,
유일파출부,,개인,188793.6505187,449195.999917906,2026-04-27 22:30:23,I,40,폐업,2005-07-26 17:27:37,1999-10-18,,서울특별시 양천구 목동 526번지 38호 6통 8반,1999314007011500002,3140000,서울특별시 양천구 목동중앙북로16길 27 (목동),,03,폐업,유료,
대우직업소개소,,개인,,,2026-04-27 22:30:23,I,40,폐업,2002-12-16 15:42:16,1999-01-22,,경기도 부천시오정구 고강동 389번지 1호 17통 3반 삼우아파트 102 302,1999314007011500003,3140000,"경기도 부천시 오정구 고리울로52번길 6, 102동 302호 (고강동,삼우아파트)",,03,폐업,유료,
경희인력소개소,,개인,,,2026-04-27 22:30:23,I,40,폐업,2004-07-26 14:58:26,1999-12-22,,경기도 김포시 월곶면 성동리 79호 13통,1999314007011500004,3140000,,,03,폐업,유료,
양호인력,,개인,187336.15179533,446383.107258997,2026-04-27 22:30:23,I,40,폐업,2004-07-26 14:58:47,1999-09-20,,서울특별시 양천구 신정동 1048번지 8호 13통 4반,1999314007011500005,3140000,서울특별시 양천구 중앙로36길 32-1 (신정동),,03,폐업,유료,
품앗이,,개인,187165.984138338,447743.396561671,2026-04-27 22:30:23,I,40,폐업,2004-07-26 14:59:04,1999-07-19,,서울특별시 강서구 화곡동 862번지 14호 10통 1반 이수빌라  102,1999314010211500001,3140000,"서울특별시 강서구 곰달래로39길 10, 102호 (화곡동,이수빌라)",,03,폐업,유료,
에스더가족,,개인,,,2026-04-27 22:30:23,I,40,폐업,2004-07-26 14:59:16,1999-09-02,,경기도 부천시원미구 역곡동 51번지 2호 7통 3반 태우아파트 가 206,1999314010211500002,3140000,,,03,폐업,유료,
주영교육,,개인,187746.173525475,447097.344872568,2026-04-27 22:30:23,I,40,폐업,2004-07-26 14:59:27,1999-11-09,,서울특별시 양천구 신정동 902번지 16호 1통 9반,1999314010211500003,3140000,서울특별시 양천구 오목로 221 (신정동),,03,폐업,유료,
21세기인력상담소,,개인,186551.529815001,447017.589007525,2026-04-27 22:30:23,I,40,폐업,2004-07-26 14:59:38,1999-10-26,,서울특별시 양천구 신월동 475호 12통 6반 서울가든아파트 2 605,1999314010211500004,3140000,"서울특별시 양천구 중앙로53길 5, 2동 605호 (신월동,서울가든아파트)",,03,폐업,유료,
상원인력직업소개소,,개인,187979.559592024,447558.695139682,2026-04-27 22:30:23,I,40,폐업,2005-12-16 14:32:14,2000-07-20,,서울특별시 양천구 목동 806번지 18호 5통 3반 상록아파트  602,2000314007011500001,3140000,"서울특별시 양천구 국회대로 269, 602호 (목동,상록아파트)",,03,폐업,유료,
신천직업소개소,,개인,174896.271331121,440455.670701502,2026-04-27 22:30:23,I,40,폐업,2004-07-26 14:59:48,2000-01-04,,인천광역시 남동구 간석동 37번지 205호 16통 3반 청산빌라 나 302,2000314007011500003,3140000,"인천광역시 남동구 간석로87번길 5-5, 나동 302호 (간석동,청산빌라)",,03,폐업,유료,
대진인력소개업소,,개인,188172.474373346,448611.288996249,2026-04-27 22:30:23,I,40,폐업,2004-07-26 14:59:58,2000-02-02,,서울특별시 양천구 목동 717번지 16호 24통 5반,2000314007011500004,3140000,서울특별시 양천구 목동중앙본로7길 30 (목동),,03,폐업,유료,
(주)씨비에스컨설팅,,법인,202683.685417577,461798.221433785,2026-04-27 22:30:23,I,40,폐업,2004-07-26 15:00:17,2000-09-04,,서울특별시 도봉구 쌍문동 54호 14통 4반 현대아파트 102 1002,2000314007011500005,3140000,,,03,폐업,유료,
서울직업소개소,,개인,204119.357063701,460373.34025965,2026-04-27 22:30:23,I,40,폐업,2004-07-26 15:00:27,2000-07-19,,서울특별시 도봉구 창동 373호 25통 2반 주공아파트 409 604,2000314007011500006,3140000,,,03,폐업,유료,
우연직업소개소,,개인,,,2026-04-27 22:30:23,I,40,폐업,2003-04-08 15:15:41,2000-05-02,,경기도 부천시오정구 원종동 351번지 11호 39통 4반 삼성빌라 7 301,2000314010211500001,3140000,"경기도 부천시 오정구 삼작로424번길 66, 7동 301호 (원종동,삼성빌라)",,03,폐업,유료,
동부환경인력소개소,,개인,,,2026-04-27 22:30:23,I,40,폐업,2004-07-26 15:00:43,2000-01-12,,서울특별시 양천구 신월동 195번지 5호 10통 3반 성원연립 나 103,2000314010211500002,3140000,,,03,폐업,유료,
파워인력사무소,,개인,190136.483727803,443021.744198807,2026-04-27 22:30:23,I,40,폐업,2004-07-26 15:00:53,2000-02-23,,서울특별시 구로구 구로동 1265호 19통 2반 구로두산아파트 105 802,2000314010211500003,3140000,"서울특별시 구로구 도림로 59, 105동 802호 (구로동,구로두산아파트)",,03,폐업,유료,
뉴월드건설인력,,개인,201274.317235034,461601.416789679,2026-04-27 22:30:23,I,40,폐업,2005-06-29 16:38:30,2001-08-08,,서울특별시 도봉구 쌍문동 493번지 4호 24통 2반,2001314007011500002,3140000,서울특별시 도봉구 우이천로 489-1 (쌍문동),,03,폐업,유료,
서울직업소개소,,개인,193545.593415385,439853.488919065,2026-04-27 22:30:23,I,40,폐업,2004-07-26 15:01:21,2001-01-22,,서울특별시 관악구 신림동 1693호 9통 3반 국제산장아파트 106 302,2001314007011500003,3140000,"서울특별시 관악구 호암로 417, 106동 302호 (신림동,국제산장아파트)",,03,폐업,유료,
우연인력개발,,개인,204670.573678123,462933.316362013,2026-04-27 22:30:23,I,40,폐업,2005-07-01 13:09:40,2001-07-11,,서울특별시 노원구 상계동 624호 17통 7반 주공아파트 1504 705,2001314007011500005,3140000,,,03,폐업,유료,
청우직업소개소,,개인,187047.810109944,445755.514912318,2026-04-27 22:30:23,I,40,폐업,2004-07-26 15:01:32,2001-11-22,,서울특별시 양천구 신정동 1259호 29통 2반 신트리1단지아파트 101 807,2001314007011500006,3140000,"서울특별시 양천구 신정로 293, 101동 807호 (신정동,신트리1단지아파트)",,03,폐업,유료,
K.F.L.I인력공급,,개인,,,2026-04-27 22:30:23,I,40,폐업,2004-07-26 15:01:45,2001-12-04,,인천광역시 계양구 작전동 580번지 1호 6통 1반 현대아파트 201 1202,2001314007011500007,3140000,,,03,폐업,유료,
연흥인력,,개인,184982.936292263,446836.747445165,2026-04-27 22:30:23,I,40,폐업,2004-07-26 15:01:56,2001-03-02,,서울특별시 양천구 신월동 341번지 1호 3통 4반 길훈아파트 3 306,2001314007011500008,3140000,"서울특별시 양천구 지양로 101, 3동 306호 (신월동,길훈아파트)",,03,폐업,유료,
보람직업소개소,,개인,190700.452096017,444818.181074076,2026-04-27 22:30:23,I,40,폐업,2003-11-19 10:20:53,2001-06-28,,서울특별시 영등포구 대림동 608번지 1호 54통 2반 현대3차아파트 305 204,2001314007011500010,3140000,,,03,폐업,유료,
삼합인력,,개인,175210.710360048,442750.740824662,2026-04-27 22:30:23,I,40,폐업,2002-12-20 15:16:21,2001-08-13,,인천광역시 부평구 부평동 715번지 35호 12통 7반 세진하이츠빌라 가 202,2001314007011500011,3140000,,,03,폐업,유료,
인력뱅크직업소개소,,개인,187279.246808013,446974.467325825,2026-04-27 22:30:23,I,40,폐업,2002-12-23 11:35:21,2001-10-04,,서울특별시 양천구 신정동 952번지 3호 10통 1반 주안펌니스아파트  801,2001314007011500012,3140000,"서울특별시 양천구 오목로 174, 801호 (신정동,주안펌니스아파트)",,03,폐업,유료,
세기인력,,개인,192202.07765808,455504.897637656,2026-04-27 22:30:23,I,40,폐업,2003-04-08 16:34:19,2001-07-30,,서울특별시 은평구 역촌동 81번지 35호 11통 5반,2001314010211500001,3140000,서울특별시 은평구 연서로3길 27-14 (역촌동),,03,폐업,유료,
대성인력직업소개소,,개인,188318.129337868,447150.854592457,2026-04-27 22:30:23,I,40,폐업,2003-11-08 15:09:34,2002-08-20,,서울특별시 양천구 목동 926번지 7호 16통 1반 벽산아파트 101 703,2002314007011500001,3140000,"서울특별시 양천구 목동서로 236, 101동 703호 (목동,벽산아파트)",,03,폐업,유료,
신풍인력,,개인,187903.705112541,450334.386484774,2026-04-27 22:30:23,I,40,폐업,2003-11-14 17:07:19,2002-08-28,,서울특별시 강서구 등촌동 632번지 4호 17통 2반 삼성한사랑아파트 102 502,2002314007011500002,3140000,"서울특별시 강서구 양천로66길 6, 102동 502호 (등촌동,삼성한사랑아파트)",,03,폐업,유료,
대한종합인력개발,,개인,206179.384647281,453411.742856906,2026-04-27 22:30:23,I,40,폐업,2003-05-14 17:38:27,2002-10-11,,서울특별시 동대문구 휘경동 57호 30통 6반 주공아파트 103 702,2002314007011500003,3140000,"서울특별시 동대문구 한천로 248, 103동 702호 (휘경동,주공아파트)",,03,폐업,유료,
거산인력개발,,개인,188050.320515133,445135.093118528,2026-04-27 22:30:23,I,40,폐업,2003-11-28 11:41:55,2002-09-16,,서울특별시 양천구 신정동 338호 3통 8반 목동3차우성아파트 301 1903,2002314007011500005,3140000,"서울특별시 양천구 목동남로4길 20, 301동 1903호 (신정동,목동3차우성아파트)",,03,폐업,유료,
종로직업소개소,,개인,172187.444371196,443945.154266359,2026-04-27 22:30:23,I,40,폐업,2002-11-14 14:33:58,2002-09-02,,인천광역시 서구 가좌동 81번지 33호 22통 3반,2002314007011500006,3140000,인천광역시 서구 건지로399번길 23-6 (가좌동),,03,폐업,유료,
하나아파트인력시스템,,개인,190273.960989278,444162.35424147,2026-04-27 22:30:23,I,40,폐업,2003-06-13 16:21:33,2002-05-29,,서울특별시 구로구 구로동 107번지 10호 27통 8반 공원하우스다세대주택 B 301,2002314007011500007,3140000,"서울특별시 구로구 공원로 27, B동 301호 (구로동,공원하우스다세대주택)",,03,폐업,유료,
제일인력공사,,개인,187680.40065628,422712.114772036,2026-04-27 22:30:23,I,40,폐업,2004-05-13 13:41:17,2002-01-11,,경기도 안산시상록구 이동 605번지 4호 35통 4반,2002314007011500008,3140000,경기도 안산시 상록구 매화로4길 27 (이동),,03,폐업,유료,
도우미직업소개소,,개인,188299.655894571,448245.305547028,2026-04-27 22:30:23,I,40,폐업,2004-05-03 09:19:02,2002-05-28,,서울특별시 양천구 목동 766번지 8호 17통 4반 효성하이츠빌라  201,2002314007011500009,3140000,"서울특별시 양천구 목동중앙남로2길 11-1, 201호 (목동,효성하이츠빌라)",,03,폐업,유료,
대우직업소개소,,개인,186963.282678818,446428.3165455,2026-04-27 22:30:23,I,40,폐업,2005-03-07 16:48:54,2002-01-14,,서울특별시 양천구 신정동 1031번지 8호 1통 7반,2002314007011500010,3140000,서울특별시 양천구 중앙로 264 (신정동),,03,폐업,유료,
대명직업소개소,,개인,188934.319090374,446320.477875484,2026-04-27 22:30:23,I,40,폐업,2003-11-08 15:10:05,2002-06-18,,서울특별시 양천구 신정동 336호 19통 2반 청구아파트101- 2 702,2002314007011500011,3140000,"서울특별시 양천구 신목로2길 11, 2동 702호 (신정동,청구아파트101-)",,03,폐업,유료,
영재인력개발,,개인,185995.30108579,446427.134912161,2026-04-27 22:30:23,I,40,폐업,2004-03-10 16:49:02,2001-12-27,,서울특별시 양천구 신월동 532번지 11호 14통 5반,2002314007011500012,3140000,서울특별시 양천구 신월로17길 12 (신월동),,03,폐업,유료,
다우인력,,개인,212483.769127009,429475.863813397,2026-04-27 22:30:23,I,40,폐업,2004-06-25 13:21:39,2002-07-09,,경기도 성남시분당구 분당동 168번지 16호 35통 3반,2002314007011500013,3140000,경기도 성남시 분당구 분당로311번길 4 (분당동),,03,폐업,유료,
에스더직업소개소,,개인,204482.154049843,445738.200389684,2026-04-27 22:30:23,I,40,폐업,2003-11-08 15:08:52,2002-07-09,,서울특별시 강남구 삼성동 50호 23통 3반 차관아파트 15 104,2002314007011500014,3140000,"서울특별시 강남구 삼성로111길 8, 15동 104호 (삼성동,차관아파트)",,03,폐업,유료,
대림직업소개소,,개인,,,2026-04-27 22:30:23,I,40,폐업,2003-11-08 15:08:11,2002-06-05,,강원도 춘천시 퇴계동 983호 46통 4반 퇴계(2)주공아파트 214 1403,2002314007011500015,3140000,,,03,폐업,유료,
세기인력,,개인,192189.45395256,442977.273744368,2026-04-27 22:30:23,I,40,폐업,2003-11-08 15:10:48,2002-08-20,,서울특별시 동작구 신대방동 625번지 16호 1통 7반,2002314007011500018,3140000,서울특별시 동작구 신대방2길 40 (신대방동),,03,폐업,유료,
한나직업소개소,,개인,,,2026-04-27 22:30:23,I,40,폐업,2003-11-08 15:07:22,2002-07-31,,경기도 부천시오정구 원종동 363번지 12호 56통 3반 명승빌라 3 302,2002314007011500019,3140000,"경기도 부천시 오정구 소사로724번길 43-1, 3동 302호 (원종동,명승빌라)",,03,폐업,유료,
강서취업정보,,개인,185509.05455465,448060.945573284,2026-04-27 22:30:23,I,40,폐업,2004-04-16 18:06:48,2002-08-06,,서울특별시 강서구 화곡동 373번지 48호 8통 10반,2002314007011500022,3140000,서울특별시 강서구 월정로30가길 14 (화곡동),,03,폐업,유료,
